7/26/19 12:45,1880
7/26/2019  13:00:00 PM,1850
7/26/2019 13:15:00 PM,1970
7/26/2019 13:30:00 PM,1970
7/26/2019 13:45:00 PM,1930
7/26/2019 14:00:00 PM,1940
7/26/2019 14:15:00 PM,1860
7/26/2019 14:30:00 PM,1890
7/26/2019 14:45:00 PM,1930
