"","dateTime","GPP","ER","K600_init","burnin","Saved","ID"
"1",2019-07-12,NA,NA,72.12,379,558,"202004170001"
"2",2019-07-13,-0.0528685337984,0.0427258539346456,72.12,379,558,"202004170001"
"3",2019-07-14,0.25264690923098,-0.158405145874573,72.12,379,558,"202004170001"
"4",2019-07-15,-0.216857037253087,-0.759748082625699,72.12,379,558,"202004170001"
"5",2019-07-16,-0.431706130383383,-0.678462359725529,72.12,379,558,"202004170001"
"6",2019-07-17,0.28698138869478,-1.21121112037068,72.12,379,558,"202004170001"
"7",2019-07-18,0.560153025083977,-0.329429224316514,72.12,379,558,"202004170001"
"8",2019-07-19,-0.492079182512068,-0.239450780355529,72.12,379,558,"202004170001"
"9",2019-07-20,-0.0597562594400764,0.243586743897868,72.12,379,558,"202004170001"
"10",2019-07-21,-0.145215104820007,0.111009222873284,72.12,379,558,"202004170001"
"11",2019-07-22,-0.0862909174356444,-0.018100406754267,72.12,379,558,"202004170001"
"12",2019-07-23,-0.0485177460753394,0.436198098827319,72.12,379,558,"202004170001"
"13",2019-07-24,-0.134117402340895,0.583459994846212,72.12,379,558,"202004170001"
"14",2019-07-25,-0.00779598741136807,-0.645486613843455,72.12,379,558,"202004170001"
"15",2019-07-26,-0.154284272913427,-0.515273511207281,72.12,379,558,"202004170001"
"16",2019-07-27,-0.26782869631139,-1.04422765357659,72.12,379,558,"202004170001"
"17",2019-07-28,-0.798342211927117,-0.887525587842298,72.12,379,558,"202004170001"
"18",2019-07-29,-0.199871790309957,-0.226139106680233,72.12,379,558,"202004170001"
"19",2019-07-30,-0.0171496858275184,-0.473644360071706,72.12,379,558,"202004170001"
"20",2019-07-31,-0.0780516493821264,-0.194152025125769,72.12,379,558,"202004170001"
"21",2019-08-01,-0.00720217149164533,-0.503637925422036,72.12,379,558,"202004170001"
"22",2019-08-02,-0.103217845425741,-0.389120617549992,72.12,379,558,"202004170001"
"23",2019-08-03,-0.104780010109439,0.639678636502087,72.12,379,558,"202004170001"
"24",2019-08-04,-0.0839638238067095,0.94844805474496,72.12,379,558,"202004170001"
"25",2019-08-05,-0.0333863847733397,-0.0570279479152272,72.12,379,558,"202004170001"
"26",2019-08-06,-0.0895260167228985,-0.425543623881758,72.12,379,558,"202004170001"
"27",2019-08-07,0.0155276900088548,-0.710324241112283,72.12,379,558,"202004170001"
"28",2019-08-08,0.0140462935618013,-0.819763853769392,72.12,379,558,"202004170001"
"29",2019-08-09,0.0312658155419478,-0.94249006430511,72.12,379,558,"202004170001"
"30",2019-08-10,0.196883738147409,-1.22336087049357,72.12,379,558,"202004170001"
"31",2019-08-11,0.237243466133884,-1.29745739240102,72.12,379,558,"202004170001"
"32",2019-08-12,0.0986365210644793,-1.11808456620563,72.12,379,558,"202004170001"
"33",2019-08-13,-0.332604510631211,0.204540418768464,72.12,379,558,"202004170001"
"34",2019-08-14,NA,NA,72.12,379,558,"202004170001"
"35",2019-07-12,NA,NA,51.35,223,212,"202004170002"
"36",2019-07-13,-0.0634916272044981,0.0408273000663195,51.35,223,212,"202004170002"
"37",2019-07-14,0.239240687381642,-0.152056954018168,51.35,223,212,"202004170002"
"38",2019-07-15,-0.217793902719201,-0.737691440017644,51.35,223,212,"202004170002"
"39",2019-07-16,-0.430338400066423,-0.637492218102786,51.35,223,212,"202004170002"
"40",2019-07-17,0.271028434446041,-1.18541755000086,51.35,223,212,"202004170002"
"41",2019-07-18,0.556707850734767,-0.350951268745635,51.35,223,212,"202004170002"
"42",2019-07-19,-0.485962857895647,-0.22461400122172,51.35,223,212,"202004170002"
"43",2019-07-20,-0.0625131793667259,0.227628021781164,51.35,223,212,"202004170002"
"44",2019-07-21,-0.153005228352422,0.120402410464053,51.35,223,212,"202004170002"
