"","dateTime","GPP","ER","K600_init","burnin","Saved","ID"
"245",2019-07-18,1.28863388825861,-4.04604135892979,181.96,386,483,"202004170008"
"246",2019-07-19,0.949520814167483,-3.29245702663307,181.96,386,483,"202004170008"
"247",2019-07-20,1.26914569603146,-3.69846901637322,181.96,386,483,"202004170008"
"248",2019-07-21,1.426939625675,-4.0537438806322,181.96,386,483,"202004170008"
"249",2019-07-22,1.85467002754747,-5.96733832634248,181.96,386,483,"202004170008"
"250",2019-07-23,1.68417608389478,-4.46530034967344,181.96,386,483,"202004170008"
"251",2019-07-24,1.65840027833822,-4.23977336466417,181.96,386,483,"202004170008"
"252",2019-07-25,1.29447011120191,-3.19622023687312,181.96,386,483,"202004170008"
"253",2019-07-26,1.00144444282885,-3.61270751743352,181.96,386,483,"202004170008"
"254",2019-07-27,1.19346900966686,-3.41686888045144,181.96,386,483,"202004170008"
"255",2019-07-28,1.30591246594663,-3.93980742293446,181.96,386,483,"202004170008"
"256",2019-07-29,1.52840168511979,-5.38351071945502,181.96,386,483,"202004170008"
"257",2019-07-30,1.08136173880988,-4.17272701366018,181.96,386,483,"202004170008"
"258",2019-07-31,0.864235976267792,-2.73700673790027,181.96,386,483,"202004170008"
"259",2019-08-01,1.19194853268807,-4.32086796259065,181.96,386,483,"202004170008"
"260",2019-08-02,0.697161262072838,-2.78209315205945,181.96,386,483,"202004170008"
"261",2019-08-03,1.01588851528388,-2.97277130147091,181.96,386,483,"202004170008"
"262",2019-08-04,1.20239342640148,-3.91760622408621,181.96,386,483,"202004170008"
"263",2019-08-05,1.38864337235716,-4.14978451896957,181.96,386,483,"202004170008"
"264",2019-08-06,0.97841910556141,-3.40393182555658,181.96,386,483,"202004170008"
"265",2019-08-07,0.838199756175597,-3.33692390246641,181.96,386,483,"202004170008"
"266",2019-08-08,0.74254581827078,-3.27003657832605,181.96,386,483,"202004170008"
"267",2019-08-09,0.702411322729092,-3.07507632846229,181.96,386,483,"202004170008"
"268",2019-08-10,0.829168085832879,-3.0853396454249,181.96,386,483,"202004170008"
"269",2019-08-11,0.850150406912696,-3.18691884489401,181.96,386,483,"202004170008"
"270",2019-08-12,0.762513229247785,-3.22185643011598,181.96,386,483,"202004170008"
"271",2019-08-13,0.333283452401491,-2.01094025607404,181.96,386,483,"202004170008"
"272",2019-08-14,NA,NA,181.96,386,483,"202004170008"
"273",2019-07-12,NA,NA,284.27,119,294,"202004170009"
"274",2019-07-13,1.43714353721861,-4.52868451564102,284.27,119,294,"202004170009"
"275",2019-07-14,1.756211084115,-5.33520949335414,284.27,119,294,"202004170009"
"276",2019-07-15,1.43225060841108,-4.10911615351245,284.27,119,294,"202004170009"
"277",2019-07-16,1.42557989536397,-4.95460771557398,284.27,119,294,"202004170009"
"278",2019-07-17,1.14148469359727,-3.51528204264359,284.27,119,294,"202004170009"
"279",2019-07-18,1.27010376691314,-4.00981500043981,284.27,119,294,"202004170009"
"280",2019-07-19,0.97312402143126,-3.39883110751888,284.27,119,294,"202004170009"
"281",2019-07-20,1.27337704160828,-3.7057715108033,284.27,119,294,"202004170009"
"282",2019-07-21,1.44861660651471,-4.16735169907296,284.27,119,294,"202004170009"
"283",2019-07-22,1.76735372966728,-5.61328919488816,284.27,119,294,"202004170009"
"284",2019-07-23,1.72206212210189,-4.60327722295117,284.27,119,294,"202004170009"
"285",2019-07-24,1.63175439233272,-4.15948996956086,284.27,119,294,"202004170009"
"286",2019-07-25,1.31404261763539,-3.2637062039357,284.27,119,294,"202004170009"
"287",2019-07-26,0.985448840469362,-3.52312961759048,284.27,119,294,"202004170009"
"288",2019-07-27,1.18775009574762,-3.43281181903126,284.27,119,294,"202004170009"
"289",2019-07-28,1.33390947002996,-4.04627201097883,284.27,119,294,"202004170009"
"290",2019-07-29,1.52785591298778,-5.38207607460976,284.27,119,294,"202004170009"
"291",2019-07-30,1.06350449774699,-4.03324198069109,284.27,119,294,"202004170009"
"292",2019-07-31,0.86560963979441,-2.77835627765891,284.27,119,294,"202004170009"
"293",2019-08-01,1.14906949354001,-4.1270746493125,284.27,119,294,"202004170009"
"294",2019-08-02,0.700948077582883,-2.82718071055531,284.27,119,294,"202004170009"
"295",2019-08-03,0.991649524536864,-2.86481635561618,284.27,119,294,"202004170009"
"296",2019-08-04,1.20106717690145,-3.87180999653311,284.27,119,294,"202004170009"
"297",2019-08-05,1.43146707156643,-4.25943462513118,284.27,119,294,"202004170009"
"298",2019-08-06,0.95097416331056,-3.27858541501594,284.27,119,294,"202004170009"
"299",2019-08-07,0.819220354469059,-3.28793130377788,284.27,119,294,"202004170009"
"300",2019-08-08,0.742133936235859,-3.30470970019929,284.27,119,294,"202004170009"
"301",2019-08-09,0.724437830552772,-3.25509168592198,284.27,119,294,"202004170009"
"302",2019-08-10,0.826980612917674,-3.12711166421815,284.27,119,294,"202004170009"
"303",2019-08-11,0.836245557035158,-3.04934868949317,284.27,119,294,"202004170009"
"304",2019-08-12,0.768839308111804,-3.11675420794623,284.27,119,294,"202004170009"
"305",2019-08-13,0.343233701530786,-1.9939508793899,284.27,119,294,"202004170009"
"306",2019-08-14,NA,NA,284.27,119,294,"202004170009"
"307",2019-07-12,NA,NA,186.87,351,438,"202004170010"
"308",2019-07-13,1.38019192029683,-4.29628899433034,186.87,351,438,"202004170010"
"309",2019-07-14,1.77230087512303,-5.49182590607199,186.87,351,438,"202004170010"
"310",2019-07-15,1.40747466284831,-4.01127312094129,186.87,351,438,"202004170010"
"311",2019-07-16,1.41246874980933,-4.89460300439586,186.87,351,438,"202004170010"
"312",2019-07-17,1.14477983444876,-3.61072239715728,186.87,351,438,"202004170010"
"313",2019-07-18,1.28893995468037,-4.04548571417808,186.87,351,438,"202004170010"
"314",2019-07-19,0.951493079259836,-3.29930390530729,186.87,351,438,"202004170010"
"315",2019-07-20,1.26802433085391,-3.69148340499502,186.87,351,438,"202004170010"
"316",2019-07-21,1.42229955908576,-4.04925620718141,186.87,351,438,"202004170010"
"317",2019-07-22,1.84091839607472,-5.90641300896789,186.87,351,438,"202004170010"
"318",2019-07-23,1.67985772495504,-4.4606158168209,186.87,351,438,"202004170010"
"319",2019-07-24,1.6584933499257,-4.24346153675404,186.87,351,438,"202004170010"
"320",2019-07-25,1.30165970928072,-3.21204896317834,186.87,351,438,"202004170010"
"321",2019-07-26,0.997622708409672,-3.60929238543166,186.87,351,438,"202004170010"
"322",2019-07-27,1.19181872269034,-3.41279911175612,186.87,351,438,"202004170010"
"323",2019-07-28,1.30660104594135,-3.94892308592762,186.87,351,438,"202004170010"
"324",2019-07-29,1.52758588576217,-5.37129488942156,186.87,351,438,"202004170010"
"325",2019-07-30,1.08445730859098,-4.17099658797956,186.87,351,438,"202004170010"
"326",2019-07-31,0.866586077310338,-2.731144879582,186.87,351,438,"202004170010"
"327",2019-08-01,1.19075200576252,-4.31334732282489,186.87,351,438,"202004170010"
"328",2019-08-02,0.69963841060133,-2.78441682135538,186.87,351,438,"202004170010"
"329",2019-08-03,1.01302764936517,-2.96076726808637,186.87,351,438,"202004170010"
"330",2019-08-04,1.19177830792629,-3.88513835216464,186.87,351,438,"202004170010"
"331",2019-08-05,1.38190853743655,-4.13332676497972,186.87,351,438,"202004170010"
"332",2019-08-06,0.976903109425855,-3.3923877496226,186.87,351,438,"202004170010"
"333",2019-08-07,0.833775395134773,-3.33232768571586,186.87,351,438,"202004170010"
"334",2019-08-08,0.746209909561143,-3.28143727351678,186.87,351,438,"202004170010"
"335",2019-08-09,0.703917298685175,-3.08914933555222,186.87,351,438,"202004170010"
"336",2019-08-10,0.829324947641698,-3.0857203817267,186.87,351,438,"202004170010"
"337",2019-08-11,0.851396881456633,-3.2044622009865,186.87,351,438,"202004170010"
