#	"Date Time, GMT-05:00"	"DO conc, mg/L "	"Temp, °C "			
1	7/12/2019 17:00	5.3	12.84			
2	7/12/2019 17:15	5.28	12.66			
3	7/12/2019 17:30	5.2	12.48			
4	7/12/2019 17:45	5.04	12.22			
5	7/12/2019 18:00	4.92	11.96			
6	7/12/2019 18:15	4.8	11.72			
7	7/12/2019 18:30	4.67	11.48			
8	7/12/2019 18:45	4.54	11.24			
9	7/12/2019 19:00	4.43	11.04			
10	7/12/2019 19:15	4.34	10.84			
11	7/12/2019 19:30	4.24	10.68			
12	7/12/2019 19:45	4.15	10.52			
13	7/12/2019 20:00	4.08	10.38			
14	7/12/2019 20:15	4.01	10.26			
15	7/12/2019 20:30	3.95	10.12			
16	7/12/2019 20:45	3.88	10			
17	7/12/2019 21:00	3.83	9.92			
18	7/12/2019 21:15	3.79	9.78			
19	7/12/2019 21:30	3.74	9.66			
20	7/12/2019 21:45	3.71	9.56			
21	7/12/2019 22:00	3.67	9.48			
22	7/12/2019 22:15	3.62	9.4			
23	7/12/2019 22:30	3.59	9.3			
24	7/12/2019 22:45	3.56	9.22			
25	7/12/2019 23:00	3.53	9.16			
26	7/12/2019 23:15	3.5	9.1			
27	7/12/2019 23:30	3.47	9.04			
28	7/12/2019 23:45	3.46	8.96			
29	7/13/2019 0:00	3.45	8.92			
30	7/13/2019 0:15	3.45	8.86			
31	7/13/2019 0:30	3.44	8.8			
32	7/13/2019 0:45	3.44	8.74			
33	7/13/2019 1:00	3.43	8.7			
34	7/13/2019 1:15	3.43	8.66			
35	7/13/2019 1:30	3.42	8.6			
36	7/13/2019 1:45	3.41	8.54			
37	7/13/2019 2:00	3.39	8.48			
38	7/13/2019 2:15	3.37	8.44			
39	7/13/2019 2:30	3.36	8.4			
40	7/13/2019 2:45	3.36	8.34			
41	7/13/2019 3:00	3.35	8.28			
42	7/13/2019 3:15	3.4	8.16			
43	7/13/2019 3:30	3.39	8.1			
44	7/13/2019 3:45	3.39	8.04			
45	7/13/2019 4:00	3.39	7.98			
46	7/13/2019 4:15	3.4	7.92			
47	7/13/2019 4:30	3.39	7.88			
48	7/13/2019 4:45	3.39	7.82			
49	7/13/2019 5:00	3.41	7.76			
50	7/13/2019 5:15	3.41	7.68			
51	7/13/2019 5:30	3.44	7.58			
52	7/13/2019 5:45	3.48	7.5			
53	7/13/2019 6:00	3.52	7.4			
54	7/13/2019 6:15	3.52	7.38			
55	7/13/2019 6:30	3.52	7.38			
56	7/13/2019 6:45	3.52	7.36			
57	7/13/2019 7:00	3.58	7.3			
58	7/13/2019 7:15	3.66	7.3			
59	7/13/2019 7:30	3.81	7.28			
60	7/13/2019 7:45	3.94	7.3			
61	7/13/2019 8:00	4.08	7.32			
62	7/13/2019 8:15	4.24	7.36			
63	7/13/2019 8:30	4.38	7.42			
64	7/13/2019 8:45	4.52	7.48			
