"","X.1","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample","Day"
"1492",56687,56687,2019-08-02 18:49:56,2.1106679134,2.1696576123,-48.012964849,-40.299495723,-45.778892728,-48.012964849,-45.396992837,"ecu4","aug02"
"1493",56688,56688,2019-08-02 18:49:56,2.1106679134,2.1696576123,-48.012964849,-40.299495723,-45.778892728,-48.012964849,-45.396992837,"ecu4","aug02"
"1494",56689,56689,2019-08-02 18:49:57,2.1435124772,2.1697010129,-50.840833257,-59.950140666,-46.755682334,-50.840833257,-45.588835348,"ecu4","aug02"
"1495",56690,56690,2019-08-02 18:49:59,2.1435124772,2.1697010129,-50.840833257,-59.950140666,-46.755682334,-50.840833257,-45.588835348,"ecu4","aug02"
"1496",56691,56691,2019-08-02 18:49:59,2.1435124772,2.1697010129,-50.840833257,-59.950140666,-46.755682334,-50.840833257,-45.588835348,"ecu4","aug02"
"1497",56692,56692,2019-08-02 18:50:00,2.1435124772,2.1697010129,-50.840833257,-59.950140666,-46.755682334,-50.840833257,-45.588835348,"ecu4","aug02"
"1498",56693,56693,2019-08-02 18:50:01,2.1243173011,2.1690032886,-46.730473433,-45.687253327,-46.70438064,-46.730473433,-45.937059816,"ecu4","aug02"
"1499",56694,56694,2019-08-02 18:50:02,2.1243173011,2.1690032886,-46.730473433,-45.687253327,-46.70438064,-46.730473433,-45.937059816,"ecu4","aug02"
"1500",56695,56695,2019-08-02 18:50:03,2.1243173011,2.1690032886,-46.730473433,-45.687253327,-46.70438064,-46.730473433,-45.937059816,"ecu4","aug02"
"1501",56696,56696,2019-08-02 18:50:03,2.1243173011,2.1690032886,-46.730473433,-45.687253327,-46.70438064,-46.730473433,-45.937059816,"ecu4","aug02"
"1502",56697,56697,2019-08-02 18:50:04,2.1191981348,2.1691299754,-45.107613964,-41.694141196,-46.367292695,-45.107613964,-45.624108195,"ecu4","aug02"
"1503",56698,56698,2019-08-02 18:50:06,2.1191981348,2.1691299754,-45.107613964,-41.694141196,-46.367292695,-45.107613964,-45.624108195,"ecu4","aug02"
"1504",56699,56699,2019-08-02 18:50:06,2.1191981348,2.1691299754,-45.107613964,-41.694141196,-46.367292695,-45.107613964,-45.624108195,"ecu4","aug02"
"1505",56700,56700,2019-08-02 18:50:07,2.1191981348,2.1691299754,-45.107613964,-41.694141196,-46.367292695,-45.107613964,-45.624108195,"ecu4","aug02"
"1506",56701,56701,2019-08-02 18:50:08,2.1368507481,2.1690774686,-47.735815369,-50.823516508,-45.984383429,-47.735815369,-46.090739493,"ecu4","aug02"
"1507",56702,56702,2019-08-02 18:50:09,2.1368507481,2.1690774686,-47.735815369,-50.823516508,-45.984383429,-47.735815369,-46.090739493,"ecu4","aug02"
"1508",56703,56703,2019-08-02 18:50:10,2.1368507481,2.1690774686,-47.735815369,-50.823516508,-45.984383429,-47.735815369,-46.090739493,"ecu4","aug02"
"1509",56704,56704,2019-08-02 18:50:10,2.1368507481,2.1690774686,-47.735815369,-50.823516508,-45.984383429,-47.735815369,-46.090739493,"ecu4","aug02"
"1510",56705,56705,2019-08-02 18:50:11,2.1261790739,2.1685283496,-48.082853313,-46.500308732,-46.852445691,-48.082853313,-47.142545262,"ecu4","aug02"
"1511",56706,56706,2019-08-02 18:50:13,2.1261790739,2.1685283496,-48.082853313,-46.500308732,-46.852445691,-48.082853313,-47.142545262,"ecu4","aug02"
"1512",56707,56707,2019-08-02 18:50:13,2.1261790739,2.1685283496,-48.082853313,-46.500308732,-46.852445691,-48.082853313,-47.142545262,"ecu4","aug02"
"1513",56708,56708,2019-08-02 18:50:14,2.1261790739,2.1685283496,-48.082853313,-46.500308732,-46.852445691,-48.082853313,-47.142545262,"ecu4","aug02"
"1514",56709,56709,2019-08-02 18:50:15,2.1116913716,2.1684197645,-50.066887648,-42.040883374,-47.071220473,-50.066887648,-47.864732064,"ecu4","aug02"
"1515",56710,56710,2019-08-02 18:50:16,2.1116913716,2.1684197645,-50.066887648,-42.040883374,-47.071220473,-50.066887648,-47.864732064,"ecu4","aug02"
"1516",56711,56711,2019-08-02 18:50:17,2.1116913716,2.1684197645,-50.066887648,-42.040883374,-47.071220473,-50.066887648,-47.864732064,"ecu4","aug02"
"1517",56712,56712,2019-08-02 18:50:17,2.1116913716,2.1684197645,-50.066887648,-42.040883374,-47.071220473,-50.066887648,-47.864732064,"ecu4","aug02"
"1518",56713,56713,2019-08-02 18:50:18,2.1133097232,2.168469842,-46.320080456,-38.795047579,-45.521898109,-46.320080456,-47.623281913,"ecu4","aug02"
"1519",56714,56714,2019-08-02 18:50:20,2.1133097232,2.168469842,-46.320080456,-38.795047579,-45.521898109,-46.320080456,-47.623281913,"ecu4","aug02"
"1520",56715,56715,2019-08-02 18:50:20,2.1133097232,2.168469842,-46.320080456,-38.795047579,-45.521898109,-46.320080456,-47.623281913,"ecu4","aug02"
"1521",56716,56716,2019-08-02 18:50:21,2.1133097232,2.168469842,-46.320080456,-38.795047579,-45.521898109,-46.320080456,-47.623281913,"ecu4","aug02"
"1522",56717,56717,2019-08-02 18:50:22,2.1151872564,2.1683212158,-46.65405587,-39.121328846,-44.990235106,-46.65405587,-47.727953129,"ecu4","aug02"
"1523",56718,56718,2019-08-02 18:50:23,2.1151872564,2.1683212158,-46.65405587,-39.121328846,-44.990235106,-46.65405587,-47.727953129,"ecu4","aug02"
"1524",56719,56719,2019-08-02 18:50:24,2.1151872564,2.1683212158,-46.65405587,-39.121328846,-44.990235106,-46.65405587,-47.727953129,"ecu4","aug02"
"1525",56720,56720,2019-08-02 18:50:24,2.1151872564,2.1683212158,-46.65405587,-39.121328846,-44.990235106,-46.65405587,-47.727953129,"ecu4","aug02"
"1526",56721,56721,2019-08-02 18:50:25,2.1372846975,2.1676589498,-48.100395774,-50.147120135,-46.084415596,-48.100395774,-47.737667676,"ecu4","aug02"
"1527",56722,56722,2019-08-02 18:50:27,2.1372846975,2.1676589498,-48.100395774,-50.147120135,-46.084415596,-48.100395774,-47.737667676,"ecu4","aug02"
"1528",56723,56723,2019-08-02 18:50:27,2.1372846975,2.1676589498,-48.100395774,-50.147120135,-46.084415596,-48.100395774,-47.737667676,"ecu4","aug02"
"1529",56724,56724,2019-08-02 18:50:28,2.1372846975,2.1676589498,-48.100395774,-50.147120135,-46.084415596,-48.100395774,-47.737667676,"ecu4","aug02"
"1530",56725,56725,2019-08-02 18:50:29,2.1265816263,2.1676126138,-50.787501728,-50.489945387,-45.033282787,-50.787501728,-47.731741951,"ecu4","aug02"
"1531",56726,56726,2019-08-02 18:50:30,2.1265816263,2.1676126138,-50.787501728,-50.489945387,-45.033282787,-50.787501728,-47.731741951,"ecu4","aug02"
"1532",56727,56727,2019-08-02 18:50:31,2.1265816263,2.1676126138,-50.787501728,-50.489945387,-45.033282787,-50.787501728,-47.731741951,"ecu4","aug02"
"1533",56728,56728,2019-08-02 18:50:31,2.1265816263,2.1676126138,-50.787501728,-50.489945387,-45.033282787,-50.787501728,-47.731741951,"ecu4","aug02"
"1534",56729,56729,2019-08-02 18:50:32,2.1281332203,2.1673081571,-46.043939571,-44.198609082,-44.867877871,-46.043939571,-47.65546041,"ecu4","aug02"
"1535",56730,56730,2019-08-02 18:50:34,2.1281332203,2.1673081571,-46.043939571,-44.198609082,-44.867877871,-46.043939571,-47.65546041,"ecu4","aug02"
"1536",56731,56731,2019-08-02 18:50:34,2.1281332203,2.1673081571,-46.043939571,-44.198609082,-44.867877871,-46.043939571,-47.65546041,"ecu4","aug02"
"1537",56732,56732,2019-08-02 18:50:35,2.1281332203,2.1673081571,-46.043939571,-44.198609082,-44.867877871,-46.043939571,-47.65546041,"ecu4","aug02"
"1538",56733,56733,2019-08-02 18:50:36,2.1266845945,2.1671958709,-40.293577398,-38.035857465,-44.461401901,-40.293577398,-47.120567459,"ecu4","aug02"
"1539",56734,56734,2019-08-02 18:50:37,2.1266845945,2.1671958709,-40.293577398,-38.035857465,-44.461401901,-40.293577398,-47.120567459,"ecu4","aug02"
"1540",56735,56735,2019-08-02 18:50:38,2.1266845945,2.1671958709,-40.293577398,-38.035857465,-44.461401901,-40.293577398,-47.120567459,"ecu4","aug02"
"1541",56736,56736,2019-08-02 18:50:38,2.1266845945,2.1671958709,-40.293577398,-38.035857465,-44.461401901,-40.293577398,-47.120567459,"ecu4","aug02"
"1542",56737,56737,2019-08-02 18:50:39,2.1181784111,2.1627408507,-46.685895933,-41.937897504,-43.474110901,-46.685895933,-47.003909743,"ecu4","aug02"
"1543",56738,56738,2019-08-02 18:50:41,2.1181784111,2.1627408507,-46.685895933,-41.937897504,-43.474110901,-46.685895933,-47.003909743,"ecu4","aug02"
"1544",56739,56739,2019-08-02 18:50:41,2.1181784111,2.1627408507,-46.685895933,-41.937897504,-43.474110901,-46.685895933,-47.003909743,"ecu4","aug02"
"1545",56740,56740,2019-08-02 18:50:42,2.1181784111,2.1627408507,-46.685895933,-41.937897504,-43.474110901,-46.685895933,-47.003909743,"ecu4","aug02"
"1546",56741,56741,2019-08-02 18:50:43,2.0966294436,2.1498046093,-48.617580857,-38.832678064,-42.622151937,-48.617580857,-47.063323915,"ecu4","aug02"
"1547",56742,56742,2019-08-02 18:50:44,2.0966294436,2.1498046093,-48.617580857,-38.832678064,-42.622151937,-48.617580857,-47.063323915,"ecu4","aug02"
"1548",56743,56743,2019-08-02 18:50:45,2.0966294436,2.1498046093,-48.617580857,-38.832678064,-42.622151937,-48.617580857,-47.063323915,"ecu4","aug02"
"1549",56744,56744,2019-08-02 18:50:45,2.0966294436,2.1498046093,-48.617580857,-38.832678064,-42.622151937,-48.617580857,-47.063323915,"ecu4","aug02"
"1550",56745,56745,2019-08-02 18:50:46,2.1227761653,2.1281054331,-46.821927861,-58.478248301,-44.448525818,-46.821927861,-46.702772828,"ecu4","aug02"
"1551",56746,56746,2019-08-02 18:50:48,2.1227761653,2.1281054331,-46.821927861,-58.478248301,-44.448525818,-46.821927861,-46.702772828,"ecu4","aug02"
"1552",56747,56747,2019-08-02 18:50:48,2.1227761653,2.1281054331,-46.821927861,-58.478248301,-44.448525818,-46.821927861,-46.702772828,"ecu4","aug02"
"1553",56748,56748,2019-08-02 18:50:49,2.1227761653,2.1281054331,-46.821927861,-58.478248301,-44.448525818,-46.821927861,-46.702772828,"ecu4","aug02"
"1554",56749,56749,2019-08-02 18:50:50,2.0598845269,2.0977219165,-46.614844613,-43.362637374,-44.956035795,-46.614844613,-46.7355244,"ecu4","aug02"
"1555",56750,56750,2019-08-02 18:50:51,2.0598845269,2.0977219165,-46.614844613,-43.362637374,-44.956035795,-46.614844613,-46.7355244,"ecu4","aug02"
"1556",56751,56751,2019-08-02 18:50:52,2.0598845269,2.0977219165,-46.614844613,-43.362637374,-44.956035795,-46.614844613,-46.7355244,"ecu4","aug02"
"1557",56752,56752,2019-08-02 18:50:52,2.0598845269,2.0977219165,-46.614844613,-43.362637374,-44.956035795,-46.614844613,-46.7355244,"ecu4","aug02"
"1558",56753,56753,2019-08-02 18:50:54,2.022144343,2.0617289664,-50.127159103,-44.380248526,-45.540360204,-50.127159103,-47.12142476,"ecu4","aug02"
"1559",56754,56754,2019-08-02 18:50:55,2.022144343,2.0617289664,-50.127159103,-44.380248526,-45.540360204,-50.127159103,-47.12142476,"ecu4","aug02"
"1560",56755,56755,2019-08-02 18:50:55,2.022144343,2.0617289664,-50.127159103,-44.380248526,-45.540360204,-50.127159103,-47.12142476,"ecu4","aug02"
"1561",56756,56756,2019-08-02 18:50:56,2.022144343,2.0617289664,-50.127159103,-44.380248526,-45.540360204,-50.127159103,-47.12142476,"ecu4","aug02"
"1562",56757,56757,2019-08-02 18:50:57,1.9832326585,2.0239209864,-46.61889117,-38.812889628,-44.281001259,-46.61889117,-46.956813137,"ecu4","aug02"
"1563",56758,56758,2019-08-02 18:50:58,1.9832326585,2.0239209864,-46.61889117,-38.812889628,-44.281001259,-46.61889117,-46.956813137,"ecu4","aug02"
