"","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample"
"55078",55078,2019-08-02 18:26:23,1.8762851796,1.9624468749,-44.341603781,-38.318948979,-46.664669047,-44.341603781,-47.725733507,"col1"
"55079",55079,2019-08-02 18:26:23,1.8762851796,1.9624468749,-44.341603781,-38.318948979,-46.664669047,-44.341603781,-47.725733507,"col1"
"55080",55080,2019-08-02 18:26:24,1.8762851796,1.9624468749,-44.341603781,-38.318948979,-46.664669047,-44.341603781,-47.725733507,"col1"
"55081",55081,2019-08-02 18:26:25,1.8861811526,1.954200853,-41.723801299,-44.023150391,-46.72611348,-41.723801299,-46.758006368,"col1"
"55082",55082,2019-08-02 18:26:26,1.8861811526,1.954200853,-41.723801299,-44.023150391,-46.72611348,-41.723801299,-46.758006368,"col1"
"55083",55083,2019-08-02 18:26:27,1.8861811526,1.954200853,-41.723801299,-44.023150391,-46.72611348,-41.723801299,-46.758006368,"col1"
"55084",55084,2019-08-02 18:26:27,1.8861811526,1.954200853,-41.723801299,-44.023150391,-46.72611348,-41.723801299,-46.758006368,"col1"
"55085",55085,2019-08-02 18:26:28,1.8720323238,1.947563301,-46.715897273,-45.366270796,-45.672594469,-46.715897273,-45.888534207,"col1"
"55086",55086,2019-08-02 18:26:30,1.8720323238,1.947563301,-46.715897273,-45.366270796,-45.672594469,-46.715897273,-45.888534207,"col1"
"55087",55087,2019-08-02 18:26:30,1.8720323238,1.947563301,-46.715897273,-45.366270796,-45.672594469,-46.715897273,-45.888534207,"col1"
"55088",55088,2019-08-02 18:26:31,1.8720323238,1.947563301,-46.715897273,-45.366270796,-45.672594469,-46.715897273,-45.888534207,"col1"
"55089",55089,2019-08-02 18:26:32,1.8746384798,1.9415582982,-49.19737801,-51.303428488,-46.019339564,-49.19737801,-45.977736758,"col1"
"55090",55090,2019-08-02 18:26:33,1.8746384798,1.9415582982,-49.19737801,-51.303428488,-46.019339564,-49.19737801,-45.977736758,"col1"
"55091",55091,2019-08-02 18:26:34,1.8746384798,1.9415582982,-49.19737801,-51.303428488,-46.019339564,-49.19737801,-45.977736758,"col1"
"55092",55092,2019-08-02 18:26:34,1.8746384798,1.9415582982,-49.19737801,-51.303428488,-46.019339564,-49.19737801,-45.977736758,"col1"
"55093",55093,2019-08-02 18:26:36,1.853403167,1.9371474814,-45.547029991,-40.470089801,-44.942975772,-45.547029991,-45.53195452,"col1"
"55094",55094,2019-08-02 18:26:37,1.853403167,1.9371474814,-45.547029991,-40.470089801,-44.942975772,-45.547029991,-45.53195452,"col1"
"55095",55095,2019-08-02 18:26:37,1.853403167,1.9371474814,-45.547029991,-40.470089801,-44.942975772,-45.547029991,-45.53195452,"col1"
"55096",55096,2019-08-02 18:26:38,1.853403167,1.9371474814,-45.547029991,-40.470089801,-44.942975772,-45.547029991,-45.53195452,"col1"
"55097",55097,2019-08-02 18:26:39,1.8558843372,1.9323732878,-53.565094196,-51.242898898,-45.20679981,-53.565094196,-45.771986794,"col1"
"55098",55098,2019-08-02 18:26:40,1.8558843372,1.9323732878,-53.565094196,-51.242898898,-45.20679981,-53.565094196,-45.771986794,"col1"
"55099",55099,2019-08-02 18:26:41,1.8558843372,1.9323732878,-53.565094196,-51.242898898,-45.20679981,-53.565094196,-45.771986794,"col1"
"55100",55100,2019-08-02 18:26:41,1.8558843372,1.9323732878,-53.565094196,-51.242898898,-45.20679981,-53.565094196,-45.771986794,"col1"
"55101",55101,2019-08-02 18:26:43,1.8674653564,1.9295927544,-42.136072676,-47.200879417,-45.191548755,-42.136072676,-45.444727923,"col1"
"55102",55102,2019-08-02 18:26:44,1.8674653564,1.9295927544,-42.136072676,-47.200879417,-45.191548755,-42.136072676,-45.444727923,"col1"
"55103",55103,2019-08-02 18:26:44,1.8674653564,1.9295927544,-42.136072676,-47.200879417,-45.191548755,-42.136072676,-45.444727923,"col1"
"55104",55104,2019-08-02 18:26:45,1.8674653564,1.9295927544,-42.136072676,-47.200879417,-45.191548755,-42.136072676,-45.444727923,"col1"
"55105",55105,2019-08-02 18:26:46,1.8528093681,1.9269786215,-47.461841538,-46.01536489,-45.115482386,-47.461841538,-45.655524064,"col1"
"55106",55106,2019-08-02 18:26:47,1.8528093681,1.9269786215,-47.461841538,-46.01536489,-45.115482386,-47.461841538,-45.655524064,"col1"
"55107",55107,2019-08-02 18:26:48,1.8528093681,1.9269786215,-47.461841538,-46.01536489,-45.115482386,-47.461841538,-45.655524064,"col1"
"55108",55108,2019-08-02 18:26:48,1.8528093681,1.9269786215,-47.461841538,-46.01536489,-45.115482386,-47.461841538,-45.655524064,"col1"
"55109",55109,2019-08-02 18:26:50,1.8605544437,1.9246377859,-51.990052066,-54.551664233,-46.499188433,-51.990052066,-46.96430787,"col1"
"55110",55110,2019-08-02 18:26:51,1.8605544437,1.9246377859,-51.990052066,-54.551664233,-46.499188433,-51.990052066,-46.96430787,"col1"
"55111",55111,2019-08-02 18:26:51,1.8605544437,1.9246377859,-51.990052066,-54.551664233,-46.499188433,-51.990052066,-46.96430787,"col1"
"55112",55112,2019-08-02 18:26:52,1.8605544437,1.9246377859,-51.990052066,-54.551664233,-46.499188433,-51.990052066,-46.96430787,"col1"
"55113",55113,2019-08-02 18:26:53,1.8594052253,1.9226491844,-47.124682018,-50.151757151,-47.813944896,-47.124682018,-47.273538785,"col1"
"55114",55114,2019-08-02 18:26:54,1.8594052253,1.9226491844,-47.124682018,-50.151757151,-47.813944896,-47.124682018,-47.273538785,"col1"
"55115",55115,2019-08-02 18:26:55,1.8594052253,1.9226491844,-47.124682018,-50.151757151,-47.813944896,-47.124682018,-47.273538785,"col1"
"55116",55116,2019-08-02 18:26:55,1.8594052253,1.9226491844,-47.124682018,-50.151757151,-47.813944896,-47.124682018,-47.273538785,"col1"
"55117",55117,2019-08-02 18:26:57,1.8357323154,1.9213666893,-47.542835794,-40.860733133,-47.462565201,-47.542835794,-47.920098174,"col1"
"55118",55118,2019-08-02 18:26:58,1.8357323154,1.9213666893,-47.542835794,-40.860733133,-47.462565201,-47.542835794,-47.920098174,"col1"
"55119",55119,2019-08-02 18:26:58,1.8357323154,1.9213666893,-47.542835794,-40.860733133,-47.462565201,-47.542835794,-47.920098174,"col1"
"55120",55120,2019-08-02 18:26:59,1.8357323154,1.9213666893,-47.542835794,-40.860733133,-47.462565201,-47.542835794,-47.920098174,"col1"
"55121",55121,2019-08-02 18:27:00,1.8550504649,1.9191289325,-42.900945648,-44.409633709,-47.356272191,-42.900945648,-47.49621466,"col1"
"55122",55122,2019-08-02 18:27:01,1.8550504649,1.9191289325,-42.900945648,-44.409633709,-47.356272191,-42.900945648,-47.49621466,"col1"
"55123",55123,2019-08-02 18:27:02,1.8550504649,1.9191289325,-42.900945648,-44.409633709,-47.356272191,-42.900945648,-47.49621466,"col1"
"55124",55124,2019-08-02 18:27:03,1.8550504649,1.9191289325,-42.900945648,-44.409633709,-47.356272191,-42.900945648,-47.49621466,"col1"
"55125",55125,2019-08-02 18:27:04,1.8449768049,1.9177883855,-48.801455213,-46.80807809,-46.856788814,-48.801455213,-47.452223238,"col1"
"55126",55126,2019-08-02 18:27:05,1.8449768049,1.9177883855,-48.801455213,-46.80807809,-46.856788814,-48.801455213,-47.452223238,"col1"
"55127",55127,2019-08-02 18:27:06,1.8449768049,1.9177883855,-48.801455213,-46.80807809,-46.856788814,-48.801455213,-47.452223238,"col1"
"55128",55128,2019-08-02 18:27:06,1.8449768049,1.9177883855,-48.801455213,-46.80807809,-46.856788814,-48.801455213,-47.452223238,"col1"
"55129",55129,2019-08-02 18:27:07,1.8507473765,1.9162915181,-44.784804564,-44.674858893,-47.323985379,-44.784804564,-47.367531524,"col1"
"55130",55130,2019-08-02 18:27:09,1.8507473765,1.9162915181,-44.784804564,-44.674858893,-47.323985379,-44.784804564,-47.367531524,"col1"
"55131",55131,2019-08-02 18:27:09,1.8507473765,1.9162915181,-44.784804564,-44.674858893,-47.323985379,-44.784804564,-47.367531524,"col1"
"55132",55132,2019-08-02 18:27:10,1.8507473765,1.9162915181,-44.784804564,-44.674858893,-47.323985379,-44.784804564,-47.367531524,"col1"
"55133",55133,2019-08-02 18:27:11,1.8506295531,1.91490654,-45.661995482,-47.842170139,-46.946126628,-45.661995482,-46.489409444,"col1"
"55134",55134,2019-08-02 18:27:12,1.8506295531,1.91490654,-45.661995482,-47.842170139,-46.946126628,-45.661995482,-46.489409444,"col1"
"55135",55135,2019-08-02 18:27:13,1.8506295531,1.91490654,-45.661995482,-47.842170139,-46.946126628,-45.661995482,-46.489409444,"col1"
"55136",55136,2019-08-02 18:27:13,1.8506295531,1.91490654,-45.661995482,-47.842170139,-46.946126628,-45.661995482,-46.489409444,"col1"
"55137",55137,2019-08-02 18:27:14,1.8371208921,1.913623975,-48.248516191,-44.402609125,-46.635207707,-48.248516191,-47.168569835,"col1"
"55138",55138,2019-08-02 18:27:16,1.8371208921,1.913623975,-48.248516191,-44.402609125,-46.635207707,-48.248516191,-47.168569835,"col1"
"55139",55139,2019-08-02 18:27:16,1.8371208921,1.913623975,-48.248516191,-44.402609125,-46.635207707,-48.248516191,-47.168569835,"col1"
"55140",55140,2019-08-02 18:27:17,1.8371208921,1.913623975,-48.248516191,-44.402609125,-46.635207707,-48.248516191,-47.168569835,"col1"
"55141",55141,2019-08-02 18:27:18,1.8463575695,1.9134935966,-47.244095879,-47.071415285,-46.75254664,-47.244095879,-47.144375873,"col1"
"55142",55142,2019-08-02 18:27:19,1.8463575695,1.9134935966,-47.244095879,-47.071415285,-46.75254664,-47.244095879,-47.144375873,"col1"
"55143",55143,2019-08-02 18:27:20,1.8463575695,1.9134935966,-47.244095879,-47.071415285,-46.75254664,-47.244095879,-47.144375873,"col1"
"55144",55144,2019-08-02 18:27:20,1.8463575695,1.9134935966,-47.244095879,-47.071415285,-46.75254664,-47.244095879,-47.144375873,"col1"
"55145",55145,2019-08-02 18:27:21,1.8473129623,1.9116667309,-47.372814921,-49.011525097,-46.136975625,-47.372814921,-46.631349523,"col1"
"55146",55146,2019-08-02 18:27:23,1.8473129623,1.9116667309,-47.372814921,-49.011525097,-46.136975625,-47.372814921,-46.631349523,"col1"
"55147",55147,2019-08-02 18:27:23,1.8473129623,1.9116667309,-47.372814921,-49.011525097,-46.136975625,-47.372814921,-46.631349523,"col1"
"55148",55148,2019-08-02 18:27:24,1.8473129623,1.9116667309,-47.372814921,-49.011525097,-46.136975625,-47.372814921,-46.631349523,"col1"
"55149",55149,2019-08-02 18:27:25,1.8436098965,1.9114322061,-50.145353512,-48.197512545,-45.919837335,-50.145353512,-46.966979689,"col1"
"55150",55150,2019-08-02 18:27:26,1.8436098965,1.9114322061,-50.145353512,-48.197512545,-45.919837335,-50.145353512,-46.966979689,"col1"
"55151",55151,2019-08-02 18:27:27,1.8436098965,1.9114322061,-50.145353512,-48.197512545,-45.919837335,-50.145353512,-46.966979689,"col1"
"55152",55152,2019-08-02 18:27:27,1.8436098965,1.9114322061,-50.145353512,-48.197512545,-45.919837335,-50.145353512,-46.966979689,"col1"
"55153",55153,2019-08-02 18:27:28,1.8534474998,1.9101897659,-41.301133209,-45.74621,-46.462668098,-41.301133209,-46.27345718,"col1"
"55154",55154,2019-08-02 18:27:30,1.8534474998,1.9101897659,-41.301133209,-45.74621,-46.462668098,-41.301133209,-46.27345718,"col1"
"55155",55155,2019-08-02 18:27:30,1.8534474998,1.9101897659,-41.301133209,-45.74621,-46.462668098,-41.301133209,-46.27345718,"col1"
"55156",55156,2019-08-02 18:27:31,1.8534474998,1.9101897659,-41.301133209,-45.74621,-46.462668098,-41.301133209,-46.27345718,"col1"
"55157",55157,2019-08-02 18:27:32,1.8668303894,1.9095889961,-45.614231725,-56.36510603,-47.791053911,-45.614231725,-46.574933411,"col1"
"55158",55158,2019-08-02 18:27:33,1.8668303894,1.9095889961,-45.614231725,-56.36510603,-47.791053911,-45.614231725,-46.574933411,"col1"
"55159",55159,2019-08-02 18:27:34,1.8668303894,1.9095889961,-45.614231725,-56.36510603,-47.791053911,-45.614231725,-46.574933411,"col1"
"55160",55160,2019-08-02 18:27:34,1.8668303894,1.9095889961,-45.614231725,-56.36510603,-47.791053911,-45.614231725,-46.574933411,"col1"
"55161",55161,2019-08-02 18:27:36,1.8361437317,1.9093135083,-42.577421345,-37.266937022,-46.730927126,-42.577421345,-45.883374092,"col1"
"55162",55162,2019-08-02 18:27:37,1.8361437317,1.9093135083,-42.577421345,-37.266937022,-46.730927126,-42.577421345,-45.883374092,"col1"
"55163",55163,2019-08-02 18:27:37,1.8361437317,1.9093135083,-42.577421345,-37.266937022,-46.730927126,-42.577421345,-45.883374092,"col1"
"55164",55164,2019-08-02 18:27:38,1.8361437317,1.9093135083,-42.577421345,-37.266937022,-46.730927126,-42.577421345,-45.883374092,"col1"
"55165",55165,2019-08-02 18:27:39,1.8473322704,1.9086043383,-49.041638539,-49.852822269,-47.30625639,-49.041638539,-46.356355645,"col1"
"55166",55166,2019-08-02 18:27:40,1.8473322704,1.9086043383,-49.041638539,-49.852822269,-47.30625639,-49.041638539,-46.356355645,"col1"
"55167",55167,2019-08-02 18:27:41,1.8473322704,1.9086043383,-49.041638539,-49.852822269,-47.30625639,-49.041638539,-46.356355645,"col1"
"55168",55168,2019-08-02 18:27:41,1.8473322704,1.9086043383,-49.041638539,-49.852822269,-47.30625639,-49.041638539,-46.356355645,"col1"
"55169",55169,2019-08-02 18:27:42,1.8438554565,1.9086152363,-44.87317743,-44.248001421,-46.90690431,-44.87317743,-46.268709195,"col1"
"55170",55170,2019-08-02 18:27:44,1.8438554565,1.9086152363,-44.87317743,-44.248001421,-46.90690431,-44.87317743,-46.268709195,"col1"
"55171",55171,2019-08-02 18:27:44,1.8438554565,1.9086152363,-44.87317743,-44.248001421,-46.90690431,-44.87317743,-46.268709195,"col1"
"55172",55172,2019-08-02 18:27:45,1.8438554565,1.9086152363,-44.87317743,-44.248001421,-46.90690431,-44.87317743,-46.268709195,"col1"
"55173",55173,2019-08-02 18:27:46,1.8445085661,1.9076150382,-51.199908653,-51.756396759,-47.723991825,-51.199908653,-46.59664169,"col1"
"55174",55174,2019-08-02 18:27:47,1.8445085661,1.9076150382,-51.199908653,-51.756396759,-47.723991825,-51.199908653,-46.59664169,"col1"
"55175",55175,2019-08-02 18:27:48,1.8445085661,1.9076150382,-51.199908653,-51.756396759,-47.723991825,-51.199908653,-46.59664169,"col1"
"55176",55176,2019-08-02 18:27:48,1.8445085661,1.9076150382,-51.199908653,-51.756396759,-47.723991825,-51.199908653,-46.59664169,"col1"
"55177",55177,2019-08-02 18:27:49,1.8470395632,1.9070986468,-43.942535046,-45.483763524,-47.547586074,-43.942535046,-46.229801598,"col1"
"55178",55178,2019-08-02 18:27:51,1.8470395632,1.9070986468,-43.942535046,-45.483763524,-47.547586074,-43.942535046,-46.229801598,"col1"
"55179",55179,2019-08-02 18:27:51,1.8470395632,1.9070986468,-43.942535046,-45.483763524,-47.547586074,-43.942535046,-46.229801598,"col1"
"55180",55180,2019-08-02 18:27:52,1.8470395632,1.9070986468,-43.942535046,-45.483763524,-47.547586074,-43.942535046,-46.229801598,"col1"
"55181",55181,2019-08-02 18:27:53,1.8528666326,1.9061922993,-35.779080113,-41.337880825,-46.694958933,-35.779080113,-44.941608841,"col1"
"55182",55182,2019-08-02 18:27:54,1.8528666326,1.9061922993,-35.779080113,-41.337880825,-46.694958933,-35.779080113,-44.941608841,"col1"
"55183",55183,2019-08-02 18:27:55,1.8528666326,1.9061922993,-35.779080113,-41.337880825,-46.694958933,-35.779080113,-44.941608841,"col1"
"55184",55184,2019-08-02 18:27:55,1.8528666326,1.9061922993,-35.779080113,-41.337880825,-46.694958933,-35.779080113,-44.941608841,"col1"
"55185",55185,2019-08-02 18:27:56,1.8586126156,1.9062778463,-50.620375896,-57.613895763,-47.741223735,-50.620375896,-44.994389106,"col1"
"55186",55186,2019-08-02 18:27:58,1.8586126156,1.9062778463,-50.620375896,-57.613895763,-47.741223735,-50.620375896,-44.994389106,"col1"
"55187",55187,2019-08-02 18:27:58,1.8586126156,1.9062778463,-50.620375896,-57.613895763,-47.741223735,-50.620375896,-44.994389106,"col1"
"55188",55188,2019-08-02 18:27:59,1.8586126156,1.9062778463,-50.620375896,-57.613895763,-47.741223735,-50.620375896,-44.994389106,"col1"
"55189",55189,2019-08-02 18:28:00,1.8490123316,1.9066334646,-57.387815363,-58.795263874,-49.19111861,-57.387815363,-46.781798234,"col1"
"55190",55190,2019-08-02 18:28:01,1.8490123316,1.9066334646,-57.387815363,-58.795263874,-49.19111861,-57.387815363,-46.781798234,"col1"
"55345",55345,2019-08-02 18:30:17,1.8479802769,1.9095792879,-48.034671829,-49.188622935,-53.233721249,-48.034671829,-50.48162573,"col2"
"55346",55346,2019-08-02 18:30:18,1.8479802769,1.9095792879,-48.034671829,-49.188622935,-53.233721249,-48.034671829,-50.48162573,"col2"
"55347",55347,2019-08-02 18:30:19,1.8479802769,1.9095792879,-48.034671829,-49.188622935,-53.233721249,-48.034671829,-50.48162573,"col2"
"55348",55348,2019-08-02 18:30:19,1.8479802769,1.9095792879,-48.034671829,-49.188622935,-53.233721249,-48.034671829,-50.48162573,"col2"
"55349",55349,2019-08-02 18:30:20,1.8576041161,1.9173874934,-47.606855236,-52.597312057,-52.960686849,-47.606855236,-50.078604581,"col2"
"55350",55350,2019-08-02 18:30:21,1.8576041161,1.9173874934,-47.606855236,-52.597312057,-52.960686849,-47.606855236,-50.078604581,"col2"
"55351",55351,2019-08-02 18:30:22,1.8576041161,1.9173874934,-47.606855236,-52.597312057,-52.960686849,-47.606855236,-50.078604581,"col2"
"55352",55352,2019-08-02 18:30:23,1.8576041161,1.9173874934,-47.606855236,-52.597312057,-52.960686849,-47.606855236,-50.078604581,"col2"
"55353",55353,2019-08-02 18:30:24,1.8608508382,1.9243401061,-56.482454311,-61.499429117,-53.777191976,-56.482454311,-50.310576392,"col2"
"55354",55354,2019-08-02 18:30:25,1.8608508382,1.9243401061,-56.482454311,-61.499429117,-53.777191976,-56.482454311,-50.310576392,"col2"
"55355",55355,2019-08-02 18:30:26,1.8608508382,1.9243401061,-56.482454311,-61.499429117,-53.777191976,-56.482454311,-50.310576392,"col2"
"55356",55356,2019-08-02 18:30:26,1.8608508382,1.9243401061,-56.482454311,-61.499429117,-53.777191976,-56.482454311,-50.310576392,"col2"
"55357",55357,2019-08-02 18:30:27,1.8533815065,1.9284237613,-46.069330178,-48.984814135,-53.193177243,-46.069330178,-49.48419757,"col2"
"55358",55358,2019-08-02 18:30:29,1.8533815065,1.9284237613,-46.069330178,-48.984814135,-53.193177243,-46.069330178,-49.48419757,"col2"
"55359",55359,2019-08-02 18:30:29,1.8533815065,1.9284237613,-46.069330178,-48.984814135,-53.193177243,-46.069330178,-49.48419757,"col2"
"55360",55360,2019-08-02 18:30:30,1.8533815065,1.9284237613,-46.069330178,-48.984814135,-53.193177243,-46.069330178,-49.48419757,"col2"
"55361",55361,2019-08-02 18:30:31,1.8560035896,1.9320620972,-54.783605904,-59.044593821,-55.228051572,-54.783605904,-50.271036932,"col2"
"55362",55362,2019-08-02 18:30:32,1.8560035896,1.9320620972,-54.783605904,-59.044593821,-55.228051572,-54.783605904,-50.271036932,"col2"
"55363",55363,2019-08-02 18:30:33,1.8560035896,1.9320620972,-54.783605904,-59.044593821,-55.228051572,-54.783605904,-50.271036932,"col2"
"55364",55364,2019-08-02 18:30:33,1.8560035896,1.9320620972,-54.783605904,-59.044593821,-55.228051572,-54.783605904,-50.271036932,"col2"
"55365",55365,2019-08-02 18:30:34,1.8406893651,1.9344611853,-49.428775141,-47.304304579,-54.777131626,-49.428775141,-51.068975756,"col2"
"55366",55366,2019-08-02 18:30:36,1.8406893651,1.9344611853,-49.428775141,-47.304304579,-54.777131626,-49.428775141,-51.068975756,"col2"
"55367",55367,2019-08-02 18:30:36,1.8406893651,1.9344611853,-49.428775141,-47.304304579,-54.777131626,-49.428775141,-51.068975756,"col2"
"55368",55368,2019-08-02 18:30:37,1.8406893651,1.9344611853,-49.428775141,-47.304304579,-54.777131626,-49.428775141,-51.068975756,"col2"
"55369",55369,2019-08-02 18:30:38,1.8459430526,1.9359133584,-53.25416766,-53.927527663,-54.194845974,-53.25416766,-51.248252463,"col2"
"55370",55370,2019-08-02 18:30:39,1.8459430526,1.9359133584,-53.25416766,-53.927527663,-54.194845974,-53.25416766,-51.248252463,"col2"
"55371",55371,2019-08-02 18:30:40,1.8459430526,1.9359133584,-53.25416766,-53.927527663,-54.194845974,-53.25416766,-51.248252463,"col2"
"55372",55372,2019-08-02 18:30:40,1.8459430526,1.9359133584,-53.25416766,-53.927527663,-54.194845974,-53.25416766,-51.248252463,"col2"
"55373",55373,2019-08-02 18:30:41,1.8300127316,1.9356430794,-40.784804702,-35.568288749,-51.760477039,-40.784804702,-50.294900268,"col2"
"55374",55374,2019-08-02 18:30:43,1.8300127316,1.9356430794,-40.784804702,-35.568288749,-51.760477039,-40.784804702,-50.294900268,"col2"
"55375",55375,2019-08-02 18:30:43,1.8300127316,1.9356430794,-40.784804702,-35.568288749,-51.760477039,-40.784804702,-50.294900268,"col2"
"55376",55376,2019-08-02 18:30:44,1.8300127316,1.9356430794,-40.784804702,-35.568288749,-51.760477039,-40.784804702,-50.294900268,"col2"
"55377",55377,2019-08-02 18:30:45,1.8720971004,1.9354296771,-42.686538965,-58.363850872,-51.830971548,-42.686538965,-48.792355992,"col2"
"55378",55378,2019-08-02 18:30:46,1.8720971004,1.9354296771,-42.686538965,-58.363850872,-51.830971548,-42.686538965,-48.792355992,"col2"
"55379",55379,2019-08-02 18:30:47,1.8720971004,1.9354296771,-42.686538965,-58.363850872,-51.830971548,-42.686538965,-48.792355992,"col2"
"55380",55380,2019-08-02 18:30:47,1.8720971004,1.9354296771,-42.686538965,-58.363850872,-51.830971548,-42.686538965,-48.792355992,"col2"
"55381",55381,2019-08-02 18:30:48,1.834249154,1.9348149071,-52.375142014,-49.349813054,-51.848881561,-52.375142014,-49.274630457,"col2"
"55382",55382,2019-08-02 18:30:50,1.834249154,1.9348149071,-52.375142014,-49.349813054,-51.848881561,-52.375142014,-49.274630457,"col2"
"55383",55383,2019-08-02 18:30:50,1.834249154,1.9348149071,-52.375142014,-49.349813054,-51.848881561,-52.375142014,-49.274630457,"col2"
"55384",55384,2019-08-02 18:30:51,1.834249154,1.9348149071,-52.375142014,-49.349813054,-51.848881561,-52.375142014,-49.274630457,"col2"
"55385",55385,2019-08-02 18:30:52,1.8544403141,1.9338554497,-49.992375057,-57.557208546,-52.399981171,-49.992375057,-49.539688215,"col2"
"55386",55386,2019-08-02 18:30:53,1.8544403141,1.9338554497,-49.992375057,-57.557208546,-52.399981171,-49.992375057,-49.539688215,"col2"
"55387",55387,2019-08-02 18:30:54,1.8544403141,1.9338554497,-49.992375057,-57.557208546,-52.399981171,-49.992375057,-49.539688215,"col2"
"55388",55388,2019-08-02 18:30:54,1.8544403141,1.9338554497,-49.992375057,-57.557208546,-52.399981171,-49.992375057,-49.539688215,"col2"
"55389",55389,2019-08-02 18:30:55,1.8360319366,1.9324702304,-48.186004532,-47.320365132,-50.824529617,-48.186004532,-48.617860461,"col2"
"55390",55390,2019-08-02 18:30:57,1.8360319366,1.9324702304,-48.186004532,-47.320365132,-50.824529617,-48.186004532,-48.617860461,"col2"
"55391",55391,2019-08-02 18:30:57,1.8360319366,1.9324702304,-48.186004532,-47.320365132,-50.824529617,-48.186004532,-48.617860461,"col2"
"55392",55392,2019-08-02 18:30:58,1.8360319366,1.9324702304,-48.186004532,-47.320365132,-50.824529617,-48.186004532,-48.617860461,"col2"
"55393",55393,2019-08-02 18:30:59,1.8396374291,1.9307650517,-41.814102059,-45.531642599,-50.440843891,-41.814102059,-48.145057337,"col2"
"55394",55394,2019-08-02 18:31:00,1.8396374291,1.9307650517,-41.814102059,-45.531642599,-50.440843891,-41.814102059,-48.145057337,"col2"
"55395",55395,2019-08-02 18:31:01,1.8396374291,1.9307650517,-41.814102059,-45.531642599,-50.440843891,-41.814102059,-48.145057337,"col2"
"55396",55396,2019-08-02 18:31:01,1.8396374291,1.9307650517,-41.814102059,-45.531642599,-50.440843891,-41.814102059,-48.145057337,"col2"
"55397",55397,2019-08-02 18:31:02,1.8431650378,1.9293295463,-45.037949487,-48.53007883,-49.272564447,-45.037949487,-47.062206624,"col2"
"55398",55398,2019-08-02 18:31:04,1.8431650378,1.9293295463,-45.037949487,-48.53007883,-49.272564447,-45.037949487,-47.062206624,"col2"
"55399",55399,2019-08-02 18:31:04,1.8431650378,1.9293295463,-45.037949487,-48.53007883,-49.272564447,-45.037949487,-47.062206624,"col2"
"55400",55400,2019-08-02 18:31:05,1.8431650378,1.9293295463,-45.037949487,-48.53007883,-49.272564447,-45.037949487,-47.062206624,"col2"
"55401",55401,2019-08-02 18:31:06,1.8444079005,1.9283849367,-40.827488403,-45.755479579,-49.10047278,-40.827488403,-46.106508098,"col2"
"55402",55402,2019-08-02 18:31:07,1.8444079005,1.9283849367,-40.827488403,-45.755479579,-49.10047278,-40.827488403,-46.106508098,"col2"
"55403",55403,2019-08-02 18:31:08,1.8444079005,1.9283849367,-40.827488403,-45.755479579,-49.10047278,-40.827488403,-46.106508098,"col2"
