"","Sample","Avg_iCO2","StdDev_iCO2"
"1","col1",-11.0698587555215,0.812187576836472
"2","col2",-12.9621463258649,0.636756476245613
"3","col3",-13.6487468602794,0.31862192749657
"4","col4",-11.3130108313603,0.486077353751005
"5","col5",-14.2073544269594,0.797618213409648
"6","col6",-13.8281070596716,0.415800951022996
"7","col7",-13.021265041363,0.5733564519574
"8","col8",-12.4581781178805,0.367149208847911
