"Date_Time","EC_us","EC_Temp","DO_mgl","DO_Temp","airpress_kpa","Air_Temp_c","Air_Temp_LaVirgin"
"2019-07-12 12:00:00 UTC",7.4,12.7111111111111,6.48,12.4222222222222,62.3012,6.496,4.86
"2019-07-12 12:15:00 UTC",7.4,12.5777777777778,6.5,12.3,62.3065,6.496,5.117
"2019-07-12 12:30:00 UTC",7.4,12.4222222222222,6.52,12.1388888888889,62.3216,6.495,4.995
"2019-07-12 12:45:00 UTC",7.4,12.2388888888889,6.55,11.9777777777778,62.3222,6.487,4.236
"2019-07-12 13:00:00 UTC",7.4,12.0777777777778,6.58,11.8222222222222,62.3312,6.483,4.221
"2019-07-12 13:15:00 UTC",8.1,11.8722222222222,6.6,11.6222222222222,62.3413,6.48,4.103
"2019-07-12 13:30:00 UTC",7.4,11.65,6.64,11.4,62.3474,6.478,3.978
"2019-07-12 13:45:00 UTC",7.4,11.4277777777778,6.67,11.1777777777778,62.35,6.478,3.8
"2019-07-12 14:00:00 UTC",7.4,11.2277777777778,6.71,10.9777777777778,62.3513,6.479,3.842
"2019-07-12 14:15:00 UTC",7.4,11.0222222222222,6.74,10.7611111111111,62.3621,6.479,3.898
"2019-07-12 14:30:00 UTC",7.4,10.85,6.77,10.5777777777778,62.3722,6.481,3.7
"2019-07-12 14:45:00 UTC",7.4,10.6777777777778,6.81,10.4222222222222,62.3739,6.484,3.594
"2019-07-12 15:00:00 UTC",7.4,10.5277777777778,6.84,10.2388888888889,62.3839,6.486,3.437
"2019-07-12 15:15:00 UTC",7.4,10.3777777777778,6.86,10.1,62.3852,6.49,3.385
"2019-07-12 15:30:00 UTC",7.4,10.25,6.88,9.96111111111111,62.3958,6.492,3.422
"2019-07-12 15:45:00 UTC",7.4,10.1277777777778,6.91,9.83888888888889,62.4031,6.494,3.392
"2019-07-12 16:00:00 UTC",7.8,10.0222222222222,6.92,9.73888888888889,62.4098,6.498,3.377
"2019-07-12 16:15:00 UTC",7.4,9.9,6.94,9.62222222222222,62.427,6.501,3.392
"2019-07-12 16:30:00 UTC",8.2,9.8,6.96,9.52222222222222,62.4312,6.503,3.498
"2019-07-12 16:45:00 UTC",7.4,9.68888888888889,6.97,9.4,62.4377,6.505,3.316
"2019-07-12 17:00:00 UTC",7.4,9.57777777777778,7,9.3,62.4452,6.511,3.275
"2019-07-12 17:15:00 UTC",8.2,9.48888888888889,7.02,9.2,62.4415,6.514,3.234
"2019-07-12 17:30:00 UTC",7.4,9.41111111111111,7.03,9.12222222222222,62.449,6.517,3.478
"2019-07-12 17:45:00 UTC",7.4,9.35,7.04,9.03888888888889,62.4474,6.521,3.256
"2019-07-12 18:00:00 UTC",8.2,9.27222222222222,7.06,8.96111111111111,62.4448,6.526,3.265
"2019-07-12 18:15:00 UTC",7.4,9.2,7.07,8.87777777777777,62.4462,6.531,3.289
"2019-07-12 18:30:00 UTC",7.4,9.12777777777778,7.08,8.82222222222222,62.4482,6.535,3.18
"2019-07-12 18:45:00 UTC",8.2,9.07777777777778,7.09,8.76111111111111,62.434,6.539,3.268
"2019-07-12 19:00:00 UTC",7.4,9.01111111111111,7.1,8.7,62.424,6.543,3.348
"2019-07-12 19:15:00 UTC",8.2,8.96111111111111,7.1,8.66111111111111,62.4059,6.548,3.326
"2019-07-12 19:30:00 UTC",7.4,8.91111111111111,7.12,8.6,62.3786,6.555,3.436
"2019-07-12 19:45:00 UTC",7.4,8.85,7.13,8.56111111111111,62.3781,6.558,3.392
"2019-07-12 20:00:00 UTC",7.4,8.8,7.14,8.5,62.3623,6.56,3.259
"2019-07-12 20:15:00 UTC",8.2,8.75,7.15,8.43888888888889,62.3619,6.562,3.193
"2019-07-12 20:30:00 UTC",8.2,8.68888888888889,7.16,8.37777777777778,62.3489,6.563,3.155
"2019-07-12 20:45:00 UTC",8.2,8.62777777777778,7.17,8.32222222222222,62.3338,6.562,3.185
"2019-07-12 21:00:00 UTC",7.4,8.57222222222222,7.18,8.27777777777778,62.3293,6.563,3.177
"2019-07-12 21:15:00 UTC",8.2,8.52777777777778,7.18,8.22222222222222,62.3244,6.565,3.022
"2019-07-12 21:30:00 UTC",8.2,8.48888888888889,7.19,8.17777777777778,62.3272,6.565,2.997
"2019-07-12 21:45:00 UTC",8.2,8.43888888888889,7.2,8.12222222222222,62.3163,6.558,3.045
"2019-07-12 22:00:00 UTC",7.4,8.38888888888889,7.21,8.07777777777778,62.2992,6.558,2.992
"2019-07-12 22:15:00 UTC",7.4,8.32222222222222,7.21,8.02222222222222,62.3012,6.545,2.289
"2019-07-12 22:30:00 UTC",8.2,8.23888888888889,7.23,7.93888888888889,62.2899,6.537,2.318
"2019-07-12 22:45:00 UTC",7.4,8.17222222222222,7.24,7.86111111111111,62.2739,6.537,2.433
"2019-07-12 23:00:00 UTC",7.4,8.08888888888889,7.26,7.77777777777778,62.2726,6.537,2.584
"2019-07-12 23:15:00 UTC",8.2,8.03888888888889,7.27,7.73888888888889,62.2847,6.535,2.67
"2019-07-12 23:30:00 UTC",8.2,7.98888888888889,7.28,7.67777777777778,62.2923,6.531,2.668
"2019-07-12 23:45:00 UTC",7.4,7.95,7.29,7.63888888888889,62.3047,6.527,2.589
"2019-07-13 00:00:00 UTC",7.4,7.87777777777778,7.3,7.57777777777778,62.3012,6.523,2.432
"2019-07-13 00:15:00 UTC",7.4,7.82777777777778,7.31,7.53888888888889,62.3099,6.517,2.09
"2019-07-13 00:30:00 UTC",7.4,7.76111111111111,7.32,7.46111111111111,62.3217,6.506,2.036
"2019-07-13 00:45:00 UTC",7.4,7.67777777777778,7.34,7.37777777777778,62.3367,6.501,1.855
"2019-07-13 01:00:00 UTC",7.4,7.57777777777778,7.36,7.27777777777778,62.3335,6.483,1.914
"2019-07-13 01:15:00 UTC",7.4,7.5,7.37,7.2,62.3228,6.485,1.9
"2019-07-13 01:30:00 UTC",7.4,7.46111111111111,7.38,7.13888888888889,62.3319,6.488,2.066
"2019-07-13 01:45:00 UTC",7.4,7.42777777777778,7.39,7.12222222222222,62.3576,6.492,2.293
"2019-07-13 02:00:00 UTC",8.2,7.42777777777778,7.4,7.12222222222222,62.3635,6.499,2.408
"2019-07-13 02:15:00 UTC",7.4,7.4,7.4,7.1,62.3781,6.504,2.519
"2019-07-13 02:30:00 UTC",7.4,7.38888888888889,7.41,7.06111111111111,62.3995,6.51,2.63
"2019-07-13 02:45:00 UTC",7.4,7.37777777777778,7.42,7.06111111111111,62.3994,6.52,2.927
"2019-07-13 03:00:00 UTC",8.2,7.36111111111111,7.42,7.03888888888889,62.4063,6.531,2.903
"2019-07-13 03:15:00 UTC",7.4,7.38888888888889,7.42,7.06111111111111,62.4247,6.542,2.899
"2019-07-13 03:30:00 UTC",7.4,7.42222222222222,7.42,7.1,62.4305,6.551,3.049
"2019-07-13 03:45:00 UTC",7.4,7.47222222222222,7.42,7.13888888888889,62.4426,6.564,3.252
"2019-07-13 04:00:00 UTC",7.4,7.51111111111111,7.41,7.17777777777778,62.442,6.575,3.387
"2019-07-13 04:15:00 UTC",7.4,7.62222222222222,7.4,7.26111111111111,62.4466,6.584,3.128
"2019-07-13 04:30:00 UTC",7.4,7.71111111111111,7.38,7.36111111111111,62.46,6.587,3.296
"2019-07-13 04:45:00 UTC",7.4,7.82222222222222,7.37,7.46111111111111,62.4667,6.593,3.458
"2019-07-13 05:00:00 UTC",7.4,7.93888888888889,7.35,7.57777777777778,62.4665,6.599,3.732
"2019-07-13 05:15:00 UTC",7.4,8.07222222222222,7.32,7.7,62.4769,6.601,3.806
"2019-07-13 05:30:00 UTC",7.4,8.18888888888889,7.3,7.83888888888889,62.4634,6.602,3.96
"2019-07-13 05:45:00 UTC",7.4,8.27777777777778,7.28,7.92222222222222,62.4564,6.602,4.026
"2019-07-13 06:00:00 UTC",7.4,8.4,7.27,8.03888888888889,62.4616,6.609,4.097
"2019-07-13 06:15:00 UTC",7.4,8.6,7.24,8.2,62.4512,6.615,4.207
"2019-07-13 06:30:00 UTC",7.4,8.87777777777777,7.2,8.46111111111111,62.456,6.614,4.053
"2019-07-13 06:45:00 UTC",7.4,9.02777777777778,7.16,8.66111111111111,62.451,6.61,3.825
"2019-07-13 07:00:00 UTC",7.4,9.16111111111111,7.14,8.77777777777778,62.4509,6.614,4.23
"2019-07-13 07:15:00 UTC",7.4,9.32222222222222,7.1,8.93888888888889,62.4531,6.615,4.391
"2019-07-13 07:30:00 UTC",7.4,9.57222222222222,7.07,9.16111111111111,62.4386,6.615,4.238
"2019-07-13 07:45:00 UTC",7.4,9.73888888888889,7.03,9.36111111111111,62.4278,6.617,4.325
"2019-07-13 08:00:00 UTC",7.4,9.92777777777778,6.99,9.56111111111111,62.4116,6.613,4.251
"2019-07-13 08:15:00 UTC",7.4,10.0888888888889,6.96,9.72222222222222,62.3943,6.614,4.665
"2019-07-13 08:30:00 UTC",7.4,10.2111111111111,6.94,9.83888888888889,62.3727,6.612,4.788
"2019-07-13 08:45:00 UTC",7.4,10.3611111111111,6.91,10,62.3641,6.614,4.54
"2019-07-13 09:00:00 UTC",7.4,10.4888888888889,6.89,10.1222222222222,62.3645,6.615,4.843
"2019-07-13 09:15:00 UTC",7.4,10.75,6.85,10.3611111111111,62.3443,6.617,4.737
"2019-07-13 09:30:00 UTC",7.4,10.9,6.82,10.5388888888889,62.3369,6.612,4.355
"2019-07-13 09:45:00 UTC",7.4,10.95,6.8,10.6222222222222,62.3235,6.608,4.183
"2019-07-13 10:00:00 UTC",7.4,10.9277777777778,6.81,10.6222222222222,62.319,6.61,4.5
"2019-07-13 10:15:00 UTC",7.4,11.05,6.79,10.7,62.307,6.617,4.825
"2019-07-13 10:30:00 UTC",7.4,11.3277777777778,6.75,10.9222222222222,62.3007,6.62,4.858
"2019-07-13 10:45:00 UTC",7.4,11.5,6.72,11.1222222222222,62.305,6.623,5.195
"2019-07-13 11:00:00 UTC",7.4,11.6888888888889,6.69,11.3222222222222,62.2992,6.621,4.627
"2019-07-13 11:15:00 UTC",7.4,11.7388888888889,6.66,11.4222222222222,62.2958,6.617,4.393
"2019-07-13 11:30:00 UTC",7.4,11.7111111111111,6.66,11.4222222222222,62.2872,6.611,4.393
"2019-07-13 11:45:00 UTC",7.4,11.65,6.66,11.3611111111111,62.2912,6.605,4.463
"2019-07-13 12:00:00 UTC",7.4,11.4722222222222,6.69,11.2222222222222,62.2969,6.599,3.978
"2019-07-13 12:15:00 UTC",7.4,11.2888888888889,6.71,11.0388888888889,62.2989,6.597,3.921
"2019-07-13 12:30:00 UTC",7.4,11.1111111111111,6.74,10.8611111111111,62.3045,6.594,3.887
"2019-07-13 12:45:00 UTC",7.4,10.9388888888889,6.77,10.7,62.3117,6.591,3.733
"2019-07-13 13:00:00 UTC",7.4,10.7388888888889,6.8,10.5222222222222,62.3127,6.584,3.956
"2019-07-13 13:15:00 UTC",7.4,10.5277777777778,6.84,10.3,62.3222,6.574,3.906
"2019-07-13 13:30:00 UTC",7.4,10.3222222222222,6.87,10.0777777777778,62.3436,6.564,3.79
"2019-07-13 13:45:00 UTC",7.4,10.1277777777778,6.91,9.9,62.3488,6.562,3.646
"2019-07-13 14:00:00 UTC",7.4,9.96111111111111,6.94,9.72222222222222,62.3621,6.559,3.331
"2019-07-13 14:15:00 UTC",7.4,9.82222222222222,6.96,9.56111111111111,62.3825,6.556,3.261
"2019-07-13 14:30:00 UTC",7.4,9.7,6.98,9.43888888888889,62.3836,6.555,3.295
"2019-07-13 14:45:00 UTC",7.4,9.57222222222222,7.01,9.3,62.3891,6.552,3.475
"2019-07-13 15:00:00 UTC",7.4,9.43888888888889,7.02,9.17777777777778,62.3984,6.55,3.431
"2019-07-13 15:15:00 UTC",7.4,9.32777777777778,7.05,9.07777777777778,62.4143,6.552,3.282
"2019-07-13 15:30:00 UTC",7.4,9.22777777777778,7.07,8.96111111111111,62.4289,6.552,3.274
"2019-07-13 15:45:00 UTC",7.4,9.15,7.08,8.86111111111111,62.4396,6.553,3.301
"2019-07-13 16:00:00 UTC",7.4,9.05,7.1,8.77777777777778,62.4471,6.556,3.151
"2019-07-13 16:15:00 UTC",7.4,8.95,7.12,8.67777777777778,62.4491,6.559,3.056
"2019-07-13 16:30:00 UTC",7.4,8.87222222222222,7.14,8.6,62.4499,6.556,2.983
"2019-07-13 16:45:00 UTC",7.4,8.8,7.16,8.52222222222222,62.4488,6.554,2.964
"2019-07-13 17:00:00 UTC",7.4,8.72222222222222,7.17,8.46111111111111,62.4399,6.551,2.867
"2019-07-13 17:15:00 UTC",7.4,8.65,7.18,8.37777777777778,62.4401,6.551,2.868
"2019-07-13 17:30:00 UTC",7.4,8.58888888888889,7.19,8.3,62.4476,6.552,2.85
"2019-07-13 17:45:00 UTC",7.4,8.52777777777778,7.2,8.23888888888889,62.4526,6.553,2.775
"2019-07-13 18:00:00 UTC",7.4,8.47777777777778,7.21,8.17777777777778,62.4441,6.553,2.767
"2019-07-13 18:15:00 UTC",7.4,8.41111111111111,7.22,8.12222222222222,62.444,6.554,2.787
"2019-07-13 18:30:00 UTC",7.4,8.36111111111111,7.23,8.06111111111111,62.4483,6.557,2.849
"2019-07-13 18:45:00 UTC",7.4,8.31111111111111,7.24,8.02222222222222,62.4507,6.554,2.696
"2019-07-13 19:00:00 UTC",7.4,8.23888888888889,7.25,7.93888888888889,62.4453,6.552,2.554
"2019-07-13 19:15:00 UTC",7.4,8.12777777777778,7.27,7.86111111111111,62.4342,6.55,2.351
"2019-07-13 19:30:00 UTC",7.4,8.06111111111111,7.28,7.77777777777778,62.4274,6.542,2.281
"2019-07-13 19:45:00 UTC",7.4,7.97777777777778,7.29,7.7,62.4089,6.533,1.977
"2019-07-13 20:00:00 UTC",7.4,7.87777777777778,7.31,7.6,62.4005,6.517,1.957
"2019-07-13 20:15:00 UTC",8.2,7.78888888888889,7.32,7.52222222222222,62.3897,6.512,2.139
"2019-07-13 20:30:00 UTC",7.4,7.71111111111111,7.34,7.42222222222222,62.3721,6.509,2.094
"2019-07-13 20:45:00 UTC",7.4,7.63888888888889,7.35,7.36111111111111,62.3584,6.511,2.2
"2019-07-13 21:00:00 UTC",7.4,7.57777777777778,7.36,7.3,62.3492,6.513,2.269
"2019-07-13 21:15:00 UTC",7.4,7.55,7.37,7.23888888888889,62.3408,6.518,2.356
"2019-07-13 21:30:00 UTC",7.4,7.51111111111111,7.38,7.2,62.3353,6.524,2.293
"2019-07-13 21:45:00 UTC",7.4,7.47777777777778,7.38,7.17777777777778,62.3378,6.532,2.3
"2019-07-13 22:00:00 UTC",7.4,7.43888888888889,7.38,7.13888888888889,62.3273,6.535,2.457
"2019-07-13 22:15:00 UTC",7.4,7.42222222222222,7.39,7.12222222222222,62.3237,6.535,2.499
"2019-07-13 22:30:00 UTC",7.4,7.4,7.4,7.1,62.3336,6.538,2.688
"2019-07-13 22:45:00 UTC",8.2,7.36111111111111,7.4,7.06111111111111,62.3237,6.538,2.7
"2019-07-13 23:00:00 UTC",7.4,7.31111111111111,7.41,7.02222222222222,62.3257,6.545,2.777
"2019-07-13 23:15:00 UTC",7.4,7.27222222222222,7.42,6.97777777777778,62.3345,6.546,2.799
"2019-07-13 23:30:00 UTC",7.4,7.22222222222222,7.45,6.92222222222222,62.3418,6.544,2.771
"2019-07-13 23:45:00 UTC",7.5,7.15,7.46,6.86111111111111,62.3456,6.538,2.747
"2019-07-14 00:00:00 UTC",7.5,7.07777777777778,7.47,6.8,62.3513,6.533,2.638
"2019-07-14 00:15:00 UTC",7.5,7.02222222222222,7.49,6.73888888888889,62.3508,6.531,2.627
"2019-07-14 00:30:00 UTC",7.5,6.96111111111111,7.5,6.66111111111111,62.3542,6.529,2.59
"2019-07-14 00:45:00 UTC",7.5,6.9,7.52,6.62222222222222,62.3602,6.524,2.512
"2019-07-14 01:00:00 UTC",7.5,6.86111111111111,7.53,6.56111111111111,62.3539,6.519,2.522
"2019-07-14 01:15:00 UTC",7.5,6.8,7.53,6.52222222222222,62.3534,6.52,2.51
"2019-07-14 01:30:00 UTC",7.5,6.77222222222222,7.55,6.46111111111111,62.3689,6.521,2.542
"2019-07-14 01:45:00 UTC",7.5,6.71111111111111,7.56,6.42222222222222,62.3744,6.515,2.603
"2019-07-14 02:00:00 UTC",7.5,6.68888888888889,7.57,6.37777777777778,62.3903,6.513,2.646
"2019-07-14 02:15:00 UTC",7.5,6.67222222222222,7.58,6.37777777777778,62.3958,6.516,2.743
"2019-07-14 02:30:00 UTC",7.5,6.67222222222222,7.58,6.37777777777778,62.4064,6.522,2.832
"2019-07-14 02:45:00 UTC",7.5,6.71111111111111,7.58,6.4,62.4312,6.528,2.915
"2019-07-14 03:00:00 UTC",7.5,6.68888888888889,7.59,6.4,62.4489,6.52,2.714
"2019-07-14 03:15:00 UTC",7.5,6.61111111111111,7.61,6.32222222222222,62.4562,6.513,2.206
"2019-07-14 03:30:00 UTC",7.5,6.51111111111111,7.63,6.23888888888889,62.4684,6.516,2.185
"2019-07-14 03:45:00 UTC",7.5,6.52777777777778,7.64,6.22222222222222,62.4692,6.503,2.194
"2019-07-14 04:00:00 UTC",7.5,6.45,7.65,6.16111111111111,62.4749,6.48,2.069
"2019-07-14 04:15:00 UTC",7.5,6.28888888888889,7.67,6.03888888888889,62.4689,6.451,1.99
"2019-07-14 04:30:00 UTC",7.5,6.17222222222222,7.7,5.9,62.467,6.435,2.412
"2019-07-14 04:45:00 UTC",7.1,6.17777777777778,7.72,5.87777777777778,62.4699,6.459,2.808
"2019-07-14 05:00:00 UTC",7.5,6.32777777777778,7.7,6,62.4702,6.486,2.956
"2019-07-14 05:15:00 UTC",7.5,6.35,7.7,6.06111111111111,62.4751,6.473,2.735
"2019-07-14 05:30:00 UTC",7.1,6.33888888888889,7.7,6.03888888888889,62.4662,6.481,3.128
"2019-07-14 05:45:00 UTC",7.5,6.47222222222222,7.69,6.13888888888889,62.4581,6.492,3.409
"2019-07-14 06:00:00 UTC",7.1,6.65,7.65,6.3,62.4668,6.501,3.406
"2019-07-14 06:15:00 UTC",7.1,6.73888888888889,7.63,6.42222222222222,62.4657,6.503,3.268
"2019-07-14 06:30:00 UTC",5.9,6.78888888888889,7.62,6.47777777777778,62.4593,6.498,3.06
"2019-07-14 06:45:00 UTC",7.1,6.72777777777778,7.62,6.46111111111111,62.4564,6.476,2.472
"2019-07-14 07:00:00 UTC",7.1,6.93888888888889,7.61,6.57777777777778,62.4396,6.47,2.883
"2019-07-14 07:15:00 UTC",7.1,7.12222222222222,7.57,6.8,62.4245,6.47,3.049
"2019-07-14 07:30:00 UTC",6.7,7.2,7.55,6.9,62.4116,6.466,3.314
"2019-07-14 07:45:00 UTC",6.7,7.33888888888889,7.53,7,62.4003,6.461,3.797
"2019-07-14 08:00:00 UTC",6.7,7.36111111111111,7.51,7.07777777777778,62.3905,6.455,3.511
"2019-07-14 08:15:00 UTC",6.7,7.3,7.53,7.02222222222222,62.3716,6.442,3.479
"2019-07-14 08:30:00 UTC",6.7,7.27777777777778,7.54,7,62.3575,6.433,3.502
"2019-07-14 08:45:00 UTC",6.7,7.27777777777778,7.54,7.02222222222222,62.3532,6.426,3.672
"2019-07-14 09:00:00 UTC",6.7,7.27222222222222,7.54,7,62.3382,6.418,3.605
"2019-07-14 09:15:00 UTC",6.7,7.26111111111111,7.53,6.97777777777778,62.3293,6.412,3.482
"2019-07-14 09:30:00 UTC",6.7,7.22222222222222,7.55,6.96111111111111,62.3139,6.411,3.498
"2019-07-14 09:45:00 UTC",6.7,7.22777777777778,7.54,6.93888888888889,62.2918,6.41,3.512
"2019-07-14 10:00:00 UTC",6.7,7.27222222222222,7.54,6.97777777777778,62.2791,6.413,3.673
"2019-07-14 10:15:00 UTC",6.7,7.31111111111111,7.52,7.03888888888889,62.2712,6.413,3.523
"2019-07-14 10:30:00 UTC",6.7,7.27777777777778,7.53,7.02222222222222,62.2692,6.41,3.538
"2019-07-14 10:45:00 UTC",6.7,7.23888888888889,7.53,6.96111111111111,62.2809,6.406,3.33
"2019-07-14 11:00:00 UTC",7.4,7.2,7.54,6.92222222222222,62.2774,6.404,3.271
"2019-07-14 11:15:00 UTC",6.7,7.13888888888889,7.54,6.87777777777778,62.2688,6.399,3.178
"2019-07-14 11:30:00 UTC",6.7,7.07777777777778,7.56,6.82222222222222,62.2656,6.392,3.094
"2019-07-14 11:45:00 UTC",6.7,7.03888888888889,7.56,6.77777777777778,62.2635,6.385,3.188
"2019-07-14 12:00:00 UTC",6.7,7,7.57,6.73888888888889,62.273,6.383,3.217
"2019-07-14 12:15:00 UTC",6.7,6.92222222222222,7.57,6.67777777777778,62.2866,6.375,3.069
"2019-07-14 12:30:00 UTC",6.7,6.87222222222222,7.58,6.6,62.2955,6.364,3.048
"2019-07-14 12:45:00 UTC",6.7,6.78888888888889,7.59,6.53888888888889,62.3231,6.359,2.819
"2019-07-14 13:00:00 UTC",6.7,6.66111111111111,7.6,6.42222222222222,62.3357,6.331,2.668
"2019-07-14 13:15:00 UTC",6.7,6.53888888888889,7.62,6.3,62.3495,6.31,2.588
"2019-07-14 13:30:00 UTC",6.7,6.46111111111111,7.62,6.22222222222222,62.3569,6.301,2.655
"2019-07-14 13:45:00 UTC",6.7,6.38888888888889,7.61,6.13888888888889,62.3669,6.296,2.644
"2019-07-14 14:00:00 UTC",6.7,6.32777777777778,7.53,6.06111111111111,62.3759,6.292,2.633
"2019-07-14 14:15:00 UTC",6.7,6.27222222222222,7.54,6,62.3806,6.281,2.591
"2019-07-14 14:30:00 UTC",6.7,6.18888888888889,7.54,5.93888888888889,62.3992,6.274,2.559
"2019-07-14 14:45:00 UTC",6.7,6.11111111111111,7.69,5.86111111111111,62.4057,6.267,2.53
"2019-07-14 15:00:00 UTC",6.7,6.07222222222222,7.72,5.82222222222222,62.4188,6.27,2.529
"2019-07-14 15:15:00 UTC",6.7,6.02222222222222,7.72,5.76111111111111,62.4179,6.27,2.618
"2019-07-14 15:30:00 UTC",6.7,5.98888888888889,7.7,5.72222222222222,62.4319,6.267,2.686
"2019-07-14 15:45:00 UTC",7.5,5.95,7.7,5.67777777777778,62.442,6.265,2.711
"2019-07-14 16:00:00 UTC",6.7,5.91111111111111,7.71,5.63888888888889,62.4565,6.265,2.713
"2019-07-14 16:15:00 UTC",6.7,5.86111111111111,7.72,5.6,62.4658,6.261,2.694
"2019-07-14 16:30:00 UTC",6.7,5.81111111111111,7.73,5.53888888888889,62.4735,6.257,2.721
"2019-07-14 16:45:00 UTC",7.5,5.77222222222222,7.73,5.52222222222222,62.4803,6.252,2.741
"2019-07-14 17:00:00 UTC",6.7,5.71111111111111,7.75,5.46111111111111,62.4852,6.246,2.654
"2019-07-14 17:15:00 UTC",6.7,5.67222222222222,7.75,5.42222222222222,62.4886,6.241,2.624
"2019-07-14 17:30:00 UTC",6.7,5.62777777777778,7.76,5.37777777777778,62.4952,6.238,2.548
"2019-07-14 17:45:00 UTC",6.7,5.58888888888889,7.75,5.33888888888889,62.5018,6.233,2.452
"2019-07-14 18:00:00 UTC",7.5,5.52777777777778,7.75,5.27777777777778,62.4786,6.216,2.378
"2019-07-14 18:15:00 UTC",6.7,5.51111111111111,7.79,5.23888888888889,62.4808,6.217,2.517
"2019-07-14 18:30:00 UTC",6.7,5.47777777777778,7.8,5.22222222222222,62.4783,6.221,2.616
"2019-07-14 18:45:00 UTC",6.7,5.45,7.8,5.2,62.4641,6.222,2.76
"2019-07-14 19:00:00 UTC",6.7,5.42222222222222,7.8,5.16111111111111,62.4514,6.219,2.756
"2019-07-14 19:15:00 UTC",6.7,5.37777777777778,7.8,5.12222222222222,62.4514,6.214,2.757
"2019-07-14 19:30:00 UTC",6.7,5.33888888888889,7.8,5.1,62.4401,6.212,2.732
"2019-07-14 19:45:00 UTC",6.7,5.3,7.76,5.06111111111111,62.4315,6.204,2.639
"2019-07-14 20:00:00 UTC",6.7,5.23888888888889,7.8,5,62.4209,6.195,2.487
"2019-07-14 20:15:00 UTC",6.7,5.12777777777778,7.84,4.92222222222222,62.4025,6.164,2.164
"2019-07-14 20:30:00 UTC",6.7,5.12777777777778,7.84,4.86111111111111,62.3902,6.161,2.319
"2019-07-14 20:45:00 UTC",6.7,5.12222222222222,7.85,4.86111111111111,62.3717,6.166,2.408
"2019-07-14 21:00:00 UTC",6.7,5.1,7.86,4.83888888888889,62.3631,6.165,2.444
"2019-07-14 21:15:00 UTC",6.7,5.05,7.86,4.82222222222222,62.3527,6.156,2.352
"2019-07-14 21:30:00 UTC",6.7,5.02222222222222,7.86,4.76111111111111,62.3522,6.152,2.407
"2019-07-14 21:45:00 UTC",6.7,5.02222222222222,7.87,4.76111111111111,62.3388,6.152,2.361
"2019-07-14 22:00:00 UTC",6.7,4.97222222222222,7.87,4.73888888888889,62.3202,6.152,2.35
"2019-07-14 22:15:00 UTC",6.7,4.9,7.89,4.67777777777778,62.3193,6.131,2.083
"2019-07-14 22:30:00 UTC",6.7,4.73888888888889,7.86,4.56111111111111,62.319,6.094,2.183
"2019-07-14 22:45:00 UTC",6.7,4.77222222222222,7.89,4.5,62.3109,6.088,2.237
"2019-07-14 23:00:00 UTC",6.7,4.73888888888889,7.87,4.5,62.3267,6.092,2.151
"2019-07-14 23:15:00 UTC",6.7,4.72777777777778,7.89,4.5,62.3238,6.09,2.269
"2019-07-14 23:30:00 UTC",6.7,4.73888888888889,7.9,4.47777777777778,62.314,6.09,2.267
"2019-07-14 23:45:00 UTC",6.7,4.73888888888889,7.88,4.47777777777778,62.3199,6.083,2.022
"2019-07-15 00:00:00 UTC",6.7,4.68888888888889,7.89,4.46111111111111,62.3301,6.071,1.915
"2019-07-15 00:15:00 UTC",6.7,4.66111111111111,7.91,4.42222222222222,62.3416,6.062,1.818
"2019-07-15 00:30:00 UTC",6.7,4.62222222222222,7.94,4.37777777777778,62.3574,6.038,1.779
"2019-07-15 00:45:00 UTC",6.7,4.53888888888889,7.93,4.32222222222222,62.3682,6.012,1.707
"2019-07-15 01:00:00 UTC",6.7,4.5,7.92,4.27777777777778,62.3715,5.999,1.769
"2019-07-15 01:15:00 UTC",6.7,4.46111111111111,7.95,4.23888888888889,62.3857,5.986,1.728
"2019-07-15 01:30:00 UTC",6.7,4.46111111111111,7.95,4.22222222222222,62.4032,5.985,1.741
"2019-07-15 01:45:00 UTC",6.7,4.43888888888889,7.96,4.2,62.404,5.977,1.717
"2019-07-15 02:00:00 UTC",6.7,4.47777777777778,7.94,4.2,62.4175,5.984,1.762
"2019-07-15 02:15:00 UTC",6.7,4.48888888888889,7.95,4.22222222222222,62.4137,5.988,1.831
"2019-07-15 02:30:00 UTC",6.7,4.48888888888889,7.96,4.22222222222222,62.4278,5.988,2.053
"2019-07-15 02:45:00 UTC",7.5,4.56111111111111,7.97,4.27777777777778,62.4345,5.994,2.302
"2019-07-15 03:00:00 UTC",6.7,4.57777777777778,7.98,4.3,62.4461,5.993,2.341
"2019-07-15 03:15:00 UTC",6.7,4.61111111111111,7.99,4.33888888888889,62.4537,5.987,2.249
"2019-07-15 03:30:00 UTC",6.7,4.66111111111111,7.94,4.37777777777778,62.463,5.989,2.526
"2019-07-15 03:45:00 UTC",6.7,4.72777777777778,7.81,4.43888888888889,62.475,5.991,2.785
"2019-07-15 04:00:00 UTC",6.3,4.87777777777778,7.84,4.56111111111111,62.4795,6.005,3.133
"2019-07-15 04:15:00 UTC",6.7,5,7.59,4.67777777777778,62.4803,6.01,3.167
"2019-07-15 04:30:00 UTC",6.7,5.08888888888889,7.76,4.77777777777778,62.4824,6.011,2.811
"2019-07-15 04:45:00 UTC",6.7,5.1,7.56,4.83888888888889,62.4941,6.014,2.608
"2019-07-15 05:00:00 UTC",6.3,5.12777777777778,7.5,4.86111111111111,62.4972,6.007,2.762
