Date_Time,DO_mgl,DO_Temp,WL_m,WL_Temp,EC_us,EC_Temp,airpress_kpa,Air_Temp_c
2019-07-16T08:00:00Z,6.74,6.661111111111112,0.2022,8.074,4,6.35,62.5332,5.788
2019-07-16T08:15:00Z,6.86,6.63888888888889,0.0351,6.268,26.9,6.122222222222224,62.528,7.169
2019-07-16T08:30:00Z,6.89,6.861111111111112,0.0491,6.495,26.9,6.67777777777778,62.4938,6.385
2019-07-16T08:45:00Z,6.91,7.061111111111112,0.0505,6.694,1.7,6.477777777777776,62.4699,6.17
2019-07-16T09:00:00Z,6.91,7.26111111111111,0.0501,6.861,26.9,6.527777777777778,62.4501,6.086
2019-07-16T09:15:00Z,6.89,7.300000000000001,0.0504,6.88,26.9,6.227777777777778,62.4341,6.044
2019-07-16T09:30:00Z,6.91,7.33888888888889,0.0512,6.925,4,6.15,62.4366,6.022
2019-07-16T09:45:00Z,6.94,7.438888888888889,0.0524,7.056,1.7,6.261111111111113,62.4124,6.008
2019-07-16T10:00:00Z,6.95,7.699999999999999,0.0533,7.324,4,6.688888888888888,62.3883,6
2019-07-16T10:15:00Z,6.96,7.977777777777778,0.0551,7.619,-1.7,7.03888888888889,62.378,5.995
2019-07-16T10:30:00Z,6.93,8.238888888888887,0.0545,7.865,-1.7,7.222222222222222,62.3969,5.991
2019-07-16T10:45:00Z,6.95,8.477777777777776,0.0571,8.109,-1.7,7.288888888888888,62.3752,5.988
2019-07-16T11:00:00Z,6.89,8.661111111111113,0.0541,8.245,-1.7,7.477777777777779,62.3791,5.985
2019-07-16T11:15:00Z,6.91,8.777777777777777,0.0555,8.345,-1.7,7.422222222222222,62.3791,5.982
2019-07-16T11:30:00Z,6.86,8.822222222222223,0.0552,8.361,-1.7,7.161111111111111,62.3847,5.979
2019-07-16T11:45:00Z,6.82,8.738888888888887,0.053,8.246,-1.7,6.91111111111111,62.3752,5.974
2019-07-16T12:00:00Z,6.8,8.638888888888888,0.0513,8.148,4,6.672222222222221,62.3875,5.97
2019-07-16T12:15:00Z,6.76,8.477777777777776,0.0485,7.972,-1.7,6.3611111111111125,62.3852,5.966
2019-07-16T12:30:00Z,6.72,8.299999999999999,0.0451,7.776,-1.7,6.038888888888888,62.4091,5.963
2019-07-16T12:45:00Z,6.67,8.16111111111111,0.0445,7.651,-1.7,5.98888888888889,62.3904,5.959
2019-07-16T13:00:00Z,6.62,8,0.0415,7.491,-1.6,5.872222222222223,62.3977,5.956
2019-07-16T13:15:00Z,6.55,7.838888888888889,0.0394,7.323,-1.6,5.650000000000001,62.4052,5.953
2019-07-16T13:30:00Z,6.44,7.66111111111111,0.0384,7.146,4,5.488888888888891,62.4251,5.95
2019-07-16T13:45:00Z,6.31,7.5,0.039,6.995,1.7,5.338888888888889,62.4236,5.946
2019-07-16T14:00:00Z,6.22,7.361111111111111,0.0375,6.869,-1.6,5.222222222222221,62.4409,5.943
2019-07-16T14:15:00Z,6.13,7.23888888888889,0.0363,6.756,-1.6,5.199999999999999,62.4521,5.94
2019-07-16T14:30:00Z,6.05,7.138888888888889,0.0366,6.655,1.7,5.138888888888889,62.4578,5.938
2019-07-16T14:45:00Z,5.97,7.03888888888889,0.0364,6.563,4,5.172222222222223,62.4663,5.936
2019-07-16T15:00:00Z,5.89,6.961111111111112,0.0355,6.482,-1.6,5.138888888888889,62.4806,5.933
2019-07-16T15:15:00Z,5.83,6.877777777777779,0.0509,6.414,26.9,5.172222222222223,62.4928,5.931
2019-07-16T15:30:00Z,5.77,6.800000000000001,0.0526,6.345,1.7,5.322222222222221,62.5245,5.93
2019-07-16T15:45:00Z,5.72,6.722222222222223,0.0533,6.268,-1.6,5.361111111111111,62.527,5.928
2019-07-16T16:00:00Z,5.67,6.622222222222224,0.0531,6.167,-1.6,5.172222222222223,62.5355,5.926
2019-07-16T16:15:00Z,5.62,6.561111111111113,0.0526,6.101,4,5.177777777777778,62.5448,5.925
2019-07-16T16:30:00Z,5.57,6.477777777777776,0.0528,6.03,-1.6,5.138888888888889,62.5565,5.923
2019-07-16T16:45:00Z,5.51,6.422222222222223,0.0512,5.965,-1.6,5.088888888888887,62.5727,5.921
2019-07-16T17:00:00Z,5.46,6.338888888888887,0.0518,5.888,-1.6,5.011111111111113,62.5722,5.92
2019-07-16T17:15:00Z,5.42,6.277777777777776,0.0519,5.841,4,5.038888888888889,62.5641,5.919
2019-07-16T17:30:00Z,5.38,6.238888888888887,0.0519,5.791,4,5.038888888888889,62.5601,5.919
2019-07-16T17:45:00Z,5.33,6.199999999999998,0.0524,5.754,4,5.022222222222222,62.5562,5.919
2019-07-16T18:00:00Z,5.29,6.161111111111113,0.0523,5.719,4,5,62.555,5.918
2019-07-16T18:15:00Z,5.26,6.099999999999998,0.0512,5.657,1.7,4.872222222222224,62.5688,5.918
2019-07-16T18:30:00Z,5.23,6.038888888888888,0.051,5.607,4,4.877777777777778,62.5654,5.917
2019-07-16T18:45:00Z,5.2,5.999999999999998,0.0502,5.549,4,4.788888888888888,62.5706,5.916
2019-07-16T19:00:00Z,5.18,5.938888888888887,0.05,5.499,-1.6,4.727777777777777,62.5779,5.915
2019-07-16T19:15:00Z,5.16,5.877777777777776,0.051,5.445,4,4.677777777777779,62.559,5.915
2019-07-16T19:30:00Z,5.13,5.838888888888888,0.0512,5.401,4,4.677777777777779,62.5475,5.914
2019-07-16T19:45:00Z,5.12,5.799999999999999,0.0525,5.371,4,4.7111111111111095,62.532,5.914
2019-07-16T20:00:00Z,5.09,5.777777777777777,0.0527,5.345,-1.6,4.749999999999998,62.5187,5.915
2019-07-16T20:15:00Z,5.07,5.738888888888888,0.0529,5.322,4,4.772222222222224,62.5099,5.916
2019-07-16T20:30:00Z,5.05,5.7222222222222205,0.053,5.29,4,4.788888888888888,62.5035,5.916
2019-07-16T20:45:00Z,5.03,5.677777777777777,0.0518,5.248,-1.6,4.672222222222221,62.5108,5.916
2019-07-16T21:00:00Z,5.01,5.638888888888888,0.0528,5.22,27,4.61111111111111,62.4886,5.915
2019-07-16T21:15:00Z,4.98,5.622222222222221,0.0521,5.185,4,4.57222222222222,62.4928,5.914
2019-07-16T21:30:00Z,4.97,5.56111111111111,0.0524,5.137,4,4.43888888888889,62.4829,5.913
2019-07-16T21:45:00Z,4.95,5.538888888888888,0.0519,5.098,4,4.43888888888889,62.4874,5.912
2019-07-16T22:00:00Z,4.92,5.499999999999999,0.0516,5.065,4,4.388888888888888,62.4819,5.911
2019-07-16T22:15:00Z,4.91,5.46111111111111,0.0509,5.036,-1.6,4.4222222222222225,62.4786,5.911
2019-07-16T22:30:00Z,4.89,5.438888888888888,0.0519,5.008,27,4.33888888888889,62.4644,5.91
2019-07-16T22:45:00Z,4.87,5.3999999999999995,0.0517,4.975,4,4.31111111111111,62.4598,5.91
2019-07-16T23:00:00Z,4.86,5.361111111111111,0.0506,4.939,-1.6,4.227777777777778,62.4652,5.91
2019-07-16T23:15:00Z,4.85,5.338888888888889,0.0503,4.908,4,4.13888888888889,62.4674,5.908
2019-07-16T23:30:00Z,4.83,5.322222222222221,0.05,4.883,4,4.122222222222224,62.4645,5.908
2019-07-16T23:45:00Z,4.81,5.277777777777778,0.0498,4.85,-1.6,4.1499999999999995,62.4707,5.905
2019-07-17T00:00:00Z,4.79,5.238888888888889,0.0482,4.816,-1.6,4.111111111111111,62.491,5.905
2019-07-17T00:15:00Z,4.77,5.222222222222221,0.0481,4.785,1.7,4.122222222222224,62.4789,5.903
2019-07-17T00:30:00Z,4.76,5.1611111111111105,0.0479,4.729,4,4.000000000000002,62.471,5.902
2019-07-17T00:45:00Z,4.74,5.122222222222222,0.0473,4.681,4,3.938888888888891,62.4744,5.9
2019-07-17T01:00:00Z,4.72,5.077777777777778,0.0464,4.659,-1.6,3.977777777777776,62.4833,5.899
2019-07-17T01:15:00Z,4.71,5.061111111111111,0.0466,4.641,4,4.022222222222223,62.4842,5.898
2019-07-17T01:30:00Z,4.69,5.038888888888889,0.0459,4.624,4,3.9111111111111105,62.4974,5.898
2019-07-17T01:45:00Z,4.71,5.038888888888889,0.0451,4.63,-1.6,4.022222222222223,62.5148,5.898
2019-07-17T02:00:00Z,4.76,5.061111111111111,0.0449,4.636,4,4.027777777777778,62.5206,5.898
2019-07-17T02:15:00Z,4.83,5.061111111111111,0.045,4.651,-1.6,4.061111111111113,62.5336,5.9
2019-07-17T02:30:00Z,4.93,5.1,0.0451,4.703,-1.6,4.200000000000001,62.555,5.901
2019-07-17T02:45:00Z,5.04,5.177777777777778,0.046,4.771,4,4.322222222222223,62.5691,5.903
2019-07-17T03:00:00Z,5.13,5.222222222222221,0.0464,4.825,-1.6,4.361111111111112,62.5783,5.904
2019-07-17T03:15:00Z,5.23,5.277777777777778,0.0459,4.873,4,4.427777777777777,62.5972,5.905
2019-07-17T03:30:00Z,5.33,5.361111111111111,0.0463,4.956,4,4.588888888888888,62.6074,5.906
2019-07-17T03:45:00Z,5.4,5.422222222222221,0.047,5.016,-1.6,4.649999999999999,62.6196,5.908
2019-07-17T04:00:00Z,5.47,5.438888888888888,0.0466,5.04,1.7,4.627777777777776,62.633,5.907
2019-07-17T04:15:00Z,5.57,5.522222222222221,0.048,5.108,-1.6,4.61111111111111,62.6406,5.908
2019-07-17T04:30:00Z,5.67,5.5777777777777775,0.0487,5.189,-1.6,4.649999999999999,62.6392,5.909
2019-07-17T04:45:00Z,5.77,5.738888888888888,0.0513,5.368,4,5,62.6421,5.912
2019-07-17T05:00:00Z,5.87,5.938888888888887,0.0533,5.571,-1.6,5.26111111111111,62.6513,5.914
2019-07-17T05:15:00Z,5.94,6.099999999999998,0.0553,5.713,-1.6,5.327777777777779,62.639,5.917
2019-07-17T05:30:00Z,6.04,6.238888888888887,0.0565,5.843,-1.6,5.322222222222221,62.6338,5.917
2019-07-17T05:45:00Z,6.1,6.338888888888887,0.0571,5.936,4,5.222222222222221,62.631100000000004,5.918
2019-07-17T06:00:00Z,6.17,6.522222222222223,0.0566,6.142,-1.6,5.738888888888888,62.6262,5.919
2019-07-17T06:15:00Z,6.24,6.67777777777778,0.057,6.297,-1.6,5.872222222222223,62.6194,5.92
2019-07-17T06:30:00Z,6.31,7.022222222222222,0.0571,6.692,4,6.400000000000002,62.6116,5.922
2019-07-17T06:45:00Z,6.33,7.3999999999999995,0.0572,7.038,4,6.872222222222221,62.6133,5.924
2019-07-17T07:00:00Z,6.39,7.76111111111111,0.055,7.399,-1.7,7.222222222222222,62.6068,5.927
2019-07-17T07:15:00Z,6.4,7.96111111111111,0.0552,7.563,26.9,7.222222222222222,62.6169,5.926
2019-07-17T07:30:00Z,6.42,8,0.0545,7.564,-1.7,6.961111111111112,62.6119,5.926
2019-07-17T07:45:00Z,6.46,8.122222222222222,0.0564,7.725,4,7.011111111111109,62.5923,5.925
2019-07-17T08:00:00Z,6.48,8.277777777777779,0.0565,7.871,-1.7,7.122222222222222,62.5868,5.926
2019-07-17T08:15:00Z,7.1,8.461111111111109,0.1736,8.221,4,7.138888888888889,62.566,5.926
2019-07-17T08:30:00Z,6.52,8.577777777777776,0.1766,8.18,4,7.411111111111113,62.5548,5.925
2019-07-17T08:45:00Z,6.54,8.661111111111113,0.1789,8.244,-1.7,7.488888888888886,62.5381,5.925
2019-07-17T09:00:00Z,6.56,8.777777777777777,0.1818,8.378,4,7.577777777777778,62.5259,5.925
2019-07-17T09:15:00Z,6.57,8.877777777777775,0.184,8.47,4,7.6277777777777755,62.5026,5.925
2019-07-17T09:30:00Z,6.6,9.07777777777778,0.1869,8.722,26.9,7.911111111111113,62.4815,5.925
2019-07-17T09:45:00Z,6.57,9.222222222222221,0.1862,8.801,4,8.077777777777776,62.4675,5.926
2019-07-17T10:00:00Z,6.54,9.17777777777778,0.1854,8.727,-1.7,7.699999999999999,62.458,5.924
2019-07-17T10:15:00Z,6.61,9.261111111111113,0.1856,8.927,1.7,7.750000000000002,62.4398,5.923
2019-07-17T10:30:00Z,6.56,9.57777777777778,0.1865,9.183,-1.7,8.06111111111111,62.4446,5.926
2019-07-17T10:45:00Z,6.56,9.677777777777779,0.1865,9.286,-1.7,7.977777777777778,62.4422,5.925
2019-07-17T11:00:00Z,6.51,9.722222222222221,0.1852,9.281,26.9,7.8500000000000005,62.4576,5.925
2019-07-17T11:15:00Z,6.48,9.622222222222222,0.1842,9.165,4,7.6111111111111125,62.446,5.923
2019-07-17T11:30:00Z,6.46,9.522222222222222,0.1836,9.07,26.9,7.33888888888889,62.4317,5.921
2019-07-17T11:45:00Z,6.42,9.422222222222224,0.182,8.958,-1.7,7.249999999999998,62.4344,5.919
2019-07-17T12:00:00Z,6.38,9.300000000000002,0.1804,8.837,1.7,7.122222222222222,62.4367,5.918
2019-07-17T12:15:00Z,6.32,9.161111111111113,0.1793,8.695,4,6.872222222222221,62.4377,5.917
2019-07-17T12:30:00Z,6.3,9.038888888888891,0.1772,8.587,4,6.611111111111111,62.4403,5.916
2019-07-17T12:45:00Z,6.25,8.922222222222224,0.1748,8.468,4,6.522222222222223,62.4481,5.916
2019-07-17T13:00:00Z,6.2,8.777777777777777,0.1732,8.322,4,6.122222222222224,62.4501,5.914
2019-07-17T13:15:00Z,6.11,8.622222222222225,0.1717,8.154,26.9,5.872222222222223,62.452,5.913
2019-07-17T13:30:00Z,5.99,8.438888888888888,0.1704,7.964,4,5.622222222222221,62.4631,5.912
2019-07-17T13:45:00Z,5.87,8.277777777777779,0.1694,7.815,4,5.422222222222221,62.4686,5.911
2019-07-17T14:00:00Z,5.77,8.122222222222222,0.1671,7.68,4,5.3,62.4806,5.909
2019-07-17T14:15:00Z,5.67,7.977777777777778,0.1656,7.536,4,5.088888888888887,62.4917,5.907
2019-07-17T14:30:00Z,5.59,7.838888888888889,0.1648,7.389,27,4.749999999999998,62.5046,5.905
2019-07-17T14:45:00Z,5.5,7.699999999999999,0.1647,7.274,4,4.722222222222222,62.5046,5.903
2019-07-17T15:00:00Z,5.43,7.6000000000000005,0.1642,7.166,4,4.627777777777776,62.5131,5.901
2019-07-17T15:15:00Z,5.37,7.5,0.1628,7.06,-1.6,4.488888888888888,62.5262,5.9
2019-07-17T15:30:00Z,5.31,7.377777777777778,0.1636,6.954,4,4.4722222222222205,62.5289,5.899
2019-07-17T15:45:00Z,5.26,7.277777777777778,0.1634,6.853,1.7,4.477777777777779,62.5468,5.898
2019-07-17T16:00:00Z,5.21,7.177777777777779,0.163,6.758,4,4.4722222222222205,62.5626,5.898
2019-07-17T16:15:00Z,5.18,7.077777777777779,0.163,6.66,1.7,4.400000000000001,62.5741,5.897
2019-07-17T16:30:00Z,5.13,7.000000000000001,0.1624,6.586,4,4.388888888888888,62.5782,5.898
2019-07-17T16:45:00Z,5.09,6.9222222222222225,0.1622,6.497,-1.6,4.200000000000001,62.5839,5.898
2019-07-17T17:00:00Z,5.05,6.83888888888889,0.163,6.428,4,4.17777777777778,62.5804,5.898
2019-07-17T17:15:00Z,5.02,6.761111111111112,0.162,6.355,4,4.122222222222224,62.5797,5.898
2019-07-17T17:30:00Z,5.01,6.700000000000001,0.1627,6.282,-1.6,4.222222222222223,62.5789,5.899
2019-07-17T17:45:00Z,4.98,6.63888888888889,0.1627,6.221,27,4.227777777777778,62.583,5.9
2019-07-17T18:00:00Z,4.98,6.561111111111113,0.1631,6.155,-1.6,4.200000000000001,62.5813,5.901
2019-07-17T18:15:00Z,4.99,6.500000000000002,0.1642,6.088,-1.6,4.222222222222223,62.5792,5.901
2019-07-17T18:30:00Z,4.97,6.438888888888891,0.1642,6.032,4,4.1499999999999995,62.5769,5.902
2019-07-17T18:45:00Z,4.95,6.377777777777776,0.1641,5.968,-1.6,3.988888888888889,62.5752,5.904
2019-07-17T19:00:00Z,4.93,6.322222222222224,0.1636,5.906,-1.6,3.888888888888889,62.5786,5.904
2019-07-17T19:15:00Z,4.91,6.261111111111113,0.1645,5.844,27,3.8222222222222237,62.5591,5.905
2019-07-17T19:30:00Z,4.89,6.177777777777776,0.1643,5.776,1.7,3.738888888888887,62.5546,5.904
2019-07-17T19:45:00Z,4.87,6.122222222222224,0.1638,5.715,1.7,3.627777777777778,62.5492,5.904
2019-07-17T20:00:00Z,4.85,6.061111111111109,0.1635,5.652,-1.6,3.5388888888888874,62.5387,5.903
2019-07-17T20:15:00Z,4.83,5.999999999999998,0.1638,5.599,1.7,3.5388888888888874,62.5164,5.902
2019-07-17T20:30:00Z,4.8,5.938888888888887,0.1639,5.538,1.7,3.4222222222222203,62.5099,5.901
2019-07-17T20:45:00Z,4.79,5.899999999999999,0.1637,5.487,1.7,3.377777777777777,62.4939,5.9
2019-07-17T21:00:00Z,4.77,5.838888888888888,0.1632,5.436,-1.6,3.4111111111111114,62.4747,5.9
2019-07-17T21:15:00Z,4.74,5.799999999999999,0.1635,5.383,4,3.377777777777777,62.4697,5.9
2019-07-17T21:30:00Z,4.72,5.738888888888888,0.1631,5.334,27,3.3611111111111094,62.4619,5.901
2019-07-17T21:45:00Z,4.7,5.699999999999999,0.1639,5.306,1.7,3.4388888888888878,62.4331,5.902
2019-07-17T22:00:00Z,4.67,5.66111111111111,0.1644,5.261,27,3.4388888888888878,62.4138,5.904
2019-07-17T22:15:00Z,4.66,5.638888888888888,0.164,5.238,-1.6,3.5277777777777786,62.4105,5.904
2019-07-17T22:30:00Z,4.64,5.599999999999999,0.1631,5.198,4,3.511111111111111,62.4103,5.906
2019-07-17T22:45:00Z,4.63,5.56111111111111,0.1622,5.171,27,3.5388888888888874,62.4123,5.907
2019-07-17T23:00:00Z,4.61,5.538888888888888,0.1618,5.146,4,3.5888888888888895,62.4116,5.908
2019-07-17T23:15:00Z,4.6,5.522222222222221,0.1615,5.117,-1.6,3.5500000000000003,62.4217,5.911
2019-07-17T23:30:00Z,4.59,5.477777777777778,0.1596,5.086,-1.6,3.5277777777777786,62.4401,5.911
2019-07-17T23:45:00Z,4.58,5.438888888888888,0.1588,5.051,-1.6,3.5500000000000003,62.4457,5.913
2019-07-18T00:00:00Z,4.56,5.438888888888888,0.16,5.039,4,3.622222222222224,62.4306,5.915
2019-07-18T00:15:00Z,4.55,5.422222222222221,0.1595,5.018,-1.6,3.661111111111113,62.4338,5.916
2019-07-18T00:30:00Z,4.54,5.3999999999999995,0.1587,4.999,4,3.711111111111111,62.4444,5.917
2019-07-18T00:45:00Z,4.53,5.361111111111111,0.1588,4.973,-1.6,3.688888888888889,62.4457,5.919
2019-07-18T01:00:00Z,4.53,5.338888888888889,0.1579,4.947,-1.6,3.688888888888889,62.4479,5.919
2019-07-18T01:15:00Z,4.52,5.322222222222221,0.1583,4.929,1.7,3.699999999999998,62.4538,5.92
2019-07-18T01:30:00Z,4.52,5.3,0.1581,4.915,1.7,3.7277777777777783,62.4677,5.921
2019-07-18T01:45:00Z,4.53,5.3,0.1591,4.91,27,3.788888888888889,62.4538,5.921
2019-07-18T02:00:00Z,4.55,5.3,0.1582,4.899,1.7,3.788888888888889,62.4693,5.922
2019-07-18T02:15:00Z,4.61,5.3,0.1584,4.913,4,3.872222222222222,62.4787,5.923
2019-07-18T02:30:00Z,4.67,5.3,0.1582,4.916,27,3.927777777777778,62.487,5.925
2019-07-18T02:45:00Z,4.71,5.3,0.1584,4.908,-1.6,3.9111111111111105,62.5032,5.926
2019-07-18T03:00:00Z,4.77,5.3,0.1586,4.916,1.7,3.988888888888889,62.5155,5.927
2019-07-18T03:15:00Z,4.86,5.338888888888889,0.159,4.952,1.7,4.072222222222221,62.5202,5.928
2019-07-18T03:30:00Z,4.96,5.377777777777777,0.1604,4.994,4,4.027777777777778,62.5182,5.929
2019-07-18T03:45:00Z,5.08,5.46111111111111,0.1607,5.084,4,4.200000000000001,62.54,5.93
2019-07-18T04:00:00Z,5.23,5.622222222222221,0.1649,5.297,-1.6,4.677777777777779,62.5361,5.933
2019-07-18T04:15:00Z,5.34,5.86111111111111,0.1665,5.5,-1.6,4.8888888888888875,62.5505,5.939
2019-07-18T04:30:00Z,5.46,6.038888888888888,0.1706,5.687,1.7,5.038888888888889,62.5321,5.942
2019-07-18T04:45:00Z,5.58,6.300000000000002,0.1734,5.968,1.7,5.438888888888888,62.5222,5.945
2019-07-18T05:00:00Z,5.68,6.522222222222223,0.1738,6.181,-1.6,5.611111111111112,62.5292,5.948
2019-07-18T05:15:00Z,5.79,6.822222222222223,0.1733,6.508,-1.7,6.022222222222224,62.5308,5.951
2019-07-18T05:30:00Z,5.88,7.077777777777779,0.1751,6.746,1.7,6.177777777777776,62.5288,5.953
2019-07-18T05:45:00Z,5.99,7.361111111111111,0.1762,7.034,4,6.427777777777778,62.5293,5.955
2019-07-18T06:00:00Z,6.07,7.699999999999999,0.1746,7.38,-1.7,6.83888888888889,62.541,5.957
2019-07-18T06:15:00Z,6.15,8.06111111111111,0.1764,7.734,4,7.061111111111112,62.5434,5.96
2019-07-18T06:30:00Z,6.2,8.361111111111109,0.1785,8.016,26.9,7.249999999999998,62.5394,5.961
2019-07-18T06:45:00Z,6.24,8.622222222222225,0.1769,8.251,26.9,7.327777777777777,62.528,5.963
2019-07-18T07:00:00Z,6.27,8.738888888888887,0.1775,8.334,-1.7,7.23888888888889,62.5397,5.963
2019-07-18T07:15:00Z,6.33,8.977777777777776,0.1803,8.64,26.9,7.688888888888891,62.5228,5.963
2019-07-18T07:30:00Z,6.36,9.422222222222224,0.1781,9.099,26.8,8.311111111111112,62.5168,5.966
2019-07-18T07:45:00Z,6.4,9.777777777777779,0.1804,9.459,4,8.61111111111111,62.5052,5.968
2019-07-18T08:00:00Z,6.38,10.06111111111111,0.1817,9.687,1.7,8.511111111111111,62.508,5.968
2019-07-18T08:15:00Z,6.35,10.16111111111111,0.1768,9.725,26.8,8.199999999999998,62.4931,5.968
2019-07-18T08:30:00Z,6.38,10.177777777777777,0.1774,9.778,4,8.11111111111111,62.488,5.967
2019-07-18T08:45:00Z,6.4,10.46111111111111,0.1803,10.089,26.8,8.477777777777776,62.4729,5.967
2019-07-18T09:00:00Z,6.35,10.538888888888888,0.1804,10.099,4,8.377777777777776,62.4634,5.967
2019-07-18T09:15:00Z,6.34,10.46111111111111,0.1802,10.016,4,7.911111111111113,62.4508,5.966
2019-07-18T09:30:00Z,6.43,10.56111111111111,0.1729,10.145,4,7.8999999999999995,62.4327,5.965
2019-07-18T09:45:00Z,6.3,10.56111111111111,0.1735,10.068,6.6,10.68888888888889,62.423,7.882
2019-07-18T10:00:00Z,6.33,10.6,0.1753,10.181,6.9,10.82777777777778,62.4057,6.518
2019-07-18T10:15:00Z,6.35,10.677777777777777,0.1773,10.261,6.9,10.92222222222222,62.4005,6.206
2019-07-18T10:30:00Z,6.34,10.738888888888887,0.1771,10.281,6.9,10.927777777777779,62.3908,6.094
2019-07-18T10:45:00Z,6.33,10.761111111111111,0.1784,10.314,6.9,10.972222222222221,62.365,6.046
2019-07-18T11:00:00Z,6.31,10.761111111111111,0.1779,10.333,6.6,10.972222222222221,62.3717,6.021
2019-07-18T11:15:00Z,6.29,10.699999999999998,0.1744,10.236,6.6,10.877777777777776,62.3824,6.006
2019-07-18T11:30:00Z,6.26,10.63888888888889,0.1753,10.181,6.9,10.811111111111112,62.3886,5.997
2019-07-18T11:45:00Z,6.23,10.577777777777776,0.1767,10.124,6.6,10.75,62.3973,5.99
2019-07-18T12:00:00Z,6.14,10.399999999999999,0.174,9.888,6.9,10.511111111111113,62.4114,5.984
2019-07-18T12:15:00Z,6.08,10.13888888888889,0.1731,9.645,6.6,10.261111111111111,62.4195,5.979
2019-07-18T12:30:00Z,6.02,9.93888888888889,0.1722,9.441,6.9,10.038888888888888,62.4216,5.975
2019-07-18T12:45:00Z,5.92,9.761111111111111,0.1718,9.262,6.9,9.872222222222225,62.4174,5.973
2019-07-18T13:00:00Z,5.82,9.53888888888889,0.1715,9.053,6.9,9.661111111111111,62.4262,5.97
2019-07-18T13:15:00Z,5.71,9.33888888888889,0.1707,8.849,7,9.461111111111112,62.4336,5.968
2019-07-18T13:30:00Z,5.59,9.161111111111113,0.1697,8.664,7,9.261111111111113,62.446,5.966
2019-07-18T13:45:00Z,5.48,8.961111111111112,0.1696,8.476,7,9.07777777777778,62.4454,5.964
2019-07-18T14:00:00Z,5.38,8.800000000000002,0.1695,8.332,7,8.95,62.4495,5.963
2019-07-18T14:15:00Z,5.29,8.661111111111113,0.1686,8.183,7,8.788888888888888,62.463,5.961
2019-07-18T14:30:00Z,5.21,8.522222222222224,0.169,8.056,7,8.672222222222222,62.4603,5.96
2019-07-18T14:45:00Z,5.13,8.399999999999999,0.1679,7.949,7,8.55,62.4658,5.959
2019-07-18T15:00:00Z,5.06,8.277777777777779,0.1676,7.834,7,8.438888888888888,62.4771,5.958
2019-07-18T15:15:00Z,5,8.199999999999998,0.1678,7.749,7,8.361111111111109,62.4834,5.957
2019-07-18T15:30:00Z,4.94,8.1,0.1674,7.649,7,8.238888888888887,62.4892,5.957
2019-07-18T15:45:00Z,4.88,8.02222222222222,0.1667,7.565,7,8.15,62.4964,5.957
2019-07-18T16:00:00Z,4.83,7.922222222222221,0.1662,7.475,7,8.077777777777776,62.509,5.956
2019-07-18T16:15:00Z,4.79,7.822222222222221,0.1662,7.376,7,7.977777777777778,62.506,5.956
2019-07-18T16:30:00Z,4.75,7.722222222222222,0.1656,7.276,7,7.872222222222224,62.5165,5.956
2019-07-18T16:45:00Z,4.7,7.638888888888889,0.1653,7.196,7,7.788888888888891,62.516,5.957
2019-07-18T17:00:00Z,4.67,7.538888888888888,0.1657,7.099,7,7.699999999999999,62.5066,5.957
2019-07-18T17:15:00Z,4.64,7.461111111111112,0.1657,7.008,7,7.6111111111111125,62.5064,5.957
2019-07-18T17:30:00Z,4.61,7.361111111111111,0.1655,6.916,7,7.5,62.5007,5.958
2019-07-18T17:45:00Z,4.6,7.26111111111111,0.1643,6.816,7,7.411111111111113,62.5183,5.958
2019-07-18T18:00:00Z,4.59,7.177777777777779,0.1654,6.737,7,7.327777777777777,62.5219,5.959
2019-07-18T18:15:00Z,4.57,7.1000000000000005,0.1639,6.654,7,7.26111111111111,62.5358,5.959
2019-07-18T18:30:00Z,4.55,7.022222222222222,0.164,6.576,7,7.172222222222221,62.5367,5.96
2019-07-18T18:45:00Z,4.53,6.9222222222222225,0.1638,6.486,7,7.077777777777779,62.5304,5.959
2019-07-18T19:00:00Z,4.51,6.83888888888889,0.1638,6.42,7,7.022222222222222,62.5247,5.959
2019-07-18T19:15:00Z,4.48,6.800000000000001,0.1642,6.369,7,6.961111111111112,62.505,5.959
2019-07-18T19:30:00Z,4.45,6.761111111111112,0.1628,6.327,7,6.927777777777777,62.5152,5.961
2019-07-18T19:45:00Z,4.43,6.722222222222223,0.1631,6.301,7,6.91111111111111,62.5127,5.963
2019-07-18T20:00:00Z,4.42,6.661111111111112,0.164,6.24,7,6.83888888888889,62.5048,5.966
2019-07-18T20:15:00Z,4.42,6.600000000000001,0.1639,6.183,7,6.772222222222221,62.4878,5.967
2019-07-18T20:30:00Z,4.42,6.561111111111113,0.1632,6.133,7,6.722222222222223,62.4898,5.968
2019-07-18T20:45:00Z,4.42,6.500000000000002,0.164,6.084,7,6.67777777777778,62.48,5.971
2019-07-18T21:00:00Z,4.41,6.461111111111112,0.1633,6.029,7,6.627777777777777,62.4726,5.972
2019-07-18T21:15:00Z,4.39,6.400000000000002,0.1637,5.981,7,6.572222222222221,62.4563,5.973
2019-07-18T21:30:00Z,4.37,6.3611111111111125,0.1635,5.945,7,6.527777777777778,62.4554,5.974
2019-07-18T21:45:00Z,4.34,6.322222222222224,0.1629,5.903,7,6.51111111111111,62.4506,5.975
2019-07-18T22:00:00Z,4.31,6.300000000000002,0.163,5.875,7,6.477777777777776,62.4405,5.976
