Date_Time,DO_mgl,DO_Temp,WL_m,WL_Temp,EC_us,EC_Temp,airpress_kpa,Air_Temp_c,CO2_ppm_1,Turbidity_NTU,Chlorophylla_ug.L,CDOM_ppb,Q_m3L,Air_Temp_LaVirgin
2019-07-12 12:00:00,5.3,12.83888889,0.1605,12.334,NA,NA,62.3012,6.496,3993.760443,0,2.82,33.19,0.005095915,4.86
2019-07-12 12:15:00,5.28,12.66111111,0.1583,12.177,NA,NA,62.3065,6.496,3990.834512,0,2.45,33.26,0.004969906,5.117
2019-07-12 12:30:00,5.2,12.47777778,0.1548,11.996,NA,NA,62.3216,6.495,4011.947836,0,2.22,33.25,0.004808271,4.995
2019-07-12 12:45:00,5.04,12.22222222,0.1525,11.704,NA,NA,62.3222,6.487,4162.838783,0,2.29,33.32,0.0046665,4.236
2019-07-12 13:00:00,4.92,11.96111111,0.1524,11.456,NA,NA,62.3312,6.483,4230.5825,0,2.39,33.17,0.004181626,4.221
2019-07-12 13:15:00,4.8,11.72222222,0.1522,11.231,NA,NA,62.3413,6.48,4328.24016,0,2.95,32.94,0.00385224,4.103
2019-07-12 13:30:00,4.67,11.47777778,0.1517,10.977,NA,NA,62.3474,6.478,4445.993771,0,2.39,33.03,0.003935004,3.978
2019-07-12 13:45:00,4.54,11.23888889,0.1539,10.752,NA,NA,62.35,6.478,4481.054215,0,2.59,32.97,0.00382018,3.8
2019-07-12 14:00:00,4.43,11.03888889,0.1537,10.573,NA,NA,62.3513,6.479,4547.161861,0,2.4,32.94,0.003737787,3.842
2019-07-12 14:15:00,4.34,10.83888889,0.1529,10.375,NA,NA,62.3621,6.479,4642.773446,0,2.38,32.82,0.003712372,3.898
2019-07-12 14:30:00,4.24,10.67777778,0.1525,10.223,NA,NA,62.3722,6.481,4737.793596,0,2.34,33.02,0.003733802,3.7
2019-07-12 14:45:00,4.15,10.52222222,0.1524,10.066,NA,NA,62.3739,6.484,4833.813421,0,2.26,33.01,0.003760998,3.594
2019-07-12 15:00:00,4.08,10.37777778,0.1519,9.926,NA,NA,62.3839,6.486,4885.322246,0,2.2,32.88,0.003600569,3.437
2019-07-12 15:15:00,4.01,10.26111111,0.1522,9.8,NA,NA,62.3852,6.49,4981.207187,0,2.2,32.85,0.00365517,3.385
2019-07-12 15:30:00,3.95,10.12222222,0.1509,9.676,NA,NA,62.3958,6.492,5032.554666,0,2.2,32.87,0.003552226,3.422
2019-07-12 15:45:00,3.88,10,0.1508,9.567,NA,NA,62.4031,6.494,5098.170088,0,2.16,32.8,0.003548484,3.392
2019-07-12 16:00:00,3.83,9.922222222,0.1511,9.469,NA,NA,62.4098,6.498,5165.158394,0,2.2,32.87,0.003455136,3.377
2019-07-12 16:15:00,3.79,9.777777778,0.15,9.337,NA,NA,62.427,6.501,5139.003985,0,2.16,32.85,0.003445764,3.392
2019-07-12 16:30:00,3.74,9.661111111,0.1498,9.214,NA,NA,62.4312,6.503,5190.489815,0,2.14,32.86,0.003372724,3.498
2019-07-12 16:45:00,3.71,9.561111111,0.1498,9.122,NA,NA,62.4377,6.505,5258.180297,0,2.13,32.75,0.003197254,3.316
2019-07-12 17:00:00,3.67,9.477777778,0.1497,9.046,NA,NA,62.4452,6.511,5269.194288,0,2.27,32.79,0.003342867,3.275
2019-07-12 17:15:00,3.62,9.4,0.1495,8.96,NA,NA,62.4415,6.514,5306.626687,0,2.12,32.76,0.003295062,3.234
2019-07-12 17:30:00,3.59,9.3,0.1486,8.856,NA,NA,62.449,6.517,5358.85349,0,2.21,32.71,0.003176689,3.478
2019-07-12 17:45:00,3.56,9.222222222,0.1487,8.793,NA,NA,62.4474,6.521,5431.799073,0,2.09,32.65,0.0032722,3.256
2019-07-12 18:00:00,3.53,9.161111111,0.1488,8.727,NA,NA,62.4448,6.526,5439.530644,0,2.09,32.56,0.003193382,3.265
2019-07-12 18:15:00,3.5,9.1,0.1484,8.669,NA,NA,62.4462,6.531,5499.848116,0,2.1,32.64,0.003116237,3.289
2019-07-12 18:30:00,3.47,9.038888889,0.1487,8.607,NA,NA,62.4482,6.535,5519.032922,0,2.06,32.49,0.0032722,3.18
2019-07-12 18:45:00,3.46,8.961111111,0.149,8.54,NA,NA,62.434,6.539,5519.832258,0,2.15,32.48,0.003212163,3.268
2019-07-12 19:00:00,3.45,8.922222222,0.1496,8.491,NA,NA,62.424,6.543,5525.988301,0,2.17,32.35,0.003295062,3.348
2019-07-12 19:15:00,3.45,8.861111111,0.1508,8.438,NA,NA,62.4059,6.548,5564.596266,0,2.2,32.23,0.003298444,3.326
2019-07-12 19:30:00,3.44,8.8,0.1513,8.38,NA,NA,62.3786,6.555,5518.595095,0,2.07,32.31,0.003439297,3.436
2019-07-12 19:45:00,3.44,8.738888889,0.1514,8.323,NA,NA,62.3781,6.558,5518.63003,0,2.09,32.12,0.003356013,3.392
2019-07-12 20:00:00,3.43,8.7,0.1513,8.277,NA,NA,62.3623,6.56,5509.647026,0,2.14,32.16,0.003499565,3.259
2019-07-12 20:15:00,3.43,8.661111111,0.1506,8.233,NA,NA,62.3619,6.562,5539.908481,0,2.05,32.12,0.003422129,3.193
2019-07-12 20:30:00,3.42,8.6,0.1511,8.173,NA,NA,62.3489,6.563,5547.26781,0,2.03,32.15,0.003448644,3.155
2019-07-12 20:45:00,3.41,8.538888889,0.1512,8.121,NA,NA,62.3338,6.562,5562.152537,0,1.99,32.06,0.003482724,3.185
2019-07-12 21:00:00,3.39,8.477777778,0.1507,8.066,NA,NA,62.3293,6.563,5562.268731,0,2.1,32.14,0.003427839,3.177
2019-07-12 21:15:00,3.37,8.438888889,0.1506,8.03,NA,NA,62.3244,6.565,5615.689327,0,2.05,32.11,0.003344938,3.022
2019-07-12 21:30:00,3.36,8.4,0.1497,7.978,NA,NA,62.3272,6.565,5616.244656,0,2.02,32.11,0.003225214,2.997
2019-07-12 21:45:00,3.36,8.338888889,0.1495,7.921,NA,NA,62.3163,6.558,5668.248859,0,1.99,32.02,0.003291011,3.045
2019-07-12 22:00:00,3.35,8.277777778,0.1497,7.863,NA,NA,62.2992,6.558,5667.745569,0,2.08,31.99,0.003365051,2.992
2019-07-12 22:15:00,3.4,8.161111111,0.1491,7.72,NA,NA,62.3012,6.545,5586.938933,0,2.09,31.82,0.003642777,2.289
2019-07-12 22:30:00,3.39,8.1,0.1493,7.678,NA,NA,62.2899,6.537,5602.04775,0,2.01,31.82,0.003528365,2.318
2019-07-12 22:45:00,3.39,8.038888889,0.1496,7.615,NA,NA,62.2739,6.537,5609.94644,0,2.04,31.71,0.003538779,2.433
2019-07-12 23:00:00,3.39,7.977777778,0.1499,7.563,NA,NA,62.2726,6.537,5624.847868,0,2.12,31.79,0.003475436,2.584
2019-07-12 23:15:00,3.4,7.922222222,0.1484,7.496,NA,NA,62.2847,6.535,5583.714799,0,2.02,31.75,0.003567997,2.67
2019-07-12 23:30:00,3.39,7.877777778,0.1488,7.46,NA,NA,62.2923,6.531,5613.45108,0,1.98,31.78,0.003467442,2.668
2019-07-12 23:45:00,3.39,7.822222222,0.1483,7.408,NA,NA,62.3047,6.527,5611.212587,0,2.28,31.74,0.003483454,2.589
2019-07-13 00:00:00,3.41,7.761111111,0.1489,7.347,NA,NA,62.3012,6.523,5620.975271,0,2.03,31.64,0.00388294,2.432
2019-07-13 00:15:00,3.41,7.677777778,0.1494,7.26,NA,NA,62.3099,6.517,5587.772857,0,2.02,31.65,0.003980127,2.09
2019-07-13 00:30:00,3.44,7.577777778,0.1492,7.167,NA,NA,62.3217,6.506,5518.250908,0,2.08,31.53,0.003858026,2.036
2019-07-13 00:45:00,3.48,7.5,0.1493,7.074,NA,NA,62.3367,6.501,5498.832708,0,2.31,31.46,0.003967298,1.855
2019-07-13 01:00:00,3.52,7.4,0.1499,6.992,NA,NA,62.3335,6.483,5428.258802,0,1.97,31.54,0.004072078,1.914
2019-07-13 01:15:00,3.52,7.377777778,0.151,6.983,NA,NA,62.3228,6.485,5420.72158,0,2.07,31.5,0.004105595,1.9
2019-07-13 01:30:00,3.52,7.377777778,0.1509,6.972,NA,NA,62.3319,6.488,5425.276244,0,1.9,31.52,0.004317498,2.066
2019-07-13 01:45:00,3.52,7.361111111,0.1501,6.94,NA,NA,62.3576,6.492,5455.632048,0,1.89,31.56,0.004018885,2.293
2019-07-13 02:00:00,3.58,7.3,0.151,6.898,NA,NA,62.3635,6.499,5383.378182,0,1.97,31.37,0.004384253,2.408
2019-07-13 02:15:00,3.66,7.3,0.1517,6.884,NA,NA,62.3781,6.504,5333.867779,0,2.02,31.45,0.004676569,2.519
2019-07-13 02:30:00,3.81,7.277777778,0.1523,6.869,NA,NA,62.3995,6.51,5182.321779,0,2.02,31.27,0.004591629,2.63
2019-07-13 02:45:00,3.94,7.3,0.1537,6.892,NA,NA,62.3994,6.52,5130.267069,0,2.02,31.58,0.004513995,2.927
2019-07-13 03:00:00,4.08,7.322222222,0.154,6.92,NA,NA,62.4063,6.531,5048.522232,0,2.01,31.63,0.004419445,2.903
2019-07-13 03:15:00,4.24,7.361111111,0.1547,6.967,NA,NA,62.4247,6.542,4872.302419,0,1.97,31.84,0.00473129,2.899
2019-07-13 03:30:00,4.38,7.422222222,0.1553,7.016,NA,NA,62.4305,6.551,4802.817279,0,2.15,31.87,0.005060094,3.049
2019-07-13 03:45:00,4.52,7.477777778,0.1565,7.095,NA,NA,62.4426,6.564,4750.672189,0,2.02,31.78,0.004998739,3.252
2019-07-13 04:00:00,4.66,7.577777778,0.1582,7.202,NA,NA,62.442,6.575,4663.505256,0,1.99,31.94,0.00482173,3.387
2019-07-13 04:15:00,4.79,7.7,0.159,7.312,NA,NA,62.4466,6.584,4588.010962,0,2.2,32.03,0.005105723,3.128
2019-07-13 04:30:00,4.91,7.8,0.16,7.409,NA,NA,62.46,6.587,4501.281778,0,2.11,32.05,0.004676569,3.296
2019-07-13 04:45:00,5.05,7.938888889,0.1618,7.56,NA,NA,62.4667,6.593,4423.301445,0,2,32.15,0.005350564,3.458
2019-07-13 05:00:00,5.2,8.1,0.1634,7.727,NA,NA,62.4665,6.599,4323.168038,12.76,2.09,32.09,0.004945461,3.732
2019-07-13 05:15:00,5.28,8.177777778,0.164,7.781,NA,NA,62.4769,6.601,4260.287187,0,2.11,32.2,0.005604019,3.806
2019-07-13 05:30:00,5.38,8.277777778,0.1658,7.879,NA,NA,62.4634,6.602,4194.895691,0,2.15,32.14,0.005548807,3.96
2019-07-13 05:45:00,5.46,8.377777778,0.1683,8.001,NA,NA,62.4564,6.602,4158.422135,0,2.4,32.22,0.005700222,4.026
2019-07-13 06:00:00,5.58,8.638888889,0.1723,8.289,NA,NA,62.4616,6.609,4086.654256,0,2.13,32.22,0.005484764,4.097
2019-07-13 06:15:00,5.66,9,0.1764,8.629,NA,NA,62.4512,6.615,4027.410097,0,2.08,32.24,0.005053604,4.207
2019-07-13 06:30:00,5.72,9.138888889,0.177,8.737,NA,NA,62.456,6.614,3947.156375,0,2.23,32.22,0.006431806,4.053
2019-07-13 06:45:00,5.76,9.2,0.178,8.79,NA,NA,62.451,6.61,3906.776803,0,2.17,32.37,0.005719381,3.825
2019-07-13 07:00:00,5.86,9.422222222,0.1781,9.058,NA,NA,62.4509,6.614,3873.707678,0,2.17,27.82,0.005183669,4.23
2019-07-13 07:15:00,5.91,9.677777778,0.1792,9.303,NA,NA,62.4531,6.615,3816.462091,0,2.23,27.54,0.005348294,4.391
2019-07-13 07:30:00,5.97,9.877777778,0.1761,9.51,NA,NA,62.4386,6.615,3774.16708,0,2.11,32.35,0.005331295,4.238
2019-07-13 07:45:00,6.02,10.12222222,0.1802,9.744,NA,NA,62.4278,6.617,3699.077317,0,2.05,32.37,0.006025484,4.325
2019-07-13 08:00:00,6.03,10.22222222,0.1812,9.794,NA,NA,62.4116,6.613,3635.750904,0,2.24,32.24,0.005643052,4.251
2019-07-13 08:15:00,6.08,10.4,0.1817,10.028,NA,NA,62.3943,6.614,3613.032253,0,2.08,32.39,0.006157818,4.665
2019-07-13 08:30:00,6.1,10.52222222,0.1825,10.112,NA,NA,62.3727,6.612,3511.518437,0,2.18,32.33,0.005856173,4.788
2019-07-13 08:45:00,6.16,10.67777778,0.1784,10.317,NA,NA,62.3641,6.614,3522.908541,0,2.34,32.06,0.005416744,4.54
2019-07-13 09:00:00,6.14,10.93888889,0.1823,10.539,NA,NA,62.3645,6.615,3453.3979,0,2.15,32.2,0.006620413,4.843
2019-07-13 09:15:00,6.18,11.17777778,0.1849,10.777,NA,NA,62.3443,6.617,3435.5265,0,2.13,32.15,0.006234439,4.737
2019-07-13 09:30:00,6.16,11.2,0.1851,10.734,NA,NA,62.3369,6.612,3346.316084,1.96,2.29,32.2,0.004504258,4.355
2019-07-13 09:45:00,6.18,11.13888889,0.1863,10.693,NA,NA,62.3235,6.608,3300.98976,0,2.34,28.83,0.005950866,4.183
2019-07-13 10:00:00,6.2,11.26111111,0.1869,10.845,NA,NA,62.319,6.61,3269.486955,0,2.33,32.15,0.004773232,4.5
2019-07-13 10:15:00,6.21,11.6,0.1873,11.214,NA,NA,62.307,6.617,3261.674023,0,2.32,32.18,0.005768715,4.825
2019-07-13 10:30:00,6.21,11.77777778,0.1838,11.391,NA,NA,62.3007,6.62,3255.393336,0,2.17,32.2,0.006012997,4.858
2019-07-13 10:45:00,6.2,12.02222222,0.1861,11.62,NA,NA,62.305,6.623,3222.69198,0,2.13,32.45,0.00528956,5.195
2019-07-13 11:00:00,6.18,12.07777778,0.1869,11.641,NA,NA,62.2992,6.621,3217.917018,0,2.27,32.39,0.004977367,4.627
2019-07-13 11:15:00,6.14,12.03888889,0.1852,11.577,NA,NA,62.2958,6.617,3255.608104,0,2.14,32.54,0.005110087,4.393
2019-07-13 11:30:00,6.06,11.93888889,0.1833,11.435,NA,NA,62.2872,6.611,3236.630082,0,2.27,32.79,0.00591999,4.393
2019-07-13 11:45:00,6.01,11.76111111,0.1797,11.256,NA,NA,62.2912,6.605,3261.116497,0,2.18,32.91,0.004986975,4.463
2019-07-13 12:00:00,5.92,11.52222222,0.1756,10.997,NA,NA,62.2969,6.599,3280.895282,0,2.24,32.89,0.005099182,3.978
2019-07-13 12:15:00,5.86,11.32222222,0.1732,10.815,NA,NA,62.2989,6.597,3357.361243,0,2.27,33.02,0.006204981,3.921
2019-07-13 12:30:00,5.78,11.13888889,0.17,10.63,NA,NA,62.3045,6.594,3389.965635,0,2.21,32.96,0.005170424,3.887
2019-07-13 12:45:00,5.68,10.92222222,0.1666,10.4,NA,NA,62.3117,6.591,3417.834984,0,2.24,33.02,0.005125387,3.733
2019-07-13 13:00:00,5.53,10.63888889,0.1653,10.13,NA,NA,62.3127,6.584,3556.270982,0,2.2,32.97,0.005754241,3.956
2019-07-13 13:15:00,5.41,10.42222222,0.1655,9.918,NA,NA,62.3222,6.574,3600.976334,0,2.28,32.93,0.005211358,3.906
2019-07-13 13:30:00,5.31,10.2,0.1654,9.711,NA,NA,62.3436,6.564,3673.01576,0,2.57,32.87,0.005179251,3.79
2019-07-13 13:45:00,5.19,10.02222222,0.1652,9.528,NA,NA,62.3488,6.562,3765.466227,0,2.23,32.76,0.004448183,3.646
2019-07-13 14:00:00,5.07,9.877777778,0.164,9.403,NA,NA,62.3621,6.559,3863.904092,0,2.5,32.81,0.005294058,3.331
2019-07-13 14:15:00,4.96,9.738888889,0.1636,9.266,NA,NA,62.3825,6.556,3924.06361,0,2.23,32.74,0.006291091,3.261
2019-07-13 14:30:00,4.87,9.6,0.1632,9.134,NA,NA,62.3836,6.555,4000.583144,0,2.25,32.7,0.005676344,3.295
2019-07-13 14:45:00,4.79,9.477777778,0.1628,9.008,NA,NA,62.3891,6.552,4083.513662,0,2.31,32.74,0.005363063,3.475
2019-07-13 15:00:00,4.7,9.361111111,0.1618,8.881,NA,NA,62.3984,6.55,4148.962496,0,2.33,32.61,0.005373308,3.431
2019-07-13 15:15:00,4.63,9.238888889,0.1614,8.776,NA,NA,62.4143,6.552,4210.114137,0,2.16,32.59,0.006113459,3.282
2019-07-13 15:30:00,4.56,9.138888889,0.1608,8.688,NA,NA,62.4289,6.552,4283.006785,0,2.22,32.51,0.004848751,3.274
2019-07-13 15:45:00,4.51,9.038888889,0.1605,8.581,NA,NA,62.4396,6.553,4301.133615,0,2.35,32.21,0.005228032,3.301
2019-07-13 16:00:00,4.45,8.961111111,0.1606,8.496,NA,NA,62.4471,6.556,4326.462222,0,2.23,32.29,0.00569783,3.151
2019-07-13 16:15:00,4.4,8.861111111,0.1604,8.416,NA,NA,62.4491,6.559,4386.167755,0,2.27,32.25,0.005557002,3.056
2019-07-13 16:30:00,4.36,8.777777778,0.1602,8.337,NA,NA,62.4499,6.556,4424.893969,0,2.15,32.29,0.005164913,2.983
2019-07-13 16:45:00,4.3,8.7,0.1593,8.255,NA,NA,62.4488,6.554,4425.344713,0,2.18,32.25,0.004912683,2.964
2019-07-13 17:00:00,4.26,8.638888889,0.1596,8.198,NA,NA,62.4399,6.551,4495.227541,0,2.13,32.25,0.005709795,2.867
2019-07-13 17:15:00,4.22,8.561111111,0.1589,8.128,NA,NA,62.4401,6.551,4566.845613,0,2.13,32.22,0.004938042,2.868
2019-07-13 17:30:00,4.17,8.5,0.1587,8.064,NA,NA,62.4476,6.552,4570.359073,0,2.1,32.14,0.005300812,2.85
2019-07-13 17:45:00,4.14,8.438888889,0.1579,7.99,NA,NA,62.4526,6.553,4634.026997,0,2.06,32.22,0.004592619,2.775
2019-07-13 18:00:00,4.1,8.361111111,0.1579,7.926,NA,NA,62.4441,6.553,4659.647239,0,2.3,32.13,0.005169321,2.767
2019-07-13 18:15:00,4.06,8.322222222,0.1577,7.879,NA,NA,62.444,6.554,4705.314283,0,2.1,32.03,0.004950766,2.787
2019-07-13 18:30:00,4.04,8.261111111,0.1571,7.817,NA,NA,62.4483,6.557,4730.269752,0,2.17,31.9,0.005551147,2.849
2019-07-13 18:45:00,4.04,8.161111111,0.1576,7.713,NA,NA,62.4507,6.554,4735.488382,0,2.12,31.73,0.004586678,2.696
2019-07-13 19:00:00,4.01,8.1,0.1569,7.651,NA,NA,62.4453,6.552,4743.443981,0,2.05,31.8,0.00544548,2.554
2019-07-13 19:15:00,4.02,8,0.1575,7.558,NA,NA,62.4342,6.55,4729.608787,0,2.06,31.66,0.005202484,2.351
2019-07-13 19:30:00,4,7.922222222,0.1578,7.483,NA,NA,62.4274,6.542,4732.502484,0,2.04,31.73,0.005768715,2.281
2019-07-13 19:45:00,4.01,7.838888889,0.1581,7.394,NA,NA,62.4089,6.533,4729.401154,0,2.06,31.48,0.005074179,1.977
2019-07-13 20:00:00,4.02,7.722222222,0.1583,7.287,NA,NA,62.4005,6.517,4701.740621,0,2.14,31.5,0.005696635,1.957
2019-07-13 20:15:00,4.02,7.661111111,0.1587,7.217,NA,NA,62.3897,6.512,4672.41871,0,2.01,31.41,0.005484764,2.139
2019-07-13 20:30:00,4.03,7.577777778,0.1588,7.142,NA,NA,62.3721,6.509,4665.082465,0,2.03,31.35,0.00548013,2.094
2019-07-13 20:45:00,4.01,7.522222222,0.1588,7.1,NA,NA,62.3584,6.511,4682.793654,0,2.08,31.37,0.005068757,2.2
2019-07-13 21:00:00,4,7.477777778,0.1586,7.052,NA,NA,62.3492,6.513,4717.89251,0,2.07,31.31,0.005432821,2.269
2019-07-13 21:15:00,3.97,7.438888889,0.1588,7.028,NA,NA,62.3408,6.518,4709.509088,0,2,31.28,0.005574595,2.356
2019-07-13 21:30:00,3.95,7.422222222,0.159,6.991,NA,NA,62.3353,6.524,4750.318784,0,2.04,31.19,0.005069841,2.293
2019-07-13 21:45:00,3.93,7.377777778,0.1586,6.962,NA,NA,62.3378,6.532,4809.795442,0,2.03,31.19,0.005060094,2.3
2019-07-13 22:00:00,3.9,7.361111111,0.1586,6.925,NA,NA,62.3273,6.535,4764.11798,0,2.01,31.15,0.00518588,2.457
2019-07-13 22:15:00,3.88,7.322222222,0.1591,6.899,NA,NA,62.3237,6.535,4799.858427,0,2.07,31.11,0.005414451,2.499
2019-07-13 22:30:00,3.9,7.277777778,0.1588,6.853,NA,NA,62.3336,6.538,4819.390707,0,2.1,30.82,0.005683499,2.688
2019-07-13 22:45:00,3.93,7.222222222,0.16,6.799,NA,NA,62.3237,6.538,4771.847373,0,2.05,30.79,0.006050518,2.7
2019-07-13 23:00:00,3.96,7.177777778,0.1604,6.761,NA,NA,62.3257,6.545,4769.063957,0,2.02,30.75,0.005180355,2.777
2019-07-13 23:15:00,4.01,7.138888889,0.1618,6.703,NA,NA,62.3345,6.546,4742.812828,0,2.02,30.59,0.005510308,2.799
2019-07-13 23:30:00,4.03,7.077777778,0.1627,6.642,NA,NA,62.3418,6.544,4656.726458,0,2.02,30.39,0.005851287,2.771
2019-07-13 23:45:00,4.04,7.022222222,0.1637,6.591,NA,NA,62.3456,6.538,4688.327227,0,1.99,30.32,0.005409866,2.747
2019-07-14 00:00:00,4.08,6.961111111,0.1653,6.514,NA,NA,62.3513,6.533,4610.197735,0,2,30.25,0.005671579,2.638
2019-07-14 00:15:00,4.07,6.9,0.1658,6.46,NA,NA,62.3508,6.531,4626.168327,0,2.17,29.97,0.005334691,2.627
2019-07-14 00:30:00,4.06,6.838888889,0.1667,6.408,NA,NA,62.3542,6.529,4601.026634,0,2.2,30.04,0.005572247,2.59
2019-07-14 00:45:00,4.06,6.777777778,0.1676,6.357,NA,NA,62.3602,6.524,4615.14425,0,1.96,29.94,0.005509144,2.512
2019-07-14 01:00:00,4.06,6.722222222,0.1687,6.296,NA,NA,62.3539,6.519,4607.238604,0,1.96,29.21,0.005521951,2.522
2019-07-14 01:15:00,4.07,6.677777778,0.1691,6.245,NA,NA,62.3534,6.52,4649.15281,0,1.87,29.18,0.00585373,2.51
2019-07-14 01:30:00,4.13,6.6,0.1702,6.18,NA,NA,62.3689,6.521,4601.265797,0,2.02,29.33,0.006001776,2.542
2019-07-14 01:45:00,4.14,6.561111111,0.1711,6.146,NA,NA,62.3744,6.515,4591.449852,0,1.84,29.21,0.006207539,2.603
2019-07-14 02:00:00,4.14,6.538888889,0.1721,6.117,NA,NA,62.3903,6.513,4604.094717,0,1.94,29.04,0.006342932,2.646
2019-07-14 02:15:00,4.19,6.538888889,0.1728,6.122,NA,NA,62.3958,6.516,4588.296075,0,1.85,29.56,0.006374193,2.743
2019-07-14 02:30:00,4.25,6.561111111,0.1732,6.144,NA,NA,62.4064,6.522,4528.020229,0,1.95,29.92,0.006421302,2.832
2019-07-14 02:45:00,4.44,6.561111111,0.1753,6.129,NA,NA,62.4312,6.528,4433.86058,0,2.08,29.61,0.006979114,2.915
2019-07-14 03:00:00,4.71,6.477777778,0.1784,6.059,NA,NA,62.4489,6.52,4153.066197,0,2.39,29.74,0.007491704,2.714
2019-07-14 03:15:00,4.97,6.4,0.1817,5.972,NA,NA,62.4562,6.513,3895.66799,0,1.94,29.75,0.008053358,2.206
2019-07-14 03:30:00,5.11,6.422222222,0.1834,6.005,NA,NA,62.4684,6.516,3766.03434,0,1.94,29.83,0.008635072,2.185
2019-07-14 03:45:00,5.26,6.361111111,0.1859,5.928,NA,NA,62.4692,6.503,3668.596251,0,1.85,29.91,0.008703205,2.194
2019-07-14 04:00:00,5.4,6.261111111,0.1905,5.804,NA,NA,62.4749,6.48,3531.360194,0,2.07,29.72,0.009276382,2.069
2019-07-14 04:15:00,5.52,6.077777778,0.1941,5.638,NA,NA,62.4689,6.451,3425.340354,0,1.85,29.98,0.009264513,1.99
2019-07-14 04:30:00,5.69,6,0.199,5.592,NA,NA,62.467,6.435,3310.972193,0,1.92,29.93,0.009909005,2.412
2019-07-14 04:45:00,5.81,6.122222222,0.2034,5.763,NA,NA,62.4699,6.459,3251.298694,0,1.87,29.99,0.01040162,2.808
2019-07-14 05:00:00,5.94,6.238888889,0.2078,5.847,NA,NA,62.4702,6.486,3137.478101,0,2.25,30.03,0.011932804,2.956
2019-07-14 05:15:00,6.11,6.2,0.2192,5.778,NA,NA,62.4751,6.473,3007.704845,0,2,29.49,0.013259321,2.735
2019-07-14 05:30:00,6.22,6.261111111,0.2302,5.875,NA,NA,62.4662,6.481,2842.077218,0,1.96,29.79,0.015035073,3.128
2019-07-14 05:45:00,6.31,6.438888889,0.2404,6.081,NA,NA,62.4581,6.492,2800.471646,0,1.92,30.18,0.018885535,3.409
2019-07-14 06:00:00,6.41,6.561111111,0.2585,6.173,NA,NA,62.4668,6.501,2756.546964,25.59,2.01,30.57,0.019159775,3.406
2019-07-14 06:15:00,6.51,6.661111111,0.2823,6.265,NA,NA,62.4657,6.503,2599.739665,279.16,2.09,30.93,0.0208026,3.268
2019-07-14 06:30:00,6.61,6.7,0.3061,6.296,NA,NA,62.4593,6.498,2439.68061,131.26,2.05,31.26,0.031422943,3.06
2019-07-14 06:45:00,6.69,6.638888889,0.3366,6.233,NA,NA,62.4564,6.476,2291.898038,183.26,2.11,31.66,0.031691952,2.472
2019-07-14 07:00:00,6.64,6.838888889,0.3634,6.462,NA,NA,62.4396,6.47,2251.878922,254.5,2.1,32.21,0.037564928,2.883
2019-07-14 07:15:00,6.81,7,0.396,6.603,NA,NA,62.4245,6.47,2216.193668,202.32,2.25,32.95,0.03852899,3.049
2019-07-14 07:30:00,6.87,7.061111111,0.4315,6.662,NA,NA,62.4116,6.466,2067.173502,118.43,2.32,33.74,0.042361355,3.314
2019-07-14 07:45:00,6.92,7.138888889,0.4737,6.744,NA,NA,62.4003,6.461,2012.323064,161.73,2.34,34.45,0.048556451,3.797
2019-07-14 08:00:00,6.96,7.161111111,0.5063,6.739,NA,NA,62.3905,6.455,1927.203461,135.8,2.4,34.32,0.04537624,3.511
2019-07-14 08:15:00,6.99,7.1,0.5293,6.67,NA,NA,62.3716,6.442,1822.920152,148.55,2.54,36.31,0.048020729,3.479
2019-07-14 08:30:00,7.03,7.077777778,0.5407,6.664,NA,NA,62.3575,6.433,1730.525874,221.55,2.6,34.41,0.056308333,3.502
2019-07-14 08:45:00,7.04,7.061111111,0.5536,6.641,NA,NA,62.3532,6.426,1704.151711,179.82,2.75,38.21,0.064814839,3.672
2019-07-14 09:00:00,7.04,7.022222222,0.5616,6.59,NA,NA,62.3382,6.418,1729.33855,247.32,2.86,39.11,0.058966176,3.605
2019-07-14 09:15:00,7.04,6.961111111,0.5667,6.527,NA,NA,62.3293,6.412,1727.674827,205.7,2.97,39.79,0.061913682,3.482
2019-07-14 09:30:00,7.04,6.922222222,0.5668,6.505,NA,NA,62.3139,6.411,1736.778167,279.15,3.12,40.18,0.059182131,3.498
2019-07-14 09:45:00,7.04,6.922222222,0.5636,6.495,NA,NA,62.2918,6.41,1732.422132,431.7,3.64,42.34,0.05481618,3.512
2019-07-14 10:00:00,7.06,6.961111111,0.5578,6.557,NA,NA,62.2791,6.413,1728.954662,289.05,3.38,43.23,0.049422703,3.673
2019-07-14 10:15:00,7.03,7,0.5484,6.588,NA,NA,62.2712,6.413,1716.50316,530.72,3.51,44.54,0.046529631,3.523
2019-07-14 10:30:00,7.01,6.961111111,0.5316,6.545,NA,NA,62.2692,6.41,1702.028426,338.56,3.67,44.2,0.045858477,3.538
2019-07-14 10:45:00,6.99,6.922222222,0.5105,6.495,NA,NA,62.2809,6.406,1728.004421,451.83,3.91,45.42,0.038878916,3.33
2019-07-14 11:00:00,6.97,6.877777778,0.489,6.455,NA,NA,62.2774,6.404,1705.413928,196.97,3.82,44.18,0.039471028,3.271
2019-07-14 11:15:00,6.93,6.822222222,0.468,6.395,NA,NA,62.2688,6.399,1714.645238,152.45,3.87,44.24,0.036561564,3.178
2019-07-14 11:30:00,6.91,6.777777778,0.4458,6.347,NA,NA,62.2656,6.392,1717.133527,998.4,3.91,45.74,0.032840163,3.094
