"Date_Time","DO_mgl","DO_Temp","WL_m","WL_Temp","EC_us","EC_Temp","airpress_kpa","Air_Temp_c","Q_m3s"
2019-08-14 19:30:00,6.76,1.22222222222222,0.1872476,1.115,7.8,8.2,62.3038,5.077,0.00539320263859829
2019-08-14 19:45:00,6.73,1.27777777777778,0.1890938,1.121,7.9,8.2,62.2829,5.073,0.00563109031946317
2019-08-14 20:00:00,6.7,1.32222222222222,0.1881248,1.127,7.9,8.2,62.2771,5.075,0.00550552553377076
2019-08-14 20:15:00,6.68,1.33888888888889,0.189308,1.132,7.9,8.2,62.2558,5.075,0.0056590574316432
2019-08-14 20:30:00,6.65,1.36111111111111,0.1871354,1.141,7.9,8.6,62.2604,5.073,0.0053789280398359
2019-08-14 20:45:00,6.63,1.37777777777778,0.187676,1.139,7.9,8.2,62.2437,5.073,0.00544789817534879
2019-08-14 21:00:00,6.62,1.37777777777778,0.1877474,1.118,8,8.2,62.2235,5.07,0.00545704376367958
2019-08-14 21:15:00,6.6,1.37777777777778,0.1840244,0.937,8,8.2,62.2506,5.063,0.00499146810388276
2019-08-14 21:30:00,6.57,1.4,0.1822802,0.726,8,8.2,62.2555,5.056,0.00478127628169885
2019-08-14 21:45:00,6.56,1.4,0.1816784,0.563,8,9,62.2804,5.055,0.00470992760537933
2019-08-14 22:00:00,6.53,1.37777777777778,0.1823414,0.385,8,9,62.2731,5.048,0.00478856580978695
2019-08-14 22:15:00,6.53,1.2,0.1831166,0.281,8,8.2,62.2725,5.046,0.00488143882826903
2019-08-14 22:30:00,6.55,0.999999999999998,0.1812092,0.259,7.9,8.2,62.2832,5.044,0.00465471756306523
2019-08-14 22:45:00,6.59,0.838888888888888,0.1819334,0.203,7.8,8.2,62.28,5.038,0.00474008658016103
2019-08-14 23:00:00,6.6,0.66111111111111,0.1824536,0.167,7.8,8.2,62.2721,5.032,0.00480194611795564
2019-08-14 23:15:00,6.65,0.56111111111111,0.1798526,0.055,7.7,8.2,62.2581,5.027,0.00449714755825558
2019-08-14 23:30:00,6.65,0.522222222222221,0.1766702,0.044,7.7,8.2,62.2945,5.018,0.00413951770891165
2019-08-14 23:45:00,6.66,0.46111111111111,0.1777004,0.037,7.6,8.2,62.2833,5.018,0.00425344575474101
2019-08-15 00:00:00,6.67,0.422222222222221,0.1751606,-0.072,7.6,8.2,62.3032,5.014,0.00397576091418887
2019-08-15 00:15:00,6.66,0.338888888888889,0.175436,-0.047,7.6,8.2,62.3186,5,0.0040053529068048
2019-08-15 00:30:00,6.64,0.3,0.1775372,0.064,7.6,9,62.3264,5.002,0.00423528012318619
2019-08-15 00:45:00,6.59,0.3,0.1791896,0.109,7.6,8.2,62.3123,4.996,0.0044212527675454
2019-08-15 01:00:00,6.53,0.222222222222221,0.1783532,0.141,7.6,8.2,62.3284,4.99,0.00432655110183452
2019-08-15 01:15:00,6.49,0.222222222222221,0.180077,0.159,7.6,8.2,62.3287,4.989,0.0045230005647777
2019-08-15 01:30:00,6.44,0.3,0.1789244,0.172,7.6,9,62.3467,4.982,0.00439109948293877
2019-08-15 01:45:00,6.38,0.36111111111111,0.1811582,0.183,7.7,8.2,62.3213,4.978,0.00464873852606461
2019-08-15 02:00:00,6.34,0.399999999999999,0.1811276,0.202,7.7,9,62.3303,4.97,0.00464515317958709
2019-08-15 02:15:00,6.3,0.422222222222221,0.178853,0.223,7.7,8.2,62.3707,4.966,0.00438300126976169
2019-08-15 02:30:00,6.28,0.422222222222221,0.1789346,0.238,7.7,8.2,62.3674,4.959,0.0043922570624431
2019-08-15 02:45:00,6.26,0.438888888888888,0.18074,0.266,7.8,8.2,62.3707,4.963,0.00459987353988
2019-08-15 03:00:00,6.26,0.46111111111111,0.1803524,0.302,7.8,8.2,62.404,4.963,0.00455484367882228
2019-08-15 03:15:00,6.27,0.477777777777777,0.1777616,0.348,7.8,8.2,62.411,4.959,0.00426026928304973
2019-08-15 03:30:00,6.29,0.477777777777777,0.180281,0.43,7.7,8.2,62.409,4.962,0.00454657594827929
2019-08-15 03:45:00,6.32,0.522222222222221,0.1792406,0.517,7.8,8.2,62.4346,4.968,0.00442706488183366
2019-08-15 04:00:00,6.36,0.56111111111111,0.178547,0.583,7.7,8.2,62.4659,4.968,0.0043483906440417
2019-08-15 04:15:00,6.43,0.599999999999999,0.1793528,0.661,7.7,8.2,62.4694,4.972,0.00443986675523539
2019-08-15 04:30:00,6.49,0.677777777777777,0.1803932,0.777,7.7,8.2,62.4595,4.973,0.00455957190176731
2019-08-15 04:45:00,6.56,0.76111111111111,0.18176,0.941,7.7,8.2,62.4649,4.973,0.00471956671488
2019-08-15 05:00:00,6.64,0.838888888888888,0.182321,1.031,7.8,8.2,62.4622,4.971,0.0047861352751833
2019-08-15 05:15:00,6.71,0.92222222222222,0.182882,1.105,7.7,8.2,62.4652,4.97,0.00485322709062119
2019-08-15 05:30:00,6.8,1.02222222222222,0.181454,1.194,7.7,8.2,62.4756,4.969,0.0046834771366308
2019-08-15 05:45:00,6.86,1.17777777777778,0.182729,1.279,7.7,8.2,62.4753,4.969,0.0048348774297033
2019-08-15 06:00:00,6.91,1.27777777777778,0.1836776,1.452,7.7,8.2,62.4845,4.968,0.00494927271462508
2019-08-15 06:15:00,6.97,1.33888888888889,0.1856462,1.567,7.6,8.2,62.4671,4.967,0.00519144767183197
2019-08-15 06:30:00,7.04,1.43888888888889,0.1879004,1.615,7.6,8.2,62.4428,4.964,0.00547666999414901
2019-08-15 06:45:00,7.1,1.53888888888889,0.1880024,1.797,7.7,8.2,62.4646,4.969,0.00548977576990829
2019-08-15 07:00:00,7.15,1.7,0.191552,2.118,7.7,8.2,62.4447,4.978,0.0059566318436352
2019-08-15 07:15:00,7.2,1.82222222222222,0.1910012,2.386,7.7,8.2,62.4562,4.976,0.00588281556911707
2019-08-15 07:30:00,7.24,1.87777777777778,0.1898792,2.301,7.7,9,62.4535,4.968,0.00573400933566163
2019-08-15 07:45:00,7.3,2.03888888888889,0.1896242,2.337,7.7,8.2,62.4535,4.964,0.00570048163567454
2019-08-15 08:00:00,7.36,2.36111111111111,0.1889,2.451,7.8,8.2,62.4373,4.97,0.005605852473
2019-08-15 08:15:00,7.34,2.62222222222222,0.190583,2.979,7.8,9,62.4246,4.979,0.0058271067517257
2019-08-15 08:30:00,7.34,2.57777777777778,0.1936736,3.788,7.8,8.2,62.4002,4.985,0.00624567447201484
2019-08-15 08:45:00,7.38,2.6,0.1934492,3.741,7.7,8.2,62.4005,4.977,0.00621474874480602
2019-08-15 09:00:00,7.43,2.73888888888889,0.1921844,3.589,7.7,8.2,62.3966,4.967,0.00604200588747317
2019-08-15 09:15:00,7.5,3.26111111111111,0.1909298,3.327,7.8,8.2,62.3842,4.958,0.00587328372335965
2019-08-15 09:30:00,7.45,3.97777777777778,0.1899404,3.225,8,8.2,62.374,4.952,0.0057420720705106
2019-08-15 09:45:00,7.39,4.02222222222222,0.188441,3.015,7.9,8.6,62.3796,4.944,0.0055463277128553
2019-08-15 10:00:00,7.38,3.87777777777778,0.185942,2.589,8,8.2,62.3822,4.936,0.0052283934676932
2019-08-15 10:15:00,7.36,3.63888888888889,0.1828412,2.265,7.9,9,62.3705,4.93,0.00484833004221787
2019-08-15 10:30:00,7.36,3.52222222222222,0.182627,1.964,7.9,9,62.3542,4.926,0.0048226659445377
2019-08-15 10:45:00,7.33,3.3,0.1819232,1.807,7.8,8.2,62.3546,4.919,0.00473887814544692
2019-08-15 11:00:00,7.39,2.9,0.1810766,1.773,7.7,8.2,62.3565,4.917,0.00463918106166262
2019-08-15 11:15:00,7.42,2.56111111111111,0.1810052,1.743,7.6,8.2,62.3542,4.916,0.00463082736159835
2019-08-15 11:30:00,7.49,2.26111111111111,0.1817498,1.775,7.4,8.2,62.3557,4.915,0.00471836122077325
2019-08-15 11:45:00,7.55,2.1,0.1815764,1.847,7.4,8.2,62.3678,4.911,0.00469789428642485
2019-08-15 12:00:00,7.59,2.03888888888889,0.1797404,1.822,7.3,8.2,62.3796,4.902,0.00448425245030261
2019-08-15 12:15:00,7.6,2,0.179057,1.692,7.3,8.2,62.389,4.892,0.00440616150869369
2019-08-15 12:30:00,7.64,2.03888888888889,0.1792814,1.531,7.3,8.2,62.3983,4.888,0.00443171768684855
2019-08-15 12:45:00,7.66,2.1,0.1781288,1.315,7.3,8.2,62.4178,4.879,0.00430134122344147
2019-08-15 13:00:00,7.64,2.07777777777778,0.1800872,1.114,7.3,8.2,62.4246,4.871,0.00452417769067219
2019-08-15 13:15:00,7.62,1.96111111111111,0.1783328,0.926,7.3,8.6,62.442,4.862,0.00432425583516979
2019-08-15 13:30:00,7.59,1.8,0.1791182,0.778,7.2,8.6,62.4526,4.856,0.00441312307257182
2019-08-15 13:45:00,7.56,1.57777777777778,0.1766804,0.575,7.1,8.6,62.4672,4.851,0.00414063706052021
2019-08-15 14:00:00,7.55,1.4,0.1775984,0.443,7.1,8.6,62.4824,4.843,0.00424208704571212
2019-08-15 14:15:00,7.52,1.2,0.1778024,0.392,7.1,8.6,62.4979,4.837,0.00426482176146029
2019-08-15 14:30:00,7.49,1.06111111111111,0.176966,0.412,7,8.6,62.5189,4.832,0.0041720491341828
2019-08-15 14:45:00,7.47,0.861111111111109,0.1780982,0.402,7,8.6,62.5239,4.826,0.00429790999938541
2019-08-15 15:00:00,7.47,0.722222222222221,0.1755278,0.337,6.9,7.9,62.5426,4.821,0.00401524492660189
2019-08-15 15:15:00,7.44,0.66111111111111,0.1769558,0.336,6.9,8.6,62.5701,4.815,0.00417092493922093
2019-08-15 15:30:00,7.41,0.66111111111111,0.176813,0.419,7,8.6,62.5739,4.813,0.0041552043723297
2019-08-15 15:45:00,7.36,0.66111111111111,0.1761194,0.492,7,8.6,62.5775,4.81,0.00407932959275207
2019-08-15 16:00:00,7.33,0.599999999999999,0.1776392,0.535,7,8.6,62.5767,4.804,0.00424662845360083
2019-08-15 16:15:00,7.31,0.599999999999999,0.1770986,0.548,7,7.9,62.5714,4.798,0.00418667940958535
2019-08-15 16:30:00,7.27,0.66111111111111,0.1763234,0.511,7,8.6,62.5817,4.791,0.00410156267547863
2019-08-15 16:45:00,7.21,0.738888888888888,0.176711,0.514,7.1,8.6,62.5843,4.784,0.0041439961532073
2019-08-15 17:00:00,7.16,0.777777777777777,0.1761602,0.523,7.1,8.6,62.5848,4.779,0.00408377067403645
2019-08-15 17:15:00,7.12,0.799999999999999,0.1749668,0.53,7.1,8.6,62.5821,4.768,0.00395501251029211
2019-08-15 17:30:00,7.1,0.76111111111111,0.1742324,0.529,7.1,8.6,62.599,4.757,0.00387695365207349
2019-08-15 17:45:00,7.08,0.76111111111111,0.1733858,0.525,7.1,8.6,62.607,4.751,0.00378808180889533
2019-08-15 18:00:00,7.06,0.777777777777777,0.1730084,0.513,7.1,7.9,62.5999,4.745,0.00374884824897652
