"","X","PosixCT","X12CO2","Delta_Raw_iCO2","Sample"
"73914",73914,2019-07-17 18:13:36,706.62295468,-15.68965689,"col1"
"73915",73915,2019-07-17 18:13:37,706.62295468,-17.123062936,"col1"
"73916",73916,2019-07-17 18:13:38,706.62295468,-17.123062936,"col1"
"73917",73917,2019-07-17 18:13:39,706.62295468,-17.123062936,"col1"
"73918",73918,2019-07-17 18:13:40,692.30435242,-17.123062936,"col1"
"73919",73919,2019-07-17 18:13:40,692.30435242,-15.680396674,"col1"
"73920",73920,2019-07-17 18:13:41,692.30435242,-15.680396674,"col1"
"73921",73921,2019-07-17 18:13:43,692.30435242,-15.680396674,"col1"
"73922",73922,2019-07-17 18:13:43,676.33683329,-15.680396674,"col1"
"73923",73923,2019-07-17 18:13:44,676.33683329,-16.25198385,"col1"
"73924",73924,2019-07-17 18:13:45,676.33683329,-16.25198385,"col1"
"73925",73925,2019-07-17 18:13:46,676.33683329,-16.25198385,"col1"
"73926",73926,2019-07-17 18:13:47,658.16303322,-16.25198385,"col1"
"73927",73927,2019-07-17 18:13:47,658.16303322,-16.689024396,"col1"
"73928",73928,2019-07-17 18:13:48,658.16303322,-16.689024396,"col1"
"73929",73929,2019-07-17 18:13:50,658.16303322,-16.689024396,"col1"
"73930",73930,2019-07-17 18:13:50,640.19815107,-16.689024396,"col1"
"73931",73931,2019-07-17 18:13:51,640.19815107,-12.851646576,"col1"
"73932",73932,2019-07-17 18:13:52,640.19815107,-12.851646576,"col1"
"73933",73933,2019-07-17 18:13:53,640.19815107,-12.851646576,"col1"
"73934",73934,2019-07-17 18:13:54,622.64347902,-12.851646576,"col1"
"73935",73935,2019-07-17 18:13:54,622.64347902,-14.305657864,"col1"
"73936",73936,2019-07-17 18:13:55,622.64347902,-14.305657864,"col1"
"73937",73937,2019-07-17 18:13:57,622.64347902,-14.305657864,"col1"
"73938",73938,2019-07-17 18:13:57,608.73824092,-14.305657864,"col1"
"73939",73939,2019-07-17 18:13:58,608.73824092,-11.761065983,"col1"
"73940",73940,2019-07-17 18:13:59,608.73824092,-11.761065983,"col1"
"73941",73941,2019-07-17 18:14:00,608.73824092,-11.761065983,"col1"
"73942",73942,2019-07-17 18:14:01,598.8316727,-11.761065983,"col1"
"73943",73943,2019-07-17 18:14:01,598.8316727,-13.873833704,"col1"
"73944",73944,2019-07-17 18:14:02,598.8316727,-13.873833704,"col1"
"73945",73945,2019-07-17 18:14:04,598.8316727,-13.873833704,"col1"
"73946",73946,2019-07-17 18:14:04,592.85822677,-13.873833704,"col1"
"73947",73947,2019-07-17 18:14:05,592.85822677,-11.558038913,"col1"
"73948",73948,2019-07-17 18:14:06,592.85822677,-11.558038913,"col1"
"73949",73949,2019-07-17 18:14:07,592.85822677,-11.558038913,"col1"
"73950",73950,2019-07-17 18:14:08,590.25553515,-11.558038913,"col1"
"73951",73951,2019-07-17 18:14:08,590.25553515,-11.837258714,"col1"
"73952",73952,2019-07-17 18:14:09,590.25553515,-11.837258714,"col1"
"73953",73953,2019-07-17 18:14:11,590.25553515,-11.837258714,"col1"
"73954",73954,2019-07-17 18:14:11,589.49609991,-11.837258714,"col1"
"73955",73955,2019-07-17 18:14:12,589.49609991,-15.658893432,"col1"
"73956",73956,2019-07-17 18:14:13,589.49609991,-15.658893432,"col1"
"73957",73957,2019-07-17 18:14:14,589.49609991,-15.658893432,"col1"
"74658",74658,2019-07-17 18:24:29,652.29016004,-16.152180558,"col2"
"74659",74659,2019-07-17 18:24:29,652.29016004,-12.729631369,"col2"
"74660",74660,2019-07-17 18:24:31,652.29016004,-12.729631369,"col2"
"74661",74661,2019-07-17 18:24:32,652.29016004,-12.729631369,"col2"
"74662",74662,2019-07-17 18:24:32,666.24784885,-12.729631369,"col2"
"74663",74663,2019-07-17 18:24:33,666.24784885,-17.300534482,"col2"
"74664",74664,2019-07-17 18:24:34,666.24784885,-17.300534482,"col2"
"74665",74665,2019-07-17 18:24:35,666.24784885,-17.300534482,"col2"
"74666",74666,2019-07-17 18:24:36,675.28133982,-17.300534482,"col2"
"74667",74667,2019-07-17 18:24:36,675.28133982,-13.029627979,"col2"
"74668",74668,2019-07-17 18:24:38,675.28133982,-13.029627979,"col2"
"74669",74669,2019-07-17 18:24:39,675.28133982,-13.029627979,"col2"
"74670",74670,2019-07-17 18:24:39,679.33734726,-13.029627979,"col2"
"74671",74671,2019-07-17 18:24:40,679.33734726,-12.969084208,"col2"
"74672",74672,2019-07-17 18:24:41,679.33734726,-12.969084208,"col2"
"74673",74673,2019-07-17 18:24:42,679.33734726,-12.969084208,"col2"
"74674",74674,2019-07-17 18:24:43,680.72034302,-12.969084208,"col2"
"74675",74675,2019-07-17 18:24:43,680.72034302,-14.500587656,"col2"
"74676",74676,2019-07-17 18:24:45,680.72034302,-14.500587656,"col2"
"74677",74677,2019-07-17 18:24:46,680.72034302,-14.500587656,"col2"
"74678",74678,2019-07-17 18:24:46,680.07972396,-14.500587656,"col2"
"74679",74679,2019-07-17 18:24:47,680.07972396,-15.66010188,"col2"
"74680",74680,2019-07-17 18:24:48,680.07972396,-15.66010188,"col2"
"74681",74681,2019-07-17 18:24:49,680.07972396,-15.66010188,"col2"
"74682",74682,2019-07-17 18:24:50,678.44981715,-15.66010188,"col2"
"74683",74683,2019-07-17 18:24:50,678.44981715,-14.769884151,"col2"
"74684",74684,2019-07-17 18:24:52,678.44981715,-14.769884151,"col2"
"74685",74685,2019-07-17 18:24:53,678.44981715,-14.769884151,"col2"
"74686",74686,2019-07-17 18:24:53,677.1684711,-14.769884151,"col2"
"74687",74687,2019-07-17 18:24:54,677.1684711,-15.120681381,"col2"
"74688",74688,2019-07-17 18:24:55,677.1684711,-15.120681381,"col2"
"74689",74689,2019-07-17 18:24:56,677.1684711,-15.120681381,"col2"
"74690",74690,2019-07-17 18:24:57,675.41560448,-15.120681381,"col2"
"74691",74691,2019-07-17 18:24:57,675.41560448,-15.184304592,"col2"
"74692",74692,2019-07-17 18:24:59,675.41560448,-15.184304592,"col2"
"74693",74693,2019-07-17 18:25:00,675.41560448,-15.184304592,"col2"
"74694",74694,2019-07-17 18:25:00,673.6327022,-15.184304592,"col2"
"74695",74695,2019-07-17 18:25:01,673.6327022,-14.830657899,"col2"
"74696",74696,2019-07-17 18:25:02,673.6327022,-14.830657899,"col2"
"74697",74697,2019-07-17 18:25:03,673.6327022,-14.830657899,"col2"
"74698",74698,2019-07-17 18:25:04,673.08884183,-14.830657899,"col2"
"74699",74699,2019-07-17 18:25:04,673.08884183,-15.857724896,"col2"
"74700",74700,2019-07-17 18:25:06,673.08884183,-15.857724896,"col2"
"74701",74701,2019-07-17 18:25:07,673.08884183,-15.857724896,"col2"
"74702",74702,2019-07-17 18:25:07,672.20727533,-15.857724896,"col2"
"74703",74703,2019-07-17 18:25:08,672.20727533,-14.529689114,"col2"
"74704",74704,2019-07-17 18:25:09,672.20727533,-14.529689114,"col2"
"74705",74705,2019-07-17 18:25:10,672.20727533,-14.529689114,"col2"
"74706",74706,2019-07-17 18:25:11,671.74389311,-14.529689114,"col2"
"74707",74707,2019-07-17 18:25:11,671.74389311,-13.511209263,"col2"
"74708",74708,2019-07-17 18:25:13,671.74389311,-13.511209263,"col2"
"74709",74709,2019-07-17 18:25:14,671.74389311,-13.511209263,"col2"
"74710",74710,2019-07-17 18:25:14,671.38906605,-13.511209263,"col2"
"74711",74711,2019-07-17 18:25:15,671.38906605,-16.356680101,"col2"
"74712",74712,2019-07-17 18:25:16,671.38906605,-16.356680101,"col2"
"74713",74713,2019-07-17 18:25:17,671.38906605,-16.356680101,"col2"
"74714",74714,2019-07-17 18:25:18,670.37477761,-16.356680101,"col2"
"74715",74715,2019-07-17 18:25:19,670.37477761,-13.550573713,"col2"
"74716",74716,2019-07-17 18:25:20,670.37477761,-13.550573713,"col2"
"74717",74717,2019-07-17 18:25:21,670.37477761,-13.550573713,"col2"
"74718",74718,2019-07-17 18:25:22,671.03466437,-13.550573713,"col2"
"74719",74719,2019-07-17 18:25:22,671.03466437,-15.423927695,"col2"
"74720",74720,2019-07-17 18:25:23,671.03466437,-15.423927695,"col2"
"74721",74721,2019-07-17 18:25:24,671.03466437,-15.423927695,"col2"
"74722",74722,2019-07-17 18:25:25,670.51882219,-15.423927695,"col2"
"74723",74723,2019-07-17 18:25:26,670.51882219,-15.570825556,"col2"
"74724",74724,2019-07-17 18:25:27,670.51882219,-15.570825556,"col2"
"74725",74725,2019-07-17 18:25:28,670.51882219,-15.570825556,"col2"
"74726",74726,2019-07-17 18:25:29,670.28700702,-15.570825556,"col2"
"74727",74727,2019-07-17 18:25:29,670.28700702,-15.084647475,"col2"
"74728",74728,2019-07-17 18:25:30,670.28700702,-15.084647475,"col2"
"74729",74729,2019-07-17 18:25:31,670.28700702,-15.084647475,"col2"
"74730",74730,2019-07-17 18:25:32,670.52561146,-15.084647475,"col2"
"74731",74731,2019-07-17 18:25:33,670.52561146,-15.369677121,"col2"
"74732",74732,2019-07-17 18:25:34,670.52561146,-15.369677121,"col2"
"74733",74733,2019-07-17 18:25:35,670.52561146,-15.369677121,"col2"
"74734",74734,2019-07-17 18:25:35,670.29207015,-15.369677121,"col2"
"74735",74735,2019-07-17 18:25:36,670.29207015,-12.860350274,"col2"
"74736",74736,2019-07-17 18:25:37,670.29207015,-12.860350274,"col2"
"74737",74737,2019-07-17 18:25:38,670.29207015,-12.860350274,"col2"
"74738",74738,2019-07-17 18:25:39,669.90505745,-12.860350274,"col2"
"74739",74739,2019-07-17 18:25:40,669.90505745,-14.375344302,"col2"
"74740",74740,2019-07-17 18:25:41,669.90505745,-14.375344302,"col2"
"74741",74741,2019-07-17 18:25:42,669.90505745,-14.375344302,"col2"
"74742",74742,2019-07-17 18:25:43,670.27673827,-14.375344302,"col2"
"74743",74743,2019-07-17 18:25:43,670.27673827,-15.555538887,"col2"
"74744",74744,2019-07-17 18:25:44,670.27673827,-15.555538887,"col2"
"74745",74745,2019-07-17 18:25:45,670.27673827,-15.555538887,"col2"
"74746",74746,2019-07-17 18:25:46,670.27320443,-15.555538887,"col2"
"74747",74747,2019-07-17 18:25:47,670.27320443,-14.83012601,"col2"
"74748",74748,2019-07-17 18:25:48,670.27320443,-14.83012601,"col2"
"74749",74749,2019-07-17 18:25:49,670.27320443,-14.83012601,"col2"
"74750",74750,2019-07-17 18:25:50,670.22672781,-14.83012601,"col2"
"74751",74751,2019-07-17 18:25:50,670.22672781,-14.642686973,"col2"
"74752",74752,2019-07-17 18:25:51,670.22672781,-14.642686973,"col2"
"74753",74753,2019-07-17 18:25:52,670.22672781,-14.642686973,"col2"
"74754",74754,2019-07-17 18:25:53,670.39763153,-14.642686973,"col2"
"74755",74755,2019-07-17 18:25:54,670.39763153,-14.517849,"col2"
"74756",74756,2019-07-17 18:25:55,670.39763153,-14.517849,"col2"
"74757",74757,2019-07-17 18:25:56,670.39763153,-14.517849,"col2"
"74758",74758,2019-07-17 18:25:57,670.04906715,-14.517849,"col2"
"74759",74759,2019-07-17 18:25:57,670.04906715,-13.716264289,"col2"
"74760",74760,2019-07-17 18:25:58,670.04906715,-13.716264289,"col2"
"74761",74761,2019-07-17 18:25:59,670.04906715,-13.716264289,"col2"
"74762",74762,2019-07-17 18:26:00,670.16621124,-13.716264289,"col2"
"74763",74763,2019-07-17 18:26:01,670.16621124,-15.022648938,"col2"
"74764",74764,2019-07-17 18:26:02,670.16621124,-15.022648938,"col2"
"74765",74765,2019-07-17 18:26:03,670.16621124,-15.022648938,"col2"
"74766",74766,2019-07-17 18:26:04,670.88028049,-15.022648938,"col2"
"74767",74767,2019-07-17 18:26:04,670.88028049,-15.780943745,"col2"
"74768",74768,2019-07-17 18:26:05,670.88028049,-15.780943745,"col2"
"74769",74769,2019-07-17 18:26:06,670.88028049,-15.780943745,"col2"
"74770",74770,2019-07-17 18:26:07,670.42538726,-15.780943745,"col2"
"74771",74771,2019-07-17 18:26:08,670.42538726,-13.831925809,"col2"
"74772",74772,2019-07-17 18:26:09,670.42538726,-13.831925809,"col2"
"74773",74773,2019-07-17 18:26:10,670.42538726,-13.831925809,"col2"
"74774",74774,2019-07-17 18:26:11,670.31093057,-13.831925809,"col2"
"74775",74775,2019-07-17 18:26:11,670.31093057,-13.496228204,"col2"
"74776",74776,2019-07-17 18:26:12,670.31093057,-13.496228204,"col2"
"74777",74777,2019-07-17 18:26:14,670.31093057,-13.496228204,"col2"
"74778",74778,2019-07-17 18:26:14,670.4874531,-13.496228204,"col2"
"74779",74779,2019-07-17 18:26:15,670.4874531,-15.026135755,"col2"
"74780",74780,2019-07-17 18:26:16,670.4874531,-15.026135755,"col2"
"74781",74781,2019-07-17 18:26:17,670.4874531,-15.026135755,"col2"
"74782",74782,2019-07-17 18:26:18,670.22715151,-15.026135755,"col2"
"74783",74783,2019-07-17 18:26:18,670.22715151,-14.836075642,"col2"
"74784",74784,2019-07-17 18:26:19,670.22715151,-14.836075642,"col2"
"74785",74785,2019-07-17 18:26:21,670.22715151,-14.836075642,"col2"
"74786",74786,2019-07-17 18:26:21,670.45408494,-14.836075642,"col2"
"74787",74787,2019-07-17 18:26:22,670.45408494,-17.322427867,"col2"
"74788",74788,2019-07-17 18:26:23,670.45408494,-17.322427867,"col2"
"74789",74789,2019-07-17 18:26:24,670.45408494,-17.322427867,"col2"
"74790",74790,2019-07-17 18:26:25,669.78382077,-17.322427867,"col2"
"74791",74791,2019-07-17 18:26:25,669.78382077,-15.836405984,"col2"
"74792",74792,2019-07-17 18:26:26,669.78382077,-15.836405984,"col2"
"74793",74793,2019-07-17 18:26:28,669.78382077,-15.836405984,"col2"
"74794",74794,2019-07-17 18:26:28,670.50287329,-15.836405984,"col2"
"74795",74795,2019-07-17 18:26:29,670.50287329,-15.755094265,"col2"
"74796",74796,2019-07-17 18:26:30,670.50287329,-15.755094265,"col2"
"74797",74797,2019-07-17 18:26:31,670.50287329,-15.755094265,"col2"
"74798",74798,2019-07-17 18:26:32,670.08436574,-15.755094265,"col2"
"74799",74799,2019-07-17 18:26:32,670.08436574,-17.542559967,"col2"
"74800",74800,2019-07-17 18:26:33,670.08436574,-17.542559967,"col2"
"74801",74801,2019-07-17 18:26:35,670.08436574,-17.542559967,"col2"
"74802",74802,2019-07-17 18:26:35,670.40356733,-17.542559967,"col2"
