"","X.1","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample","Day"
"1594",76943,76943,2019-07-17 18:57:51,2.121996952,2.1779087755,-47.133073323,-48.660478239,-50.012953749,-47.133073323,-47.112564165,"ecu3","July17"
"1595",76944,76944,2019-07-17 18:57:52,2.1108301526,2.1801112253,-47.710337729,-42.446334806,-49.509363218,-47.710337729,-47.253245766,"ecu3","July17"
"1596",76945,76945,2019-07-17 18:57:54,2.1108301526,2.1801112253,-47.710337729,-42.446334806,-49.509363218,-47.710337729,-47.253245766,"ecu3","July17"
"1597",76946,76946,2019-07-17 18:57:54,2.1108301526,2.1801112253,-47.710337729,-42.446334806,-49.509363218,-47.710337729,-47.253245766,"ecu3","July17"
"1598",76947,76947,2019-07-17 18:57:55,2.1108301526,2.1801112253,-47.710337729,-42.446334806,-49.509363218,-47.710337729,-47.253245766,"ecu3","July17"
"1599",76948,76948,2019-07-17 18:57:56,2.1313478925,2.1813061806,-49.091732548,-51.556775947,-49.434546662,-49.091732548,-47.638151335,"ecu3","July17"
"1600",76949,76949,2019-07-17 18:57:57,2.1313478925,2.1813061806,-49.091732548,-51.556775947,-49.434546662,-49.091732548,-47.638151335,"ecu3","July17"
"1601",76950,76950,2019-07-17 18:57:58,2.1313478925,2.1813061806,-49.091732548,-51.556775947,-49.434546662,-49.091732548,-47.638151335,"ecu3","July17"
"1602",76951,76951,2019-07-17 18:57:58,2.1313478925,2.1813061806,-49.091732548,-51.556775947,-49.434546662,-49.091732548,-47.638151335,"ecu3","July17"
"1603",76952,76952,2019-07-17 18:57:59,2.1516481478,2.1826021094,-43.246392755,-54.073005179,-49.715046683,-43.246392755,-46.88972614,"ecu3","July17"
"1604",76953,76953,2019-07-17 18:58:01,2.1516481478,2.1826021094,-43.246392755,-54.073005179,-49.715046683,-43.246392755,-46.88972614,"ecu3","July17"
"1605",76954,76954,2019-07-17 18:58:01,2.1516481478,2.1826021094,-43.246392755,-54.073005179,-49.715046683,-43.246392755,-46.88972614,"ecu3","July17"
"1606",76955,76955,2019-07-17 18:58:02,2.1516481478,2.1826021094,-43.246392755,-54.073005179,-49.715046683,-43.246392755,-46.88972614,"ecu3","July17"
"1607",76956,76956,2019-07-17 18:58:03,2.1234563477,2.1836705727,-43.433484258,-40.831968678,-47.545617306,-43.433484258,-45.87206461,"ecu3","July17"
"1608",76957,76957,2019-07-17 18:58:04,2.1234563477,2.1836705727,-43.433484258,-40.831968678,-47.545617306,-43.433484258,-45.87206461,"ecu3","July17"
"1609",76958,76958,2019-07-17 18:58:05,2.1234563477,2.1836705727,-43.433484258,-40.831968678,-47.545617306,-43.433484258,-45.87206461,"ecu3","July17"
"1610",76959,76959,2019-07-17 18:58:05,2.1234563477,2.1836705727,-43.433484258,-40.831968678,-47.545617306,-43.433484258,-45.87206461,"ecu3","July17"
"1611",76960,76960,2019-07-17 18:58:06,2.1245926983,2.1838409849,-49.887338671,-46.719790887,-47.392412445,-49.887338671,-45.952639917,"ecu3","July17"
"1612",76961,76961,2019-07-17 18:58:08,2.1245926983,2.1838409849,-49.887338671,-46.719790887,-47.392412445,-49.887338671,-45.952639917,"ecu3","July17"
"1613",76962,76962,2019-07-17 18:58:08,2.1245926983,2.1838409849,-49.887338671,-46.719790887,-47.392412445,-49.887338671,-45.952639917,"ecu3","July17"
"1614",76963,76963,2019-07-17 18:58:09,2.1245926983,2.1838409849,-49.887338671,-46.719790887,-47.392412445,-49.887338671,-45.952639917,"ecu3","July17"
"1615",76964,76964,2019-07-17 18:58:10,2.1284485978,2.184489653,-40.693107057,-39.124360532,-46.275289319,-40.693107057,-45.577236691,"ecu3","July17"
"1616",76965,76965,2019-07-17 18:58:11,2.1284485978,2.184489653,-40.693107057,-39.124360532,-46.275289319,-40.693107057,-45.577236691,"ecu3","July17"
"1617",76966,76966,2019-07-17 18:58:12,2.1284485978,2.184489653,-40.693107057,-39.124360532,-46.275289319,-40.693107057,-45.577236691,"ecu3","July17"
"1618",76967,76967,2019-07-17 18:58:12,2.1284485978,2.184489653,-40.693107057,-39.124360532,-46.275289319,-40.693107057,-45.577236691,"ecu3","July17"
"1619",76968,76968,2019-07-17 18:58:13,2.1294236729,2.1840544194,-44.529886942,-43.878584118,-45.696156878,-44.529886942,-45.718000552,"ecu3","July17"
"1620",76969,76969,2019-07-17 18:58:15,2.1294236729,2.1840544194,-44.529886942,-43.878584118,-45.696156878,-44.529886942,-45.718000552,"ecu3","July17"
"1621",76970,76970,2019-07-17 18:58:15,2.1294236729,2.1840544194,-44.529886942,-43.878584118,-45.696156878,-44.529886942,-45.718000552,"ecu3","July17"
"1622",76971,76971,2019-07-17 18:58:16,2.1294236729,2.1840544194,-44.529886942,-43.878584118,-45.696156878,-44.529886942,-45.718000552,"ecu3","July17"
"1623",76972,76972,2019-07-17 18:58:17,2.1503736647,2.1839142259,-42.005931572,-48.755103652,-46.227378004,-42.005931572,-45.303476095,"ecu3","July17"
"1624",76973,76973,2019-07-17 18:58:18,2.1503736647,2.1839142259,-42.005931572,-48.755103652,-46.227378004,-42.005931572,-45.303476095,"ecu3","July17"
"1625",76974,76974,2019-07-17 18:58:19,2.1503736647,2.1839142259,-42.005931572,-48.755103652,-46.227378004,-42.005931572,-45.303476095,"ecu3","July17"
"1626",76975,76975,2019-07-17 18:58:19,2.1503736647,2.1839142259,-42.005931572,-48.755103652,-46.227378004,-42.005931572,-45.303476095,"ecu3","July17"
"1627",76976,76976,2019-07-17 18:58:20,2.143506308,2.1838260112,-43.17055684,-49.143622295,-46.281060677,-43.17055684,-44.863196486,"ecu3","July17"
"1628",76977,76977,2019-07-17 18:58:22,2.143506308,2.1838260112,-43.17055684,-49.143622295,-46.281060677,-43.17055684,-44.863196486,"ecu3","July17"
"1629",76978,76978,2019-07-17 18:58:22,2.143506308,2.1838260112,-43.17055684,-49.143622295,-46.281060677,-43.17055684,-44.863196486,"ecu3","July17"
"1630",76979,76979,2019-07-17 18:58:23,2.143506308,2.1838260112,-43.17055684,-49.143622295,-46.281060677,-43.17055684,-44.863196486,"ecu3","July17"
"1631",76980,76980,2019-07-17 18:58:24,2.1330721874,2.1845019857,-38.054570786,-38.028642939,-45.790206025,-38.054570786,-43.790333492,"ecu3","July17"
"1632",76981,76981,2019-07-17 18:58:25,2.1330721874,2.1845019857,-38.054570786,-38.028642939,-45.790206025,-38.054570786,-43.790333492,"ecu3","July17"
"1633",76982,76982,2019-07-17 18:58:26,2.1330721874,2.1845019857,-38.054570786,-38.028642939,-45.790206025,-38.054570786,-43.790333492,"ecu3","July17"
"1634",76983,76983,2019-07-17 18:58:26,2.1330721874,2.1845019857,-38.054570786,-38.028642939,-45.790206025,-38.054570786,-43.790333492,"ecu3","July17"
"1635",76984,76984,2019-07-17 18:58:27,2.126432503,2.184285832,-44.641903025,-39.924435156,-44.497723715,-44.641903025,-43.29590799,"ecu3","July17"
"1636",76985,76985,2019-07-17 18:58:29,2.126432503,2.184285832,-44.641903025,-39.924435156,-44.497723715,-44.641903025,-43.29590799,"ecu3","July17"
"1637",76986,76986,2019-07-17 18:58:29,2.126432503,2.184285832,-44.641903025,-39.924435156,-44.497723715,-44.641903025,-43.29590799,"ecu3","July17"
"1638",76987,76987,2019-07-17 18:58:30,2.126432503,2.184285832,-44.641903025,-39.924435156,-44.497723715,-44.641903025,-43.29590799,"ecu3","July17"
"1639",76988,76988,2019-07-17 18:58:31,2.1285177726,2.1838754457,-49.18882932,-44.727238254,-43.459305168,-49.18882932,-43.956178719,"ecu3","July17"
"1640",76989,76989,2019-07-17 18:58:32,2.1285177726,2.1838754457,-49.18882932,-44.727238254,-43.459305168,-49.18882932,-43.956178719,"ecu3","July17"
"1641",76990,76990,2019-07-17 18:58:33,2.1285177726,2.1838754457,-49.18882932,-44.727238254,-43.459305168,-49.18882932,-43.956178719,"ecu3","July17"
"1642",76991,76991,2019-07-17 18:58:33,2.1285177726,2.1838754457,-49.18882932,-44.727238254,-43.459305168,-49.18882932,-43.956178719,"ecu3","July17"
"1643",76992,76992,2019-07-17 18:58:34,2.1282051278,2.1837992938,-55.269038935,-49.38102301,-44.409200094,-55.269038935,-45.27124035,"ecu3","July17"
"1644",76993,76993,2019-07-17 18:58:36,2.1282051278,2.1837992938,-55.269038935,-49.38102301,-44.409200094,-55.269038935,-45.27124035,"ecu3","July17"
"1645",76994,76994,2019-07-17 18:58:36,2.1282051278,2.1837992938,-55.269038935,-49.38102301,-44.409200094,-55.269038935,-45.27124035,"ecu3","July17"
"1646",76995,76995,2019-07-17 18:58:37,2.1282051278,2.1837992938,-55.269038935,-49.38102301,-44.409200094,-55.269038935,-45.27124035,"ecu3","July17"
"1647",76996,76996,2019-07-17 18:58:38,2.1273078336,2.1827936086,-44.115760395,-39.692762641,-43.628419178,-44.115760395,-44.629953875,"ecu3","July17"
"1648",76997,76997,2019-07-17 18:58:39,2.1273078336,2.1827936086,-44.115760395,-39.692762641,-43.628419178,-44.115760395,-44.629953875,"ecu3","July17"
"1649",76998,76998,2019-07-17 18:58:40,2.1273078336,2.1827936086,-44.115760395,-39.692762641,-43.628419178,-44.115760395,-44.629953875,"ecu3","July17"
"1650",76999,76999,2019-07-17 18:58:40,2.1273078336,2.1827936086,-44.115760395,-39.692762641,-43.628419178,-44.115760395,-44.629953875,"ecu3","July17"
"1651",77000,77000,2019-07-17 18:58:41,2.1357511056,2.1837153777,-46.198698218,-44.202628261,-44.192671147,-46.198698218,-45.241686226,"ecu3","July17"
"1652",77001,77001,2019-07-17 18:58:43,2.1357511056,2.1837153777,-46.198698218,-44.202628261,-44.192671147,-46.198698218,-45.241686226,"ecu3","July17"
"1653",77002,77002,2019-07-17 18:58:43,2.1357511056,2.1837153777,-46.198698218,-44.202628261,-44.192671147,-46.198698218,-45.241686226,"ecu3","July17"
"1654",77003,77003,2019-07-17 18:58:44,2.1357511056,2.1837153777,-46.198698218,-44.202628261,-44.192671147,-46.198698218,-45.241686226,"ecu3","July17"
"1655",77004,77004,2019-07-17 18:58:45,2.1456773641,2.1835382768,-49.515895842,-51.638599209,-45.054895046,-49.515895842,-45.795687215,"ecu3","July17"
"1656",77005,77005,2019-07-17 18:58:46,2.1456773641,2.1835382768,-49.515895842,-51.638599209,-45.054895046,-49.515895842,-45.795687215,"ecu3","July17"
"1657",77006,77006,2019-07-17 18:58:47,2.1456773641,2.1835382768,-49.515895842,-51.638599209,-45.054895046,-49.515895842,-45.795687215,"ecu3","July17"
"1658",77007,77007,2019-07-17 18:58:47,2.1456773641,2.1835382768,-49.515895842,-51.638599209,-45.054895046,-49.515895842,-45.795687215,"ecu3","July17"
"1659",77008,77008,2019-07-17 18:58:48,2.1483462227,2.183157181,-43.44901064,-46.666423417,-44.822819465,-43.44901064,-45.956029333,"ecu3","July17"
"1660",77009,77009,2019-07-17 18:58:50,2.1483462227,2.183157181,-43.44901064,-46.666423417,-44.822819465,-43.44901064,-45.956029333,"ecu3","July17"
"1661",77010,77010,2019-07-17 18:58:50,2.1483462227,2.183157181,-43.44901064,-46.666423417,-44.822819465,-43.44901064,-45.956029333,"ecu3","July17"
"1662",77011,77011,2019-07-17 18:58:51,2.1483462227,2.183157181,-43.44901064,-46.666423417,-44.822819465,-43.44901064,-45.956029333,"ecu3","July17"
"1663",77012,77012,2019-07-17 18:58:52,2.1348277114,2.183075724,-48.666276902,-45.41704196,-44.408754983,-48.666276902,-46.566664896,"ecu3","July17"
"1664",77013,77013,2019-07-17 18:58:53,2.1348277114,2.183075724,-48.666276902,-45.41704196,-44.408754983,-48.666276902,-46.566664896,"ecu3","July17"
"1665",77014,77014,2019-07-17 18:58:54,2.1348277114,2.183075724,-48.666276902,-45.41704196,-44.408754983,-48.666276902,-46.566664896,"ecu3","July17"
"1666",77015,77015,2019-07-17 18:58:54,2.1348277114,2.183075724,-48.666276902,-45.41704196,-44.408754983,-48.666276902,-46.566664896,"ecu3","July17"
"1667",77016,77016,2019-07-17 18:58:55,2.1444094194,2.1828383237,-48.22642057,-49.668843637,-45.702110616,-48.22642057,-47.696870427,"ecu3","July17"
"1668",77017,77017,2019-07-17 18:58:57,2.1444094194,2.1828383237,-48.22642057,-49.668843637,-45.702110616,-48.22642057,-47.696870427,"ecu3","July17"
"1669",77018,77018,2019-07-17 18:58:57,2.1444094194,2.1828383237,-48.22642057,-49.668843637,-45.702110616,-48.22642057,-47.696870427,"ecu3","July17"
"1670",77019,77019,2019-07-17 18:58:58,2.1444094194,2.1828383237,-48.22642057,-49.668843637,-45.702110616,-48.22642057,-47.696870427,"ecu3","July17"
"1671",77020,77020,2019-07-17 18:58:59,2.1455663518,2.18238216,-48.42866494,-49.223313862,-46.735319361,-48.42866494,-48.117621751,"ecu3","July17"
"1672",77021,77021,2019-07-17 18:59:00,2.1455663518,2.18238216,-48.42866494,-49.223313862,-46.735319361,-48.42866494,-48.117621751,"ecu3","July17"
"1673",77022,77022,2019-07-17 18:59:01,2.1455663518,2.18238216,-48.42866494,-49.223313862,-46.735319361,-48.42866494,-48.117621751,"ecu3","July17"
"1674",77023,77023,2019-07-17 18:59:01,2.1455663518,2.18238216,-48.42866494,-49.223313862,-46.735319361,-48.42866494,-48.117621751,"ecu3","July17"
"1675",77024,77024,2019-07-17 18:59:02,2.1540986356,2.1820157196,-49.220552975,-53.684708875,-47.730593875,-49.220552975,-48.121146602,"ecu3","July17"
"1676",77025,77025,2019-07-17 18:59:04,2.1540986356,2.1820157196,-49.220552975,-53.684708875,-47.730593875,-49.220552975,-48.121146602,"ecu3","July17"
"1677",77026,77026,2019-07-17 18:59:04,2.1540986356,2.1820157196,-49.220552975,-53.684708875,-47.730593875,-49.220552975,-48.121146602,"ecu3","July17"
"1678",77027,77027,2019-07-17 18:59:05,2.1540986356,2.1820157196,-49.220552975,-53.684708875,-47.730593875,-49.220552975,-48.121146602,"ecu3","July17"
"1679",77028,77028,2019-07-17 18:59:06,2.1457010574,2.1822868704,-52.742319626,-53.013993432,-48.134257255,-52.742319626,-47.840400012,"ecu3","July17"
"1680",77029,77029,2019-07-17 18:59:07,2.1457010574,2.1822868704,-52.742319626,-53.013993432,-48.134257255,-52.742319626,-47.840400012,"ecu3","July17"
"1681",77030,77030,2019-07-17 18:59:08,2.1457010574,2.1822868704,-52.742319626,-53.013993432,-48.134257255,-52.742319626,-47.840400012,"ecu3","July17"
"1682",77031,77031,2019-07-17 18:59:08,2.1457010574,2.1822868704,-52.742319626,-53.013993432,-48.134257255,-52.742319626,-47.840400012,"ecu3","July17"
"1683",77032,77032,2019-07-17 18:59:09,2.1343599761,2.1818705291,-43.024657957,-38.887103566,-48.04473958,-43.024657957,-47.719166408,"ecu3","July17"
"1684",77033,77033,2019-07-17 18:59:11,2.1343599761,2.1818705291,-43.024657957,-38.887103566,-48.04473958,-43.024657957,-47.719166408,"ecu3","July17"
"1685",77034,77034,2019-07-17 18:59:11,2.1343599761,2.1818705291,-43.024657957,-38.887103566,-48.04473958,-43.024657957,-47.719166408,"ecu3","July17"
"1686",77035,77035,2019-07-17 18:59:12,2.1343599761,2.1818705291,-43.024657957,-38.887103566,-48.04473958,-43.024657957,-47.719166408,"ecu3","July17"
"1687",77036,77036,2019-07-17 18:59:13,2.1578464751,2.1814774126,-44.592830338,-50.056233712,-48.695140186,-44.592830338,-47.540736643,"ecu3","July17"
"1688",77037,77037,2019-07-17 18:59:14,2.1578464751,2.1814774126,-44.592830338,-50.056233712,-48.695140186,-44.592830338,-47.540736643,"ecu3","July17"
"1689",77038,77038,2019-07-17 18:59:15,2.1578464751,2.1814774126,-44.592830338,-50.056233712,-48.695140186,-44.592830338,-47.540736643,"ecu3","July17"
"1690",77039,77039,2019-07-17 18:59:15,2.1578464751,2.1814774126,-44.592830338,-50.056233712,-48.695140186,-44.592830338,-47.540736643,"ecu3","July17"
"1691",77040,77040,2019-07-17 18:59:16,2.1453325803,2.1810260819,-47.207139898,-47.552530519,-48.241132553,-47.207139898,-47.284208205,"ecu3","July17"
"1692",77041,77041,2019-07-17 18:59:18,2.1453325803,2.1810260819,-47.207139898,-47.552530519,-48.241132553,-47.207139898,-47.284208205,"ecu3","July17"
"1693",77042,77042,2019-07-17 18:59:18,2.1453325803,2.1810260819,-47.207139898,-47.552530519,-48.241132553,-47.207139898,-47.284208205,"ecu3","July17"
"1694",77043,77043,2019-07-17 18:59:19,2.1453325803,2.1810260819,-47.207139898,-47.552530519,-48.241132553,-47.207139898,-47.284208205,"ecu3","July17"
"1695",77044,77044,2019-07-17 18:59:20,2.1384464471,2.1808002913,-48.128974511,-45.236045164,-48.082201636,-48.128974511,-47.804204191,"ecu3","July17"
"1696",77045,77045,2019-07-17 18:59:21,2.1384464471,2.1808002913,-48.128974511,-45.236045164,-48.082201636,-48.128974511,-47.804204191,"ecu3","July17"
"1697",77046,77046,2019-07-17 18:59:22,2.1384464471,2.1808002913,-48.128974511,-45.236045164,-48.082201636,-48.128974511,-47.804204191,"ecu3","July17"
"1698",77047,77047,2019-07-17 18:59:22,2.1384464471,2.1808002913,-48.128974511,-45.236045164,-48.082201636,-48.128974511,-47.804204191,"ecu3","July17"
"1699",77048,77048,2019-07-17 18:59:23,2.1468979595,2.1804754213,-53.248412939,-53.419179191,-48.971327995,-53.248412939,-48.313330417,"ecu3","July17"
"1700",77049,77049,2019-07-17 18:59:25,2.1468979595,2.1804754213,-53.248412939,-53.419179191,-48.971327995,-53.248412939,-48.313330417,"ecu3","July17"
"1701",77050,77050,2019-07-17 18:59:25,2.1468979595,2.1804754213,-53.248412939,-53.419179191,-48.971327995,-53.248412939,-48.313330417,"ecu3","July17"
"1702",77051,77051,2019-07-17 18:59:26,2.1468979595,2.1804754213,-53.248412939,-53.419179191,-48.971327995,-53.248412939,-48.313330417,"ecu3","July17"
"1703",77052,77052,2019-07-17 18:59:27,2.1553218815,2.1801707228,-51.527814841,-55.30167374,-49.597198007,-51.527814841,-48.680152003,"ecu3","July17"
"1704",77053,77053,2019-07-17 18:59:28,2.1553218815,2.1801707228,-51.527814841,-55.30167374,-49.597198007,-51.527814841,-48.680152003,"ecu3","July17"
"1705",77054,77054,2019-07-17 18:59:29,2.1553218815,2.1801707228,-51.527814841,-55.30167374,-49.597198007,-51.527814841,-48.680152003,"ecu3","July17"
"1706",77055,77055,2019-07-17 18:59:29,2.1553218815,2.1801707228,-51.527814841,-55.30167374,-49.597198007,-51.527814841,-48.680152003,"ecu3","July17"
"1707",77056,77056,2019-07-17 18:59:30,2.151013049,2.1801779972,-44.941956795,-47.331525143,-49.38699926,-44.941956795,-48.292739987,"ecu3","July17"
"1708",77057,77057,2019-07-17 18:59:32,2.151013049,2.1801779972,-44.941956795,-47.331525143,-49.38699926,-44.941956795,-48.292739987,"ecu3","July17"
"1709",77058,77058,2019-07-17 18:59:32,2.151013049,2.1801779972,-44.941956795,-47.331525143,-49.38699926,-44.941956795,-48.292739987,"ecu3","July17"
"1710",77059,77059,2019-07-17 18:59:33,2.151013049,2.1801779972,-44.941956795,-47.331525143,-49.38699926,-44.941956795,-48.292739987,"ecu3","July17"
"1711",77060,77060,2019-07-17 18:59:34,2.1431213887,2.1797457422,-47.025463401,-45.982392419,-48.531186321,-47.025463401,-48.048841145,"ecu3","July17"
"1712",77061,77061,2019-07-17 18:59:35,2.1431213887,2.1797457422,-47.025463401,-45.982392419,-48.531186321,-47.025463401,-48.048841145,"ecu3","July17"
"1713",77062,77062,2019-07-17 18:59:36,2.1431213887,2.1797457422,-47.025463401,-45.982392419,-48.531186321,-47.025463401,-48.048841145,"ecu3","July17"
"1714",77063,77063,2019-07-17 18:59:36,2.1431213887,2.1797457422,-47.025463401,-45.982392419,-48.531186321,-47.025463401,-48.048841145,"ecu3","July17"
"1715",77064,77064,2019-07-17 18:59:37,2.1648143283,2.1767228164,-47.567275073,-56.696430123,-48.940345953,-47.567275073,-47.473836195,"ecu3","July17"
"1716",77065,77065,2019-07-17 18:59:39,2.1648143283,2.1767228164,-47.567275073,-56.696430123,-48.940345953,-47.567275073,-47.473836195,"ecu3","July17"
"1717",77066,77066,2019-07-17 18:59:39,2.1648143283,2.1767228164,-47.567275073,-56.696430123,-48.940345953,-47.567275073,-47.473836195,"ecu3","July17"
"1718",77067,77067,2019-07-17 18:59:40,2.1648143283,2.1767228164,-47.567275073,-56.696430123,-48.940345953,-47.567275073,-47.473836195,"ecu3","July17"
"1719",77068,77068,2019-07-17 18:59:41,2.1200793679,2.1664568498,-47.801891865,-41.999773636,-49.286198183,-47.801891865,-48.004639962,"ecu3","July17"
"1720",77069,77069,2019-07-17 18:59:42,2.1200793679,2.1664568498,-47.801891865,-41.999773636,-49.286198183,-47.801891865,-48.004639962,"ecu3","July17"
"1721",77070,77070,2019-07-17 18:59:43,2.1200793679,2.1664568498,-47.801891865,-41.999773636,-49.286198183,-47.801891865,-48.004639962,"ecu3","July17"
"1722",77071,77071,2019-07-17 18:59:43,2.1200793679,2.1664568498,-47.801891865,-41.999773636,-49.286198183,-47.801891865,-48.004639962,"ecu3","July17"
"1723",77072,77072,2019-07-17 18:59:44,2.0958995829,2.1447315341,-48.243455504,-40.351782911,-48.207925872,-48.243455504,-48.410264981,"ecu3","July17"
"1724",77073,77073,2019-07-17 18:59:46,2.0958995829,2.1447315341,-48.243455504,-40.351782911,-48.207925872,-48.243455504,-48.410264981,"ecu3","July17"
"1725",77074,77074,2019-07-17 18:59:46,2.0958995829,2.1447315341,-48.243455504,-40.351782911,-48.207925872,-48.243455504,-48.410264981,"ecu3","July17"
"1726",77075,77075,2019-07-17 18:59:47,2.0958995829,2.1447315341,-48.243455504,-40.351782911,-48.207925872,-48.243455504,-48.410264981,"ecu3","July17"
"1727",77076,77076,2019-07-17 18:59:48,2.0701335385,2.112976229,-48.42141846,-42.046514498,-47.596146314,-48.42141846,-48.545184821,"ecu3","July17"
"1728",77077,77077,2019-07-17 18:59:49,2.0701335385,2.112976229,-48.42141846,-42.046514498,-47.596146314,-48.42141846,-48.545184821,"ecu3","July17"
"1729",77078,77078,2019-07-17 18:59:50,2.0701335385,2.112976229,-48.42141846,-42.046514498,-47.596146314,-48.42141846,-48.545184821,"ecu3","July17"
"1730",77079,77079,2019-07-17 18:59:50,2.0701335385,2.112976229,-48.42141846,-42.046514498,-47.596146314,-48.42141846,-48.545184821,"ecu3","July17"
"1731",77080,77080,2019-07-17 18:59:51,2.0212354301,2.0727743481,-45.437904058,-33.61354132,-46.304756998,-45.437904058,-48.246176993,"ecu3","July17"
"1732",77081,77081,2019-07-17 18:59:53,2.0212354301,2.0727743481,-45.437904058,-33.61354132,-46.304756998,-45.437904058,-48.246176993,"ecu3","July17"
"1733",77082,77082,2019-07-17 18:59:53,2.0212354301,2.0727743481,-45.437904058,-33.61354132,-46.304756998,-45.437904058,-48.246176993,"ecu3","July17"
"1734",77083,77083,2019-07-17 18:59:54,2.0212354301,2.0727743481,-45.437904058,-33.61354132,-46.304756998,-45.437904058,-48.246176993,"ecu3","July17"
"1735",77084,77084,2019-07-17 18:59:55,2.0089319367,2.030155827,-41.401277776,-41.131637829,-44.939474624,-41.401277776,-46.929828641,"ecu3","July17"
"1736",77085,77085,2019-07-17 18:59:56,2.0089319367,2.030155827,-41.401277776,-41.131637829,-44.939474624,-41.401277776,-46.929828641,"ecu3","July17"
"1737",78096,78096,2019-07-17 19:14:43,2.0608660034,2.1479134341,-47.405564681,-42.546860244,-52.055203247,-47.405564681,-48.263853843,"ecu4","July17"
"1738",78097,78097,2019-07-17 19:14:44,2.0608660034,2.1479134341,-47.405564681,-42.546860244,-52.055203247,-47.405564681,-48.263853843,"ecu4","July17"
"1739",78098,78098,2019-07-17 19:14:44,2.0608660034,2.1479134341,-47.405564681,-42.546860244,-52.055203247,-47.405564681,-48.263853843,"ecu4","July17"
"1740",78099,78099,2019-07-17 19:14:45,2.0608660034,2.1479134341,-47.405564681,-42.546860244,-52.055203247,-47.405564681,-48.263853843,"ecu4","July17"
"1741",78100,78100,2019-07-17 19:14:46,2.0748980411,2.1547129293,-45.164279903,-44.931672545,-50.269668428,-45.164279903,-47.756118405,"ecu4","July17"
"1742",78101,78101,2019-07-17 19:14:47,2.0748980411,2.1547129293,-45.164279903,-44.931672545,-50.269668428,-45.164279903,-47.756118405,"ecu4","July17"
"1743",78102,78102,2019-07-17 19:14:48,2.0748980411,2.1547129293,-45.164279903,-44.931672545,-50.269668428,-45.164279903,-47.756118405,"ecu4","July17"
"1744",78103,78103,2019-07-17 19:14:48,2.0748980411,2.1547129293,-45.164279903,-44.931672545,-50.269668428,-45.164279903,-47.756118405,"ecu4","July17"
"1745",78104,78104,2019-07-17 19:14:50,2.086491899,2.1599596624,-40.119060857,-40.588660764,-48.935542349,-40.119060857,-47.004143343,"ecu4","July17"
"1746",78105,78105,2019-07-17 19:14:51,2.086491899,2.1599596624,-40.119060857,-40.588660764,-48.935542349,-40.119060857,-47.004143343,"ecu4","July17"
"1747",78106,78106,2019-07-17 19:14:51,2.086491899,2.1599596624,-40.119060857,-40.588660764,-48.935542349,-40.119060857,-47.004143343,"ecu4","July17"
"1748",78107,78107,2019-07-17 19:14:52,2.086491899,2.1599596624,-40.119060857,-40.588660764,-48.935542349,-40.119060857,-47.004143343,"ecu4","July17"
"1749",78108,78108,2019-07-17 19:14:53,2.1053333339,2.1615400766,-51.311809732,-57.722753542,-48.293403506,-51.311809732,-46.743153247,"ecu4","July17"
"1750",78109,78109,2019-07-17 19:14:54,2.1053333339,2.1615400766,-51.311809732,-57.722753542,-48.293403506,-51.311809732,-46.743153247,"ecu4","July17"
"1751",78110,78110,2019-07-17 19:14:55,2.1053333339,2.1615400766,-51.311809732,-57.722753542,-48.293403506,-51.311809732,-46.743153247,"ecu4","July17"
"1752",78111,78111,2019-07-17 19:14:55,2.1053333339,2.1615400766,-51.311809732,-57.722753542,-48.293403506,-51.311809732,-46.743153247,"ecu4","July17"
"1753",78112,78112,2019-07-17 19:14:57,2.0955937225,2.1596211798,-44.470131568,-47.336407427,-48.46698741,-44.470131568,-46.305161253,"ecu4","July17"
"1754",78113,78113,2019-07-17 19:14:58,2.0955937225,2.1596211798,-44.470131568,-47.336407427,-48.46698741,-44.470131568,-46.305161253,"ecu4","July17"
"1755",78114,78114,2019-07-17 19:14:58,2.0955937225,2.1596211798,-44.470131568,-47.336407427,-48.46698741,-44.470131568,-46.305161253,"ecu4","July17"
"1756",78115,78115,2019-07-17 19:14:59,2.0955937225,2.1596211798,-44.470131568,-47.336407427,-48.46698741,-44.470131568,-46.305161253,"ecu4","July17"
"1757",78116,78116,2019-07-17 19:15:00,2.090804162,2.1549860435,-47.622981732,-50.349604528,-48.434386722,-47.622981732,-46.902668763,"ecu4","July17"
"1758",78117,78117,2019-07-17 19:15:01,2.090804162,2.1549860435,-47.622981732,-50.349604528,-48.434386722,-47.622981732,-46.902668763,"ecu4","July17"
"1759",78118,78118,2019-07-17 19:15:02,2.090804162,2.1549860435,-47.622981732,-50.349604528,-48.434386722,-47.622981732,-46.902668763,"ecu4","July17"
"1760",78119,78119,2019-07-17 19:15:02,2.090804162,2.1549860435,-47.622981732,-50.349604528,-48.434386722,-47.622981732,-46.902668763,"ecu4","July17"
"1761",78120,78120,2019-07-17 19:15:04,2.0770721769,2.1470923905,-46.466060677,-44.965996702,-47.722874415,-46.466060677,-46.639835125,"ecu4","July17"
"1762",78121,78121,2019-07-17 19:15:05,2.0770721769,2.1470923905,-46.466060677,-44.965996702,-47.722874415,-46.466060677,-46.639835125,"ecu4","July17"
