"","DATE","TIME","X12CO2","Delta_Raw_iCO2"
"1","2019-07-17","14:18:35.973",433.10478422,-7.4653215444
"2","2019-07-17","14:18:37.193",433.10478422,-7.4653215444
"3","2019-07-17","14:18:37.765",433.29609038,-7.4653215444
"4","2019-07-17","14:18:38.305",433.29609038,-10.164379202
"5","2019-07-17","14:18:39.532",433.29609038,-10.164379202
"6","2019-07-17","14:18:40.750",433.29609038,-10.164379202
"7","2019-07-17","14:18:41.299",433.16509491,-10.164379202
"8","2019-07-17","14:18:41.836",433.16509491,-10.290592706
"9","2019-07-17","14:18:43.075",433.16509491,-10.290592706
"10","2019-07-17","14:18:44.286",433.16509491,-10.290592706
"11","2019-07-17","14:18:44.831",432.75949391,-10.290592706
"12","2019-07-17","14:18:45.361",432.75949391,-6.015355344
"13","2019-07-17","14:18:46.598",432.75949391,-6.015355344
"14","2019-07-17","14:18:47.813",432.75949391,-6.015355344
"15","2019-07-17","14:18:48.375",432.93717977,-6.015355344
"16","2019-07-17","14:18:48.915",432.93717977,-7.2569760923
"17","2019-07-17","14:18:50.118",432.93717977,-7.2569760923
"18","2019-07-17","14:18:51.322",432.93717977,-7.2569760923
"19","2019-07-17","14:18:51.867",432.7287602,-7.2569760923
"20","2019-07-17","14:18:52.394",432.7287602,-9.9151745885
"21","2019-07-17","14:18:53.612",432.7287602,-9.9151745885
"22","2019-07-17","14:18:54.835",432.7287602,-9.9151745885
"23","2019-07-17","14:18:55.388",432.59882757,-9.9151745885
"24","2019-07-17","14:18:55.931",432.59882757,-7.8065065642
"25","2019-07-17","14:18:57.151",432.59882757,-7.8065065642
"26","2019-07-17","14:18:58.368",432.59882757,-7.8065065642
"27","2019-07-17","14:18:58.908",432.19506183,-7.8065065642
"28","2019-07-17","14:18:59.434",432.19506183,-11.542565665
"29","2019-07-17","14:19:00.654",432.19506183,-11.542565665
"30","2019-07-17","14:19:01.861",432.19506183,-11.542565665
"31","2019-07-17","14:19:02.417",432.35420619,-11.542565665
"32","2019-07-17","14:19:02.946",432.35420619,-7.7702688307
"33","2019-07-17","14:19:04.160",432.35420619,-7.7702688307
"34","2019-07-17","14:19:05.374",432.35420619,-7.7702688307
"35","2019-07-17","14:19:05.903",432.47325377,-7.7702688307
"36","2019-07-17","14:19:06.434",432.47325377,-9.7107880944
"37","2019-07-17","14:19:07.645",432.47325377,-9.7107880944
"38","2019-07-17","14:19:08.835",432.47325377,-9.7107880944
"39","2019-07-17","14:19:09.388",432.57674326,-9.7107880944
"40","2019-07-17","14:19:09.926",432.57674326,-10.277799374
"41","2019-07-17","14:19:11.150",432.57674326,-10.277799374
"42","2019-07-17","14:19:12.351",432.57674326,-10.277799374
"43","2019-07-17","14:19:12.894",432.91557817,-10.277799374
"44","2019-07-17","14:19:13.431",432.91557817,-11.278617379
