"","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample"
"74819",74819,2019-07-17 18:26:50,2.0244248036,2.0816686824,-46.801758813,-53.416447711,-56.194018215,-46.801758813,-51.498015018,"col2"
"74820",74820,2019-07-17 18:26:51,2.028007624,2.0796975808,-46.626425226,-55.664939378,-55.768040492,-46.626425226,-51.132338419,"col2"
"74821",74821,2019-07-17 18:26:52,2.028007624,2.0796975808,-46.626425226,-55.664939378,-55.768040492,-46.626425226,-51.132338419,"col2"
"74822",74822,2019-07-17 18:26:53,2.028007624,2.0796975808,-46.626425226,-55.664939378,-55.768040492,-46.626425226,-51.132338419,"col2"
"74823",74823,2019-07-17 18:26:53,2.028007624,2.0796975808,-46.626425226,-55.664939378,-55.768040492,-46.626425226,-51.132338419,"col2"
"74824",74824,2019-07-17 18:26:54,2.0211287834,2.0790117237,-47.221728343,-52.349725003,-54.444961593,-47.221728343,-49.879847535,"col2"
"74825",74825,2019-07-17 18:26:56,2.0211287834,2.0790117237,-47.221728343,-52.349725003,-54.444961593,-47.221728343,-49.879847535,"col2"
"74826",74826,2019-07-17 18:26:56,2.0211287834,2.0790117237,-47.221728343,-52.349725003,-54.444961593,-47.221728343,-49.879847535,"col2"
"74827",74827,2019-07-17 18:26:57,2.0211287834,2.0790117237,-47.221728343,-52.349725003,-54.444961593,-47.221728343,-49.879847535,"col2"
"74828",74828,2019-07-17 18:26:58,2.0032640337,2.0790228111,-53.078151077,-51.429007756,-54.57826661,-53.078151077,-50.307949537,"col2"
"74829",74829,2019-07-17 18:26:59,2.0032640337,2.0790228111,-53.078151077,-51.429007756,-54.57826661,-53.078151077,-50.307949537,"col2"
"75105",75105,2019-07-17 18:31:01,1.9157096043,1.9819373302,-48.2370441,-47.811087341,-52.477513629,-48.2370441,-49.233913573,"col3"
"75106",75106,2019-07-17 18:31:01,1.9157096043,1.9819373302,-48.2370441,-47.811087341,-52.477513629,-48.2370441,-49.233913573,"col3"
"75107",75107,2019-07-17 18:31:02,1.9157096043,1.9819373302,-48.2370441,-47.811087341,-52.477513629,-48.2370441,-49.233913573,"col3"
"75108",75108,2019-07-17 18:31:03,1.9439770554,1.9935851119,-48.422542423,-56.044620527,-52.956663749,-48.422542423,-48.371250232,"col3"
"75109",75109,2019-07-17 18:31:04,1.9439770554,1.9935851119,-48.422542423,-56.044620527,-52.956663749,-48.422542423,-48.371250232,"col3"
"75110",75110,2019-07-17 18:31:05,1.9439770554,1.9935851119,-48.422542423,-56.044620527,-52.956663749,-48.422542423,-48.371250232,"col3"
"75111",75111,2019-07-17 18:31:05,1.9439770554,1.9935851119,-48.422542423,-56.044620527,-52.956663749,-48.422542423,-48.371250232,"col3"
"75112",75112,2019-07-17 18:31:07,1.9476476344,2.0014537942,-54.655342681,-60.6732538,-53.267763942,-54.655342681,-49.061519761,"col3"
"75113",75113,2019-07-17 18:31:08,1.9476476344,2.0014537942,-54.655342681,-60.6732538,-53.267763942,-54.655342681,-49.061519761,"col3"
"75114",75114,2019-07-17 18:31:08,1.9476476344,2.0014537942,-54.655342681,-60.6732538,-53.267763942,-54.655342681,-49.061519761,"col3"
"75115",75115,2019-07-17 18:31:09,1.9476476344,2.0014537942,-54.655342681,-60.6732538,-53.267763942,-54.655342681,-49.061519761,"col3"
"75116",75116,2019-07-17 18:31:10,1.9499458211,2.0082869288,-50.369607978,-56.150884523,-52.232787444,-50.369607978,-48.603858134,"col3"
"75117",75117,2019-07-17 18:31:11,1.9499458211,2.0082869288,-50.369607978,-56.150884523,-52.232787444,-50.369607978,-48.603858134,"col3"
"75118",75118,2019-07-17 18:31:12,1.9499458211,2.0082869288,-50.369607978,-56.150884523,-52.232787444,-50.369607978,-48.603858134,"col3"
"75119",75119,2019-07-17 18:31:12,1.9499458211,2.0082869288,-50.369607978,-56.150884523,-52.232787444,-50.369607978,-48.603858134,"col3"
"75120",75120,2019-07-17 18:31:14,1.9579590853,2.013641461,-49.597308245,-55.697977585,-53.167503109,-49.597308245,-48.79378289,"col3"
"75121",75121,2019-07-17 18:31:15,1.9579590853,2.013641461,-49.597308245,-55.697977585,-53.167503109,-49.597308245,-48.79378289,"col3"
"75122",75122,2019-07-17 18:31:15,1.9579590853,2.013641461,-49.597308245,-55.697977585,-53.167503109,-49.597308245,-48.79378289,"col3"
"75123",75123,2019-07-17 18:31:16,1.9579590853,2.013641461,-49.597308245,-55.697977585,-53.167503109,-49.597308245,-48.79378289,"col3"
"75124",75124,2019-07-17 18:31:17,1.9539553993,2.0174070092,-53.773242189,-56.672455606,-53.919115558,-53.773242189,-49.773295072,"col3"
"75125",75125,2019-07-17 18:31:18,1.9539553993,2.0174070092,-53.773242189,-56.672455606,-53.919115558,-53.773242189,-49.773295072,"col3"
"75126",75126,2019-07-17 18:31:19,1.9539553993,2.0174070092,-53.773242189,-56.672455606,-53.919115558,-53.773242189,-49.773295072,"col3"
"75127",75127,2019-07-17 18:31:19,1.9539553993,2.0174070092,-53.773242189,-56.672455606,-53.919115558,-53.773242189,-49.773295072,"col3"
"75128",75128,2019-07-17 18:31:21,1.9626981416,2.0205193123,-51.648718028,-58.036822017,-55.613547399,-51.648718028,-50.546341395,"col3"
"75129",75129,2019-07-17 18:31:22,1.9626981416,2.0205193123,-51.648718028,-58.036822017,-55.613547399,-51.648718028,-50.546341395,"col3"
"75130",75130,2019-07-17 18:31:22,1.9626981416,2.0205193123,-51.648718028,-58.036822017,-55.613547399,-51.648718028,-50.546341395,"col3"
"75131",75131,2019-07-17 18:31:23,1.9626981416,2.0205193123,-51.648718028,-58.036822017,-55.613547399,-51.648718028,-50.546341395,"col3"
"75132",75132,2019-07-17 18:31:24,1.9535703299,2.0225205616,-53.514479708,-53.239913732,-54.921718347,-53.514479708,-50.453941492,"col3"
"75133",75133,2019-07-17 18:31:25,1.9535703299,2.0225205616,-53.514479708,-53.239913732,-54.921718347,-53.514479708,-50.453941492,"col3"
"75134",75134,2019-07-17 18:31:26,1.9535703299,2.0225205616,-53.514479708,-53.239913732,-54.921718347,-53.514479708,-50.453941492,"col3"
"75135",75135,2019-07-17 18:31:26,1.9535703299,2.0225205616,-53.514479708,-53.239913732,-54.921718347,-53.514479708,-50.453941492,"col3"
"75136",75136,2019-07-17 18:31:28,1.9775899137,2.0236866315,-47.480613483,-58.382660116,-55.856630583,-47.480613483,-50.855433204,"col3"
"75137",75137,2019-07-17 18:31:29,1.9775899137,2.0236866315,-47.480613483,-58.382660116,-55.856630583,-47.480613483,-50.855433204,"col3"
"75138",75138,2019-07-17 18:31:29,1.9775899137,2.0236866315,-47.480613483,-58.382660116,-55.856630583,-47.480613483,-50.855433204,"col3"
"75139",75139,2019-07-17 18:31:30,1.9775899137,2.0236866315,-47.480613483,-58.382660116,-55.856630583,-47.480613483,-50.855433204,"col3"
"75140",75140,2019-07-17 18:31:31,1.9757815827,2.0243400518,-55.693967085,-65.849558451,-57.860905151,-55.693967085,-51.683980202,"col3"
"75141",75141,2019-07-17 18:31:32,1.9757815827,2.0243400518,-55.693967085,-65.849558451,-57.860905151,-55.693967085,-51.683980202,"col3"
"75142",75142,2019-07-17 18:31:33,1.9757815827,2.0243400518,-55.693967085,-65.849558451,-57.860905151,-55.693967085,-51.683980202,"col3"
"75143",75143,2019-07-17 18:31:33,1.9757815827,2.0243400518,-55.693967085,-65.849558451,-57.860905151,-55.693967085,-51.683980202,"col3"
"75144",75144,2019-07-17 18:31:35,1.9697233462,2.0254807342,-51.339276548,-57.968947638,-58.074719274,-51.339276548,-52.008061772,"col3"
"75145",75145,2019-07-17 18:31:36,1.9697233462,2.0254807342,-51.339276548,-57.968947638,-58.074719274,-51.339276548,-52.008061772,"col3"
"75146",75146,2019-07-17 18:31:36,1.9697233462,2.0254807342,-51.339276548,-57.968947638,-58.074719274,-51.339276548,-52.008061772,"col3"
"75147",75147,2019-07-17 18:31:37,1.9697233462,2.0254807342,-51.339276548,-57.968947638,-58.074719274,-51.339276548,-52.008061772,"col3"
"75148",75148,2019-07-17 18:31:38,1.9632521872,2.0250665268,-48.555015138,-53.946385065,-57.327289415,-48.555015138,-51.3302476,"col3"
"75149",75149,2019-07-17 18:31:39,1.9632521872,2.0250665268,-48.555015138,-53.946385065,-57.327289415,-48.555015138,-51.3302476,"col3"
"75150",75150,2019-07-17 18:31:40,1.9632521872,2.0250665268,-48.555015138,-53.946385065,-57.327289415,-48.555015138,-51.3302476,"col3"
"75151",75151,2019-07-17 18:31:40,1.9632521872,2.0250665268,-48.555015138,-53.946385065,-57.327289415,-48.555015138,-51.3302476,"col3"
"75152",75152,2019-07-17 18:31:42,1.9726772308,2.0259448395,-57.884889281,-65.533354278,-58.369786054,-57.884889281,-52.165278856,"col3"
"75153",75153,2019-07-17 18:31:43,1.9726772308,2.0259448395,-57.884889281,-65.533354278,-58.369786054,-57.884889281,-52.165278856,"col3"
"75154",75154,2019-07-17 18:31:43,1.9726772308,2.0259448395,-57.884889281,-65.533354278,-58.369786054,-57.884889281,-52.165278856,"col3"
"75155",75155,2019-07-17 18:31:44,1.9726772308,2.0259448395,-57.884889281,-65.533354278,-58.369786054,-57.884889281,-52.165278856,"col3"
"75156",75156,2019-07-17 18:31:45,1.9580924974,2.0251679731,-45.514934053,-47.501240027,-57.459037437,-45.514934053,-51.711681724,"col3"
"75157",75157,2019-07-17 18:31:46,1.9580924974,2.0251679731,-45.514934053,-47.501240027,-57.459037437,-45.514934053,-51.711681724,"col3"
"75158",75158,2019-07-17 18:31:47,1.9580924974,2.0251679731,-45.514934053,-47.501240027,-57.459037437,-45.514934053,-51.711681724,"col3"
"75159",75159,2019-07-17 18:31:48,1.9580924974,2.0251679731,-45.514934053,-47.501240027,-57.459037437,-45.514934053,-51.711681724,"col3"
"75160",75160,2019-07-17 18:31:49,1.9718992824,2.0261826667,-53.424552,-61.255963195,-57.968316058,-53.424552,-51.672938369,"col3"
"75161",75161,2019-07-17 18:31:50,1.9718992824,2.0261826667,-53.424552,-61.255963195,-57.968316058,-53.424552,-51.672938369,"col3"
"75162",75162,2019-07-17 18:31:51,1.9718992824,2.0261826667,-53.424552,-61.255963195,-57.968316058,-53.424552,-51.672938369,"col3"
"75163",75163,2019-07-17 18:31:51,1.9718992824,2.0261826667,-53.424552,-61.255963195,-57.968316058,-53.424552,-51.672938369,"col3"
"75164",75164,2019-07-17 18:31:52,1.9748363767,2.0254005442,-58.39720796,-67.016844837,-58.966096371,-58.39720796,-52.422770584,"col3"
"75165",75165,2019-07-17 18:31:53,1.9748363767,2.0254005442,-58.39720796,-67.016844837,-58.966096371,-58.39720796,-52.422770584,"col3"
"75166",75166,2019-07-17 18:31:54,1.9748363767,2.0254005442,-58.39720796,-67.016844837,-58.966096371,-58.39720796,-52.422770584,"col3"
"75167",75167,2019-07-17 18:31:55,1.9748363767,2.0254005442,-58.39720796,-67.016844837,-58.966096371,-58.39720796,-52.422770584,"col3"
"75168",75168,2019-07-17 18:31:56,1.9593844411,2.025250787,-48.512603515,-50.286521801,-58.637941712,-48.512603515,-51.867006563,"col3"
"75169",75169,2019-07-17 18:31:57,1.9593844411,2.025250787,-48.512603515,-50.286521801,-58.637941712,-48.512603515,-51.867006563,"col3"
"75170",75170,2019-07-17 18:31:58,1.9593844411,2.025250787,-48.512603515,-50.286521801,-58.637941712,-48.512603515,-51.867006563,"col3"
"75171",75171,2019-07-17 18:31:58,1.9593844411,2.025250787,-48.512603515,-50.286521801,-58.637941712,-48.512603515,-51.867006563,"col3"
"75172",75172,2019-07-17 18:31:59,1.9718563654,2.0252017921,-48.036712264,-56.995544476,-58.483817752,-48.036712264,-51.928795316,"col3"
"75173",75173,2019-07-17 18:32:01,1.9718563654,2.0252017921,-48.036712264,-56.995544476,-58.483817752,-48.036712264,-51.928795316,"col3"
"75174",75174,2019-07-17 18:32:01,1.9718563654,2.0252017921,-48.036712264,-56.995544476,-58.483817752,-48.036712264,-51.928795316,"col3"
"75175",75175,2019-07-17 18:32:02,1.9718563654,2.0252017921,-48.036712264,-56.995544476,-58.483817752,-48.036712264,-51.928795316,"col3"
"75176",75176,2019-07-17 18:32:03,1.9685574263,2.0253604809,-53.501986708,-59.65801534,-57.795868517,-53.501986708,-51.685241941,"col3"
"75177",75177,2019-07-17 18:32:04,1.9685574263,2.0253604809,-53.501986708,-59.65801534,-57.795868517,-53.501986708,-51.685241941,"col3"
"75178",75178,2019-07-17 18:32:05,1.9685574263,2.0253604809,-53.501986708,-59.65801534,-57.795868517,-53.501986708,-51.685241941,"col3"
"75179",75179,2019-07-17 18:32:05,1.9685574263,2.0253604809,-53.501986708,-59.65801534,-57.795868517,-53.501986708,-51.685241941,"col3"
"75180",75180,2019-07-17 18:32:06,1.9546797188,2.0251669901,-52.695913409,-54.183695729,-57.375284972,-52.695913409,-51.83597937,"col3"
"75181",75181,2019-07-17 18:32:07,1.9546797188,2.0251669901,-52.695913409,-54.183695729,-57.375284972,-52.695913409,-51.83597937,"col3"
"75182",75182,2019-07-17 18:32:08,1.9546797188,2.0251669901,-52.695913409,-54.183695729,-57.375284972,-52.695913409,-51.83597937,"col3"
"75183",75183,2019-07-17 18:32:09,1.9546797188,2.0251669901,-52.695913409,-54.183695729,-57.375284972,-52.695913409,-51.83597937,"col3"
"75184",75184,2019-07-17 18:32:10,1.9680648791,2.0243371086,-51.406490312,-58.635180963,-57.896262294,-51.406490312,-52.152809945,"col3"
"75185",75185,2019-07-17 18:32:11,1.9680648791,2.0243371086,-51.406490312,-58.635180963,-57.896262294,-51.406490312,-52.152809945,"col3"
"75186",75186,2019-07-17 18:32:12,1.9680648791,2.0243371086,-51.406490312,-58.635180963,-57.896262294,-51.406490312,-52.152809945,"col3"
"75187",75187,2019-07-17 18:32:12,1.9680648791,2.0243371086,-51.406490312,-58.635180963,-57.896262294,-51.406490312,-52.152809945,"col3"
"75188",75188,2019-07-17 18:32:13,1.9640122855,2.024852686,-53.174346084,-57.971564112,-57.056063387,-53.174346084,-51.629416256,"col3"
"75189",75189,2019-07-17 18:32:14,1.9640122855,2.024852686,-53.174346084,-57.971564112,-57.056063387,-53.174346084,-51.629416256,"col3"
"75190",75190,2019-07-17 18:32:15,1.9640122855,2.024852686,-53.174346084,-57.971564112,-57.056063387,-53.174346084,-51.629416256,"col3"
"75191",75191,2019-07-17 18:32:16,1.9640122855,2.024852686,-53.174346084,-57.971564112,-57.056063387,-53.174346084,-51.629416256,"col3"
"75192",75192,2019-07-17 18:32:17,1.9577871162,2.0241422446,-49.203410055,-52.00770781,-57.556782029,-49.203410055,-52.039246923,"col3"
"75193",75193,2019-07-17 18:32:18,1.9577871162,2.0241422446,-49.203410055,-52.00770781,-57.556782029,-49.203410055,-52.039246923,"col3"
"75194",75194,2019-07-17 18:32:19,1.9577871162,2.0241422446,-49.203410055,-52.00770781,-57.556782029,-49.203410055,-52.039246923,"col3"
"75195",75195,2019-07-17 18:32:19,1.9577871162,2.0241422446,-49.203410055,-52.00770781,-57.556782029,-49.203410055,-52.039246923,"col3"
"75196",75196,2019-07-17 18:32:20,1.95118047,2.0230705309,-52.661915021,-52.462725083,-56.579755572,-52.661915021,-51.954509481,"col3"
"75197",75197,2019-07-17 18:32:21,1.95118047,2.0230705309,-52.661915021,-52.462725083,-56.579755572,-52.661915021,-51.954509481,"col3"
"75198",75198,2019-07-17 18:32:22,1.95118047,2.0230705309,-52.661915021,-52.462725083,-56.579755572,-52.661915021,-51.954509481,"col3"
"75199",75199,2019-07-17 18:32:23,1.95118047,2.0230705309,-52.661915021,-52.462725083,-56.579755572,-52.661915021,-51.954509481,"col3"
"75200",75200,2019-07-17 18:32:24,1.9656278566,2.0234910469,-47.59323844,-54.307796358,-55.167639075,-47.59323844,-50.754068423,"col3"
"75201",75201,2019-07-17 18:32:25,1.9656278566,2.0234910469,-47.59323844,-54.307796358,-55.167639075,-47.59323844,-50.754068423,"col3"
"75202",75202,2019-07-17 18:32:26,1.9656278566,2.0234910469,-47.59323844,-54.307796358,-55.167639075,-47.59323844,-50.754068423,"col3"
"75203",75203,2019-07-17 18:32:26,1.9656278566,2.0234910469,-47.59323844,-54.307796358,-55.167639075,-47.59323844,-50.754068423,"col3"
"75204",75204,2019-07-17 18:32:27,1.9625017412,2.0237995727,-49.493887623,-54.23798552,-55.606690599,-49.493887623,-50.863099991,"col3"
"75205",75205,2019-07-17 18:32:28,1.9625017412,2.0237995727,-49.493887623,-54.23798552,-55.606690599,-49.493887623,-50.863099991,"col3"
"75206",75206,2019-07-17 18:32:29,1.9625017412,2.0237995727,-49.493887623,-54.23798552,-55.606690599,-49.493887623,-50.863099991,"col3"
"75207",75207,2019-07-17 18:32:30,1.9625017412,2.0237995727,-49.493887623,-54.23798552,-55.606690599,-49.493887623,-50.863099991,"col3"
"75208",75208,2019-07-17 18:32:31,1.9699515604,2.0237037255,-46.77708692,-55.494291768,-55.439884743,-46.77708692,-50.723141619,"col3"
"75209",75209,2019-07-17 18:32:32,1.9699515604,2.0237037255,-46.77708692,-55.494291768,-55.439884743,-46.77708692,-50.723141619,"col3"
"75210",75210,2019-07-17 18:32:33,1.9699515604,2.0237037255,-46.77708692,-55.494291768,-55.439884743,-46.77708692,-50.723141619,"col3"
"75211",75211,2019-07-17 18:32:33,1.9699515604,2.0237037255,-46.77708692,-55.494291768,-55.439884743,-46.77708692,-50.723141619,"col3"
"75212",75212,2019-07-17 18:32:34,1.9585993677,2.0241396941,-54.422969005,-57.12978467,-55.158970224,-54.422969005,-50.825472985,"col3"
"75213",75213,2019-07-17 18:32:35,1.9585993677,2.0241396941,-54.422969005,-57.12978467,-55.158970224,-54.422969005,-50.825472985,"col3"
"75214",75214,2019-07-17 18:32:36,1.9585993677,2.0241396941,-54.422969005,-57.12978467,-55.158970224,-54.422969005,-50.825472985,"col3"
"75215",75215,2019-07-17 18:32:37,1.9585993677,2.0241396941,-54.422969005,-57.12978467,-55.158970224,-54.422969005,-50.825472985,"col3"
"75216",75216,2019-07-17 18:32:38,1.9642826642,2.0231010675,-45.927833894,-51.267907832,-54.834993791,-45.927833894,-50.07346415,"col3"
"75217",75217,2019-07-17 18:32:39,1.9642826642,2.0231010675,-45.927833894,-51.267907832,-54.834993791,-45.927833894,-50.07346415,"col3"
"75218",75218,2019-07-17 18:32:40,1.9642826642,2.0231010675,-45.927833894,-51.267907832,-54.834993791,-45.927833894,-50.07346415,"col3"
"75219",75219,2019-07-17 18:32:40,1.9642826642,2.0231010675,-45.927833894,-51.267907832,-54.834993791,-45.927833894,-50.07346415,"col3"
"75220",75220,2019-07-17 18:32:41,1.9562839137,2.0235683476,-50.881382352,-53.737336943,-54.2907889,-50.881382352,-50.015118822,"col3"
"75221",75221,2019-07-17 18:32:43,1.9562839137,2.0235683476,-50.881382352,-53.737336943,-54.2907889,-50.881382352,-50.015118822,"col3"
"75222",75222,2019-07-17 18:32:43,1.9562839137,2.0235683476,-50.881382352,-53.737336943,-54.2907889,-50.881382352,-50.015118822,"col3"
"75223",75223,2019-07-17 18:32:44,1.9562839137,2.0235683476,-50.881382352,-53.737336943,-54.2907889,-50.881382352,-50.015118822,"col3"
"75224",75224,2019-07-17 18:32:45,1.9579011124,2.0230665351,-51.495195563,-54.122637894,-53.863130431,-51.495195563,-49.828546541,"col3"
"75225",75225,2019-07-17 18:32:46,1.9579011124,2.0230665351,-51.495195563,-54.122637894,-53.863130431,-51.495195563,-49.828546541,"col3"
"75226",75226,2019-07-17 18:32:47,1.9579011124,2.0230665351,-51.495195563,-54.122637894,-53.863130431,-51.495195563,-49.828546541,"col3"
"75227",75227,2019-07-17 18:32:47,1.9579011124,2.0230665351,-51.495195563,-54.122637894,-53.863130431,-51.495195563,-49.828546541,"col3"
"75228",75228,2019-07-17 18:32:48,1.9755390301,2.0222619475,-49.680952909,-61.573234221,-54.925966699,-49.680952909,-49.881606859,"col3"
"75229",75229,2019-07-17 18:32:50,1.9755390301,2.0222619475,-49.680952909,-61.573234221,-54.925966699,-49.680952909,-49.881606859,"col3"
"75230",75230,2019-07-17 18:32:50,1.9755390301,2.0222619475,-49.680952909,-61.573234221,-54.925966699,-49.680952909,-49.881606859,"col3"
"75231",75231,2019-07-17 18:32:51,1.9755390301,2.0222619475,-49.680952909,-61.573234221,-54.925966699,-49.680952909,-49.881606859,"col3"
"75232",75232,2019-07-17 18:32:52,1.9605410593,2.0228578913,-51.039387894,-54.433986828,-55.144995782,-51.039387894,-49.701326067,"col3"
"75233",75233,2019-07-17 18:32:53,1.9605410593,2.0228578913,-51.039387894,-54.433986828,-55.144995782,-51.039387894,-49.701326067,"col3"
"75234",75234,2019-07-17 18:32:54,1.9605410593,2.0228578913,-51.039387894,-54.433986828,-55.144995782,-51.039387894,-49.701326067,"col3"
"75235",75235,2019-07-17 18:32:54,1.9605410593,2.0228578913,-51.039387894,-54.433986828,-55.144995782,-51.039387894,-49.701326067,"col3"
"75236",75236,2019-07-17 18:32:55,1.9591206268,2.0231657734,-49.077048717,-53.000333477,-54.999722128,-49.077048717,-49.866193875,"col3"
"75237",75237,2019-07-17 18:32:57,1.9591206268,2.0231657734,-49.077048717,-53.000333477,-54.999722128,-49.077048717,-49.866193875,"col3"
"75238",75238,2019-07-17 18:32:57,1.9591206268,2.0231657734,-49.077048717,-53.000333477,-54.999722128,-49.077048717,-49.866193875,"col3"
"75239",75239,2019-07-17 18:32:58,1.9591206268,2.0231657734,-49.077048717,-53.000333477,-54.999722128,-49.077048717,-49.866193875,"col3"
"75240",75240,2019-07-17 18:32:59,1.9646155318,2.0228668385,-50.453433809,-56.158394612,-55.213100916,-50.453433809,-49.972810118,"col3"
"75241",75241,2019-07-17 18:33:00,1.9646155318,2.0228668385,-50.453433809,-56.158394612,-55.213100916,-50.453433809,-49.972810118,"col3"
"75242",75242,2019-07-17 18:33:01,1.9646155318,2.0228668385,-50.453433809,-56.158394612,-55.213100916,-50.453433809,-49.972810118,"col3"
"75243",75243,2019-07-17 18:33:01,1.9646155318,2.0228668385,-50.453433809,-56.158394612,-55.213100916,-50.453433809,-49.972810118,"col3"
"75244",75244,2019-07-17 18:33:02,1.9686748719,2.0230379961,-46.676069319,-54.772848231,-55.132940523,-46.676069319,-49.96158594,"col3"
"75245",75245,2019-07-17 18:33:04,1.9686748719,2.0230379961,-46.676069319,-54.772848231,-55.132940523,-46.676069319,-49.96158594,"col3"
"75246",75246,2019-07-17 18:33:04,1.9686748719,2.0230379961,-46.676069319,-54.772848231,-55.132940523,-46.676069319,-49.96158594,"col3"
"75247",75247,2019-07-17 18:33:05,1.9686748719,2.0230379961,-46.676069319,-54.772848231,-55.132940523,-46.676069319,-49.96158594,"col3"
"75248",75248,2019-07-17 18:33:06,1.9618524942,2.0232121441,-48.392105745,-53.565880464,-54.736951167,-48.392105745,-49.291490022,"col3"
"75249",75249,2019-07-17 18:33:07,1.9618524942,2.0232121441,-48.392105745,-53.565880464,-54.736951167,-48.392105745,-49.291490022,"col3"
"75250",75250,2019-07-17 18:33:08,1.9618524942,2.0232121441,-48.392105745,-53.565880464,-54.736951167,-48.392105745,-49.291490022,"col3"
"75251",75251,2019-07-17 18:33:08,1.9618524942,2.0232121441,-48.392105745,-53.565880464,-54.736951167,-48.392105745,-49.291490022,"col3"
"75252",75252,2019-07-17 18:33:09,1.9649930857,2.0226846458,-43.668775475,-50.976948882,-54.704622395,-43.668775475,-49.040483531,"col3"
"75253",75253,2019-07-17 18:33:11,1.9649930857,2.0226846458,-43.668775475,-50.976948882,-54.704622395,-43.668775475,-49.040483531,"col3"
"75254",75254,2019-07-17 18:33:11,1.9649930857,2.0226846458,-43.668775475,-50.976948882,-54.704622395,-43.668775475,-49.040483531,"col3"
"75255",75255,2019-07-17 18:33:12,1.9649930857,2.0226846458,-43.668775475,-50.976948882,-54.704622395,-43.668775475,-49.040483531,"col3"
"75256",75256,2019-07-17 18:33:13,1.9754304065,2.0221523941,-46.327482833,-57.523418127,-55.125298082,-46.327482833,-48.534494696,"col3"
"75257",75257,2019-07-17 18:33:14,1.9754304065,2.0221523941,-46.327482833,-57.523418127,-55.125298082,-46.327482833,-48.534494696,"col3"
"75258",75258,2019-07-17 18:33:15,1.9754304065,2.0221523941,-46.327482833,-57.523418127,-55.125298082,-46.327482833,-48.534494696,"col3"
"75259",75259,2019-07-17 18:33:15,1.9754304065,2.0221523941,-46.327482833,-57.523418127,-55.125298082,-46.327482833,-48.534494696,"col3"
"75260",75260,2019-07-17 18:33:16,1.9546978733,2.0231788703,-52.006402665,-54.353654959,-55.150966645,-52.006402665,-48.591295485,"col3"
"75261",75261,2019-07-17 18:33:18,1.9546978733,2.0231788703,-52.006402665,-54.353654959,-55.150966645,-52.006402665,-48.591295485,"col3"
"75262",75262,2019-07-17 18:33:18,1.9546978733,2.0231788703,-52.006402665,-54.353654959,-55.150966645,-52.006402665,-48.591295485,"col3"
"75263",75263,2019-07-17 18:33:19,1.9546978733,2.0231788703,-52.006402665,-54.353654959,-55.150966645,-52.006402665,-48.591295485,"col3"
"75264",75264,2019-07-17 18:33:20,1.9778169277,2.0227297917,-49.728252817,-62.634225226,-55.268854534,-49.728252817,-48.59655103,"col3"
"75265",75265,2019-07-17 18:33:21,1.9778169277,2.0227297917,-49.728252817,-62.634225226,-55.268854534,-49.728252817,-48.59655103,"col3"
"75266",75266,2019-07-17 18:33:22,1.9778169277,2.0227297917,-49.728252817,-62.634225226,-55.268854534,-49.728252817,-48.59655103,"col3"
"75267",75267,2019-07-17 18:33:22,1.9778169277,2.0227297917,-49.728252817,-62.634225226,-55.268854534,-49.728252817,-48.59655103,"col3"
"75268",75268,2019-07-17 18:33:23,1.958280716,2.0219337601,-47.386283679,-51.877434795,-54.984793197,-47.386283679,-48.190650562,"col3"
"75269",75269,2019-07-17 18:33:25,1.958280716,2.0219337601,-47.386283679,-51.877434795,-54.984793197,-47.386283679,-48.190650562,"col3"
"75270",75270,2019-07-17 18:33:25,1.958280716,2.0219337601,-47.386283679,-51.877434795,-54.984793197,-47.386283679,-48.190650562,"col3"
"75271",75271,2019-07-17 18:33:26,1.958280716,2.0219337601,-47.386283679,-51.877434795,-54.984793197,-47.386283679,-48.190650562,"col3"
"75272",75272,2019-07-17 18:33:27,1.9547403352,2.0217005689,-50.683417967,-53.777110898,-55.071101799,-50.683417967,-48.369136034,"col3"
"75273",75273,2019-07-17 18:33:28,1.9547403352,2.0217005689,-50.683417967,-53.777110898,-55.071101799,-50.683417967,-48.369136034,"col3"
"75274",75274,2019-07-17 18:33:29,1.9547403352,2.0217005689,-50.683417967,-53.777110898,-55.071101799,-50.683417967,-48.369136034,"col3"
"75275",75275,2019-07-17 18:33:29,1.9547403352,2.0217005689,-50.683417967,-53.777110898,-55.071101799,-50.683417967,-48.369136034,"col3"
"75276",75276,2019-07-17 18:33:30,1.9642149731,2.021769775,-48.76379719,-55.620701286,-55.011358096,-48.76379719,-48.181398632,"col3"
"75277",75277,2019-07-17 18:33:32,1.9642149731,2.021769775,-48.76379719,-55.620701286,-55.011358096,-48.76379719,-48.181398632,"col3"
"75278",75278,2019-07-17 18:33:32,1.9642149731,2.021769775,-48.76379719,-55.620701286,-55.011358096,-48.76379719,-48.181398632,"col3"
"75279",75279,2019-07-17 18:33:33,1.9642149731,2.021769775,-48.76379719,-55.620701286,-55.011358096,-48.76379719,-48.181398632,"col3"
"75280",75280,2019-07-17 18:33:34,1.9598043769,2.0215900392,-51.271734044,-55.935754689,-55.140569925,-51.271734044,-48.692028046,"col3"
"75281",75281,2019-07-17 18:33:35,1.9598043769,2.0215900392,-51.271734044,-55.935754689,-55.140569925,-51.271734044,-48.692028046,"col3"
