"","DATE","TIME","X12CO2","Delta_Raw_iCO2"
"413","2019-07-30","11:30:00.007",430.39754402,-8.874573959
"414","2019-07-30","11:30:00.563",430.20768929,-8.874573959
"415","2019-07-30","11:30:01.102",430.20768929,-4.2794446427
"416","2019-07-30","11:30:02.316",430.20768929,-4.2794446427
"417","2019-07-30","11:30:03.528",430.20768929,-4.2794446427
"418","2019-07-30","11:30:04.082",430.34752739,-4.2794446427
"419","2019-07-30","11:30:04.608",430.34752739,-7.9256194422
"420","2019-07-30","11:30:05.811",430.34752739,-7.9256194422
"421","2019-07-30","11:30:07.013",430.34752739,-7.9256194422
"422","2019-07-30","11:30:07.563",430.52423695,-7.9256194422
"423","2019-07-30","11:30:08.095",430.52423695,-5.5927412955
"424","2019-07-30","11:30:09.308",430.52423695,-5.5927412955
"425","2019-07-30","11:30:10.516",430.52423695,-5.5927412955
"426","2019-07-30","11:30:11.068",430.58229956,-5.5927412955
"427","2019-07-30","11:30:11.601",430.58229956,-9.2205949285
"428","2019-07-30","11:30:12.822",430.58229956,-9.2205949285
"429","2019-07-30","11:30:14.030",430.58229956,-9.2205949285
"430","2019-07-30","11:30:14.582",430.37244881,-9.2205949285
"431","2019-07-30","11:30:15.117",430.37244881,-5.8800247056
"432","2019-07-30","11:30:16.329",430.37244881,-5.8800247056
"433","2019-07-30","11:30:17.533",430.37244881,-5.8800247056
"434","2019-07-30","11:30:18.076",430.45438388,-5.8800247056
"435","2019-07-30","11:30:18.608",430.45438388,-6.2362376702
"436","2019-07-30","11:30:19.832",430.45438388,-6.2362376702
"437","2019-07-30","11:30:21.032",430.45438388,-6.2362376702
"438","2019-07-30","11:30:21.588",430.78157505,-6.2362376702
"439","2019-07-30","11:30:22.131",430.78157505,-9.9986096085
"440","2019-07-30","11:30:23.361",430.78157505,-9.9986096085
"441","2019-07-30","11:30:24.578",430.78157505,-9.9986096085
"442","2019-07-30","11:30:25.109",430.50583557,-9.9986096085
"443","2019-07-30","11:30:25.640",430.50583557,-9.809433481
"444","2019-07-30","11:30:26.869",430.50583557,-9.809433481
"445","2019-07-30","11:30:28.089",430.50583557,-9.809433481
"446","2019-07-30","11:30:28.630",429.97687746,-9.809433481
"447","2019-07-30","11:30:29.151",429.97687746,-8.3239208861
"448","2019-07-30","11:30:30.364",429.97687746,-8.3239208861
"449","2019-07-30","11:30:31.566",429.97687746,-8.3239208861
"450","2019-07-30","11:30:32.101",430.33023293,-8.3239208861
"451","2019-07-30","11:30:32.624",430.33023293,-9.2605811283
"452","2019-07-30","11:30:33.848",430.33023293,-9.2605811283
"453","2019-07-30","11:30:35.059",430.33023293,-9.2605811283
"454","2019-07-30","11:30:35.601",430.67387333,-9.2605811283
"455","2019-07-30","11:30:36.135",430.67387333,-6.6705279724
"456","2019-07-30","11:30:37.367",430.67387333,-6.6705279724
"457","2019-07-30","11:30:38.584",430.67387333,-6.6705279724
"458","2019-07-30","11:30:39.115",430.43912217,-6.6705279724
"459","2019-07-30","11:30:39.637",430.43912217,-8.0079292157
"460","2019-07-30","11:30:40.854",430.43912217,-8.0079292157
"461","2019-07-30","11:30:42.069",430.43912217,-8.0079292157
"462","2019-07-30","11:30:42.609",430.30481657,-8.0079292157
"463","2019-07-30","11:30:43.144",430.30481657,-8.0339562428
"464","2019-07-30","11:30:44.358",430.30481657,-8.0339562428
"465","2019-07-30","11:30:45.565",430.30481657,-8.0339562428
"466","2019-07-30","11:30:46.107",429.9286146,-8.0339562428
"467","2019-07-30","11:30:46.627",429.9286146,-7.7236282881
"468","2019-07-30","11:30:47.844",429.9286146,-7.7236282881
"469","2019-07-30","11:30:49.039",429.9286146,-7.7236282881
"470","2019-07-30","11:30:49.585",430.23690907,-7.7236282881
"471","2019-07-30","11:30:50.118",430.23690907,-9.6949177782
"472","2019-07-30","11:30:51.344",430.23690907,-9.6949177782
"473","2019-07-30","11:30:52.555",430.23690907,-9.6949177782
"474","2019-07-30","11:30:53.098",429.87952166,-9.6949177782
"475","2019-07-30","11:30:53.625",429.87952166,-8.5476167063
"476","2019-07-30","11:30:54.842",429.87952166,-8.5476167063
"477","2019-07-30","11:30:56.056",429.87952166,-8.5476167063
"478","2019-07-30","11:30:56.604",430.01588403,-8.5476167063
"479","2019-07-30","11:30:57.128",430.01588403,-8.3584091105
"480","2019-07-30","11:30:58.367",430.01588403,-8.3584091105
"481","2019-07-30","11:30:59.582",430.01588403,-8.3584091105
