"","X.1","X","PosixCT","X12CO2","Delta_Raw_iCO2","Sample","Day"
"875",64910,64910,"2019-07-30 16:07:18",407.15521706,-26.006788207,"ecu2","July30"
"876",64911,64911,"2019-07-30 16:07:18",406.94287498,-26.006788207,"ecu2","July30"
"877",64912,64912,"2019-07-30 16:07:19",406.94287498,-29.61700106,"ecu2","July30"
"878",64913,64913,"2019-07-30 16:07:20",406.94287498,-29.61700106,"ecu2","July30"
"879",64914,64914,"2019-07-30 16:07:21",406.94287498,-29.61700106,"ecu2","July30"
"880",64915,64915,"2019-07-30 16:07:22",406.88103777,-29.61700106,"ecu2","July30"
"881",64916,64916,"2019-07-30 16:07:22",406.88103777,-27.698589385,"ecu2","July30"
"882",64917,64917,"2019-07-30 16:07:24",406.88103777,-27.698589385,"ecu2","July30"
"883",64918,64918,"2019-07-30 16:07:25",406.88103777,-27.698589385,"ecu2","July30"
"884",64919,64919,"2019-07-30 16:07:25",406.28911145,-27.698589385,"ecu2","July30"
"885",64920,64920,"2019-07-30 16:07:26",406.28911145,-25.532162561,"ecu2","July30"
"886",64921,64921,"2019-07-30 16:07:27",406.28911145,-25.532162561,"ecu2","July30"
"887",64922,64922,"2019-07-30 16:07:28",406.28911145,-25.532162561,"ecu2","July30"
"888",64923,64923,"2019-07-30 16:07:29",406.93235419,-25.532162561,"ecu2","July30"
"889",64924,64924,"2019-07-30 16:07:29",406.93235419,-25.315658305,"ecu2","July30"
"890",64925,64925,"2019-07-30 16:07:31",406.93235419,-25.315658305,"ecu2","July30"
"891",64926,64926,"2019-07-30 16:07:32",406.93235419,-25.315658305,"ecu2","July30"
"892",64927,64927,"2019-07-30 16:07:32",406.82182883,-25.315658305,"ecu2","July30"
"893",64928,64928,"2019-07-30 16:07:33",406.82182883,-28.355913361,"ecu2","July30"
"894",64929,64929,"2019-07-30 16:07:34",406.82182883,-28.355913361,"ecu2","July30"
"895",64930,64930,"2019-07-30 16:07:35",406.82182883,-28.355913361,"ecu2","July30"
"896",64931,64931,"2019-07-30 16:07:36",406.93829306,-28.355913361,"ecu2","July30"
"897",64932,64932,"2019-07-30 16:07:36",406.93829306,-25.953573003,"ecu2","July30"
"898",64933,64933,"2019-07-30 16:07:38",406.93829306,-25.953573003,"ecu2","July30"
"899",64934,64934,"2019-07-30 16:07:39",406.93829306,-25.953573003,"ecu2","July30"
"900",64935,64935,"2019-07-30 16:07:39",406.64197466,-25.953573003,"ecu2","July30"
"901",64936,64936,"2019-07-30 16:07:40",406.64197466,-23.67745005,"ecu2","July30"
"902",64937,64937,"2019-07-30 16:07:41",406.64197466,-23.67745005,"ecu2","July30"
"903",64938,64938,"2019-07-30 16:07:42",406.64197466,-23.67745005,"ecu2","July30"
"904",64939,64939,"2019-07-30 16:07:43",406.86739084,-23.67745005,"ecu2","July30"
"905",64940,64940,"2019-07-30 16:07:43",406.86739084,-24.94966801,"ecu2","July30"
"906",64941,64941,"2019-07-30 16:07:45",406.86739084,-24.94966801,"ecu2","July30"
"907",64942,64942,"2019-07-30 16:07:46",406.86739084,-24.94966801,"ecu2","July30"
"908",64943,64943,"2019-07-30 16:07:46",406.80400439,-24.94966801,"ecu2","July30"
"909",64944,64944,"2019-07-30 16:07:47",406.80400439,-24.843869818,"ecu2","July30"
"910",64945,64945,"2019-07-30 16:07:48",406.80400439,-24.843869818,"ecu2","July30"
"911",64946,64946,"2019-07-30 16:07:49",406.80400439,-24.843869818,"ecu2","July30"
"912",64947,64947,"2019-07-30 16:07:50",407.22901932,-24.843869818,"ecu2","July30"
"913",64948,64948,"2019-07-30 16:07:50",407.22901932,-24.849793861,"ecu2","July30"
"914",64949,64949,"2019-07-30 16:07:52",407.22901932,-24.849793861,"ecu2","July30"
"915",64950,64950,"2019-07-30 16:07:53",407.22901932,-24.849793861,"ecu2","July30"
"916",64951,64951,"2019-07-30 16:07:53",406.85868399,-24.849793861,"ecu2","July30"
"917",64952,64952,"2019-07-30 16:07:54",406.85868399,-26.673567351,"ecu2","July30"
"918",64953,64953,"2019-07-30 16:07:55",406.85868399,-26.673567351,"ecu2","July30"
"919",64954,64954,"2019-07-30 16:07:56",406.85868399,-26.673567351,"ecu2","July30"
"920",64955,64955,"2019-07-30 16:07:57",407.20598236,-26.673567351,"ecu2","July30"
"921",64956,64956,"2019-07-30 16:07:57",407.20598236,-26.679400416,"ecu2","July30"
"922",64957,64957,"2019-07-30 16:07:59",407.20598236,-26.679400416,"ecu2","July30"
"923",64958,64958,"2019-07-30 16:08:00",407.20598236,-26.679400416,"ecu2","July30"
"924",64959,64959,"2019-07-30 16:08:00",407.33174175,-26.679400416,"ecu2","July30"
"925",64960,64960,"2019-07-30 16:08:01",407.33174175,-27.576649779,"ecu2","July30"
"926",64961,64961,"2019-07-30 16:08:02",407.33174175,-27.576649779,"ecu2","July30"
"927",64962,64962,"2019-07-30 16:08:03",407.33174175,-27.576649779,"ecu2","July30"
"928",64963,64963,"2019-07-30 16:08:04",406.73838346,-27.576649779,"ecu2","July30"
"929",64964,64964,"2019-07-30 16:08:04",406.73838346,-23.445934325,"ecu2","July30"
"930",64965,64965,"2019-07-30 16:08:06",406.73838346,-23.445934325,"ecu2","July30"
"931",64966,64966,"2019-07-30 16:08:07",406.73838346,-23.445934325,"ecu2","July30"
"932",64967,64967,"2019-07-30 16:08:07",407.33461203,-23.445934325,"ecu2","July30"
"933",64968,64968,"2019-07-30 16:08:08",407.33461203,-25.798401236,"ecu2","July30"
"934",64969,64969,"2019-07-30 16:08:09",407.33461203,-25.798401236,"ecu2","July30"
"935",64970,64970,"2019-07-30 16:08:10",407.33461203,-25.798401236,"ecu2","July30"
"936",64971,64971,"2019-07-30 16:08:11",407.04610524,-25.798401236,"ecu2","July30"
"937",64972,64972,"2019-07-30 16:08:11",407.04610524,-24.791174318,"ecu2","July30"
"938",64973,64973,"2019-07-30 16:08:13",407.04610524,-24.791174318,"ecu2","July30"
"939",64974,64974,"2019-07-30 16:08:14",407.04610524,-24.791174318,"ecu2","July30"
"940",64975,64975,"2019-07-30 16:08:14",407.10657945,-24.791174318,"ecu2","July30"
"941",64976,64976,"2019-07-30 16:08:15",407.10657945,-22.493893235,"ecu2","July30"
"942",64977,64977,"2019-07-30 16:08:16",407.10657945,-22.493893235,"ecu2","July30"
"943",64978,64978,"2019-07-30 16:08:17",407.10657945,-22.493893235,"ecu2","July30"
"944",64979,64979,"2019-07-30 16:08:18",406.99379177,-22.493893235,"ecu2","July30"
"945",64980,64980,"2019-07-30 16:08:18",406.99379177,-24.695870925,"ecu2","July30"
"946",64981,64981,"2019-07-30 16:08:20",406.99379177,-24.695870925,"ecu2","July30"
"947",64982,64982,"2019-07-30 16:08:21",406.99379177,-24.695870925,"ecu2","July30"
"948",64983,64983,"2019-07-30 16:08:21",408.02084157,-24.695870925,"ecu2","July30"
"949",64984,64984,"2019-07-30 16:08:22",408.02084157,-23.245402669,"ecu2","July30"
"950",64985,64985,"2019-07-30 16:08:23",408.02084157,-23.245402669,"ecu2","July30"
"951",64986,64986,"2019-07-30 16:08:24",408.02084157,-23.245402669,"ecu2","July30"
"952",64987,64987,"2019-07-30 16:08:25",411.89156691,-23.245402669,"ecu2","July30"
"953",64988,64988,"2019-07-30 16:08:25",411.89156691,-26.223679257,"ecu2","July30"
"954",64989,64989,"2019-07-30 16:08:27",411.89156691,-26.223679257,"ecu2","July30"
"955",64990,64990,"2019-07-30 16:08:28",411.89156691,-26.223679257,"ecu2","July30"
"956",64991,64991,"2019-07-30 16:08:28",420.82830086,-26.223679257,"ecu2","July30"
"957",64992,64992,"2019-07-30 16:08:29",420.82830086,-22.903354044,"ecu2","July30"
"958",64993,64993,"2019-07-30 16:08:30",420.82830086,-22.903354044,"ecu2","July30"
"959",64994,64994,"2019-07-30 16:08:31",420.82830086,-22.903354044,"ecu2","July30"
"960",64995,64995,"2019-07-30 16:08:32",446.04614928,-22.903354044,"ecu2","July30"
"961",64996,64996,"2019-07-30 16:08:32",446.04614928,-23.559684515,"ecu2","July30"
"962",64997,64997,"2019-07-30 16:08:34",446.04614928,-23.559684515,"ecu2","July30"
"963",64998,64998,"2019-07-30 16:08:35",446.04614928,-23.559684515,"ecu2","July30"
"964",64999,64999,"2019-07-30 16:08:35",486.96638572,-23.559684515,"ecu2","July30"
"965",65000,65000,"2019-07-30 16:08:36",486.96638572,-22.92131779,"ecu2","July30"
"966",65001,65001,"2019-07-30 16:08:37",486.96638572,-22.92131779,"ecu2","July30"
"967",65002,65002,"2019-07-30 16:08:38",486.96638572,-22.92131779,"ecu2","July30"
"968",65003,65003,"2019-07-30 16:08:39",531.66588156,-22.92131779,"ecu2","July30"
"969",65004,65004,"2019-07-30 16:08:39",531.66588156,-19.177643865,"ecu2","July30"
"970",65005,65005,"2019-07-30 16:08:41",531.66588156,-19.177643865,"ecu2","July30"
"971",65006,65006,"2019-07-30 16:08:42",531.66588156,-19.177643865,"ecu2","July30"
"972",65007,65007,"2019-07-30 16:08:42",570.77915907,-19.177643865,"ecu2","July30"
"973",65008,65008,"2019-07-30 16:08:43",570.77915907,-19.953717389,"ecu2","July30"
"974",65009,65009,"2019-07-30 16:08:44",570.77915907,-19.953717389,"ecu2","July30"
"975",65010,65010,"2019-07-30 16:08:45",570.77915907,-19.953717389,"ecu2","July30"
"976",65011,65011,"2019-07-30 16:08:46",601.50239073,-19.953717389,"ecu2","July30"
"977",65012,65012,"2019-07-30 16:08:46",601.50239073,-19.691679427,"ecu2","July30"
"978",65013,65013,"2019-07-30 16:08:48",601.50239073,-19.691679427,"ecu2","July30"
"979",65014,65014,"2019-07-30 16:08:49",601.50239073,-19.691679427,"ecu2","July30"
"980",65015,65015,"2019-07-30 16:08:49",624.54910516,-19.691679427,"ecu2","July30"
"981",65016,65016,"2019-07-30 16:08:50",624.54910516,-19.309587129,"ecu2","July30"
"982",65017,65017,"2019-07-30 16:08:51",624.54910516,-19.309587129,"ecu2","July30"
"983",65018,65018,"2019-07-30 16:08:52",624.54910516,-19.309587129,"ecu2","July30"
"984",65019,65019,"2019-07-30 16:08:53",636.01513798,-19.309587129,"ecu2","July30"
"985",65020,65020,"2019-07-30 16:08:53",636.01513798,-17.387175548,"ecu2","July30"
"986",65021,65021,"2019-07-30 16:08:55",636.01513798,-17.387175548,"ecu2","July30"
"987",65022,65022,"2019-07-30 16:08:56",636.01513798,-17.387175548,"ecu2","July30"
"988",65023,65023,"2019-07-30 16:08:56",639.05336402,-17.387175548,"ecu2","July30"
"989",65024,65024,"2019-07-30 16:08:57",639.05336402,-16.435698066,"ecu2","July30"
"990",65025,65025,"2019-07-30 16:08:58",639.05336402,-16.435698066,"ecu2","July30"
"991",65026,65026,"2019-07-30 16:08:59",639.05336402,-16.435698066,"ecu2","July30"
"992",65027,65027,"2019-07-30 16:09:00",645.60291577,-16.435698066,"ecu2","July30"
"993",65028,65028,"2019-07-30 16:09:00",645.60291577,-15.023092988,"ecu2","July30"
"994",65029,65029,"2019-07-30 16:09:02",645.60291577,-15.023092988,"ecu2","July30"
"995",65030,65030,"2019-07-30 16:09:03",645.60291577,-15.023092988,"ecu2","July30"
"996",65031,65031,"2019-07-30 16:09:03",662.82310023,-15.023092988,"ecu2","July30"
"997",65032,65032,"2019-07-30 16:09:04",662.82310023,-15.624865571,"ecu2","July30"
"998",65033,65033,"2019-07-30 16:09:05",662.82310023,-15.624865571,"ecu2","July30"
"999",65034,65034,"2019-07-30 16:09:06",662.82310023,-15.624865571,"ecu2","July30"
"1000",65035,65035,"2019-07-30 16:09:07",682.5307251,-15.624865571,"ecu2","July30"
"1001",65036,65036,"2019-07-30 16:09:07",682.5307251,-17.685502293,"ecu2","July30"
"1002",65037,65037,"2019-07-30 16:09:09",682.5307251,-17.685502293,"ecu2","July30"
"2172",61965,61965,"2019-07-30 15:24:18",777.81549601,-14.708642041,"ecu1","July30"
"2173",61966,61966,"2019-07-30 15:24:20",777.81549601,-14.708642041,"ecu1","July30"
"2174",61967,61967,"2019-07-30 15:24:20",785.51853431,-14.708642041,"ecu1","July30"
"2175",61968,61968,"2019-07-30 15:24:21",785.51853431,-15.294239151,"ecu1","July30"
"2176",61969,61969,"2019-07-30 15:24:22",785.51853431,-15.294239151,"ecu1","July30"
"2177",61970,61970,"2019-07-30 15:24:23",785.51853431,-15.294239151,"ecu1","July30"
"2178",61971,61971,"2019-07-30 15:24:24",785.52174187,-15.294239151,"ecu1","July30"
"2179",61972,61972,"2019-07-30 15:24:24",785.52174187,-15.950754171,"ecu1","July30"
"2180",61973,61973,"2019-07-30 15:24:25",785.52174187,-15.950754171,"ecu1","July30"
"2181",61974,61974,"2019-07-30 15:24:27",785.52174187,-15.950754171,"ecu1","July30"
"2182",61975,61975,"2019-07-30 15:24:27",773.67017605,-15.950754171,"ecu1","July30"
"2183",61976,61976,"2019-07-30 15:24:28",773.67017605,-16.434036338,"ecu1","July30"
"2184",61977,61977,"2019-07-30 15:24:29",773.67017605,-16.434036338,"ecu1","July30"
"2185",61978,61978,"2019-07-30 15:24:30",773.67017605,-16.434036338,"ecu1","July30"
"2186",61979,61979,"2019-07-30 15:24:31",751.50876965,-16.434036338,"ecu1","July30"
"2187",61980,61980,"2019-07-30 15:24:31",751.50876965,-16.063542691,"ecu1","July30"
"2188",61981,61981,"2019-07-30 15:24:32",751.50876965,-16.063542691,"ecu1","July30"
"2189",61982,61982,"2019-07-30 15:24:34",751.50876965,-16.063542691,"ecu1","July30"
"2190",61983,61983,"2019-07-30 15:24:34",722.01988398,-16.063542691,"ecu1","July30"
"2191",61984,61984,"2019-07-30 15:24:35",722.01988398,-13.619128729,"ecu1","July30"
"2192",61985,61985,"2019-07-30 15:24:36",722.01988398,-13.619128729,"ecu1","July30"
"2193",61986,61986,"2019-07-30 15:24:37",722.01988398,-13.619128729,"ecu1","July30"
"2194",61987,61987,"2019-07-30 15:24:38",686.04997026,-13.619128729,"ecu1","July30"
"2195",61988,61988,"2019-07-30 15:24:38",686.04997026,-17.01779865,"ecu1","July30"
"2196",61989,61989,"2019-07-30 15:24:39",686.04997026,-17.01779865,"ecu1","July30"
"2197",61990,61990,"2019-07-30 15:24:41",686.04997026,-17.01779865,"ecu1","July30"
"2198",61991,61991,"2019-07-30 15:24:41",647.14764134,-17.01779865,"ecu1","July30"
"2199",61992,61992,"2019-07-30 15:24:42",647.14764134,-17.02731839,"ecu1","July30"
"2200",61993,61993,"2019-07-30 15:24:43",647.14764134,-17.02731839,"ecu1","July30"
"2201",61994,61994,"2019-07-30 15:24:44",647.14764134,-17.02731839,"ecu1","July30"
"2202",61995,61995,"2019-07-30 15:24:45",607.88324751,-17.02731839,"ecu1","July30"
"2203",61996,61996,"2019-07-30 15:24:45",607.88324751,-14.228224777,"ecu1","July30"
"2204",61997,61997,"2019-07-30 15:24:46",607.88324751,-14.228224777,"ecu1","July30"
"2205",61998,61998,"2019-07-30 15:24:48",607.88324751,-14.228224777,"ecu1","July30"
"2206",61999,61999,"2019-07-30 15:24:48",571.23692021,-14.228224777,"ecu1","July30"
"2207",62000,62000,"2019-07-30 15:24:49",571.23692021,-16.236181274,"ecu1","July30"
"2208",62001,62001,"2019-07-30 15:24:50",571.23692021,-16.236181274,"ecu1","July30"
"2209",62002,62002,"2019-07-30 15:24:51",571.23692021,-16.236181274,"ecu1","July30"
"2210",62003,62003,"2019-07-30 15:24:52",538.70133515,-16.236181274,"ecu1","July30"
"2211",62004,62004,"2019-07-30 15:24:52",538.70133515,-17.813585486,"ecu1","July30"
"2212",62005,62005,"2019-07-30 15:24:53",538.70133515,-17.813585486,"ecu1","July30"
"2213",62006,62006,"2019-07-30 15:24:55",538.70133515,-17.813585486,"ecu1","July30"
"2214",62007,62007,"2019-07-30 15:24:55",510.38034022,-17.813585486,"ecu1","July30"
"2215",62008,62008,"2019-07-30 15:24:56",510.38034022,-18.976352122,"ecu1","July30"
"2216",62009,62009,"2019-07-30 15:24:57",510.38034022,-18.976352122,"ecu1","July30"
"2217",62010,62010,"2019-07-30 15:24:58",510.38034022,-18.976352122,"ecu1","July30"
"2218",62011,62011,"2019-07-30 15:24:59",486.41641579,-18.976352122,"ecu1","July30"
"2219",62012,62012,"2019-07-30 15:24:59",486.41641579,-19.954454705,"ecu1","July30"
"2220",62013,62013,"2019-07-30 15:25:00",486.41641579,-19.954454705,"ecu1","July30"
"2221",62014,62014,"2019-07-30 15:25:02",486.41641579,-19.954454705,"ecu1","July30"
"2222",62015,62015,"2019-07-30 15:25:02",467.42216244,-19.954454705,"ecu1","July30"
"2223",62016,62016,"2019-07-30 15:25:03",467.42216244,-19.340618343,"ecu1","July30"
"2224",62017,62017,"2019-07-30 15:25:04",467.42216244,-19.340618343,"ecu1","July30"
"2225",62018,62018,"2019-07-30 15:25:05",467.42216244,-19.340618343,"ecu1","July30"
"2226",62019,62019,"2019-07-30 15:25:06",453.06623761,-19.340618343,"ecu1","July30"
"2227",62020,62020,"2019-07-30 15:25:06",453.06623761,-21.026384573,"ecu1","July30"
"2228",62021,62021,"2019-07-30 15:25:07",453.06623761,-21.026384573,"ecu1","July30"
"2229",62022,62022,"2019-07-30 15:25:09",453.06623761,-21.026384573,"ecu1","July30"
"2230",62023,62023,"2019-07-30 15:25:09",441.76652678,-21.026384573,"ecu1","July30"
"2231",62024,62024,"2019-07-30 15:25:10",441.76652678,-18.411406626,"ecu1","July30"
"2232",62025,62025,"2019-07-30 15:25:11",441.76652678,-18.411406626,"ecu1","July30"
"2233",62026,62026,"2019-07-30 15:25:12",441.76652678,-18.411406626,"ecu1","July30"
"2234",62027,62027,"2019-07-30 15:25:13",433.3189487,-18.411406626,"ecu1","July30"
"2235",62028,62028,"2019-07-30 15:25:13",433.3189487,-22.537612959,"ecu1","July30"
"2236",62029,62029,"2019-07-30 15:25:14",433.3189487,-22.537612959,"ecu1","July30"
"2237",62030,62030,"2019-07-30 15:25:16",433.3189487,-22.537612959,"ecu1","July30"
"2238",62031,62031,"2019-07-30 15:25:16",427.42684217,-22.537612959,"ecu1","July30"
"2239",62032,62032,"2019-07-30 15:25:17",427.42684217,-22.994076232,"ecu1","July30"
"2240",62033,62033,"2019-07-30 15:25:18",427.42684217,-22.994076232,"ecu1","July30"
"2241",62034,62034,"2019-07-30 15:25:19",427.42684217,-22.994076232,"ecu1","July30"
"2242",62035,62035,"2019-07-30 15:25:20",422.75567079,-22.994076232,"ecu1","July30"
"2243",62036,62036,"2019-07-30 15:25:20",422.75567079,-24.886939354,"ecu1","July30"
"2244",62037,62037,"2019-07-30 15:25:21",422.75567079,-24.886939354,"ecu1","July30"
"2245",62038,62038,"2019-07-30 15:25:23",422.75567079,-24.886939354,"ecu1","July30"
"2246",62039,62039,"2019-07-30 15:25:23",419.61074986,-24.886939354,"ecu1","July30"
"2247",62040,62040,"2019-07-30 15:25:24",419.61074986,-19.672283936,"ecu1","July30"
"2248",62041,62041,"2019-07-30 15:25:25",419.61074986,-19.672283936,"ecu1","July30"
"2249",62042,62042,"2019-07-30 15:25:26",419.61074986,-19.672283936,"ecu1","July30"
"2250",62043,62043,"2019-07-30 15:25:27",417.18185285,-19.672283936,"ecu1","July30"
"2251",62044,62044,"2019-07-30 15:25:27",417.18185285,-24.010700971,"ecu1","July30"
"2252",62045,62045,"2019-07-30 15:25:28",417.18185285,-24.010700971,"ecu1","July30"
"2253",62046,62046,"2019-07-30 15:25:30",417.18185285,-24.010700971,"ecu1","July30"
"2254",62047,62047,"2019-07-30 15:25:30",415.30072663,-24.010700971,"ecu1","July30"
