"","DATE","TIME","X12CO2","Delta_Raw_iCO2"
"1","2019-07-30","12:24:22.355",438.77253465,-6.2345133245
"2","2019-07-30","12:24:23.559",438.77253465,-6.2345133245
"3","2019-07-30","12:24:24.096",438.79649546,-6.2345133245
"4","2019-07-30","12:24:24.618",438.79649546,-7.5801799484
"5","2019-07-30","12:24:25.835",438.79649546,-7.5801799484
"6","2019-07-30","12:24:27.046",438.79649546,-7.5801799484
"7","2019-07-30","12:24:27.596",438.71135021,-7.5801799484
"8","2019-07-30","12:24:28.125",438.71135021,-9.899145889
"9","2019-07-30","12:24:29.349",438.71135021,-9.899145889
"10","2019-07-30","12:24:30.559",438.71135021,-9.899145889
"11","2019-07-30","12:24:31.099",438.97654028,-9.899145889
"12","2019-07-30","12:24:31.628",438.97654028,-10.230939305
"13","2019-07-30","12:24:32.848",438.97654028,-10.230939305
"14","2019-07-30","12:24:34.055",438.97654028,-10.230939305
"15","2019-07-30","12:24:34.598",438.88072937,-10.230939305
"16","2019-07-30","12:24:35.127",438.88072937,-8.8013027429
"17","2019-07-30","12:24:36.345",438.88072937,-8.8013027429
"18","2019-07-30","12:24:37.549",438.88072937,-8.8013027429
"19","2019-07-30","12:24:38.095",438.82728094,-8.8013027429
"20","2019-07-30","12:24:38.625",438.82728094,-10.219999297
"21","2019-07-30","12:24:39.835",438.82728094,-10.219999297
"22","2019-07-30","12:24:41.039",438.82728094,-10.219999297
"23","2019-07-30","12:24:41.591",438.90527581,-10.219999297
"24","2019-07-30","12:24:42.114",438.90527581,-10.866446648
"25","2019-07-30","12:24:43.335",438.90527581,-10.866446648
"26","2019-07-30","12:24:44.549",438.90527581,-10.866446648
"27","2019-07-30","12:24:45.099",438.78351648,-10.866446648
"28","2019-07-30","12:24:45.638",438.78351648,-9.8478750319
"29","2019-07-30","12:24:46.851",438.78351648,-9.8478750319
"30","2019-07-30","12:24:48.055",438.78351648,-9.8478750319
"31","2019-07-30","12:24:48.608",439.34287478,-9.8478750319
"32","2019-07-30","12:24:49.140",439.34287478,-13.000951297
"33","2019-07-30","12:24:50.365",439.34287478,-13.000951297
"34","2019-07-30","12:24:51.588",439.34287478,-13.000951297
"35","2019-07-30","12:24:52.114",438.66221858,-13.000951297
"36","2019-07-30","12:24:52.625",438.66221858,-9.4196094259
"37","2019-07-30","12:24:53.851",438.66221858,-9.4196094259
"38","2019-07-30","12:24:55.069",438.66221858,-9.4196094259
"39","2019-07-30","12:24:55.618",438.67467712,-9.4196094259
"40","2019-07-30","12:24:56.148",438.67467712,-8.8746715232
"41","2019-07-30","12:24:57.364",438.67467712,-8.8746715232
"42","2019-07-30","12:24:58.581",438.67467712,-8.8746715232
"43","2019-07-30","12:24:59.107",438.64853482,-8.8746715232
"44","2019-07-30","12:24:59.619",438.64853482,-8.8017525172
"45","2019-07-30","12:25:00.834",438.64853482,-8.8017525172
"46","2019-07-30","12:25:02.039",438.64853482,-8.8017525172
"47","2019-07-30","12:25:02.585",438.76318931,-8.8017525172
"48","2019-07-30","12:25:03.124",438.76318931,-10.324375143
"49","2019-07-30","12:25:04.341",438.76318931,-10.324375143
"50","2019-07-30","12:25:05.549",438.76318931,-10.324375143
"51","2019-07-30","12:25:06.088",438.81347357,-10.324375143
"52","2019-07-30","12:25:06.612",438.81347357,-12.093912423
"53","2019-07-30","12:25:07.842",438.81347357,-12.093912423
"54","2019-07-30","12:25:09.058",438.81347357,-12.093912423
"55","2019-07-30","12:25:09.605",438.45381582,-12.093912423
"56","2019-07-30","12:25:10.141",438.45381582,-4.768645877
"57","2019-07-30","12:25:11.359",438.45381582,-4.768645877
"58","2019-07-30","12:25:12.575",438.45381582,-4.768645877
"59","2019-07-30","12:25:13.104",439.00052565,-4.768645877
"60","2019-07-30","12:25:13.625",439.00052565,-12.629915238
"61","2019-07-30","12:25:14.851",439.00052565,-12.629915238
"62","2019-07-30","12:25:16.069",439.00052565,-12.629915238
"63","2019-07-30","12:25:16.621",438.52652772,-12.629915238
"64","2019-07-30","12:25:17.157",438.52652772,-7.1728053258
"65","2019-07-30","12:25:18.384",438.52652772,-7.1728053258
"66","2019-07-30","12:25:19.595",438.52652772,-7.1728053258
"67","2019-07-30","12:25:20.111",438.93581695,-7.1728053258
"68","2019-07-30","12:25:20.622",438.93581695,-7.8647046397
"69","2019-07-30","12:25:21.846",438.93581695,-7.8647046397
"70","2019-07-30","12:25:23.056",438.93581695,-7.8647046397
"71","2019-07-30","12:25:23.601",438.83936366,-7.8647046397
"72","2019-07-30","12:25:24.132",438.83936366,-6.3082017347
"73","2019-07-30","12:25:25.346",438.83936366,-6.3082017347
"74","2019-07-30","12:25:26.562",438.83936366,-6.3082017347
"75","2019-07-30","12:25:27.102",438.65984577,-6.3082017347
"76","2019-07-30","12:25:27.624",438.65984577,-9.2988927527
"77","2019-07-30","12:25:28.839",438.65984577,-9.2988927527
"78","2019-07-30","12:25:30.059",438.65984577,-9.2988927527
"79","2019-07-30","12:25:30.608",438.79456767,-9.2988927527
"80","2019-07-30","12:25:31.141",438.79456767,-9.9717460361
"81","2019-07-30","12:25:32.375",438.79456767,-9.9717460361
"82","2019-07-30","12:25:33.575",438.79456767,-9.9717460361
"83","2019-07-30","12:25:34.101",439.02878385,-9.9717460361
"84","2019-07-30","12:25:34.632",439.02878385,-10.081410156
"85","2019-07-30","12:25:35.867",439.02878385,-10.081410156
"86","2019-07-30","12:25:37.072",439.02878385,-10.081410156
"87","2019-07-30","12:25:37.617",438.7632004,-10.081410156
"88","2019-07-30","12:25:38.154",438.7632004,-8.8529960967
"89","2019-07-30","12:25:39.371",438.7632004,-8.8529960967
"90","2019-07-30","12:25:40.582",438.7632004,-8.8529960967
"91","2019-07-30","12:25:41.105",438.75869754,-8.8529960967
"92","2019-07-30","12:25:41.621",438.75869754,-6.8956925053
"93","2019-07-30","12:25:42.845",438.75869754,-6.8956925053
"94","2019-07-30","12:25:44.059",438.75869754,-6.8956925053
"95","2019-07-30","12:25:44.611",438.71781036,-6.8956925053
"96","2019-07-30","12:25:45.141",438.71781036,-8.7791969811
"97","2019-07-30","12:25:46.365",438.71781036,-8.7791969811
"98","2019-07-30","12:25:47.579",438.71781036,-8.7791969811
"99","2019-07-30","12:25:48.107",439.06414984,-8.7791969811
"100","2019-07-30","12:25:48.631",439.06414984,-9.5844591407
"101","2019-07-30","12:25:49.862",439.06414984,-9.5844591407
"102","2019-07-30","12:25:51.062",439.06414984,-9.5844591407
"103","2019-07-30","12:25:51.607",438.7772345,-9.5844591407
"104","2019-07-30","12:25:52.137",438.7772345,-8.1656232423
"105","2019-07-30","12:25:53.361",438.7772345,-8.1656232423
"106","2019-07-30","12:25:54.575",438.7772345,-8.1656232423
"107","2019-07-30","12:25:55.114",438.46710086,-8.1656232423
"108","2019-07-30","12:25:55.621",438.46710086,-6.8748794965
"109","2019-07-30","12:25:56.835",438.46710086,-6.8748794965
"110","2019-07-30","12:25:58.040",438.46710086,-6.8748794965
"111","2019-07-30","12:25:58.598",438.94236681,-6.8748794965
"112","2019-07-30","12:25:59.128",438.94236681,-8.8056089212
"113","2019-07-30","12:26:00.355",438.94236681,-8.8056089212
"114","2019-07-30","12:26:01.559",438.94236681,-8.8056089212
"115","2019-07-30","12:26:02.098",438.70815621,-8.8056089212
"116","2019-07-30","12:26:02.631",438.70815621,-9.5911713267
"117","2019-07-30","12:26:03.851",438.70815621,-9.5911713267
"118","2019-07-30","12:26:05.063",438.70815621,-9.5911713267
"119","2019-07-30","12:26:05.608",438.85935182,-9.5911713267
"120","2019-07-30","12:26:06.138",438.85935182,-9.1289046712
"121","2019-07-30","12:26:07.369",438.85935182,-9.1289046712
"122","2019-07-30","12:26:08.565",438.85935182,-9.1289046712
"123","2019-07-30","12:26:09.101",438.95599991,-9.1289046712
"124","2019-07-30","12:26:09.642",438.95599991,-11.517912929
"125","2019-07-30","12:26:10.869",438.95599991,-11.517912929
"126","2019-07-30","12:26:12.082",438.95599991,-11.517912929
"127","2019-07-30","12:26:12.618",438.65296856,-11.517912929
"128","2019-07-30","12:26:13.151",438.65296856,-9.5916569505
"129","2019-07-30","12:26:14.367",438.65296856,-9.5916569505
"130","2019-07-30","12:26:15.575",438.65296856,-9.5916569505
"131","2019-07-30","12:26:16.107",438.66561634,-9.5916569505
"132","2019-07-30","12:26:16.631",438.66561634,-9.2999598258
"133","2019-07-30","12:26:17.849",438.66561634,-9.2999598258
"134","2019-07-30","12:26:19.063",438.66561634,-9.2999598258
"135","2019-07-30","12:26:19.611",438.89683013,-9.2999598258
"136","2019-07-30","12:26:20.148",438.89683013,-9.5778775938
"137","2019-07-30","12:26:21.381",438.89683013,-9.5778775938
"138","2019-07-30","12:26:22.598",438.89683013,-9.5778775938
"139","2019-07-30","12:26:23.118",438.71921077,-9.5778775938
"140","2019-07-30","12:26:23.624",438.71921077,-9.5653995401
"141","2019-07-30","12:26:24.855",438.71921077,-9.5653995401
"142","2019-07-30","12:26:26.069",438.71921077,-9.5653995401
"143","2019-07-30","12:26:26.621",438.70467805,-9.5653995401
"144","2019-07-30","12:26:27.157",438.70467805,-10.442846325
"145","2019-07-30","12:26:28.368",438.70467805,-10.442846325
"146","2019-07-30","12:26:29.578",438.70467805,-10.442846325
"147","2019-07-30","12:26:30.101",438.62950029,-10.442846325
"148","2019-07-30","12:26:30.621",438.62950029,-9.198262172
"149","2019-07-30","12:26:31.852",438.62950029,-9.198262172
"150","2019-07-30","12:26:33.062",438.62950029,-9.198262172
"151","2019-07-30","12:26:33.607",438.52961807,-9.198262172
"152","2019-07-30","12:26:34.137",438.52961807,-8.7326998003
"153","2019-07-30","12:26:35.359",438.52961807,-8.7326998003
"154","2019-07-30","12:26:36.565",438.52961807,-8.7326998003
"155","2019-07-30","12:26:37.098",438.51200768,-8.7326998003
"156","2019-07-30","12:26:37.630",438.51200768,-8.9675799893
"157","2019-07-30","12:26:38.854",438.51200768,-8.9675799893
"158","2019-07-30","12:26:40.058",438.51200768,-8.9675799893
"159","2019-07-30","12:26:40.604",438.84291377,-8.9675799893
"160","2019-07-30","12:26:41.137",438.84291377,-7.2730891738
"161","2019-07-30","12:26:42.351",438.84291377,-7.2730891738
"162","2019-07-30","12:26:43.552",438.84291377,-7.2730891738
"163","2019-07-30","12:26:44.092",438.77092094,-7.2730891738
"164","2019-07-30","12:26:44.611",438.77092094,-9.4282595824
"165","2019-07-30","12:26:45.842",438.77092094,-9.4282595824
"166","2019-07-30","12:26:47.075",438.77092094,-9.4282595824
"167","2019-07-30","12:26:47.627",438.97971909,-9.4282595824
"168","2019-07-30","12:26:48.161",438.97971909,-9.8722230341
"169","2019-07-30","12:26:49.401",438.97971909,-9.8722230341
"170","2019-07-30","12:26:50.615",438.97971909,-9.8722230341
"171","2019-07-30","12:26:51.174",438.62633331,-9.8722230341
"172","2019-07-30","12:26:51.710",438.62633331,-5.8023252764
"173","2019-07-30","12:26:52.926",438.62633331,-5.8023252764
"174","2019-07-30","12:26:54.131",438.62633331,-5.8023252764
"175","2019-07-30","12:26:54.677",438.96209146,-5.8023252764
"176","2019-07-30","12:26:55.213",438.96209146,-7.1115261929
"177","2019-07-30","12:26:56.438",438.96209146,-7.1115261929
"178","2019-07-30","12:26:57.644",438.96209146,-7.1115261929
"179","2019-07-30","12:26:58.194",438.85316861,-7.1115261929
"180","2019-07-30","12:26:58.723",438.85316861,-9.1306132907
"181","2019-07-30","12:26:59.938",438.85316861,-9.1306132907
"182","2019-07-30","12:27:01.144",438.85316861,-9.1306132907
"183","2019-07-30","12:27:01.683",438.78179974,-9.1306132907
"184","2019-07-30","12:27:02.221",438.78179974,-6.5358105097
"185","2019-07-30","12:27:03.450",438.78179974,-6.5358105097
"186","2019-07-30","12:27:04.660",438.78179974,-6.5358105097
"187","2019-07-30","12:27:05.210",439.30389486,-6.5358105097
"188","2019-07-30","12:27:05.749",439.30389486,-9.5476712584
"189","2019-07-30","12:27:06.976",439.30389486,-9.5476712584
"190","2019-07-30","12:27:08.187",439.30389486,-9.5476712584
"191","2019-07-30","12:27:08.707",438.88962453,-9.5476712584
"192","2019-07-30","12:27:09.213",438.88962453,-8.1915838378
"193","2019-07-30","12:27:10.421",438.88962453,-8.1915838378
"194","2019-07-30","12:27:11.634",438.88962453,-8.1915838378
"195","2019-07-30","12:27:12.187",439.01453302,-8.1915838378
"196","2019-07-30","12:27:12.726",439.01453302,-7.9419469677
"197","2019-07-30","12:27:13.950",439.01453302,-7.9419469677
"198","2019-07-30","12:27:15.176",439.01453302,-7.9419469677
"199","2019-07-30","12:27:15.710",438.81657982,-7.9419469677
"200","2019-07-30","12:27:16.232",438.81657982,-8.9272913863
"201","2019-07-30","12:27:17.457",438.81657982,-8.9272913863
"202","2019-07-30","12:27:18.677",438.81657982,-8.9272913863
"203","2019-07-30","12:27:19.219",438.74022659,-8.9272913863
"204","2019-07-30","12:27:19.746",438.74022659,-5.5558181414
"205","2019-07-30","12:27:20.976",438.74022659,-5.5558181414
"206","2019-07-30","12:27:22.190",438.74022659,-5.5558181414
"207","2019-07-30","12:27:22.713",438.83743128,-5.5558181414
"208","2019-07-30","12:27:23.227",438.83743128,-7.7679758917
"209","2019-07-30","12:27:24.453",438.83743128,-7.7679758917
"210","2019-07-30","12:27:25.673",438.83743128,-7.7679758917
"211","2019-07-30","12:27:26.217",438.61524822,-7.7679758917
"212","2019-07-30","12:27:26.756",438.61524822,-8.6582629922
"213","2019-07-30","12:27:27.990",438.61524822,-8.6582629922
"214","2019-07-30","12:27:29.196",438.61524822,-8.6582629922
"215","2019-07-30","12:27:29.717",438.62135659,-8.6582629922
"216","2019-07-30","12:27:30.230",438.62135659,-8.3771938365
"217","2019-07-30","12:27:31.454",438.62135659,-8.3771938365
"218","2019-07-30","12:27:32.668",438.62135659,-8.3771938365
"219","2019-07-30","12:27:33.220",438.76337057,-8.3771938365
"220","2019-07-30","12:27:33.746",438.76337057,-11.113713705
"221","2019-07-30","12:27:34.964",438.76337057,-11.113713705
"222","2019-07-30","12:27:36.174",438.76337057,-11.113713705
"223","2019-07-30","12:27:36.707",438.75352972,-11.113713705
"224","2019-07-30","12:27:37.232",438.75352972,-10.193275526
"225","2019-07-30","12:27:38.450",438.75352972,-10.193275526
"226","2019-07-30","12:27:39.655",438.75352972,-10.193275526
"227","2019-07-30","12:27:40.201",438.64244575,-10.193275526
"228","2019-07-30","12:27:40.730",438.64244575,-9.9523837555
"229","2019-07-30","12:27:41.960",438.64244575,-9.9523837555
"230","2019-07-30","12:27:43.167",438.64244575,-9.9523837555
"231","2019-07-30","12:27:43.697",438.35846517,-9.9523837555
"232","2019-07-30","12:27:44.217",438.35846517,-8.1750298573
"233","2019-07-30","12:27:45.441",438.35846517,-8.1750298573
