"","X.1","X","PosixCT","X12CO2","Delta_Raw_iCO2","Sample","Day"
"1635",86946,86946,"2019-08-13 21:28:03",402.29843307,-24.944733053,"ecu4","Aug13"
"1636",86947,86947,"2019-08-13 21:28:03",402.63861631,-24.944733053,"ecu4","Aug13"
"1637",86948,86948,"2019-08-13 21:28:04",402.63861631,-27.269941814,"ecu4","Aug13"
"1638",86949,86949,"2019-08-13 21:28:05",402.63861631,-27.269941814,"ecu4","Aug13"
"1639",86950,86950,"2019-08-13 21:28:06",402.63861631,-27.269941814,"ecu4","Aug13"
"1640",86951,86951,"2019-08-13 21:28:07",402.09449086,-27.269941814,"ecu4","Aug13"
"1641",86952,86952,"2019-08-13 21:28:07",402.09449086,-25.862252592,"ecu4","Aug13"
"1642",86953,86953,"2019-08-13 21:28:08",402.09449086,-25.862252592,"ecu4","Aug13"
"1643",86954,86954,"2019-08-13 21:28:10",402.09449086,-25.862252592,"ecu4","Aug13"
"1644",86955,86955,"2019-08-13 21:28:10",402.03282312,-25.862252592,"ecu4","Aug13"
"1645",86956,86956,"2019-08-13 21:28:11",402.03282312,-25.763600602,"ecu4","Aug13"
"1646",86957,86957,"2019-08-13 21:28:12",402.03282312,-25.763600602,"ecu4","Aug13"
"1647",86958,86958,"2019-08-13 21:28:13",402.03282312,-25.763600602,"ecu4","Aug13"
"1648",86959,86959,"2019-08-13 21:28:14",402.18253613,-25.763600602,"ecu4","Aug13"
"1649",86960,86960,"2019-08-13 21:28:14",402.18253613,-22.22136884,"ecu4","Aug13"
"1650",86961,86961,"2019-08-13 21:28:15",402.18253613,-22.22136884,"ecu4","Aug13"
"1651",86962,86962,"2019-08-13 21:28:17",402.18253613,-22.22136884,"ecu4","Aug13"
"1652",86963,86963,"2019-08-13 21:28:17",402.18643756,-22.22136884,"ecu4","Aug13"
"1653",86964,86964,"2019-08-13 21:28:18",402.18643756,-22.200257507,"ecu4","Aug13"
"1654",86965,86965,"2019-08-13 21:28:19",402.18643756,-22.200257507,"ecu4","Aug13"
"1655",86966,86966,"2019-08-13 21:28:20",402.18643756,-22.200257507,"ecu4","Aug13"
"1656",86967,86967,"2019-08-13 21:28:21",402.6103112,-22.200257507,"ecu4","Aug13"
"1657",86968,86968,"2019-08-13 21:28:21",402.6103112,-25.2025144,"ecu4","Aug13"
"1658",86969,86969,"2019-08-13 21:28:22",402.6103112,-25.2025144,"ecu4","Aug13"
"1659",86970,86970,"2019-08-13 21:28:24",402.6103112,-25.2025144,"ecu4","Aug13"
"1660",86971,86971,"2019-08-13 21:28:24",403.500255,-25.2025144,"ecu4","Aug13"
"1661",86972,86972,"2019-08-13 21:28:25",403.500255,-25.148445525,"ecu4","Aug13"
"1662",86973,86973,"2019-08-13 21:28:26",403.500255,-25.148445525,"ecu4","Aug13"
"1663",86974,86974,"2019-08-13 21:28:27",403.500255,-25.148445525,"ecu4","Aug13"
"1664",86975,86975,"2019-08-13 21:28:28",408.0599201,-25.148445525,"ecu4","Aug13"
"1665",86976,86976,"2019-08-13 21:28:28",408.0599201,-24.32862856,"ecu4","Aug13"
"1666",86977,86977,"2019-08-13 21:28:29",408.0599201,-24.32862856,"ecu4","Aug13"
"1667",86978,86978,"2019-08-13 21:28:31",408.0599201,-24.32862856,"ecu4","Aug13"
"1668",86979,86979,"2019-08-13 21:28:31",417.11021375,-24.32862856,"ecu4","Aug13"
"1669",86980,86980,"2019-08-13 21:28:32",417.11021375,-21.089731354,"ecu4","Aug13"
"1670",86981,86981,"2019-08-13 21:28:33",417.11021375,-21.089731354,"ecu4","Aug13"
"1671",86982,86982,"2019-08-13 21:28:34",417.11021375,-21.089731354,"ecu4","Aug13"
"1672",86983,86983,"2019-08-13 21:28:35",429.3124939,-21.089731354,"ecu4","Aug13"
"1673",86984,86984,"2019-08-13 21:28:35",429.3124939,-20.758657758,"ecu4","Aug13"
"1674",86985,86985,"2019-08-13 21:28:36",429.3124939,-20.758657758,"ecu4","Aug13"
"1675",86986,86986,"2019-08-13 21:28:38",429.3124939,-20.758657758,"ecu4","Aug13"
"1676",86987,86987,"2019-08-13 21:28:38",443.379145,-20.758657758,"ecu4","Aug13"
"1677",86988,86988,"2019-08-13 21:28:39",443.379145,-17.674852621,"ecu4","Aug13"
"1678",86989,86989,"2019-08-13 21:28:40",443.379145,-17.674852621,"ecu4","Aug13"
"1679",86990,86990,"2019-08-13 21:28:41",443.379145,-17.674852621,"ecu4","Aug13"
"1680",86991,86991,"2019-08-13 21:28:42",458.72720874,-17.674852621,"ecu4","Aug13"
"1681",86992,86992,"2019-08-13 21:28:42",458.72720874,-15.962954982,"ecu4","Aug13"
"1682",86993,86993,"2019-08-13 21:28:43",458.72720874,-15.962954982,"ecu4","Aug13"
"1683",86994,86994,"2019-08-13 21:28:45",458.72720874,-15.962954982,"ecu4","Aug13"
"1684",86995,86995,"2019-08-13 21:28:45",472.78910832,-15.962954982,"ecu4","Aug13"
"1685",86996,86996,"2019-08-13 21:28:46",472.78910832,-14.581045201,"ecu4","Aug13"
"1686",86997,86997,"2019-08-13 21:28:47",472.78910832,-14.581045201,"ecu4","Aug13"
"1687",86998,86998,"2019-08-13 21:28:48",472.78910832,-14.581045201,"ecu4","Aug13"
"1688",86999,86999,"2019-08-13 21:28:49",487.55397695,-14.581045201,"ecu4","Aug13"
"1689",87000,87000,"2019-08-13 21:28:49",487.55397695,-14.599100226,"ecu4","Aug13"
"1690",87001,87001,"2019-08-13 21:28:50",487.55397695,-14.599100226,"ecu4","Aug13"
"1691",87002,87002,"2019-08-13 21:28:52",487.55397695,-14.599100226,"ecu4","Aug13"
"1692",87003,87003,"2019-08-13 21:28:52",504.42038751,-14.599100226,"ecu4","Aug13"
"1693",87004,87004,"2019-08-13 21:28:53",504.42038751,-14.735126083,"ecu4","Aug13"
"1694",87005,87005,"2019-08-13 21:28:54",504.42038751,-14.735126083,"ecu4","Aug13"
"1695",87006,87006,"2019-08-13 21:28:55",504.42038751,-14.735126083,"ecu4","Aug13"
"1696",87007,87007,"2019-08-13 21:28:56",521.97840718,-14.735126083,"ecu4","Aug13"
"1697",87008,87008,"2019-08-13 21:28:56",521.97840718,-12.554829607,"ecu4","Aug13"
"1698",87009,87009,"2019-08-13 21:28:57",521.97840718,-12.554829607,"ecu4","Aug13"
"1699",87010,87010,"2019-08-13 21:28:59",521.97840718,-12.554829607,"ecu4","Aug13"
"1700",87011,87011,"2019-08-13 21:28:59",537.65610168,-12.554829607,"ecu4","Aug13"
