"","X","PosixCT","X12CO2","Delta_Raw_iCO2","Sample"
"86021",86021,2019-08-13 21:14:31,471.39986074,-14.590719106,"col4"
"86022",86022,2019-08-13 21:14:32,471.39986074,-14.590719106,"col4"
"86023",86023,2019-08-13 21:14:33,470.43468505,-14.590719106,"col4"
"86024",86024,2019-08-13 21:14:33,470.43468505,-11.874876998,"col4"
"86025",86025,2019-08-13 21:14:34,470.43468505,-11.874876998,"col4"
"86026",86026,2019-08-13 21:14:36,470.43468505,-11.874876998,"col4"
"86027",86027,2019-08-13 21:14:36,469.56488424,-11.874876998,"col4"
"86028",86028,2019-08-13 21:14:37,469.56488424,-11.465788023,"col4"
"86029",86029,2019-08-13 21:14:38,469.56488424,-11.465788023,"col4"
"86030",86030,2019-08-13 21:14:39,469.56488424,-11.465788023,"col4"
"86031",86031,2019-08-13 21:14:40,468.74448527,-11.465788023,"col4"
"86032",86032,2019-08-13 21:14:40,468.74448527,-6.9695122441,"col4"
"86033",86033,2019-08-13 21:14:41,468.74448527,-6.9695122441,"col4"
"86034",86034,2019-08-13 21:14:43,468.74448527,-6.9695122441,"col4"
"86035",86035,2019-08-13 21:14:43,468.54118145,-6.9695122441,"col4"
"86036",86036,2019-08-13 21:14:44,468.54118145,-8.890791149,"col4"
"86037",86037,2019-08-13 21:14:45,468.54118145,-8.890791149,"col4"
"86038",86038,2019-08-13 21:14:46,468.54118145,-8.890791149,"col4"
"86039",86039,2019-08-13 21:14:47,468.34069265,-8.890791149,"col4"
"86040",86040,2019-08-13 21:14:47,468.34069265,-10.407388066,"col4"
"86041",86041,2019-08-13 21:14:48,468.34069265,-10.407388066,"col4"
"86042",86042,2019-08-13 21:14:50,468.34069265,-10.407388066,"col4"
"86043",86043,2019-08-13 21:14:50,467.78439489,-10.407388066,"col4"
"86044",86044,2019-08-13 21:14:51,467.78439489,-9.1447310978,"col4"
"86045",86045,2019-08-13 21:14:52,467.78439489,-9.1447310978,"col4"
"86046",86046,2019-08-13 21:14:53,467.78439489,-9.1447310978,"col4"
"86047",86047,2019-08-13 21:14:54,467.39814627,-9.1447310978,"col4"
"86048",86048,2019-08-13 21:14:54,467.39814627,-10.252592483,"col4"
"86049",86049,2019-08-13 21:14:56,467.39814627,-10.252592483,"col4"
"86050",86050,2019-08-13 21:14:57,467.39814627,-10.252592483,"col4"
"86051",86051,2019-08-13 21:14:57,466.99668865,-10.252592483,"col4"
"86052",86052,2019-08-13 21:14:58,466.99668865,-12.432907102,"col4"
"86053",86053,2019-08-13 21:14:59,466.99668865,-12.432907102,"col4"
"86054",86054,2019-08-13 21:15:00,466.99668865,-12.432907102,"col4"
"86055",86055,2019-08-13 21:15:01,466.89993564,-12.432907102,"col4"
"86056",86056,2019-08-13 21:15:01,466.89993564,-10.603692265,"col4"
"86057",86057,2019-08-13 21:15:03,466.89993564,-10.603692265,"col4"
"86058",86058,2019-08-13 21:15:04,466.89993564,-10.603692265,"col4"
"86059",86059,2019-08-13 21:15:04,466.74245368,-10.603692265,"col4"
"86060",86060,2019-08-13 21:15:05,466.74245368,-9.1801160693,"col4"
"86061",86061,2019-08-13 21:15:06,466.74245368,-9.1801160693,"col4"
"86062",86062,2019-08-13 21:15:07,466.74245368,-9.1801160693,"col4"
"86063",86063,2019-08-13 21:15:08,466.38998333,-9.1801160693,"col4"
"86064",86064,2019-08-13 21:15:08,466.38998333,-10.33698654,"col4"
"86065",86065,2019-08-13 21:15:10,466.38998333,-10.33698654,"col4"
"86066",86066,2019-08-13 21:15:11,466.38998333,-10.33698654,"col4"
"86067",86067,2019-08-13 21:15:11,466.37914514,-10.33698654,"col4"
"86068",86068,2019-08-13 21:15:12,466.37914514,-8.7422804959,"col4"
"86069",86069,2019-08-13 21:15:13,466.37914514,-8.7422804959,"col4"
"86070",86070,2019-08-13 21:15:14,466.37914514,-8.7422804959,"col4"
"86071",86071,2019-08-13 21:15:15,466.06709443,-8.7422804959,"col4"
"86072",86072,2019-08-13 21:15:15,466.06709443,-11.353064151,"col4"
"86073",86073,2019-08-13 21:15:17,466.06709443,-11.353064151,"col4"
"86074",86074,2019-08-13 21:15:18,466.06709443,-11.353064151,"col4"
"86075",86075,2019-08-13 21:15:18,465.93939907,-11.353064151,"col4"
"86076",86076,2019-08-13 21:15:19,465.93939907,-10.458842271,"col4"
"86077",86077,2019-08-13 21:15:20,465.93939907,-10.458842271,"col4"
"86078",86078,2019-08-13 21:15:21,465.93939907,-10.458842271,"col4"
"86079",86079,2019-08-13 21:15:22,465.74937658,-10.458842271,"col4"
"86080",86080,2019-08-13 21:15:23,465.74937658,-9.4506757726,"col4"
"86081",86081,2019-08-13 21:15:24,465.74937658,-9.4506757726,"col4"
"86082",86082,2019-08-13 21:15:25,465.74937658,-9.4506757726,"col4"
"86083",86083,2019-08-13 21:15:26,465.94587612,-9.4506757726,"col4"
"86084",86084,2019-08-13 21:15:26,465.94587612,-9.6705628815,"col4"
"86085",86085,2019-08-13 21:15:27,465.94587612,-9.6705628815,"col4"
"86086",86086,2019-08-13 21:15:29,465.94587612,-9.6705628815,"col4"
"86087",86087,2019-08-13 21:15:29,466.12722768,-9.6705628815,"col4"
"86088",86088,2019-08-13 21:15:30,466.12722768,-11.853018797,"col4"
"86089",86089,2019-08-13 21:15:31,466.12722768,-11.853018797,"col4"
"86090",86090,2019-08-13 21:15:32,466.12722768,-11.853018797,"col4"
"86091",86091,2019-08-13 21:15:33,465.49166453,-11.853018797,"col4"
"86092",86092,2019-08-13 21:15:33,465.49166453,-8.37096451,"col4"
"86093",86093,2019-08-13 21:15:34,465.49166453,-8.37096451,"col4"
"86094",86094,2019-08-13 21:15:35,465.49166453,-8.37096451,"col4"
"86095",86095,2019-08-13 21:15:36,465.49513078,-8.37096451,"col4"
"86096",86096,2019-08-13 21:15:37,465.49513078,-7.76010579,"col4"
"86097",86097,2019-08-13 21:15:38,465.49513078,-7.76010579,"col4"
"86098",86098,2019-08-13 21:15:39,465.49513078,-7.76010579,"col4"
"86099",86099,2019-08-13 21:15:40,465.46094863,-7.76010579,"col4"
"86100",86100,2019-08-13 21:15:40,465.46094863,-8.1192982701,"col4"
"86101",86101,2019-08-13 21:15:41,465.46094863,-8.1192982701,"col4"
"86102",86102,2019-08-13 21:15:43,465.46094863,-8.1192982701,"col4"
"86103",86103,2019-08-13 21:15:43,466.24068517,-8.1192982701,"col4"
"86104",86104,2019-08-13 21:15:44,466.24068517,-10.415253925,"col4"
"86105",86105,2019-08-13 21:15:45,466.24068517,-10.415253925,"col4"
"86106",86106,2019-08-13 21:15:46,466.24068517,-10.415253925,"col4"
"86107",86107,2019-08-13 21:15:47,470.94574593,-10.415253925,"col4"
"86108",86108,2019-08-13 21:15:47,470.94574593,-9.5159313981,"col4"
"86109",86109,2019-08-13 21:15:48,470.94574593,-9.5159313981,"col4"
"86110",86110,2019-08-13 21:15:50,470.94574593,-9.5159313981,"col4"
"86111",86111,2019-08-13 21:15:50,480.10968708,-9.5159313981,"col4"
"86112",86112,2019-08-13 21:15:51,480.10968708,-9.6646947859,"col4"
"86113",86113,2019-08-13 21:15:52,480.10968708,-9.6646947859,"col4"
"86114",86114,2019-08-13 21:15:53,480.10968708,-9.6646947859,"col4"
"86115",86115,2019-08-13 21:15:54,491.7729023,-9.6646947859,"col4"
"86116",86116,2019-08-13 21:15:54,491.7729023,-10.171287062,"col4"
"86117",86117,2019-08-13 21:15:55,491.7729023,-10.171287062,"col4"
"86118",86118,2019-08-13 21:15:57,491.7729023,-10.171287062,"col4"
"86119",86119,2019-08-13 21:15:57,508.040941,-10.171287062,"col4"
"86120",86120,2019-08-13 21:15:58,508.040941,-13.200416419,"col4"
"86121",86121,2019-08-13 21:15:59,508.040941,-13.200416419,"col4"
"86465",86465,2019-08-13 21:21:01,501.47581055,-13.529933431,"col5"
"86466",86466,2019-08-13 21:21:02,501.47581055,-13.529933431,"col5"
"86467",86467,2019-08-13 21:21:02,499.80362892,-13.529933431,"col5"
"86468",86468,2019-08-13 21:21:03,499.80362892,-10.931262724,"col5"
"86469",86469,2019-08-13 21:21:04,499.80362892,-10.931262724,"col5"
"86470",86470,2019-08-13 21:21:05,499.80362892,-10.931262724,"col5"
"86471",86471,2019-08-13 21:21:06,498.81740368,-10.931262724,"col5"
"86472",86472,2019-08-13 21:21:06,498.81740368,-12.693040019,"col5"
"86473",86473,2019-08-13 21:21:08,498.81740368,-12.693040019,"col5"
"86474",86474,2019-08-13 21:21:09,498.81740368,-12.693040019,"col5"
"86475",86475,2019-08-13 21:21:09,498.46456152,-12.693040019,"col5"
"86476",86476,2019-08-13 21:21:10,498.46456152,-12.960357358,"col5"
"86477",86477,2019-08-13 21:21:11,498.46456152,-12.960357358,"col5"
"86478",86478,2019-08-13 21:21:12,498.46456152,-12.960357358,"col5"
"86479",86479,2019-08-13 21:21:13,498.27429292,-12.960357358,"col5"
"86480",86480,2019-08-13 21:21:13,498.27429292,-15.803625215,"col5"
"86481",86481,2019-08-13 21:21:15,498.27429292,-15.803625215,"col5"
"86482",86482,2019-08-13 21:21:16,498.27429292,-15.803625215,"col5"
"86483",86483,2019-08-13 21:21:16,497.97992957,-15.803625215,"col5"
"86484",86484,2019-08-13 21:21:17,497.97992957,-12.778254832,"col5"
"86485",86485,2019-08-13 21:21:18,497.97992957,-12.778254832,"col5"
"86486",86486,2019-08-13 21:21:19,497.97992957,-12.778254832,"col5"
"86487",86487,2019-08-13 21:21:20,498.28784733,-12.778254832,"col5"
"86488",86488,2019-08-13 21:21:20,498.28784733,-12.597125262,"col5"
"86489",86489,2019-08-13 21:21:22,498.28784733,-12.597125262,"col5"
"86490",86490,2019-08-13 21:21:23,498.28784733,-12.597125262,"col5"
"86491",86491,2019-08-13 21:21:23,498.07563207,-12.597125262,"col5"
"86492",86492,2019-08-13 21:21:24,498.07563207,-12.71128365,"col5"
"86493",86493,2019-08-13 21:21:25,498.07563207,-12.71128365,"col5"
"86494",86494,2019-08-13 21:21:26,498.07563207,-12.71128365,"col5"
"86495",86495,2019-08-13 21:21:27,498.52584779,-12.71128365,"col5"
"86496",86496,2019-08-13 21:21:28,498.52584779,-14.822860158,"col5"
"86497",86497,2019-08-13 21:21:29,498.52584779,-14.822860158,"col5"
"86498",86498,2019-08-13 21:21:30,498.52584779,-14.822860158,"col5"
"86499",86499,2019-08-13 21:21:31,498.73138814,-14.822860158,"col5"
"86500",86500,2019-08-13 21:21:31,498.73138814,-12.723929255,"col5"
"86501",86501,2019-08-13 21:21:32,498.73138814,-12.723929255,"col5"
"86502",86502,2019-08-13 21:21:34,498.73138814,-12.723929255,"col5"
"86503",86503,2019-08-13 21:21:34,499.1428643,-12.723929255,"col5"
"86504",86504,2019-08-13 21:21:35,499.1428643,-13.117981301,"col5"
"86505",86505,2019-08-13 21:21:36,499.1428643,-13.117981301,"col5"
"86506",86506,2019-08-13 21:21:37,499.1428643,-13.117981301,"col5"
"86507",86507,2019-08-13 21:21:38,499.16813713,-13.117981301,"col5"
"86508",86508,2019-08-13 21:21:38,499.16813713,-11.304040562,"col5"
"86509",86509,2019-08-13 21:21:39,499.16813713,-11.304040562,"col5"
"86510",86510,2019-08-13 21:21:40,499.16813713,-11.304040562,"col5"
"86511",86511,2019-08-13 21:21:41,499.17607681,-11.304040562,"col5"
"86512",86512,2019-08-13 21:21:42,499.17607681,-11.218862958,"col5"
"86513",86513,2019-08-13 21:21:43,499.17607681,-11.218862958,"col5"
"86514",86514,2019-08-13 21:21:44,499.17607681,-11.218862958,"col5"
"86515",86515,2019-08-13 21:21:45,499.6562336,-11.218862958,"col5"
"86516",86516,2019-08-13 21:21:45,499.6562336,-11.060669635,"col5"
"86517",86517,2019-08-13 21:21:46,499.6562336,-11.060669635,"col5"
"86518",86518,2019-08-13 21:21:47,499.6562336,-11.060669635,"col5"
"86519",86519,2019-08-13 21:21:48,500.05639413,-11.060669635,"col5"
"86520",86520,2019-08-13 21:21:49,500.05639413,-13.46929077,"col5"
"86521",86521,2019-08-13 21:21:50,500.05639413,-13.46929077,"col5"
"86522",86522,2019-08-13 21:21:51,500.05639413,-13.46929077,"col5"
"86523",86523,2019-08-13 21:21:52,499.98441348,-13.46929077,"col5"
"86524",86524,2019-08-13 21:21:52,499.98441348,-11.580444352,"col5"
"86525",86525,2019-08-13 21:21:53,499.98441348,-11.580444352,"col5"
"86526",86526,2019-08-13 21:21:55,499.98441348,-11.580444352,"col5"
"86527",86527,2019-08-13 21:21:55,500.11643697,-11.580444352,"col5"
"86528",86528,2019-08-13 21:21:56,500.11643697,-12.606098406,"col5"
"86529",86529,2019-08-13 21:21:57,500.11643697,-12.606098406,"col5"
"86530",86530,2019-08-13 21:21:58,500.11643697,-12.606098406,"col5"
"86531",86531,2019-08-13 21:21:59,500.80320887,-12.606098406,"col5"
"86532",86532,2019-08-13 21:21:59,500.80320887,-13.384042486,"col5"
"86533",86533,2019-08-13 21:22:00,500.80320887,-13.384042486,"col5"
"86534",86534,2019-08-13 21:22:01,500.80320887,-13.384042486,"col5"
"86535",86535,2019-08-13 21:22:02,501.05573598,-13.384042486,"col5"
"86536",86536,2019-08-13 21:22:03,501.05573598,-15.727520396,"col5"
"86537",86537,2019-08-13 21:22:04,501.05573598,-15.727520396,"col5"
"86538",86538,2019-08-13 21:22:05,501.05573598,-15.727520396,"col5"
"86539",86539,2019-08-13 21:22:06,500.79444276,-15.727520396,"col5"
"86540",86540,2019-08-13 21:22:06,500.79444276,-14.640780097,"col5"
"86541",86541,2019-08-13 21:22:07,500.79444276,-14.640780097,"col5"
"86542",86542,2019-08-13 21:22:09,500.79444276,-14.640780097,"col5"
"86543",86543,2019-08-13 21:22:09,501.34370151,-14.640780097,"col5"
"86544",86544,2019-08-13 21:22:10,501.34370151,-14.381730744,"col5"
"86545",86545,2019-08-13 21:22:11,501.34370151,-14.381730744,"col5"
"86546",86546,2019-08-13 21:22:12,501.34370151,-14.381730744,"col5"
"86547",86547,2019-08-13 21:22:13,501.31148513,-14.381730744,"col5"
"86548",86548,2019-08-13 21:22:13,501.31148513,-13.68797354,"col5"
"86549",86549,2019-08-13 21:22:14,501.31148513,-13.68797354,"col5"
"86550",86550,2019-08-13 21:22:15,501.31148513,-13.68797354,"col5"
"86551",86551,2019-08-13 21:22:16,501.52602702,-13.68797354,"col5"
"86552",86552,2019-08-13 21:22:17,501.52602702,-13.382295768,"col5"
"86553",86553,2019-08-13 21:22:18,501.52602702,-13.382295768,"col5"
"86554",86554,2019-08-13 21:22:19,501.52602702,-13.382295768,"col5"
"86555",86555,2019-08-13 21:22:20,501.47196784,-13.382295768,"col5"
"86556",86556,2019-08-13 21:22:20,501.47196784,-12.14895497,"col5"
"86557",86557,2019-08-13 21:22:21,501.47196784,-12.14895497,"col5"
"86558",86558,2019-08-13 21:22:23,501.47196784,-12.14895497,"col5"
"86559",86559,2019-08-13 21:22:23,501.8226868,-12.14895497,"col5"
"86560",86560,2019-08-13 21:22:24,501.8226868,-13.985732619,"col5"
"86561",86561,2019-08-13 21:22:25,501.8226868,-13.985732619,"col5"
"86562",86562,2019-08-13 21:22:26,501.8226868,-13.985732619,"col5"
"86563",86563,2019-08-13 21:22:27,502.07954282,-13.985732619,"col5"
"86564",86564,2019-08-13 21:22:27,502.07954282,-14.612169151,"col5"
"86565",86565,2019-08-13 21:22:28,502.07954282,-14.612169151,"col5"
"86566",86566,2019-08-13 21:22:29,502.07954282,-14.612169151,"col5"
"86567",86567,2019-08-13 21:22:30,501.98205284,-14.612169151,"col5"
"86568",86568,2019-08-13 21:22:31,501.98205284,-12.772163136,"col5"
"86569",86569,2019-08-13 21:22:32,501.98205284,-12.772163136,"col5"
"86570",86570,2019-08-13 21:22:33,501.98205284,-12.772163136,"col5"
"86571",86571,2019-08-13 21:22:34,503.11753635,-12.772163136,"col5"
"86572",86572,2019-08-13 21:22:34,503.11753635,-13.829398203,"col5"
"86573",86573,2019-08-13 21:22:35,503.11753635,-13.829398203,"col5"
"86574",86574,2019-08-13 21:22:36,503.11753635,-13.829398203,"col5"
"86575",86575,2019-08-13 21:22:37,504.84646614,-13.829398203,"col5"
"86576",86576,2019-08-13 21:22:38,504.84646614,-12.833451944,"col5"
"86577",86577,2019-08-13 21:22:39,504.84646614,-12.833451944,"col5"
"86578",86578,2019-08-13 21:22:40,504.84646614,-12.833451944,"col5"
"86579",86579,2019-08-13 21:22:41,508.87826674,-12.833451944,"col5"
"86580",86580,2019-08-13 21:22:41,508.87826674,-10.33708459,"col5"
"86581",86581,2019-08-13 21:22:42,508.87826674,-10.33708459,"col5"
"86582",86582,2019-08-13 21:22:44,508.87826674,-10.33708459,"col5"
"86583",86583,2019-08-13 21:22:44,522.84208529,-10.33708459,"col5"
"86584",86584,2019-08-13 21:22:45,522.84208529,-11.244594498,"col5"
"86585",86585,2019-08-13 21:22:46,522.84208529,-11.244594498,"col5"
"86586",86586,2019-08-13 21:22:47,522.84208529,-11.244594498,"col5"
"86587",86587,2019-08-13 21:22:48,548.5304464,-11.244594498,"col5"
"86588",86588,2019-08-13 21:22:48,548.5304464,-13.307745257,"col5"
"86589",86589,2019-08-13 21:22:49,548.5304464,-13.307745257,"col5"
"86590",86590,2019-08-13 21:22:51,548.5304464,-13.307745257,"col5"
"86591",86591,2019-08-13 21:22:51,579.60053721,-13.307745257,"col5"
"86592",86592,2019-08-13 21:22:52,579.60053721,-13.124703915,"col5"
"86593",86593,2019-08-13 21:22:53,579.60053721,-13.124703915,"col5"
"86594",86594,2019-08-13 21:22:54,579.60053721,-13.124703915,"col5"
"86595",86595,2019-08-13 21:22:55,608.64006541,-13.124703915,"col5"
"86596",86596,2019-08-13 21:22:55,608.64006541,-14.975371957,"col5"
"86597",86597,2019-08-13 21:22:56,608.64006541,-14.975371957,"col5"
"86598",86598,2019-08-13 21:22:58,608.64006541,-14.975371957,"col5"
"86599",86599,2019-08-13 21:22:58,629.99316077,-14.975371957,"col5"
"86600",86600,2019-08-13 21:22:59,629.99316077,-14.476428593,"col5"
"87286",87286,2019-08-13 21:33:01,469.12637308,-13.846920596,"col6"
"87287",87287,2019-08-13 21:33:02,470.09643423,-13.846920596,"col6"
"87288",87288,2019-08-13 21:33:02,470.09643423,-15.232972713,"col6"
"87289",87289,2019-08-13 21:33:03,470.09643423,-15.232972713,"col6"
"87290",87290,2019-08-13 21:33:05,470.09643423,-15.232972713,"col6"
"87291",87291,2019-08-13 21:33:05,471.30018086,-15.232972713,"col6"
"87292",87292,2019-08-13 21:33:06,471.30018086,-13.149661486,"col6"
"87293",87293,2019-08-13 21:33:07,471.30018086,-13.149661486,"col6"
"87294",87294,2019-08-13 21:33:08,471.30018086,-13.149661486,"col6"
"87295",87295,2019-08-13 21:33:09,472.35626823,-13.149661486,"col6"
"87296",87296,2019-08-13 21:33:09,472.35626823,-11.41994921,"col6"
"87297",87297,2019-08-13 21:33:10,472.35626823,-11.41994921,"col6"
"87298",87298,2019-08-13 21:33:11,472.35626823,-11.41994921,"col6"
"87299",87299,2019-08-13 21:33:12,472.92637073,-11.41994921,"col6"
"87300",87300,2019-08-13 21:33:13,472.92637073,-12.06657484,"col6"
"87301",87301,2019-08-13 21:33:14,472.92637073,-12.06657484,"col6"
"87302",87302,2019-08-13 21:33:15,472.92637073,-12.06657484,"col6"
"87303",87303,2019-08-13 21:33:16,474.01604224,-12.06657484,"col6"
"87304",87304,2019-08-13 21:33:16,474.01604224,-11.257965392,"col6"
"87305",87305,2019-08-13 21:33:17,474.01604224,-11.257965392,"col6"
"87306",87306,2019-08-13 21:33:19,474.01604224,-11.257965392,"col6"
"87307",87307,2019-08-13 21:33:19,474.58464397,-11.257965392,"col6"
"87308",87308,2019-08-13 21:33:20,474.58464397,-11.397164178,"col6"
"87309",87309,2019-08-13 21:33:21,474.58464397,-11.397164178,"col6"
"87310",87310,2019-08-13 21:33:22,474.58464397,-11.397164178,"col6"
"87311",87311,2019-08-13 21:33:23,474.44956288,-11.397164178,"col6"
"87312",87312,2019-08-13 21:33:23,474.44956288,-8.4116746768,"col6"
"87313",87313,2019-08-13 21:33:24,474.44956288,-8.4116746768,"col6"
"87314",87314,2019-08-13 21:33:26,474.44956288,-8.4116746768,"col6"
"87315",87315,2019-08-13 21:33:26,474.79149752,-8.4116746768,"col6"
"87316",87316,2019-08-13 21:33:27,474.79149752,-11.450760349,"col6"
"87317",87317,2019-08-13 21:33:28,474.79149752,-11.450760349,"col6"
"87318",87318,2019-08-13 21:33:29,474.79149752,-11.450760349,"col6"
"87319",87319,2019-08-13 21:33:30,475.30391138,-11.450760349,"col6"
"87320",87320,2019-08-13 21:33:30,475.30391138,-11.491953802,"col6"
"87321",87321,2019-08-13 21:33:31,475.30391138,-11.491953802,"col6"
"87322",87322,2019-08-13 21:33:33,475.30391138,-11.491953802,"col6"
"87323",87323,2019-08-13 21:33:33,475.44227007,-11.491953802,"col6"
"87324",87324,2019-08-13 21:33:34,475.44227007,-11.886207328,"col6"
"87325",87325,2019-08-13 21:33:35,475.44227007,-11.886207328,"col6"
"87326",87326,2019-08-13 21:33:36,475.44227007,-11.886207328,"col6"
"87327",87327,2019-08-13 21:33:37,475.49778218,-11.886207328,"col6"
"87328",87328,2019-08-13 21:33:37,475.49778218,-11.311893244,"col6"
"87329",87329,2019-08-13 21:33:38,475.49778218,-11.311893244,"col6"
"87330",87330,2019-08-13 21:33:40,475.49778218,-11.311893244,"col6"
"87331",87331,2019-08-13 21:33:40,475.60069279,-11.311893244,"col6"
"87332",87332,2019-08-13 21:33:41,475.60069279,-9.568561606,"col6"
"87333",87333,2019-08-13 21:33:42,475.60069279,-9.568561606,"col6"
"87334",87334,2019-08-13 21:33:43,475.60069279,-9.568561606,"col6"
"87335",87335,2019-08-13 21:33:44,475.90813017,-9.568561606,"col6"
"87336",87336,2019-08-13 21:33:44,475.90813017,-10.812018595,"col6"
"87337",87337,2019-08-13 21:33:45,475.90813017,-10.812018595,"col6"
"87338",87338,2019-08-13 21:33:47,475.90813017,-10.812018595,"col6"
"87339",87339,2019-08-13 21:33:47,475.58333573,-10.812018595,"col6"
"87340",87340,2019-08-13 21:33:48,475.58333573,-10.734606506,"col6"
"87341",87341,2019-08-13 21:33:49,475.58333573,-10.734606506,"col6"
"87342",87342,2019-08-13 21:33:50,475.58333573,-10.734606506,"col6"
"87343",87343,2019-08-13 21:33:51,476.111454,-10.734606506,"col6"
"87344",87344,2019-08-13 21:33:51,476.111454,-13.069742462,"col6"
"87345",87345,2019-08-13 21:33:52,476.111454,-13.069742462,"col6"
"87346",87346,2019-08-13 21:33:54,476.111454,-13.069742462,"col6"
"87347",87347,2019-08-13 21:33:54,476.03306618,-13.069742462,"col6"
"87348",87348,2019-08-13 21:33:55,476.03306618,-10.175336121,"col6"
"87349",87349,2019-08-13 21:33:56,476.03306618,-10.175336121,"col6"
"87350",87350,2019-08-13 21:33:57,476.03306618,-10.175336121,"col6"
"87351",87351,2019-08-13 21:33:58,475.90441831,-10.175336121,"col6"
"87352",87352,2019-08-13 21:33:58,475.90441831,-12.206467022,"col6"
"87353",87353,2019-08-13 21:33:59,475.90441831,-12.206467022,"col6"
"87354",87354,2019-08-13 21:34:01,475.90441831,-12.206467022,"col6"
"87355",87355,2019-08-13 21:34:01,476.5196376,-12.206467022,"col6"
"87356",87356,2019-08-13 21:34:02,476.5196376,-12.620837407,"col6"
"87357",87357,2019-08-13 21:34:03,476.5196376,-12.620837407,"col6"
"87358",87358,2019-08-13 21:34:04,476.5196376,-12.620837407,"col6"
"87359",87359,2019-08-13 21:34:05,476.50024813,-12.620837407,"col6"
"87360",87360,2019-08-13 21:34:05,476.50024813,-9.9551731063,"col6"
"87361",87361,2019-08-13 21:34:07,476.50024813,-9.9551731063,"col6"
"87362",87362,2019-08-13 21:34:08,476.50024813,-9.9551731063,"col6"
"87363",87363,2019-08-13 21:34:08,476.68963455,-9.9551731063,"col6"
"87364",87364,2019-08-13 21:34:09,476.68963455,-11.379387785,"col6"
"87365",87365,2019-08-13 21:34:10,476.68963455,-11.379387785,"col6"
"87366",87366,2019-08-13 21:34:11,476.68963455,-11.379387785,"col6"
"87367",87367,2019-08-13 21:34:12,476.62054164,-11.379387785,"col6"
"87368",87368,2019-08-13 21:34:12,476.62054164,-10.827389291,"col6"
"87369",87369,2019-08-13 21:34:14,476.62054164,-10.827389291,"col6"
"87370",87370,2019-08-13 21:34:15,476.62054164,-10.827389291,"col6"
"87371",87371,2019-08-13 21:34:15,476.80055223,-10.827389291,"col6"
"87372",87372,2019-08-13 21:34:16,476.80055223,-9.9600614808,"col6"
"87373",87373,2019-08-13 21:34:17,476.80055223,-9.9600614808,"col6"
"87374",87374,2019-08-13 21:34:18,476.80055223,-9.9600614808,"col6"
"87375",87375,2019-08-13 21:34:19,476.52406222,-9.9600614808,"col6"
"87376",87376,2019-08-13 21:34:19,476.52406222,-12.308193366,"col6"
"87377",87377,2019-08-13 21:34:21,476.52406222,-12.308193366,"col6"
"87378",87378,2019-08-13 21:34:22,476.52406222,-12.308193366,"col6"
"87379",87379,2019-08-13 21:34:22,477.22087828,-12.308193366,"col6"
"87380",87380,2019-08-13 21:34:23,477.22087828,-12.531851511,"col6"
"87381",87381,2019-08-13 21:34:24,477.22087828,-12.531851511,"col6"
"87382",87382,2019-08-13 21:34:25,477.22087828,-12.531851511,"col6"
"87383",87383,2019-08-13 21:34:26,476.62893233,-12.531851511,"col6"
"87384",87384,2019-08-13 21:34:26,476.62893233,-12.070567971,"col6"
"87385",87385,2019-08-13 21:34:28,476.62893233,-12.070567971,"col6"
"87386",87386,2019-08-13 21:34:29,476.62893233,-12.070567971,"col6"
"87387",87387,2019-08-13 21:34:29,476.52585572,-12.070567971,"col6"
"87388",87388,2019-08-13 21:34:30,476.52585572,-8.8796602397,"col6"
"87389",87389,2019-08-13 21:34:31,476.52585572,-8.8796602397,"col6"
"87390",87390,2019-08-13 21:34:32,476.52585572,-8.8796602397,"col6"
"87391",87391,2019-08-13 21:34:33,476.70592769,-8.8796602397,"col6"
"87392",87392,2019-08-13 21:34:33,476.70592769,-9.5373000393,"col6"
"87393",87393,2019-08-13 21:34:35,476.70592769,-9.5373000393,"col6"
"87394",87394,2019-08-13 21:34:36,476.70592769,-9.5373000393,"col6"
"87395",87395,2019-08-13 21:34:36,476.69464205,-9.5373000393,"col6"
"87396",87396,2019-08-13 21:34:37,476.69464205,-10.008401859,"col6"
"87397",87397,2019-08-13 21:34:38,476.69464205,-10.008401859,"col6"
"87398",87398,2019-08-13 21:34:39,476.69464205,-10.008401859,"col6"
"87399",87399,2019-08-13 21:34:40,476.93637192,-10.008401859,"col6"
"87400",87400,2019-08-13 21:34:40,476.93637192,-12.723369023,"col6"
"87401",87401,2019-08-13 21:34:42,476.93637192,-12.723369023,"col6"
"87402",87402,2019-08-13 21:34:43,476.93637192,-12.723369023,"col6"
"87403",87403,2019-08-13 21:34:43,477.30738293,-12.723369023,"col6"
"87404",87404,2019-08-13 21:34:44,477.30738293,-13.442871691,"col6"
"87405",87405,2019-08-13 21:34:45,477.30738293,-13.442871691,"col6"
"87406",87406,2019-08-13 21:34:46,477.30738293,-13.442871691,"col6"
"87407",87407,2019-08-13 21:34:47,477.43020233,-13.442871691,"col6"
"87408",87408,2019-08-13 21:34:47,477.43020233,-12.922934512,"col6"
"87409",87409,2019-08-13 21:34:49,477.43020233,-12.922934512,"col6"
"87410",87410,2019-08-13 21:34:50,477.43020233,-12.922934512,"col6"
"87411",87411,2019-08-13 21:34:50,476.91666512,-12.922934512,"col6"
"87412",87412,2019-08-13 21:34:51,476.91666512,-11.156630871,"col6"
"87413",87413,2019-08-13 21:34:52,476.91666512,-11.156630871,"col6"
"87414",87414,2019-08-13 21:34:53,476.91666512,-11.156630871,"col6"
