"","DATE","TIME","X12CO2","Delta_Raw_iCO2"
"1","2019-08-13","17:19:51.229",414.56920953,-7.7099287381
"2","2019-08-13","17:19:51.779",414.72386072,-7.7099287381
"3","2019-08-13","17:19:52.315",414.72386072,-7.9004508227
"4","2019-08-13","17:19:53.538",414.72386072,-7.9004508227
"5","2019-08-13","17:19:54.740",414.72386072,-7.9004508227
"6","2019-08-13","17:19:55.286",414.9188237,-7.9004508227
"7","2019-08-13","17:19:55.821",414.9188237,-6.8724601353
"8","2019-08-13","17:19:57.046",414.9188237,-6.8724601353
"9","2019-08-13","17:19:58.263",414.9188237,-6.8724601353
"10","2019-08-13","17:19:58.812",414.75429683,-6.8724601353
"11","2019-08-13","17:19:59.349",414.75429683,-10.550102372
"12","2019-08-13","17:20:00.572",414.75429683,-10.550102372
"13","2019-08-13","17:20:01.793",414.75429683,-10.550102372
"14","2019-08-13","17:20:02.323",414.65271196,-10.550102372
"15","2019-08-13","17:20:02.854",414.65271196,-5.8975844095
"16","2019-08-13","17:20:04.085",414.65271196,-5.8975844095
"17","2019-08-13","17:20:05.293",414.65271196,-5.8975844095
"18","2019-08-13","17:20:05.838",414.62478987,-5.8975844095
"19","2019-08-13","17:20:06.362",414.62478987,-6.9269053608
"20","2019-08-13","17:20:07.576",414.62478987,-6.9269053608
"21","2019-08-13","17:20:08.802",414.62478987,-6.9269053608
"22","2019-08-13","17:20:09.339",414.58730404,-6.9269053608
"23","2019-08-13","17:20:09.854",414.58730404,-7.8460677807
"24","2019-08-13","17:20:11.089",414.58730404,-7.8460677807
"25","2019-08-13","17:20:12.331",414.58730404,-7.8460677807
"26","2019-08-13","17:20:12.885",414.57713521,-7.8460677807
"27","2019-08-13","17:20:13.417",414.57713521,-7.6536526794
"28","2019-08-13","17:20:14.660",414.57713521,-7.6536526794
"29","2019-08-13","17:20:15.880",414.57713521,-7.6536526794
"30","2019-08-13","17:20:16.424",414.60807224,-7.6536526794
"31","2019-08-13","17:20:16.960",414.60807224,-6.8424469902
"32","2019-08-13","17:20:18.180",414.60807224,-6.8424469902
"33","2019-08-13","17:20:19.392",414.60807224,-6.8424469902
"34","2019-08-13","17:20:19.927",414.65953773,-6.8424469902
"35","2019-08-13","17:20:20.444",414.65953773,-10.478448585
"36","2019-08-13","17:20:21.671",414.65953773,-10.478448585
"37","2019-08-13","17:20:22.885",414.65953773,-10.478448585
"38","2019-08-13","17:20:23.434",414.49410887,-10.478448585
"39","2019-08-13","17:20:23.966",414.49410887,-9.4582981073
"40","2019-08-13","17:20:25.184",414.49410887,-9.4582981073
