Date,Time,Volts
6/18/2019,11:00:37 AM,0.808
6/18/2019,11:00:42 AM,0.8055
6/18/2019,11:00:47 AM,0.803
6/18/2019,11:00:52 AM,0.8015
6/18/2019,11:00:57 AM,0.801
6/18/2019,11:01:02 AM,0.8015
6/18/2019,11:01:07 AM,0.8035
6/18/2019,11:01:12 AM,0.806
6/18/2019,11:01:17 AM,0.806
6/18/2019,11:01:22 AM,0.805
6/18/2019,11:01:27 AM,0.805
6/18/2019,11:01:32 AM,0.8065
6/18/2019,11:01:37 AM,0.8075
6/18/2019,11:01:42 AM,0.806
6/18/2019,11:01:47 AM,0.8055
6/18/2019,11:01:52 AM,0.807
6/18/2019,11:01:57 AM,0.81
6/18/2019,11:02:02 AM,0.8115
6/18/2019,11:02:07 AM,0.8105
6/18/2019,11:02:12 AM,0.8095
6/18/2019,11:02:17 AM,0.809
6/18/2019,11:02:22 AM,0.809
6/18/2019,11:02:27 AM,0.808
6/18/2019,11:02:32 AM,0.8075
6/18/2019,11:02:37 AM,0.8065
6/18/2019,11:02:42 AM,0.8075
6/18/2019,11:02:47 AM,0.8095
6/18/2019,11:02:52 AM,0.811
6/18/2019,11:02:57 AM,0.811
6/18/2019,11:03:02 AM,0.81
6/18/2019,11:03:07 AM,0.8095
6/18/2019,11:03:12 AM,0.81
6/18/2019,11:03:17 AM,0.8105
6/18/2019,11:03:22 AM,0.8105
6/18/2019,11:03:27 AM,0.81
6/18/2019,11:03:32 AM,0.8095
6/18/2019,11:03:37 AM,0.809
6/18/2019,11:03:42 AM,0.808
6/18/2019,11:03:47 AM,0.809
6/18/2019,11:03:52 AM,0.81
6/18/2019,11:03:57 AM,0.81
6/18/2019,11:04:02 AM,0.811
6/18/2019,11:04:07 AM,0.811
6/18/2019,11:04:12 AM,0.8105
6/18/2019,11:04:17 AM,0.81
6/18/2019,11:04:22 AM,0.811
6/18/2019,11:04:27 AM,0.812
6/18/2019,11:04:32 AM,0.8125
6/18/2019,11:04:37 AM,0.8115
6/18/2019,11:04:42 AM,0.811
6/18/2019,11:04:47 AM,0.8105
6/18/2019,11:04:52 AM,0.8105
6/18/2019,11:04:57 AM,0.8105
6/18/2019,11:05:02 AM,0.8095
6/18/2019,11:05:07 AM,0.811
6/18/2019,11:05:12 AM,0.8125
6/18/2019,11:05:17 AM,0.813
6/18/2019,11:05:22 AM,0.812
6/18/2019,11:05:27 AM,0.811
6/18/2019,11:05:32 AM,0.81
6/18/2019,11:05:37 AM,0.8095
6/18/2019,11:05:42 AM,0.8095
6/18/2019,11:05:47 AM,0.81
6/18/2019,11:05:52 AM,0.811
6/18/2019,11:05:57 AM,0.8125
6/18/2019,11:06:02 AM,0.813
6/18/2019,11:06:07 AM,0.813
6/18/2019,11:06:12 AM,0.8125
6/18/2019,11:06:17 AM,0.8125
6/18/2019,11:06:22 AM,0.8135
6/18/2019,11:06:27 AM,0.813
6/18/2019,11:06:32 AM,0.813
6/18/2019,11:06:37 AM,0.8115
6/18/2019,11:06:42 AM,0.8115
6/18/2019,11:06:47 AM,0.8115
6/18/2019,11:06:52 AM,0.8115
6/18/2019,11:06:57 AM,0.8105
6/18/2019,11:07:02 AM,0.809
6/18/2019,11:07:07 AM,0.8085
6/18/2019,11:07:12 AM,0.8075
6/18/2019,11:07:17 AM,0.808
6/18/2019,11:07:22 AM,0.8095
6/18/2019,11:07:27 AM,0.81
6/18/2019,11:07:32 AM,0.809
6/18/2019,11:07:37 AM,0.8085
6/18/2019,11:07:42 AM,0.8085
6/18/2019,11:07:47 AM,0.81
6/18/2019,11:07:52 AM,0.811
6/18/2019,11:07:57 AM,0.8115
6/18/2019,11:08:02 AM,0.812
6/18/2019,11:08:07 AM,0.8135
6/18/2019,11:08:12 AM,0.814
6/18/2019,11:08:17 AM,0.814
6/18/2019,11:08:22 AM,0.813
6/18/2019,11:08:27 AM,0.812
6/18/2019,11:08:32 AM,0.813
6/18/2019,11:08:37 AM,0.814
6/18/2019,11:08:42 AM,0.815
6/18/2019,11:08:47 AM,0.815
6/18/2019,11:08:52 AM,0.814
6/18/2019,11:08:57 AM,0.8125
6/18/2019,11:09:02 AM,0.811
6/18/2019,11:09:07 AM,0.8105
6/18/2019,11:09:12 AM,0.811
6/18/2019,11:09:17 AM,0.812
6/18/2019,11:09:22 AM,0.812
6/18/2019,11:09:27 AM,0.8125
6/18/2019,11:09:32 AM,0.812
6/18/2019,11:09:37 AM,0.8115
6/18/2019,11:09:42 AM,0.811
6/18/2019,11:09:47 AM,0.811
6/18/2019,11:09:52 AM,0.8115
6/18/2019,11:09:57 AM,0.8125
6/18/2019,11:10:02 AM,0.813
6/18/2019,11:10:07 AM,0.8135
6/18/2019,11:10:12 AM,0.8135
6/18/2019,11:10:17 AM,0.814
6/18/2019,11:10:22 AM,0.814
6/18/2019,11:10:27 AM,0.814
6/18/2019,11:10:32 AM,0.8135
6/18/2019,11:10:37 AM,0.813
6/18/2019,11:10:42 AM,0.8125
6/18/2019,11:10:47 AM,0.8125
6/18/2019,11:10:52 AM,0.812
6/18/2019,11:10:57 AM,0.8125
6/18/2019,11:11:02 AM,0.8135
6/18/2019,11:11:07 AM,0.814
6/18/2019,11:11:12 AM,0.814
6/18/2019,11:11:17 AM,0.813
6/18/2019,11:11:22 AM,0.8125
6/18/2019,11:11:27 AM,0.812
6/18/2019,11:11:32 AM,0.813
6/18/2019,11:11:37 AM,0.814
6/18/2019,11:11:42 AM,0.815
6/18/2019,11:11:47 AM,0.815
6/18/2019,11:11:52 AM,0.815
6/18/2019,11:11:57 AM,0.816
6/18/2019,11:12:02 AM,0.817
6/18/2019,11:12:07 AM,0.8175
6/18/2019,11:12:12 AM,0.816
6/18/2019,11:12:17 AM,0.814
6/18/2019,11:12:22 AM,0.8135
6/18/2019,11:12:27 AM,0.813
6/18/2019,11:12:32 AM,0.8125
6/18/2019,11:12:37 AM,0.812
6/18/2019,11:12:42 AM,0.8125
6/18/2019,11:12:47 AM,0.813
6/18/2019,11:12:52 AM,0.814
6/18/2019,11:12:57 AM,0.815
6/18/2019,11:13:02 AM,0.817
6/18/2019,11:13:07 AM,0.818
6/18/2019,11:13:12 AM,0.8175
6/18/2019,11:13:17 AM,0.8165
6/18/2019,11:13:22 AM,0.816
6/18/2019,11:13:27 AM,0.815
6/18/2019,11:13:32 AM,0.815
6/18/2019,11:13:37 AM,0.8155
6/18/2019,11:13:42 AM,0.8175
6/18/2019,11:13:47 AM,0.8185
6/18/2019,11:13:52 AM,0.8185
6/18/2019,11:13:57 AM,0.8165
6/18/2019,11:14:02 AM,0.8145
6/18/2019,11:14:07 AM,0.813
6/18/2019,11:14:12 AM,0.813
6/18/2019,11:14:17 AM,0.8145
6/18/2019,11:14:22 AM,0.8155
6/18/2019,11:14:27 AM,0.8165
6/18/2019,11:14:32 AM,0.8175
6/18/2019,11:14:37 AM,0.818
6/18/2019,11:14:42 AM,0.818
6/18/2019,11:14:47 AM,0.8165
6/18/2019,11:14:52 AM,0.815
6/18/2019,11:14:57 AM,0.8135
6/18/2019,11:15:02 AM,0.813
6/18/2019,11:15:07 AM,0.812
6/18/2019,11:15:12 AM,0.811
6/18/2019,11:15:17 AM,0.813
6/18/2019,11:15:22 AM,0.8155
6/18/2019,11:15:27 AM,0.8175
6/18/2019,11:15:32 AM,0.8175
6/18/2019,11:15:37 AM,0.817
6/18/2019,11:15:42 AM,0.8165
6/18/2019,11:15:47 AM,0.8165
6/18/2019,11:15:52 AM,0.8165
6/18/2019,11:15:57 AM,0.816
6/18/2019,11:16:02 AM,0.8145
6/18/2019,11:16:07 AM,0.813
6/18/2019,11:16:12 AM,0.8125
6/18/2019,11:16:17 AM,0.8125
6/18/2019,11:16:22 AM,0.8135
6/18/2019,11:16:27 AM,0.8145
6/18/2019,11:16:32 AM,0.8155
6/18/2019,11:16:37 AM,0.815
6/18/2019,11:16:42 AM,0.8135
6/18/2019,11:16:47 AM,0.811
6/18/2019,11:16:52 AM,0.8105
6/18/2019,11:16:57 AM,0.811
6/18/2019,11:17:02 AM,0.812
6/18/2019,11:17:07 AM,0.8115
6/18/2019,11:17:12 AM,0.812
6/18/2019,11:17:17 AM,0.8125
6/18/2019,11:17:22 AM,0.8135
6/18/2019,11:17:27 AM,0.8125
6/18/2019,11:17:32 AM,0.812
6/18/2019,11:17:37 AM,0.811
6/18/2019,11:17:42 AM,0.811
6/18/2019,11:17:47 AM,0.8115
6/18/2019,11:17:52 AM,0.812
6/18/2019,11:17:57 AM,0.8115
6/18/2019,11:18:02 AM,0.8105
6/18/2019,11:18:07 AM,0.81
6/18/2019,11:18:12 AM,0.8105
6/18/2019,11:18:17 AM,0.8115
6/18/2019,11:18:22 AM,0.812
6/18/2019,11:18:27 AM,0.812
6/18/2019,11:18:32 AM,0.8125
6/18/2019,11:18:37 AM,0.8145
6/18/2019,11:18:42 AM,0.8165
6/18/2019,11:18:47 AM,0.816
6/18/2019,11:18:52 AM,0.815
6/18/2019,11:18:57 AM,0.8135
6/18/2019,11:19:02 AM,0.814
6/18/2019,11:19:07 AM,0.814
6/18/2019,11:19:12 AM,0.8165
6/18/2019,11:19:17 AM,0.818
6/18/2019,11:19:22 AM,0.8185
6/18/2019,11:19:27 AM,0.818
6/18/2019,11:19:32 AM,0.817
6/18/2019,11:19:37 AM,0.816
6/18/2019,11:19:42 AM,0.8155
6/18/2019,11:19:47 AM,0.8155
6/18/2019,11:19:52 AM,0.8155
6/18/2019,11:19:57 AM,0.8165
6/18/2019,11:20:02 AM,0.8185
6/18/2019,11:20:07 AM,0.8195
6/18/2019,11:20:12 AM,0.819
6/18/2019,11:20:17 AM,0.8175
6/18/2019,11:20:22 AM,0.8165
6/18/2019,11:20:27 AM,0.817
6/18/2019,11:20:32 AM,0.817
6/18/2019,11:20:37 AM,0.8165
6/18/2019,11:20:42 AM,0.8165
6/18/2019,11:20:47 AM,0.817
6/18/2019,11:20:52 AM,0.817
6/18/2019,11:20:57 AM,0.8165
6/18/2019,11:21:02 AM,0.8175
6/18/2019,11:21:07 AM,0.818
6/18/2019,11:21:12 AM,0.818
6/18/2019,11:21:17 AM,0.818
6/18/2019,11:21:22 AM,0.8175
6/18/2019,11:21:27 AM,0.817
6/18/2019,11:21:32 AM,0.8165
6/18/2019,11:21:37 AM,0.8165
6/18/2019,11:21:42 AM,0.817
6/18/2019,11:21:47 AM,0.818
6/18/2019,11:21:52 AM,0.8185
6/18/2019,11:21:57 AM,0.818
6/18/2019,11:22:02 AM,0.817
6/18/2019,11:22:07 AM,0.8175
6/18/2019,11:22:12 AM,0.818
6/18/2019,11:22:17 AM,0.819
6/18/2019,11:22:22 AM,0.8185
6/18/2019,11:22:27 AM,0.8175
6/18/2019,11:22:32 AM,0.817
6/18/2019,11:22:37 AM,0.8165
6/18/2019,11:22:42 AM,0.8155
6/18/2019,11:22:47 AM,0.8155
6/18/2019,11:22:52 AM,0.816
6/18/2019,11:22:57 AM,0.817
6/18/2019,11:23:02 AM,0.8175
6/18/2019,11:23:07 AM,0.8175
6/18/2019,11:23:12 AM,0.8175
6/18/2019,11:23:17 AM,0.818
6/18/2019,11:23:22 AM,0.8175
6/18/2019,11:23:27 AM,0.817
6/18/2019,11:23:32 AM,0.816
6/18/2019,11:23:37 AM,0.816
6/18/2019,11:23:42 AM,0.816
6/18/2019,11:23:47 AM,0.816
6/18/2019,11:23:52 AM,0.817
6/18/2019,11:23:57 AM,0.817
6/18/2019,11:24:02 AM,0.818
6/18/2019,11:24:07 AM,0.8185
6/18/2019,11:24:12 AM,0.8195
6/18/2019,11:24:17 AM,0.8205
6/18/2019,11:24:22 AM,0.8205
6/18/2019,11:24:27 AM,0.8205
6/18/2019,11:24:32 AM,0.821
6/18/2019,11:24:37 AM,0.8215
6/18/2019,11:24:42 AM,0.821
6/18/2019,11:24:47 AM,0.8195
6/18/2019,11:24:52 AM,0.8195
6/18/2019,11:24:57 AM,0.8205
6/18/2019,11:25:02 AM,0.821
6/18/2019,11:25:07 AM,0.82
6/18/2019,11:25:12 AM,0.8205
6/18/2019,11:25:17 AM,0.821
6/18/2019,11:25:22 AM,0.8215
6/18/2019,11:25:27 AM,0.822
6/18/2019,11:25:32 AM,0.822
6/18/2019,11:25:37 AM,0.8215
6/18/2019,11:25:42 AM,0.821
6/18/2019,11:25:47 AM,0.8205
6/18/2019,11:25:52 AM,0.819
6/18/2019,11:25:57 AM,0.8185
6/18/2019,11:26:02 AM,0.817
6/18/2019,11:26:07 AM,0.8175
6/18/2019,11:26:12 AM,0.819
6/18/2019,11:26:17 AM,0.82
6/18/2019,11:26:22 AM,0.819
6/18/2019,11:26:27 AM,0.8175
6/18/2019,11:26:32 AM,0.817
6/18/2019,11:26:37 AM,0.818
6/18/2019,11:26:42 AM,0.8195
6/18/2019,11:26:47 AM,0.8195
6/18/2019,11:26:52 AM,0.82
6/18/2019,11:26:57 AM,0.82
6/18/2019,11:27:02 AM,0.821
6/18/2019,11:27:07 AM,0.82
6/18/2019,11:27:12 AM,0.819
6/18/2019,11:27:17 AM,0.818
6/18/2019,11:27:22 AM,0.8165
6/18/2019,11:27:27 AM,0.8155
6/18/2019,11:27:32 AM,0.817
6/18/2019,11:27:37 AM,0.818
6/18/2019,11:27:42 AM,0.8175
6/18/2019,11:27:47 AM,0.817
6/18/2019,11:27:52 AM,0.817
6/18/2019,11:27:57 AM,0.8165
6/18/2019,11:28:02 AM,0.8165
6/18/2019,11:28:07 AM,0.817
6/18/2019,11:28:12 AM,0.8175
6/18/2019,11:28:17 AM,0.8175
6/18/2019,11:28:22 AM,0.817
6/18/2019,11:28:27 AM,0.817
6/18/2019,11:28:32 AM,0.8175
6/18/2019,11:28:37 AM,0.818
6/18/2019,11:28:42 AM,0.817
6/18/2019,11:28:47 AM,0.816
6/18/2019,11:28:52 AM,0.816
6/18/2019,11:28:57 AM,0.817
6/18/2019,11:29:02 AM,0.817
6/18/2019,11:29:07 AM,0.816
6/18/2019,11:29:12 AM,0.8155
6/18/2019,11:29:17 AM,0.815
6/18/2019,11:29:22 AM,0.8145
6/18/2019,11:29:27 AM,0.8135
6/18/2019,11:29:32 AM,0.814
6/18/2019,11:29:37 AM,0.8145
6/18/2019,11:29:42 AM,0.8155
6/18/2019,11:29:47 AM,0.8165
6/18/2019,11:29:52 AM,0.817
6/18/2019,11:29:57 AM,0.8165
6/18/2019,11:30:02 AM,0.816
6/18/2019,11:30:07 AM,0.814
6/18/2019,11:30:12 AM,0.8125
6/18/2019,11:30:17 AM,0.8115
6/18/2019,11:30:22 AM,0.811
6/18/2019,11:30:27 AM,0.8125
6/18/2019,11:30:32 AM,0.814
6/18/2019,11:30:37 AM,0.8145
6/18/2019,11:30:42 AM,0.814
6/18/2019,11:30:47 AM,0.813
6/18/2019,11:30:52 AM,0.8125
6/18/2019,11:30:57 AM,0.813
6/18/2019,11:31:02 AM,0.8145
6/18/2019,11:31:07 AM,0.8155
6/18/2019,11:31:12 AM,0.8155
6/18/2019,11:31:17 AM,0.8145
6/18/2019,11:31:22 AM,0.8145
6/18/2019,11:31:27 AM,0.815
6/18/2019,11:31:32 AM,0.816
6/18/2019,11:31:37 AM,0.8165
6/18/2019,11:31:42 AM,0.8175
6/18/2019,11:31:47 AM,0.8185
6/18/2019,11:31:52 AM,0.8185
6/18/2019,11:31:57 AM,0.819
6/18/2019,11:32:02 AM,0.8195
6/18/2019,11:32:07 AM,0.819
6/18/2019,11:32:12 AM,0.818
6/18/2019,11:32:17 AM,0.817
6/18/2019,11:32:22 AM,0.816
6/18/2019,11:32:27 AM,0.8155
6/18/2019,11:32:32 AM,0.8155
6/18/2019,11:32:37 AM,0.8165
6/18/2019,11:32:42 AM,0.817
6/18/2019,11:32:47 AM,0.8175
6/18/2019,11:32:52 AM,0.8185
6/18/2019,11:32:57 AM,0.819
6/18/2019,11:33:02 AM,0.82
6/18/2019,11:33:07 AM,0.8205
6/18/2019,11:33:12 AM,0.82
6/18/2019,11:33:17 AM,0.8185
6/18/2019,11:33:22 AM,0.8175
6/18/2019,11:33:27 AM,0.8175
6/18/2019,11:33:32 AM,0.8185
6/18/2019,11:33:37 AM,0.819
6/18/2019,11:33:42 AM,0.8195
6/18/2019,11:33:47 AM,0.82
6/18/2019,11:33:52 AM,0.8205
6/18/2019,11:33:57 AM,0.819
6/18/2019,11:34:02 AM,0.818
6/18/2019,11:34:07 AM,0.819
6/18/2019,11:34:12 AM,0.8215
6/18/2019,11:34:17 AM,0.822
6/18/2019,11:34:22 AM,0.821
6/18/2019,11:34:27 AM,0.8215
6/18/2019,11:34:32 AM,0.8225
6/18/2019,11:34:37 AM,0.8225
6/18/2019,11:34:42 AM,0.8215
6/18/2019,11:34:47 AM,0.82
6/18/2019,11:34:52 AM,0.8195
6/18/2019,11:34:57 AM,0.819
6/18/2019,11:35:02 AM,0.8195
6/18/2019,11:35:07 AM,0.819
6/18/2019,11:35:12 AM,0.8175
6/18/2019,11:35:17 AM,0.815
6/18/2019,11:35:22 AM,0.8135
6/18/2019,11:35:27 AM,0.8145
6/18/2019,11:35:32 AM,0.8155
6/18/2019,11:35:37 AM,0.8165
6/18/2019,11:35:42 AM,0.817
6/18/2019,11:35:47 AM,0.817
6/18/2019,11:35:52 AM,0.8155
6/18/2019,11:35:57 AM,0.8145
6/18/2019,11:36:02 AM,0.8145
6/18/2019,11:36:07 AM,0.816
6/18/2019,11:36:12 AM,0.8175
6/18/2019,11:36:17 AM,0.8175
6/18/2019,11:36:22 AM,0.817
6/18/2019,11:36:27 AM,0.8155
6/18/2019,11:36:32 AM,0.8145
6/18/2019,11:36:37 AM,0.813
6/18/2019,11:36:42 AM,0.8125
6/18/2019,11:36:47 AM,0.8125
6/18/2019,11:36:52 AM,0.814
6/18/2019,11:36:57 AM,0.816
6/18/2019,11:37:02 AM,0.817
6/18/2019,11:37:07 AM,0.8175
6/18/2019,11:37:12 AM,0.8165
6/18/2019,11:37:17 AM,0.8155
6/18/2019,11:37:22 AM,0.816
6/18/2019,11:37:27 AM,0.817
6/18/2019,11:37:32 AM,0.817
6/18/2019,11:37:37 AM,0.8165
6/18/2019,11:37:42 AM,0.8165
6/18/2019,11:37:47 AM,0.818
6/18/2019,11:37:52 AM,0.82
6/18/2019,11:37:57 AM,0.821
6/18/2019,11:38:02 AM,0.821
6/18/2019,11:38:07 AM,0.821
6/18/2019,11:38:12 AM,0.821
6/18/2019,11:38:17 AM,0.82
6/18/2019,11:38:22 AM,0.818
6/18/2019,11:38:27 AM,0.818
6/18/2019,11:38:32 AM,0.8175
6/18/2019,11:38:37 AM,0.817
6/18/2019,11:38:42 AM,0.8155
6/18/2019,11:38:47 AM,0.8155
6/18/2019,11:38:52 AM,0.8155
6/18/2019,11:38:57 AM,0.8155
6/18/2019,11:39:02 AM,0.815
6/18/2019,11:39:07 AM,0.8145
6/18/2019,11:39:12 AM,0.814
6/18/2019,11:39:17 AM,0.814
6/18/2019,11:39:22 AM,0.8145
6/18/2019,11:39:27 AM,0.815
6/18/2019,11:39:32 AM,0.814
6/18/2019,11:39:37 AM,0.8135
6/18/2019,11:39:42 AM,0.8125
6/18/2019,11:39:47 AM,0.8125
6/18/2019,11:39:52 AM,0.8125
6/18/2019,11:39:57 AM,0.812
6/18/2019,11:40:02 AM,0.8125
6/18/2019,11:40:07 AM,0.813
6/18/2019,11:40:12 AM,0.8125
6/18/2019,11:40:17 AM,0.8125
6/18/2019,11:40:22 AM,0.813
6/18/2019,11:40:27 AM,0.814
6/18/2019,11:40:32 AM,0.814
6/18/2019,11:40:37 AM,0.8135
6/18/2019,11:40:42 AM,0.8135
6/18/2019,11:40:47 AM,0.8125
6/18/2019,11:40:52 AM,0.811
