Date,Time,Time Zone,Delta,Voltage (V)
7/12/2019,15:52:38,-05:00,+03:21:00,0.323
7/12/2019,15:53:38,-05:00,+03:22:00,0.316
7/12/2019,15:54:38,-05:00,+03:23:00,0.3165
7/12/2019,15:55:38,-05:00,+03:24:00,0.3195
7/12/2019,15:56:38,-05:00,+03:25:00,0.3155
7/12/2019,15:57:38,-05:00,+03:26:00,0.3145
7/12/2019,15:58:38,-05:00,+03:27:00,0.315
7/12/2019,15:59:38,-05:00,+03:28:00,0.31
7/12/2019,16:00:38,-05:00,+03:29:00,0.313
7/12/2019,16:01:38,-05:00,+03:30:00,0.3135
7/12/2019,16:02:38,-05:00,+03:31:00,0.31
7/12/2019,16:03:38,-05:00,+03:32:00,0.3115
7/12/2019,16:04:38,-05:00,+03:33:00,0.3105
7/12/2019,16:05:38,-05:00,+03:34:00,0.3095
7/12/2019,16:06:38,-05:00,+03:35:00,0.313
7/12/2019,16:07:38,-05:00,+03:36:00,0.3155
7/12/2019,16:08:38,-05:00,+03:37:00,0.318
7/12/2019,16:09:38,-05:00,+03:38:00,0.319
7/12/2019,16:10:38,-05:00,+03:39:00,0.321
7/12/2019,16:11:38,-05:00,+03:40:00,0.3215
7/12/2019,16:12:38,-05:00,+03:41:00,0.3255
7/12/2019,16:13:38,-05:00,+03:42:00,0.3205
7/12/2019,16:14:38,-05:00,+03:43:00,0.3185
7/12/2019,16:15:38,-05:00,+03:44:00,0.3095
7/12/2019,16:16:38,-05:00,+03:45:00,0.299
7/12/2019,16:17:38,-05:00,+03:46:00,0.293
7/12/2019,16:18:38,-05:00,+03:47:00,0.284
7/12/2019,16:19:38,-05:00,+03:48:00,0.2755
7/12/2019,16:20:38,-05:00,+03:49:00,0.264
7/12/2019,16:21:38,-05:00,+03:50:00,0.2585
7/12/2019,16:22:38,-05:00,+03:51:00,0.2535
7/12/2019,16:23:38,-05:00,+03:52:00,0.248
7/12/2019,16:24:38,-05:00,+03:53:00,0.2445
7/12/2019,16:25:38,-05:00,+03:54:00,0.24
7/12/2019,16:26:38,-05:00,+03:55:00,0.2385
