Date,Time,Voltage (V)
8/10/2019,9:00:00 AM,0.2895
8/10/2019,9:15:00 AM,0.285
8/10/2019,9:30:00 AM,0.279
8/10/2019,9:45:00 AM,0.273
8/10/2019,10:00:00 AM,0.272
8/10/2019,10:15:00 AM,0.2675
8/10/2019,10:30:00 AM,0.2635
8/10/2019,10:45:00 AM,0.262
8/10/2019,11:00:00 AM,0.26
8/10/2019,11:15:00 AM,0.2565
8/10/2019,11:30:00 AM,0.2535
8/10/2019,11:45:00 AM,0.2525
8/10/2019,12:00:00 PM,0.25
8/10/2019,12:15:00 PM,0.2485
8/10/2019,12:30:00 PM,0.245
8/10/2019,12:45:00 PM,0.243
8/10/2019,1:00:00 PM,0.2445
8/10/2019,1:15:00 PM,0.2415
8/10/2019,1:30:00 PM,0.241
8/10/2019,1:45:00 PM,0.2395
8/10/2019,2:00:00 PM,0.2365
8/10/2019,2:15:00 PM,0.236
8/10/2019,2:30:00 PM,0.235
8/10/2019,2:45:00 PM,0.2295
8/10/2019,3:00:00 PM,0.2285
8/10/2019,3:15:00 PM,0.2295
8/10/2019,3:30:00 PM,0.2295
8/10/2019,3:45:00 PM,0.2275
8/10/2019,4:00:00 PM,0.2255
8/10/2019,4:15:00 PM,0.228
8/10/2019,4:30:00 PM,0.2255
8/10/2019,4:45:00 PM,0.227
8/10/2019,5:00:00 PM,0.229
8/10/2019,5:15:00 PM,0.228
8/10/2019,5:30:00 PM,0.229
8/10/2019,5:45:00 PM,0.23
8/10/2019,6:00:00 PM,0.2315
8/10/2019,6:15:00 PM,0.2345
8/10/2019,6:30:00 PM,0.2385
8/10/2019,6:45:00 PM,0.2435
8/10/2019,7:00:00 PM,0.248
8/10/2019,7:15:00 PM,0.2525
8/10/2019,7:30:00 PM,0.257
8/10/2019,7:45:00 PM,0.263
8/10/2019,8:00:00 PM,0.2655
8/10/2019,8:15:00 PM,0.2685
8/10/2019,8:30:00 PM,0.271
8/10/2019,8:45:00 PM,0.276
8/10/2019,9:00:00 PM,0.2775
8/10/2019,9:15:00 PM,0.2795
8/10/2019,9:30:00 PM,0.2835
8/10/2019,9:45:00 PM,0.2825
8/10/2019,10:00:00 PM,0.2865
8/10/2019,10:15:00 PM,0.288
8/10/2019,10:30:00 PM,0.292
8/10/2019,10:45:00 PM,0.2915
8/10/2019,11:00:00 PM,0.292
8/10/2019,11:15:00 PM,0.2945
8/10/2019,11:30:00 PM,0.2995
8/10/2019,11:45:00 PM,0.3
8/11/2019,12:00:00 AM,0.2995
8/11/2019,12:15:00 AM,0.302
8/11/2019,12:30:00 AM,0.3055
8/11/2019,12:45:00 AM,0.3055
8/11/2019,1:00:00 AM,0.306
8/11/2019,1:15:00 AM,0.3075
8/11/2019,1:30:00 AM,0.31
8/11/2019,1:45:00 AM,0.3115
8/11/2019,2:00:00 AM,0.3105
8/11/2019,2:15:00 AM,0.311
8/11/2019,2:30:00 AM,0.312
8/11/2019,2:45:00 AM,0.314
8/11/2019,3:00:00 AM,0.315
8/11/2019,3:15:00 AM,0.313
8/11/2019,3:30:00 AM,0.314
8/11/2019,3:45:00 AM,0.3175
8/11/2019,4:00:00 AM,0.3175
8/11/2019,4:15:00 AM,0.3155
8/11/2019,4:30:00 AM,0.3205
8/11/2019,4:45:00 AM,0.321
8/11/2019,5:00:00 AM,0.32
8/11/2019,5:15:00 AM,0.323
8/11/2019,5:30:00 AM,0.324
8/11/2019,5:45:00 AM,0.322
8/11/2019,6:00:00 AM,0.32
8/11/2019,6:15:00 AM,0.3195
8/11/2019,6:30:00 AM,0.3145
8/11/2019,6:45:00 AM,0.3135
8/11/2019,7:00:00 AM,0.3095
8/11/2019,7:15:00 AM,0.3065
8/11/2019,7:30:00 AM,0.305
8/11/2019,7:45:00 AM,0.3005
8/11/2019,8:00:00 AM,0.299
8/11/2019,8:15:00 AM,0.292
8/11/2019,8:30:00 AM,0.2925
8/11/2019,8:45:00 AM,0.289
8/11/2019,9:00:00 AM,0.285
8/11/2019,9:15:00 AM,0.2765
8/11/2019,9:30:00 AM,0.274
8/11/2019,9:45:00 AM,0.27
8/11/2019,10:00:00 AM,0.2665
8/11/2019,10:15:00 AM,0.264
8/11/2019,10:30:00 AM,0.259
8/11/2019,10:45:00 AM,0.2595
8/11/2019,11:00:00 AM,0.2565
8/11/2019,11:15:00 AM,0.2515
8/11/2019,11:30:00 AM,0.247
8/11/2019,11:45:00 AM,0.2485
8/11/2019,12:00:00 PM,0.2475
8/11/2019,12:15:00 PM,0.243
8/11/2019,12:30:00 PM,0.242
8/11/2019,12:45:00 PM,0.243
8/11/2019,1:00:00 PM,0.2415
8/11/2019,1:15:00 PM,0.2395
8/11/2019,1:30:00 PM,0.238
8/11/2019,1:45:00 PM,0.2365
8/11/2019,2:00:00 PM,0.235
8/11/2019,2:15:00 PM,0.232
8/11/2019,2:30:00 PM,0.231
8/11/2019,2:45:00 PM,0.2295
8/11/2019,3:00:00 PM,0.2285
8/11/2019,3:15:00 PM,0.227
8/11/2019,3:30:00 PM,0.2275
8/11/2019,3:45:00 PM,0.226
8/11/2019,4:00:00 PM,0.2275
8/11/2019,4:15:00 PM,0.227
8/11/2019,4:30:00 PM,0.2255
8/11/2019,4:45:00 PM,0.227
8/11/2019,5:00:00 PM,0.2275
8/11/2019,5:15:00 PM,0.229
8/11/2019,5:30:00 PM,0.2295
8/11/2019,5:45:00 PM,0.2335
8/11/2019,6:00:00 PM,0.238
8/11/2019,6:15:00 PM,0.2385
8/11/2019,6:30:00 PM,0.2425
8/11/2019,6:45:00 PM,0.25
8/11/2019,7:00:00 PM,0.251
8/11/2019,7:15:00 PM,0.2565
8/11/2019,7:30:00 PM,0.2605
8/11/2019,7:45:00 PM,0.264
8/11/2019,8:00:00 PM,0.2685
8/11/2019,8:15:00 PM,0.2725
8/11/2019,8:30:00 PM,0.2745
8/11/2019,8:45:00 PM,0.278
8/11/2019,9:00:00 PM,0.28
8/11/2019,9:15:00 PM,0.284
8/11/2019,9:30:00 PM,0.2855
8/11/2019,9:45:00 PM,0.288
8/11/2019,10:00:00 PM,0.289
8/11/2019,10:15:00 PM,0.2925
8/11/2019,10:30:00 PM,0.295
8/11/2019,10:45:00 PM,0.2955
8/11/2019,11:00:00 PM,0.296
8/11/2019,11:15:00 PM,0.301
8/11/2019,11:30:00 PM,0.2965
8/11/2019,11:45:00 PM,0.304
8/12/2019,12:00:00 AM,0.3025
8/12/2019,12:15:00 AM,0.3045
8/12/2019,12:30:00 AM,0.304
8/12/2019,12:45:00 AM,0.3045
8/12/2019,1:00:00 AM,0.307
8/12/2019,1:15:00 AM,0.3085
8/12/2019,1:30:00 AM,0.313
8/12/2019,1:45:00 AM,0.3115
8/12/2019,2:00:00 AM,0.3135
8/12/2019,2:15:00 AM,0.3165
8/12/2019,2:30:00 AM,0.3175
8/12/2019,2:45:00 AM,0.3185
8/12/2019,3:00:00 AM,0.3175
8/12/2019,3:15:00 AM,0.3215
8/12/2019,3:30:00 AM,0.3245
8/12/2019,3:45:00 AM,0.324
8/12/2019,4:00:00 AM,0.326
8/12/2019,4:15:00 AM,0.326
8/12/2019,4:30:00 AM,0.327
8/12/2019,4:45:00 AM,0.3285
8/12/2019,5:00:00 AM,0.331
8/12/2019,5:15:00 AM,0.3315
8/12/2019,5:30:00 AM,0.3345
8/12/2019,5:45:00 AM,0.3355
8/12/2019,6:00:00 AM,0.3365
8/12/2019,6:15:00 AM,0.337
8/12/2019,6:30:00 AM,0.337
8/12/2019,6:45:00 AM,0.3395
8/12/2019,7:00:00 AM,0.341
8/12/2019,7:15:00 AM,0.34
8/12/2019,7:30:00 AM,0.339
8/12/2019,7:45:00 AM,0.3355
8/12/2019,8:00:00 AM,0.3315
8/12/2019,8:15:00 AM,0.333
8/12/2019,8:30:00 AM,0.328
8/12/2019,8:45:00 AM,0.326
8/12/2019,9:00:00 AM,0.3225
8/12/2019,9:15:00 AM,0.3205
8/12/2019,9:30:00 AM,0.3155
8/12/2019,9:45:00 AM,0.3155
8/12/2019,10:00:00 AM,0.311
8/12/2019,10:15:00 AM,0.3095
8/12/2019,10:30:00 AM,0.3075
8/12/2019,10:45:00 AM,0.3055
8/12/2019,11:00:00 AM,0.3035
8/12/2019,11:15:00 AM,0.298
8/12/2019,11:30:00 AM,0.298
8/12/2019,11:45:00 AM,0.2975
8/12/2019,12:00:00 PM,0.291
8/12/2019,12:15:00 PM,0.289
8/12/2019,12:30:00 PM,0.2875
8/12/2019,12:45:00 PM,0.2835
8/12/2019,1:00:00 PM,0.284
8/12/2019,1:15:00 PM,0.2835
8/12/2019,1:30:00 PM,0.2845
8/12/2019,1:45:00 PM,0.2815
8/12/2019,2:00:00 PM,0.2785
8/12/2019,2:15:00 PM,0.2765
8/12/2019,2:30:00 PM,0.276
8/12/2019,2:45:00 PM,0.274
8/12/2019,3:00:00 PM,0.2745
8/12/2019,3:15:00 PM,0.274
8/12/2019,3:30:00 PM,0.2745
8/12/2019,3:45:00 PM,0.271
8/12/2019,4:00:00 PM,0.272
8/12/2019,4:15:00 PM,0.272
8/12/2019,4:30:00 PM,0.2735
8/12/2019,4:45:00 PM,0.2745
8/12/2019,5:00:00 PM,0.273
8/12/2019,5:15:00 PM,0.2755
8/12/2019,5:30:00 PM,0.279
8/12/2019,5:45:00 PM,0.2815
8/12/2019,6:00:00 PM,0.2865
8/12/2019,6:15:00 PM,0.2905
8/12/2019,6:30:00 PM,0.2945
8/12/2019,6:45:00 PM,0.3
8/12/2019,7:00:00 PM,0.3055
8/12/2019,7:15:00 PM,0.3105
8/12/2019,7:30:00 PM,0.3135
8/12/2019,7:45:00 PM,0.3175
8/12/2019,8:00:00 PM,0.323
8/12/2019,8:15:00 PM,0.323
8/12/2019,8:30:00 PM,0.328
8/12/2019,8:45:00 PM,0.329
8/12/2019,9:00:00 PM,0.3335
8/12/2019,9:15:00 PM,0.3355
8/12/2019,9:30:00 PM,0.337
8/12/2019,9:45:00 PM,0.339
8/12/2019,10:00:00 PM,0.343
8/12/2019,10:15:00 PM,0.3425
8/12/2019,10:30:00 PM,0.3445
8/12/2019,10:45:00 PM,0.3455
8/12/2019,11:00:00 PM,0.3475
8/12/2019,11:15:00 PM,0.349
8/12/2019,11:30:00 PM,0.3515
8/12/2019,11:45:00 PM,0.3525
8/13/2019,12:00:00 AM,0.356
8/13/2019,12:15:00 AM,0.355
8/13/2019,12:30:00 AM,0.3555
8/13/2019,12:45:00 AM,0.3545
8/13/2019,1:00:00 AM,0.3555
8/13/2019,1:15:00 AM,0.3555
8/13/2019,1:30:00 AM,0.355
8/13/2019,1:45:00 AM,0.3565
8/13/2019,2:00:00 AM,0.3595
8/13/2019,2:15:00 AM,0.3595
8/13/2019,2:30:00 AM,0.3585
8/13/2019,2:45:00 AM,0.359
8/13/2019,3:00:00 AM,0.3615
8/13/2019,3:15:00 AM,0.3605
8/13/2019,3:30:00 AM,0.363
8/13/2019,3:45:00 AM,0.3595
8/13/2019,4:00:00 AM,0.36
8/13/2019,4:15:00 AM,0.362
8/13/2019,4:30:00 AM,0.3615
8/13/2019,4:45:00 AM,0.3595
8/13/2019,5:00:00 AM,0.3555
8/13/2019,5:15:00 AM,0.355
8/13/2019,5:30:00 AM,0.355
8/13/2019,5:45:00 AM,0.3495
8/13/2019,6:00:00 AM,0.349
8/13/2019,6:15:00 AM,0.349
8/13/2019,6:30:00 AM,0.3485
8/13/2019,6:45:00 AM,0.344
8/13/2019,7:00:00 AM,0.343
8/13/2019,7:15:00 AM,0.337
8/13/2019,7:30:00 AM,0.331
8/13/2019,7:45:00 AM,0.3325
8/13/2019,8:00:00 AM,0.3285
8/13/2019,8:15:00 AM,0.319
8/13/2019,8:30:00 AM,0.309
8/13/2019,8:45:00 AM,0.3
8/13/2019,9:00:00 AM,0.294
8/13/2019,9:15:00 AM,0.289
8/13/2019,9:30:00 AM,0.285
8/13/2019,9:45:00 AM,0.2855
8/13/2019,10:00:00 AM,0.282
8/13/2019,10:15:00 AM,0.279
8/13/2019,10:30:00 AM,0.277
