Date,Time,Time Zone,Delta,Voltage (V)
7/12/2019,1:15:00,-05:00,+2:13:15:00,0.2835
7/12/2019,1:30:00,-05:00,+2:13:30:00,0.283
7/12/2019,1:45:00,-05:00,+2:13:45:00,0.286
7/12/2019,2:00:00,-05:00,+2:14:00:00,0.288
7/12/2019,2:15:00,-05:00,+2:14:15:00,0.29
7/12/2019,2:30:00,-05:00,+2:14:30:00,0.2905
7/12/2019,2:45:00,-05:00,+2:14:45:00,0.292
7/12/2019,3:00:00,-05:00,+2:15:00:00,0.2915
7/12/2019,3:15:00,-05:00,+2:15:15:00,0.295
7/12/2019,3:30:00,-05:00,+2:15:30:00,0.298
7/12/2019,3:45:00,-05:00,+2:15:45:00,0.2945
7/12/2019,4:00:00,-05:00,+2:16:00:00,0.2955
7/12/2019,4:15:00,-05:00,+2:16:15:00,0.297
7/12/2019,4:30:00,-05:00,+2:16:30:00,0.298
7/12/2019,4:45:00,-05:00,+2:16:45:00,0.3
7/12/2019,5:00:00,-05:00,+2:17:00:00,0.299
7/12/2019,5:15:00,-05:00,+2:17:15:00,0.299
7/12/2019,5:30:00,-05:00,+2:17:30:00,0.2995
7/12/2019,5:45:00,-05:00,+2:17:45:00,0.3
7/12/2019,6:00:00,-05:00,+2:18:00:00,0.2985
7/12/2019,6:15:00,-05:00,+2:18:15:00,0.3005
7/12/2019,6:30:00,-05:00,+2:18:30:00,0.3025
7/12/2019,6:45:00,-05:00,+2:18:45:00,0.3005
7/12/2019,7:00:00,-05:00,+2:19:00:00,0.2975
7/12/2019,7:15:00,-05:00,+2:19:15:00,0.2955
7/12/2019,7:30:00,-05:00,+2:19:30:00,0.293
7/12/2019,7:45:00,-05:00,+2:19:45:00,0.291
7/12/2019,8:00:00,-05:00,+2:20:00:00,0.287
7/12/2019,8:15:00,-05:00,+2:20:15:00,0.2845
7/12/2019,8:30:00,-05:00,+2:20:30:00,0.2785
7/12/2019,8:45:00,-05:00,+2:20:45:00,0.2755
7/12/2019,9:00:00,-05:00,+2:21:00:00,0.2715
7/12/2019,9:15:00,-05:00,+2:21:15:00,0.264
7/12/2019,9:30:00,-05:00,+2:21:30:00,0.2595
7/12/2019,9:45:00,-05:00,+2:21:45:00,0.257
7/12/2019,10:00:00,-05:00,+2:22:00:00,0.2515
7/12/2019,10:15:00,-05:00,+2:22:15:00,0.2465
7/12/2019,10:30:00,-05:00,+2:22:30:00,0.2435
7/12/2019,10:45:00,-05:00,+2:22:45:00,0.24
7/12/2019,11:00:00,-05:00,+2:23:00:00,0.237
7/12/2019,11:15:00,-05:00,+2:23:15:00,0.235
7/12/2019,11:30:00,-05:00,+2:23:30:00,0.234
