Date Time,Temp,SpCond,,,,,,,
7/16/2019 17:54,8.61,356,491,1,356,356,,,
7/16/2019 17:54,8.61,356,492,1,356,356,,,
7/16/2019 17:54,8.61,356,493,1,356,356,,,
7/16/2019 17:54,8.61,356,494,1,356,356,,,
7/16/2019 17:54,8.61,356,495,1,356,356,,,
7/16/2019 17:54,8.61,356,496,1,356,356,,,
7/16/2019 17:54,8.61,356,497,1,356,356,,,
7/16/2019 17:54,8.61,356,498,1,356,356,,,
7/16/2019 17:54,8.61,356,499,1,356,356,,,
7/16/2019 17:54,8.61,356,500,1,356,356,,,
7/16/2019 17:54,8.61,356,501,1,356,356,,,
7/16/2019 17:54,8.61,356,502,1,356,356,,,
7/16/2019 17:54,8.61,356,503,1,356,356,,,
7/16/2019 17:54,8.61,356,504,1,356,356,,,
7/16/2019 17:54,8.61,356,505,1,356,356,,,
7/16/2019 17:54,8.61,356,506,1,356,356,,,
7/16/2019 17:54,8.61,356,507,1,356,356,,,
7/16/2019 17:54,8.61,356,508,1,356,356,,,
7/16/2019 17:54,8.61,356,509,1,356,356,,,
7/16/2019 17:54,8.61,356,510,1,356,356,,,
7/16/2019 17:54,8.61,356,511,1,356,356,,,
7/16/2019 17:54,8.61,356,512,1,356,356,,,
7/16/2019 17:54,8.61,356,513,1,356,356,,,
7/16/2019 17:54,8.61,356,514,1,356,356,,,
7/16/2019 17:54,8.61,356,515,1,356,356,,,
7/16/2019 17:54,8.61,356,516,1,356,356,,,
7/16/2019 17:54,8.61,356,517,1,356,356,,,
7/16/2019 17:54,8.61,356,518,1,356,356,,,
7/16/2019 17:54,8.61,356,519,1,356,356,,,
7/16/2019 17:54,8.61,356,520,1,356,356,,,
7/16/2019 17:54,8.61,356,521,1,356,356,,,
7/16/2019 17:54,8.61,356,522,1,356,356,,,
7/16/2019 17:54,8.61,356,523,1,356.5,356.5,,,
7/16/2019 17:54,8.61,357,524,1,357,357,,,
7/16/2019 17:54,8.61,357,525,1,357,357,,,
7/16/2019 17:54,8.61,357,526,1,357,357,,,
7/16/2019 17:54,8.61,357,527,1,357,357,,,
7/16/2019 17:54,8.61,357,528,1,357,357,,,
7/16/2019 17:54,8.61,357,529,1,357,357,,,
7/16/2019 17:54,8.61,357,530,1,357,357,,,
7/16/2019 17:54,8.61,357,531,1,357,357,,,
7/16/2019 17:54,8.61,357,532,1,356.5,356.5,,,
7/16/2019 17:54,8.61,356,533,1,356,356,,,
7/16/2019 17:54,8.61,356,534,1,356,356,,,
7/16/2019 17:54,8.61,356,535,1,356,356,,,
7/16/2019 17:54,8.61,356,536,1,356.5,356.5,,,
7/16/2019 17:54,8.61,357,537,1,357,357,,,
7/16/2019 17:54,8.61,357,538,1,357,357,,,
7/16/2019 17:54,8.61,357,539,1,356.5,356.5,,,
7/16/2019 17:54,8.61,356,540,1,356.5,356.5,,,
7/16/2019 17:54,8.61,357,541,1,357,357,,,
7/16/2019 17:54,8.61,357,542,1,357,357,,,
7/16/2019 17:55,8.61,357,543,1,357,357,,,
7/16/2019 17:55,8.61,357,544,1,357,357,,,
7/16/2019 17:55,8.61,357,545,1,357,357,,,
7/16/2019 17:55,8.61,357,546,1,357,357,,,
7/16/2019 17:55,8.61,357,547,1,357,357,,,
7/16/2019 17:55,8.61,357,548,1,357,357,,,
7/16/2019 17:55,8.61,357,549,1,357,357,,,
7/16/2019 17:55,8.61,357,550,1,357,357,,,
7/16/2019 17:55,8.61,357,551,1,357,357,,,
7/16/2019 17:55,8.61,357,552,1,357,357,,,
7/16/2019 17:55,8.61,357,553,1,357,357,,,
7/16/2019 17:55,8.61,357,554,1,357,357,,,
7/16/2019 17:55,8.61,357,555,1,357,357,,,
7/16/2019 17:55,8.61,357,556,1,357,357,,,
7/16/2019 17:55,8.61,357,557,1,357,357,,,
7/16/2019 17:55,8.61,357,558,1,357,357,,,
7/16/2019 17:55,8.61,357,559,1,357,357,,,
7/16/2019 17:55,8.61,357,560,1,357,357,,,
7/16/2019 17:55,8.61,357,561,1,357,357,,,
7/16/2019 17:55,8.61,357,562,1,357,357,,,
7/16/2019 17:55,8.61,357,563,1,357,357,,,
7/16/2019 17:55,8.61,357,564,1,357,357,,,
7/16/2019 17:55,8.61,357,565,1,357,357,,,
7/16/2019 17:55,8.61,357,566,1,357,357,,,
7/16/2019 17:55,8.61,357,567,1,357,357,,,
7/16/2019 17:55,8.61,357,568,1,357,357,,,
7/16/2019 17:55,8.61,357,569,1,357,357,,,
7/16/2019 17:55,8.61,357,570,1,357,357,,,
7/16/2019 17:55,8.61,357,571,1,357,357,,,
7/16/2019 17:55,8.61,357,572,1,357,357,,,
7/16/2019 17:55,8.61,357,573,1,357,357,,,
7/16/2019 17:55,8.61,357,574,1,357,357,,,
7/16/2019 17:55,8.61,357,575,1,357,357,,,
7/16/2019 17:55,8.61,357,576,1,357,357,,,
7/16/2019 17:55,8.61,357,577,1,357,357,,,
7/16/2019 17:55,8.61,357,578,1,357,357,,,
7/16/2019 17:55,8.61,357,579,1,357,357,,,
7/16/2019 17:55,8.61,357,580,1,356.5,356.5,,,
7/16/2019 17:55,8.61,356,581,1,355.5,355.5,,,
7/16/2019 17:55,8.61,355,582,1,354.5,354.5,,,
7/16/2019 17:55,8.61,354,583,1,353.5,353.5,,,
7/16/2019 17:55,8.61,353,584,1,352,352,,,
7/16/2019 17:55,8.61,351,585,1,350,350,,,
7/16/2019 17:55,8.6,349,586,1,348,348,,,
7/16/2019 17:55,8.6,347,587,1,345,345,,,
7/16/2019 17:55,8.6,343,588,1,341.5,341.5,,,
7/16/2019 17:55,8.6,340,589,1,338.5,338.5,,,
7/16/2019 17:55,8.6,337,590,1,335,335,,,
7/16/2019 17:55,8.6,333,591,1,331,331,,,
7/16/2019 17:55,8.6,329,592,1,327,327,,,
7/16/2019 17:55,8.6,325,593,1,322.5,322.5,,,
7/16/2019 17:55,8.6,320,594,1,318,318,,,
7/16/2019 17:55,8.6,316,595,1,314.5,314.5,,,
7/16/2019 17:55,8.6,313,596,1,312,312,,,
7/16/2019 17:55,8.6,311,597,1,310,310,,,
7/16/2019 17:55,8.6,309,598,1,308,308,,,
7/16/2019 17:55,8.6,307,599,1,306,306,,,
7/16/2019 17:55,8.6,305,600,1,304.5,304.5,,,
7/16/2019 17:55,8.6,304,601,1,304.5,304.5,,,
7/16/2019 17:55,8.6,305,602,1,305.5,305.5,,,
7/16/2019 17:56,8.6,306,603,1,306.5,306.5,,,
7/16/2019 17:56,8.6,307,604,1,308.5,308.5,,,
7/16/2019 17:56,8.59,310,605,1,311,311,,,
7/16/2019 17:56,8.59,312,606,1,314,314,,,
7/16/2019 17:56,8.59,316,607,1,317.5,317.5,,,
7/16/2019 17:56,8.59,319,608,1,321,321,,,
7/16/2019 17:56,8.59,323,609,1,325.5,325.5,,,
7/16/2019 17:56,8.59,328,610,1,330,330,,,
7/16/2019 17:56,8.59,332,611,1,334,334,,,
7/16/2019 17:56,8.59,336,612,1,338.5,338.5,,,
7/16/2019 17:56,8.59,341,613,1,344.5,344.5,,,
7/16/2019 17:56,8.59,348,614,1,351,351,,,
7/16/2019 17:56,8.58,354,615,1,357,357,,,
7/16/2019 17:56,8.58,360,616,1,363.5,363.5,,,
7/16/2019 17:56,8.58,367,617,1,370.5,370.5,,,
7/16/2019 17:56,8.58,374,618,1,377.5,377.5,,,
7/16/2019 17:56,8.58,381,619,1,384.5,384.5,,,
7/16/2019 17:56,8.58,388,620,1,391.5,391.5,,,
7/16/2019 17:56,8.58,395,621,1,398.5,398.5,,,
7/16/2019 17:56,8.58,402,622,1,406,406,,,
7/16/2019 17:56,8.58,410,623,1,414,414,,,
7/16/2019 17:56,8.57,418,624,1,422,422,,,
7/16/2019 17:56,8.57,426,625,1,429.5,429.5,,,
7/16/2019 17:56,8.57,433,626,1,436,436,,,
7/16/2019 17:56,8.57,439,627,1,442.5,442.5,,,
7/16/2019 17:56,8.57,446,628,1,449,449,,,
7/16/2019 17:56,8.57,452,629,1,454.5,454.5,,,
7/16/2019 17:56,8.57,457,630,1,459.5,459.5,,,
7/16/2019 17:56,8.57,462,631,1,464.5,464.5,,,
7/16/2019 17:56,8.57,467,632,1,469,469,,,
7/16/2019 17:56,8.57,471,633,1,473.5,473.5,,,
7/16/2019 17:56,8.57,476,634,1,477.5,477.5,,,
7/16/2019 17:56,8.57,479,635,1,481,481,,,
7/16/2019 17:56,8.57,483,636,1,484.5,484.5,,,
7/16/2019 17:56,8.57,486,637,1,487,487,,,
7/16/2019 17:56,8.57,488,638,1,489.5,489.5,,,
7/16/2019 17:56,8.57,491,639,1,492,492,,,
7/16/2019 17:56,8.57,493,640,1,493.5,493.5,,,
7/16/2019 17:56,8.56,494,641,1,494.5,494.5,,,
7/16/2019 17:56,8.56,495,642,1,495.5,495.5,,,
7/16/2019 17:56,8.56,496,643,1,496.5,496.5,,,
7/16/2019 17:56,8.56,497,644,1,497,497,,,
7/16/2019 17:56,8.56,497,645,1,497,497,,,
7/16/2019 17:56,8.56,497,646,1,496.5,496.5,,,
7/16/2019 17:56,8.56,496,647,1,495.5,495.5,,,
7/16/2019 17:56,8.56,495,648,1,494.5,494.5,,,
7/16/2019 17:56,8.56,494,649,1,493.5,493.5,,,
7/16/2019 17:56,8.57,493,650,1,492,492,,,
7/16/2019 17:56,8.56,491,651,1,490,490,,,
7/16/2019 17:56,8.57,489,652,1,488,488,,,
7/16/2019 17:56,8.57,487,653,1,485.5,485.5,,,
7/16/2019 17:56,8.57,484,654,1,482.5,482.5,,,
7/16/2019 17:56,8.57,481,655,1,479.5,479.5,,,
7/16/2019 17:56,8.57,478,656,1,477,477,,,
7/16/2019 17:56,8.57,476,657,1,474,474,,,
7/16/2019 17:56,8.57,472,658,1,470.5,470.5,,,
7/16/2019 17:56,8.57,469,659,1,467.5,467.5,,,
7/16/2019 17:56,8.57,466,660,1,464.5,464.5,,,
7/16/2019 17:56,8.57,463,661,1,461,461,,,
7/16/2019 17:56,8.57,459,662,1,457,457,,,
7/16/2019 17:57,8.57,455,663,1,453.5,453.5,,,
7/16/2019 17:57,8.57,452,664,1,450,450,,,
7/16/2019 17:57,8.57,448,665,1,446.5,446.5,,,
7/16/2019 17:57,8.57,445,666,1,443,443,,,
7/16/2019 17:57,8.57,441,667,1,439,439,,,
7/16/2019 17:57,8.57,437,668,1,435,435,,,
7/16/2019 17:57,8.57,433,669,1,431,431,,,
7/16/2019 17:57,8.57,429,670,1,427,427,,,
7/16/2019 17:57,8.57,425,671,1,423,423,,,
7/16/2019 17:57,8.57,421,672,1,418.5,418.5,,,
7/16/2019 17:57,8.57,416,673,1,414,414,,,
7/16/2019 17:57,8.57,412,674,1,410,410,,,
7/16/2019 17:57,8.57,408,675,1,406.5,406.5,,,
7/16/2019 17:57,8.57,405,676,1,403,403,,,
7/16/2019 17:57,8.57,401,677,1,399,399,,,
7/16/2019 17:57,8.57,397,678,1,394,394,,,
7/16/2019 17:57,8.57,391,679,1,390,390,,,
7/16/2019 17:57,8.57,389,680,1,386,386,,,
7/16/2019 17:57,8.57,383,681,1,382,382,,,
7/16/2019 17:57,8.57,381,682,1,379.5,379.5,,,
7/16/2019 17:57,8.57,378,683,1,376,376,,,
7/16/2019 17:57,8.57,374,684,1,372.5,372.5,,,
7/16/2019 17:57,8.57,371,685,1,368.5,368.5,,,
7/16/2019 17:57,8.57,366,686,1,365,365,,,
7/16/2019 17:57,8.57,364,687,1,362,362,,,
7/16/2019 17:57,8.57,360,688,1,358.5,358.5,,,
7/16/2019 17:57,8.57,357,689,1,355.5,355.5,,,
7/16/2019 17:57,8.57,354,690,1,352,352,,,
7/16/2019 17:57,8.57,350,691,1,348.5,348.5,,,
7/16/2019 17:57,8.57,347,692,1,344.5,344.5,,,
7/16/2019 17:57,8.57,342,693,1,341,341,,,
7/16/2019 17:57,8.57,340,694,1,338.5,338.5,,,
7/16/2019 17:57,8.57,337,695,1,335.5,335.5,,,
7/16/2019 17:57,8.57,334,696,1,332.5,332.5,,,
7/16/2019 17:57,8.57,331,697,1,329,329,,,
7/16/2019 17:57,8.57,327,698,1,326,326,,,
7/16/2019 17:57,8.57,325,699,1,323.5,323.5,,,
7/16/2019 17:57,8.57,322,700,1,321,321,,,
7/16/2019 17:57,8.57,320,701,1,318.5,318.5,,,
7/16/2019 17:57,8.57,317,702,1,315.5,315.5,,,
7/16/2019 17:57,8.57,314,703,1,313.5,313.5,,,
7/16/2019 17:57,8.57,313,704,1,311,311,,,
7/16/2019 17:57,8.57,309,705,1,308.5,308.5,,,
7/16/2019 17:57,8.57,308,706,1,307,307,,,
7/16/2019 17:57,8.58,306,707,1,305,305,,,
7/16/2019 17:57,8.58,304,708,1,303,303,,,
7/16/2019 17:57,8.58,302,709,1,301,301,,,
7/16/2019 17:57,8.58,300,710,1,299.5,299.5,,,
7/16/2019 17:57,8.58,299,711,1,297.5,297.5,,,
7/16/2019 17:57,8.58,296,712,1,295.5,295.5,,,
7/16/2019 17:57,8.58,295,713,1,294,294,,,
7/16/2019 17:57,8.58,293,714,1,292.5,292.5,,,
7/16/2019 17:57,8.58,292,715,1,291,291,,,
7/16/2019 17:57,8.58,290,716,1,289,289,,,
7/16/2019 17:57,8.58,288,717,1,287.5,287.5,,,
7/16/2019 17:57,8.58,287,718,1,286.5,286.5,,,
7/16/2019 17:57,8.58,286,719,1,285.5,285.5,,,
7/16/2019 17:57,8.58,285,720,1,264.5,264.5,,,
7/16/2019 17:57,8.58,244,721,1,243.5,243.5,,,
7/16/2019 17:57,8.58,243,722,1,244.5,244.5,,,
7/16/2019 17:58,8.58,246,723,1,245.5,245.5,,,
7/16/2019 17:58,8.58,245,724,1,245,245,,,
7/16/2019 17:58,8.58,245,725,1,244.5,244.5,,,
7/16/2019 17:58,8.58,244,726,1,244,244,,,
7/16/2019 17:58,8.58,244,727,1,244,244,,,
7/16/2019 17:58,8.58,244,728,1,244,244,,,
7/16/2019 17:58,8.58,244,729,1,243.5,243.5,,,
7/16/2019 17:58,8.58,243,730,1,243,243,,,
7/16/2019 17:58,8.58,243,731,1,243,243,,,
7/16/2019 17:58,8.58,243,732,1,242.5,242.5,,,
7/16/2019 17:58,8.58,242,733,1,242,242,,,
7/16/2019 17:58,8.58,242,734,1,241.5,241.5,,,
7/16/2019 17:58,8.58,241,735,1,241,241,,,
7/16/2019 17:58,8.58,241,736,1,241,241,,,
7/16/2019 17:58,8.58,241,737,1,240.5,240.5,,,
7/16/2019 17:58,8.58,240,738,1,240,240,,,
7/16/2019 17:58,8.58,240,739,1,240,240,,,
7/16/2019 17:58,8.58,240,740,1,240,240,,,
7/16/2019 17:58,8.58,240,741,1,240,240,,,
7/16/2019 17:58,8.58,240,742,1,240,240,,,
7/16/2019 17:58,8.58,240,743,1,240,240,,,
7/16/2019 17:58,8.58,240,744,1,240,240,,,
7/16/2019 17:58,8.58,240,745,1,240,240,,,
7/16/2019 17:58,8.58,240,746,1,240,240,,,
7/16/2019 17:58,8.58,240,747,1,240,240,,,
7/16/2019 17:58,8.58,240,748,1,240,240,,,
7/16/2019 17:58,8.58,240,749,1,240,240,,,
7/16/2019 17:58,8.58,240,750,1,240,240,,,
7/16/2019 17:58,8.58,240,751,1,240,240,,,
7/16/2019 17:58,8.58,240,752,1,240.5,240.5,,,
7/16/2019 17:58,8.58,241,753,1,241,241,,,
7/16/2019 17:58,8.58,241,754,1,241,241,,,
7/16/2019 17:58,8.58,241,755,1,241,241,,,
7/16/2019 17:58,8.58,241,756,1,241,241,,,
7/16/2019 17:58,8.58,241,757,1,241,241,,,
7/16/2019 17:58,8.58,241,758,1,241.5,241.5,,,
7/16/2019 17:58,8.58,242,759,1,242,242,,,
7/16/2019 17:58,8.58,242,760,1,242,242,,,
7/16/2019 17:58,8.58,242,761,1,242.5,242.5,,,
7/16/2019 17:58,8.58,243,762,1,243,243,,,
7/16/2019 17:58,8.58,243,763,1,243,243,,,
7/16/2019 17:58,8.58,243,764,1,243.5,243.5,,,
7/16/2019 17:58,8.58,244,765,1,244,244,,,
7/16/2019 17:58,8.58,244,766,1,244.5,244.5,,,
7/16/2019 17:58,8.58,245,767,1,245,245,,,
7/16/2019 17:58,8.58,245,768,1,245.5,245.5,,,
7/16/2019 17:58,8.58,246,769,1,246,246,,,
7/16/2019 17:58,8.58,246,770,1,246,246,,,
7/16/2019 17:58,8.58,246,771,1,246.5,246.5,,,
7/16/2019 17:58,8.58,247,772,1,247.5,247.5,,,
7/16/2019 17:58,8.58,248,773,1,248,248,,,
7/16/2019 17:58,8.58,248,774,1,248.5,248.5,,,
7/16/2019 17:58,8.58,249,775,1,249,249,,,
7/16/2019 17:58,8.58,249,776,1,249.5,249.5,,,
7/16/2019 17:58,8.58,250,777,1,250,250,,,
7/16/2019 17:58,8.58,250,778,1,250.5,250.5,,,
7/16/2019 17:58,8.58,251,779,1,251.5,251.5,,,
7/16/2019 17:58,8.58,252,780,1,252,252,,,
7/16/2019 17:58,8.58,252,781,1,252.5,252.5,,,
7/16/2019 17:58,8.58,253,782,1,253,253,,,
7/16/2019 17:59,8.58,253,783,1,253.5,253.5,,,
7/16/2019 17:59,8.58,254,784,1,254,254,,,
7/16/2019 17:59,8.58,254,785,1,254.5,254.5,,,
7/16/2019 17:59,8.58,255,786,1,255.5,255.5,,,
7/16/2019 17:59,8.58,256,787,1,256,256,,,
7/16/2019 17:59,8.58,256,788,1,256.5,256.5,,,
7/16/2019 17:59,8.58,257,789,1,257,257,,,
7/16/2019 17:59,8.58,257,790,1,257.5,257.5,,,
7/16/2019 17:59,8.58,258,791,1,258,258,,,
7/16/2019 17:59,8.58,258,792,1,258.5,258.5,,,
7/16/2019 17:59,8.58,259,793,1,259.5,259.5,,,
7/16/2019 17:59,8.58,260,794,1,260,260,,,
7/16/2019 17:59,8.58,260,795,1,260.5,260.5,,,
7/16/2019 17:59,8.58,261,796,1,261.5,261.5,,,
7/16/2019 17:59,8.58,262,797,1,262,262,,,
7/16/2019 17:59,8.58,262,798,1,262.5,262.5,,,
7/16/2019 17:59,8.58,263,799,1,263.5,263.5,,,
7/16/2019 17:59,8.58,264,800,1,264,264,,,
7/16/2019 17:59,8.58,264,801,1,264.5,264.5,,,
7/16/2019 17:59,8.58,265,802,1,265.5,265.5,,,
7/16/2019 17:59,8.58,266,803,1,266,266,,,
7/16/2019 17:59,8.58,266,804,1,266.5,266.5,,,
7/16/2019 17:59,8.58,267,805,1,267,267,,,
7/16/2019 17:59,8.58,267,806,1,267.5,267.5,,,
7/16/2019 17:59,8.58,268,807,1,268.5,268.5,,,
7/16/2019 17:59,8.58,269,808,1,269,269,,,
7/16/2019 17:59,8.58,269,809,1,269.5,269.5,,,
7/16/2019 17:59,8.58,270,810,1,270,270,,,
7/16/2019 17:59,8.58,270,811,1,270.5,270.5,,,
7/16/2019 17:59,8.58,271,812,1,271,271,,,
7/16/2019 17:59,8.58,271,813,1,271.5,271.5,,,
7/16/2019 17:59,8.58,272,814,1,272.5,272.5,,,
7/16/2019 17:59,8.58,273,815,1,273,273,,,
7/16/2019 17:59,8.58,273,816,1,273.5,273.5,,,
7/16/2019 17:59,8.58,274,817,1,274,274,,,
7/16/2019 17:59,8.58,274,818,1,274.5,274.5,,,
7/16/2019 17:59,8.58,275,819,1,275,275,,,
7/16/2019 17:59,8.58,275,820,1,275.5,275.5,,,
7/16/2019 17:59,8.58,276,821,1,276,276,,,
7/16/2019 17:59,8.58,276,822,1,276.5,276.5,,,
7/16/2019 17:59,8.58,277,823,1,277.5,277.5,,,
7/16/2019 17:59,8.58,278,824,1,278,278,,,
7/16/2019 17:59,8.58,278,825,1,278,278,,,
7/16/2019 17:59,8.58,278,826,1,278.5,278.5,,,
7/16/2019 17:59,8.58,279,827,1,279,279,,,
7/16/2019 17:59,8.58,279,828,1,279.5,279.5,,,
7/16/2019 17:59,8.58,280,829,1,280,280,,,
7/16/2019 17:59,8.58,280,830,1,280.5,280.5,,,
7/16/2019 17:59,8.58,281,831,1,281,281,,,
7/16/2019 17:59,8.58,281,832,1,281,281,,,
7/16/2019 17:59,8.58,281,833,1,281.5,281.5,,,
7/16/2019 17:59,8.58,282,834,1,282,282,,,
7/16/2019 17:59,8.58,282,835,1,282.5,282.5,,,
7/16/2019 17:59,8.58,283,836,1,283,283,,,
7/16/2019 17:59,8.58,283,837,1,283,283,,,
7/16/2019 17:59,8.58,283,838,1,283.5,283.5,,,
7/16/2019 17:59,8.58,284,839,1,284,284,,,
7/16/2019 17:59,8.58,284,840,1,284.5,284.5,,,
7/16/2019 17:59,8.58,285,841,1,285,285,,,
7/16/2019 17:59,8.58,285,842,1,285,285,,,
7/16/2019 18:00,8.58,285,843,1,285.5,285.5,,,
7/16/2019 18:00,8.58,286,844,1,286,286,,,
7/16/2019 18:00,8.58,286,845,1,286.5,286.5,,,
7/16/2019 18:00,8.58,287,846,1,287,287,,,
7/16/2019 18:00,8.58,287,847,1,287,287,,,
7/16/2019 18:00,8.58,287,848,1,287.5,287.5,,,
7/16/2019 18:00,8.58,288,849,1,288,288,,,
7/16/2019 18:00,8.58,288,850,1,288,288,,,
7/16/2019 18:00,8.58,288,851,1,288.5,288.5,,,
7/16/2019 18:00,8.58,289,852,1,289,289,,,
7/16/2019 18:00,8.58,289,853,1,289,289,,,
7/16/2019 18:00,8.58,289,854,1,289.5,289.5,,,
7/16/2019 18:00,8.58,290,855,1,290,290,,,
7/16/2019 18:00,8.58,290,856,1,290,290,,,
7/16/2019 18:00,8.58,290,857,1,290.5,290.5,,,
7/16/2019 18:00,8.58,291,858,1,291,291,,,
7/16/2019 18:00,8.58,291,859,1,291,291,,,
7/16/2019 18:00,8.58,291,860,1,291.5,291.5,,,
7/16/2019 18:00,8.58,292,861,1,292,292,,,
7/16/2019 18:00,8.58,292,862,1,292,292,,,
7/16/2019 18:00,8.58,292,863,1,292.5,292.5,,,
7/16/2019 18:00,8.58,293,864,1,293,293,,,
7/16/2019 18:00,8.58,293,865,1,293,293,,,
7/16/2019 18:00,8.58,293,866,1,293,293,,,
7/16/2019 18:00,8.57,293,867,1,293.5,293.5,,,
7/16/2019 18:00,8.57,294,868,1,294,294,,,
7/16/2019 18:00,8.57,294,869,1,294,294,,,
7/16/2019 18:00,8.57,294,870,1,294,294,,,
7/16/2019 18:00,8.57,294,871,1,294.5,294.5,,,
7/16/2019 18:00,8.57,295,872,1,295,295,,,
7/16/2019 18:00,8.57,295,873,1,295,295,,,
7/16/2019 18:00,8.57,295,874,1,295,295,,,
7/16/2019 18:00,8.57,295,875,1,295.5,295.5,,,
7/16/2019 18:00,8.57,296,876,1,296,296,,,
7/16/2019 18:00,8.57,296,877,1,296,296,,,
7/16/2019 18:00,8.57,296,878,1,296,296,,,
7/16/2019 18:00,8.57,296,879,1,296,296,,,
7/16/2019 18:00,8.57,296,880,1,296.5,296.5,,,
7/16/2019 18:00,8.57,297,881,1,297,297,,,
7/16/2019 18:00,8.57,297,882,1,297,297,,,
7/16/2019 18:00,8.57,297,883,1,297,297,,,
7/16/2019 18:00,8.57,297,884,1,297,297,,,
7/16/2019 18:00,8.57,297,885,1,297.5,297.5,,,
7/16/2019 18:00,8.57,298,886,1,298,298,,,
7/16/2019 18:00,8.57,298,887,1,298,298,,,
7/16/2019 18:00,8.57,298,888,1,298,298,,,
7/16/2019 18:00,8.57,298,889,1,298,298,,,
7/16/2019 18:00,8.57,298,890,1,298,298,,,
7/16/2019 18:00,8.57,298,891,1,298.5,298.5,,,
7/16/2019 18:00,8.57,299,892,1,299,299,,,
7/16/2019 18:00,8.57,299,893,1,299,299,,,
7/16/2019 18:00,8.57,299,894,1,299,299,,,
7/16/2019 18:00,8.57,299,895,1,299,299,,,
7/16/2019 18:00,8.57,299,896,1,299,299,,,
7/16/2019 18:00,8.57,299,897,1,299.5,299.5,,,
7/16/2019 18:00,8.57,300,898,1,300,300,,,
7/16/2019 18:00,8.57,300,899,1,300,300,,,
7/16/2019 18:00,8.57,300,900,1,300,300,,,
7/16/2019 18:00,8.57,300,901,1,300,300,,,
7/16/2019 18:00,8.57,300,902,1,300,300,,,
7/16/2019 18:01,8.57,300,903,1,300,300,,,
7/16/2019 18:01,8.57,300,904,1,300,300,,,
7/16/2019 18:01,8.57,300,905,1,300.5,300.5,,,
7/16/2019 18:01,8.57,301,906,1,301,301,,,
7/16/2019 18:01,8.57,301,907,1,301,301,,,
7/16/2019 18:01,8.57,301,908,1,301,301,,,
7/16/2019 18:01,8.57,301,909,1,301,301,,,
7/16/2019 18:01,8.57,301,910,1,301,301,,,
7/16/2019 18:01,8.57,301,911,1,301,301,,,
7/16/2019 18:01,8.57,301,912,1,301,301,,,
7/16/2019 18:01,8.57,301,913,1,301.5,301.5,,,
7/16/2019 18:01,8.57,302,914,1,302,302,,,
7/16/2019 18:01,8.57,302,915,1,302,302,,,
7/16/2019 18:01,8.57,302,916,1,302,302,,,
7/16/2019 18:01,8.56,302,917,1,302,302,,,
7/16/2019 18:01,8.56,302,918,1,302,302,,,
7/16/2019 18:01,8.56,302,919,1,302,302,,,
7/16/2019 18:01,8.56,302,920,1,302.5,302.5,,,
7/16/2019 18:01,8.56,303,921,1,303,303,,,
7/16/2019 18:01,8.56,303,922,1,303,303,,,
7/16/2019 18:01,8.56,303,923,1,303,303,,,
7/16/2019 18:01,8.56,303,924,1,303,303,,,
7/16/2019 18:01,8.56,303,925,1,303,303,,,
7/16/2019 18:01,8.56,303,926,1,303,303,,,
7/16/2019 18:01,8.56,303,927,1,303,303,,,
7/16/2019 18:01,8.56,303,928,1,303,303,,,
7/16/2019 18:01,8.56,303,929,1,303.5,303.5,,,
7/16/2019 18:01,8.56,304,930,1,304,304,,,
7/16/2019 18:01,8.56,304,931,1,304,304,,,
7/16/2019 18:01,8.56,304,932,1,304,304,,,
7/16/2019 18:01,8.56,304,933,1,304,304,,,
7/16/2019 18:01,8.56,304,934,1,304,304,,,
7/16/2019 18:01,8.56,304,935,1,304,304,,,
7/16/2019 18:01,8.56,304,936,1,304,304,,,
7/16/2019 18:01,8.56,304,937,1,304,304,,,
7/16/2019 18:01,8.56,304,938,1,304,304,,,
7/16/2019 18:01,8.56,304,939,1,304,304,,,
7/16/2019 18:01,8.56,304,940,1,304.5,304.5,,,
7/16/2019 18:01,8.56,305,941,1,305,305,,,
7/16/2019 18:01,8.56,305,942,1,305,305,,,
7/16/2019 18:01,8.56,305,943,1,305,305,,,
7/16/2019 18:01,8.56,305,944,1,305,305,,,
7/16/2019 18:01,8.56,305,945,1,305,305,,,
7/16/2019 18:01,8.56,305,946,1,305,305,,,
7/16/2019 18:01,8.56,305,947,1,305,305,,,
7/16/2019 18:01,8.56,305,948,1,305,305,,,
7/16/2019 18:01,8.56,305,949,1,305,305,,,
7/16/2019 18:01,8.56,305,950,1,305,305,,,
7/16/2019 18:01,8.56,305,951,1,305,305,,,
7/16/2019 18:01,8.56,305,952,1,305,305,,,
7/16/2019 18:01,8.56,305,953,1,305.5,305.5,,,
7/16/2019 18:01,8.56,306,954,1,306,306,,,
7/16/2019 18:01,8.56,306,955,1,306,306,,,
7/16/2019 18:01,8.56,306,956,1,306,306,,,
7/16/2019 18:01,8.56,306,957,1,306,306,,,
7/16/2019 18:01,8.56,306,958,1,306,306,,,
7/16/2019 18:01,8.56,306,959,1,306,306,,,
7/16/2019 18:01,8.56,306,960,1,306,306,,,
7/16/2019 18:01,8.56,306,961,1,306,306,,,
7/16/2019 18:01,8.56,306,962,1,306,306,,,
7/16/2019 18:02,8.56,306,963,1,306,306,,,
7/16/2019 18:02,8.56,306,964,1,306,306,,,
7/16/2019 18:02,8.56,306,965,1,306.5,306.5,,,
7/16/2019 18:02,8.56,307,966,1,307,307,,,
7/16/2019 18:02,8.56,307,967,1,307,307,,,
