,DateTime,Inj,V1,V2,V3,V4,V1_adjusted,V2_adjusted,V3_adjusted,V4_adjusted,Flux_1,Flux_2,ppt_mm
58,2019-07-10 16:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
59,2019-07-10 16:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60,2019-07-10 16:30:00,No,1360,1345,947.5,617.5500886,2012.25,1989.595,1387.7625,617.5500886,0.8,NA,0
61,2019-07-10 16:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62,2019-07-10 16:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
63,2019-07-10 16:45:00,No,1360,1375,972.5,632.2819016,2012.25,2035.345,1425.8375,632.2819016,0.86,NA,0
64,2019-07-10 16:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,2019-07-10 16:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
66,2019-07-10 17:00:00,No,1405,1380,982.5,632.2819016,2080.605,2042.97,1441.0675,632.2819016,0.91,NA,0
67,2019-07-10 17:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,2019-07-10 17:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69,2019-07-10 17:15:00,No,1400,1400,997.5,639.6478081,2073.01,2073.47,1463.9125,639.6478081,0.9,NA,0
70,2019-07-10 17:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
71,2019-07-10 17:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72,2019-07-10 17:30:00,No,1435,1415,1027.5,617.5500886,2126.175,2096.345,1509.6025,617.5500886,0.92,NA,0
73,2019-07-10 17:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74,2019-07-10 17:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
75,2019-07-10 17:45:00,No,1435,1435,1047.5,647.0137146,2126.175,2126.845,1540.0625,647.0137146,0.91,NA,0
76,2019-07-10 17:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
77,2019-07-10 17:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
78,2019-07-10 18:00:00,No,1485,1475,1042.5,661.7455276,2202.125,2187.845,1532.4475,661.7455276,0.97,NA,0
79,2019-07-10 18:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
80,2019-07-10 18:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
81,2019-07-10 18:15:00,No,1535,1520,1042.5,654.3796211,2278.075,2256.47,1532.4475,654.3796211,1.01,NA,0
82,2019-07-10 18:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83,2019-07-10 18:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84,2019-07-10 18:30:00,No,1600,1585,1137.5,669.1114341,2376.81,2355.595,1677.1325,669.1114341,1.08,NA,0
85,2019-07-10 18:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86,2019-07-10 18:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87,2019-07-10 18:45:00,No,1670,1660,1147.5,669.1114341,2483.14,2469.97,1692.3625,669.1114341,1.14,NA,0
88,2019-07-10 18:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89,2019-07-10 18:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90,2019-07-10 19:00:00,No,1720,1710,1212.5,661.7455276,2559.09,2546.22,1791.3575,661.7455276,1.11,NA,0
91,2019-07-10 19:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92,2019-07-10 19:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93,2019-07-10 19:15:00,No,1780,1775,1272.5,683.8432471,2650.23,2645.345,1882.7375,683.8432471,1.28,NA,0
94,2019-07-10 19:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95,2019-07-10 19:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
96,2019-07-10 19:30:00,No,1835,1810,1317.5,691.2091536,2733.775,2698.72,1951.2725,691.2091536,1.33,NA,0
97,2019-07-10 19:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
98,2019-07-10 19:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
99,2019-07-10 19:45:00,No,1875,1870,1297.5,705.9409666,2794.535,2790.22,1920.8125,705.9409666,1.3,NA,0
100,2019-07-10 19:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
101,2019-07-10 19:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
102,2019-07-10 20:00:00,No,1925,1900,1367.5,691.2091536,2870.485,2835.97,2027.4225,691.2091536,1.41,NA,0
103,2019-07-10 20:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
104,2019-07-10 20:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
105,2019-07-10 20:15:00,No,1935,1925,1377.5,720.6727796,2885.675,2874.095,2042.6525,720.6727796,1.47,NA,0
106,2019-07-10 20:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
107,2019-07-10 20:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
108,2019-07-10 20:30:00,No,1985,1955,1417.5,742.7704991,2961.625,2919.845,2103.5725,742.7704991,1.43,NA,0
109,2019-07-10 20:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
110,2019-07-10 20:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
111,2019-07-10 20:45:00,No,2015,1990,1422.5,735.4045926,3007.195,2973.22,2111.1875,735.4045926,1.52,NA,0
112,2019-07-10 20:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
113,2019-07-10 20:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
114,2019-07-10 21:00:00,No,2040,2015,1397.5,735.4045926,3045.17,3011.345,2073.1125,735.4045926,1.5,NA,0
