"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Specific Conductance, μS/cm (LGR S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
1,07/15/19 11:29:21 AM,9.3,5.76,15.0,,,,,
2,07/15/19 11:29:22 AM,7.4,5.76,11.9,,,,,
3,07/15/19 11:29:23 AM,7.4,5.79,11.9,,,,,
4,07/15/19 11:29:24 AM,7.4,5.79,11.9,,,,,
5,07/15/19 11:29:25 AM,7.4,5.78,11.9,,,,,
6,07/15/19 11:29:26 AM,7.4,5.78,11.9,,,,,
7,07/15/19 11:29:27 AM,1.4,5.78,2.2,,,,,
8,07/15/19 11:29:28 AM,7.4,5.79,11.9,,,,,
9,07/15/19 11:29:29 AM,9.3,5.83,14.9,,,,,
10,07/15/19 11:29:30 AM,0.3,5.86,0.5,Logged,,,,
11,07/15/19 11:29:31 AM,9.3,5.88,14.9,,,,,
12,07/15/19 11:29:32 AM,9.3,5.94,14.9,,,,,
13,07/15/19 11:29:33 AM,7.4,5.95,11.8,,,,,
14,07/15/19 11:29:34 AM,0.3,5.97,0.5,,,,,
15,07/15/19 11:29:35 AM,7.4,6.00,11.8,,,,,
16,07/15/19 11:29:36 AM,9.3,6.03,14.8,,,,,
17,07/15/19 11:29:37 AM,7.4,6.01,11.8,,,,,
18,07/15/19 11:29:38 AM,9.3,6.04,14.8,,,,,
19,07/15/19 11:29:39 AM,9.3,6.07,14.8,,,,,
20,07/15/19 11:29:40 AM,9.3,6.07,14.8,,,,,
21,07/15/19 11:29:41 AM,9.3,6.07,14.8,,,,,
22,07/15/19 11:29:42 AM,9.3,6.05,14.8,,,,,
23,07/15/19 11:29:43 AM,7.4,6.07,11.8,,,,,
24,07/15/19 11:29:44 AM,7.8,5.70,12.6,,,,,
25,07/15/19 11:29:45 AM,7.0,5.53,11.3,,,,,
26,07/15/19 11:29:46 AM,7.4,5.54,12.0,,,,,
27,07/15/19 11:29:47 AM,7.4,5.53,12.0,,,,,
28,07/15/19 11:29:48 AM,7.4,5.54,12.0,,,,,
29,07/15/19 11:29:49 AM,7.4,5.55,12.0,,,,,
30,07/15/19 11:29:50 AM,7.4,5.51,12.0,,,,,
31,07/15/19 11:29:51 AM,7.4,5.50,12.0,,,,,
32,07/15/19 11:29:52 AM,7.4,5.50,12.0,,,,,
33,07/15/19 11:29:53 AM,7.4,5.51,12.0,,,,,
34,07/15/19 11:29:54 AM,7.4,5.51,12.0,,,,,
35,07/15/19 11:29:55 AM,7.4,5.49,12.0,,,,,
36,07/15/19 11:29:56 AM,7.4,5.50,12.0,,,,,
37,07/15/19 11:29:57 AM,7.4,5.45,12.0,,,,,
38,07/15/19 11:29:58 AM,7.4,5.47,12.0,,,,,
39,07/15/19 11:29:59 AM,7.4,5.47,12.0,,,,,
40,07/15/19 11:30:00 AM,6.7,5.47,10.9,,,,,
41,07/15/19 11:30:01 AM,6.7,5.49,10.9,,,,,
42,07/15/19 11:30:02 AM,7.4,5.50,12.0,,,,,
43,07/15/19 11:30:03 AM,7.4,5.47,12.0,,,,,
44,07/15/19 11:30:04 AM,6.7,5.50,10.9,,,,,
45,07/15/19 11:30:05 AM,7.4,5.47,12.0,,,,,
46,07/15/19 11:30:06 AM,7.4,5.47,12.0,,,,,
47,07/15/19 11:30:07 AM,7.4,5.47,12.0,,,,,
48,07/15/19 11:30:08 AM,7.4,5.46,12.0,,,,,
49,07/15/19 11:30:09 AM,7.4,5.49,12.0,,,,,
50,07/15/19 11:30:10 AM,7.4,5.46,12.0,,,,,
51,07/15/19 11:30:11 AM,6.7,5.49,10.9,,,,,
52,07/15/19 11:30:12 AM,6.7,5.47,10.9,,,,,
53,07/15/19 11:30:13 AM,7.4,5.49,12.0,,,,,
54,07/15/19 11:30:14 AM,7.4,5.49,12.0,,,,,
55,07/15/19 11:30:15 AM,7.4,5.49,12.0,,,,,
56,07/15/19 11:30:16 AM,7.4,5.46,12.0,,,,,
57,07/15/19 11:30:17 AM,7.4,5.46,12.0,,,,,
58,07/15/19 11:30:18 AM,7.4,5.49,12.0,,,,,
59,07/15/19 11:30:19 AM,7.4,5.49,12.0,,,,,
60,07/15/19 11:30:20 AM,7.4,5.47,12.0,,,,,
61,07/15/19 11:30:21 AM,7.8,5.47,12.6,,,,,
62,07/15/19 11:30:22 AM,7.4,5.49,12.0,,,,,
63,07/15/19 11:30:23 AM,7.4,5.47,12.0,,,,,
64,07/15/19 11:30:24 AM,7.4,5.49,12.0,,,,,
65,07/15/19 11:30:25 AM,6.7,5.47,10.9,,,,,
66,07/15/19 11:30:26 AM,7.4,5.47,12.0,,,,,
67,07/15/19 11:30:27 AM,6.7,5.46,10.9,,,,,
68,07/15/19 11:30:28 AM,7.4,5.46,12.0,,,,,
69,07/15/19 11:30:29 AM,7.4,5.47,12.0,,,,,
70,07/15/19 11:30:30 AM,7.4,5.47,12.0,,,,,
71,07/15/19 11:30:31 AM,7.4,5.47,12.0,,,,,
72,07/15/19 11:30:32 AM,7.4,5.46,12.0,,,,,
73,07/15/19 11:30:33 AM,7.4,5.47,12.0,,,,,
74,07/15/19 11:30:34 AM,7.4,5.47,12.0,,,,,
75,07/15/19 11:30:35 AM,7.4,5.49,12.0,,,,,
76,07/15/19 11:30:36 AM,7.4,5.47,12.0,,,,,
77,07/15/19 11:30:37 AM,7.4,5.46,12.0,,,,,
78,07/15/19 11:30:38 AM,7.4,5.47,12.0,,,,,
79,07/15/19 11:30:39 AM,7.4,5.49,12.0,,,,,
80,07/15/19 11:30:40 AM,6.7,5.49,10.9,,,,,
81,07/15/19 11:30:41 AM,7.4,5.49,12.0,,,,,
82,07/15/19 11:30:42 AM,7.4,5.47,12.0,,,,,
83,07/15/19 11:30:43 AM,7.4,5.47,12.0,,,,,
84,07/15/19 11:30:44 AM,7.4,5.47,12.0,,,,,
85,07/15/19 11:30:45 AM,6.7,5.47,10.9,,,,,
86,07/15/19 11:30:46 AM,7.4,5.47,12.0,,,,,
87,07/15/19 11:30:47 AM,7.4,5.49,12.0,,,,,
88,07/15/19 11:30:48 AM,7.4,5.47,12.0,,,,,
89,07/15/19 11:30:49 AM,6.7,5.50,10.9,,,,,
90,07/15/19 11:30:50 AM,7.4,5.47,12.0,,,,,
91,07/15/19 11:30:51 AM,7.4,5.46,12.0,,,,,
92,07/15/19 11:30:52 AM,7.4,5.47,12.0,,,,,
93,07/15/19 11:30:53 AM,7.4,5.46,12.0,,,,,
94,07/15/19 11:30:54 AM,7.4,5.49,12.0,,,,,
95,07/15/19 11:30:55 AM,7.4,5.47,12.0,,,,,
96,07/15/19 11:30:56 AM,7.4,5.47,12.0,,,,,
97,07/15/19 11:30:57 AM,7.4,5.47,12.0,,,,,
98,07/15/19 11:30:58 AM,7.4,5.47,12.0,,,,,
99,07/15/19 11:30:59 AM,7.4,5.47,12.0,,,,,
100,07/15/19 11:31:00 AM,7.4,5.47,12.0,,,,,
101,07/15/19 11:31:01 AM,7.4,5.46,12.0,,,,,
102,07/15/19 11:31:02 AM,7.4,5.47,12.0,,,,,
103,07/15/19 11:31:03 AM,7.4,5.47,12.0,,,,,
104,07/15/19 11:31:04 AM,7.4,5.49,12.0,,,,,
105,07/15/19 11:31:05 AM,7.4,5.47,12.0,,,,,
106,07/15/19 11:31:06 AM,7.4,5.47,12.0,,,,,
107,07/15/19 11:31:07 AM,7.4,5.47,12.0,,,,,
108,07/15/19 11:31:08 AM,7.4,5.47,12.0,,,,,
109,07/15/19 11:31:09 AM,7.4,5.49,12.0,,,,,
110,07/15/19 11:31:10 AM,6.7,5.47,10.9,,,,,
111,07/15/19 11:31:11 AM,7.4,5.47,12.0,,,,,
112,07/15/19 11:31:12 AM,6.7,5.47,10.9,,,,,
113,07/15/19 11:31:13 AM,7.4,5.47,12.0,,,,,
114,07/15/19 11:31:14 AM,7.4,5.49,12.0,,,,,
115,07/15/19 11:31:15 AM,7.4,5.49,12.0,,,,,
116,07/15/19 11:31:16 AM,6.7,5.47,10.9,,,,,
117,07/15/19 11:31:17 AM,7.4,5.46,12.0,,,,,
118,07/15/19 11:31:18 AM,7.4,5.47,12.0,,,,,
119,07/15/19 11:31:19 AM,7.4,5.46,12.0,,,,,
120,07/15/19 11:31:20 AM,7.4,5.49,12.0,,,,,
121,07/15/19 11:31:21 AM,7.4,5.47,12.0,,,,,
122,07/15/19 11:31:22 AM,7.4,5.47,12.0,,,,,
123,07/15/19 11:31:23 AM,7.4,5.47,12.0,,,,,
124,07/15/19 11:31:24 AM,7.4,5.47,12.0,,,,,
125,07/15/19 11:31:25 AM,7.8,5.50,12.6,,,,,
126,07/15/19 11:31:26 AM,6.7,5.47,10.9,,,,,
127,07/15/19 11:31:27 AM,7.4,5.47,12.0,,,,,
128,07/15/19 11:31:28 AM,7.4,5.47,12.0,,,,,
129,07/15/19 11:31:29 AM,7.4,5.47,12.0,,,,,
130,07/15/19 11:31:30 AM,7.4,5.47,12.0,,,,,
131,07/15/19 11:31:31 AM,7.4,5.47,12.0,,,,,
132,07/15/19 11:31:32 AM,7.4,5.47,12.0,,,,,
133,07/15/19 11:31:33 AM,7.8,5.47,12.6,,,,,
134,07/15/19 11:31:34 AM,7.4,5.47,12.0,,,,,
135,07/15/19 11:31:35 AM,7.4,5.47,12.0,,,,,
136,07/15/19 11:31:36 AM,7.4,5.47,12.0,,,,,
137,07/15/19 11:31:37 AM,6.7,5.47,10.9,,,,,
138,07/15/19 11:31:38 AM,7.4,5.46,12.0,,,,,
139,07/15/19 11:31:39 AM,7.4,5.46,12.0,,,,,
140,07/15/19 11:31:40 AM,7.4,5.50,12.0,,,,,
141,07/15/19 11:31:41 AM,7.4,5.47,12.0,,,,,
142,07/15/19 11:31:42 AM,7.4,5.47,12.0,,,,,
143,07/15/19 11:31:43 AM,7.4,5.47,12.0,,,,,
144,07/15/19 11:31:44 AM,7.4,5.47,12.0,,,,,
145,07/15/19 11:31:45 AM,7.4,5.47,12.0,,,,,
146,07/15/19 11:31:46 AM,7.4,5.47,12.0,,,,,
147,07/15/19 11:31:47 AM,7.4,5.49,12.0,,,,,
148,07/15/19 11:31:48 AM,7.4,5.47,12.0,,,,,
149,07/15/19 11:31:49 AM,7.4,5.47,12.0,,,,,
150,07/15/19 11:31:50 AM,7.4,5.49,12.0,,,,,
151,07/15/19 11:31:51 AM,6.7,5.47,10.9,,,,,
152,07/15/19 11:31:52 AM,7.4,5.47,12.0,,,,,
153,07/15/19 11:31:53 AM,7.4,5.46,12.0,,,,,
154,07/15/19 11:31:54 AM,7.4,5.47,12.0,,,,,
155,07/15/19 11:31:55 AM,7.4,5.47,12.0,,,,,
156,07/15/19 11:31:56 AM,7.4,5.49,12.0,,,,,
157,07/15/19 11:31:57 AM,7.4,5.47,12.0,,,,,
158,07/15/19 11:31:58 AM,7.4,5.47,12.0,,,,,
159,07/15/19 11:31:59 AM,7.4,5.49,12.0,,,,,
160,07/15/19 11:32:00 AM,7.4,5.47,12.0,,,,,
161,07/15/19 11:32:01 AM,7.4,5.47,12.0,,,,,
162,07/15/19 11:32:02 AM,7.4,5.47,12.0,,,,,
163,07/15/19 11:32:03 AM,7.4,5.49,12.0,,,,,
164,07/15/19 11:32:04 AM,6.7,5.47,10.9,,,,,
165,07/15/19 11:32:05 AM,7.4,5.47,12.0,,,,,
166,07/15/19 11:32:06 AM,7.4,5.47,12.0,,,,,
167,07/15/19 11:32:07 AM,7.4,5.49,12.0,,,,,
168,07/15/19 11:32:08 AM,7.4,5.47,12.0,,,,,
169,07/15/19 11:32:09 AM,7.4,5.47,12.0,,,,,
170,07/15/19 11:32:10 AM,7.4,5.46,12.0,,,,,
171,07/15/19 11:32:11 AM,7.4,5.47,12.0,,,,,
172,07/15/19 11:32:12 AM,7.4,5.47,12.0,,,,,
173,07/15/19 11:32:13 AM,7.4,5.46,12.0,,,,,
174,07/15/19 11:32:14 AM,7.4,5.47,12.0,,,,,
175,07/15/19 11:32:15 AM,7.0,5.49,11.3,,,,,
176,07/15/19 11:32:16 AM,7.4,5.47,12.0,,,,,
177,07/15/19 11:32:17 AM,7.4,5.47,12.0,,,,,
178,07/15/19 11:32:18 AM,7.4,5.47,12.0,,,,,
179,07/15/19 11:32:19 AM,7.4,5.46,12.0,,,,,
180,07/15/19 11:32:20 AM,7.8,5.47,12.6,,,,,
181,07/15/19 11:32:21 AM,7.4,5.49,12.0,,,,,
182,07/15/19 11:32:22 AM,7.8,5.47,12.6,,,,,
183,07/15/19 11:32:23 AM,7.4,5.47,12.0,,,,,
184,07/15/19 11:32:24 AM,7.4,5.47,12.0,,,,,
185,07/15/19 11:32:25 AM,6.7,5.46,10.9,,,,,
186,07/15/19 11:32:26 AM,7.4,5.47,12.0,,,,,
187,07/15/19 11:32:27 AM,7.4,5.46,12.0,,,,,
188,07/15/19 11:32:28 AM,7.4,5.46,12.0,,,,,
189,07/15/19 11:32:29 AM,7.4,5.47,12.0,,,,,
190,07/15/19 11:32:30 AM,7.4,5.46,12.0,,,,,
191,07/15/19 11:32:31 AM,7.4,5.47,12.0,,,,,
192,07/15/19 11:32:32 AM,7.4,5.47,12.0,,,,,
193,07/15/19 11:32:33 AM,7.4,5.47,12.0,,,,,
194,07/15/19 11:32:34 AM,6.7,5.47,10.9,,,,,
195,07/15/19 11:32:35 AM,7.4,5.47,12.0,,,,,
196,07/15/19 11:32:36 AM,7.4,5.47,12.0,,,,,
197,07/15/19 11:32:37 AM,7.4,5.47,12.0,,,,,
198,07/15/19 11:32:38 AM,7.4,5.46,12.0,,,,,
199,07/15/19 11:32:39 AM,7.8,5.47,12.6,,,,,
200,07/15/19 11:32:40 AM,7.4,5.47,12.0,,,,,
201,07/15/19 11:32:41 AM,7.4,5.46,12.0,,,,,
202,07/15/19 11:32:42 AM,7.4,5.47,12.0,,,,,
203,07/15/19 11:32:43 AM,7.4,5.47,12.0,,,,,
204,07/15/19 11:32:44 AM,7.4,5.47,12.0,,,,,
205,07/15/19 11:32:45 AM,7.4,5.46,12.0,,,,,
206,07/15/19 11:32:46 AM,7.4,5.46,12.0,,,,,
207,07/15/19 11:32:47 AM,6.7,5.46,10.9,,,,,
208,07/15/19 11:32:48 AM,7.4,5.46,12.0,,,,,
209,07/15/19 11:32:49 AM,7.4,5.46,12.0,,,,,
210,07/15/19 11:32:50 AM,7.4,5.47,12.0,,,,,
211,07/15/19 11:32:51 AM,7.8,5.46,12.7,,,,,
212,07/15/19 11:32:52 AM,7.4,5.46,12.0,,,,,
213,07/15/19 11:32:53 AM,7.4,5.46,12.0,,,,,
214,07/15/19 11:32:54 AM,6.7,5.47,10.9,,,,,
215,07/15/19 11:32:55 AM,7.4,5.46,12.0,,,,,
216,07/15/19 11:32:56 AM,7.4,5.46,12.0,,,,,
217,07/15/19 11:32:57 AM,7.4,5.47,12.0,,,,,
218,07/15/19 11:32:58 AM,7.4,5.46,12.0,,,,,
219,07/15/19 11:32:59 AM,7.4,5.46,12.0,,,,,
220,07/15/19 11:33:00 AM,7.4,5.46,12.0,,,,,
221,07/15/19 11:33:01 AM,7.4,5.46,12.0,,,,,
222,07/15/19 11:33:02 AM,6.7,5.46,10.9,,,,,
223,07/15/19 11:33:03 AM,7.4,5.46,12.0,,,,,
224,07/15/19 11:33:04 AM,7.4,5.47,12.0,,,,,
225,07/15/19 11:33:05 AM,6.7,5.47,10.9,,,,,
226,07/15/19 11:33:06 AM,7.4,5.46,12.0,,,,,
227,07/15/19 11:33:07 AM,7.4,5.46,12.0,,,,,
228,07/15/19 11:33:08 AM,7.0,5.45,11.4,,,,,
229,07/15/19 11:33:09 AM,7.4,5.45,12.0,,,,,
230,07/15/19 11:33:10 AM,7.4,5.46,12.0,,,,,
231,07/15/19 11:33:11 AM,7.4,5.45,12.0,,,,,
232,07/15/19 11:33:12 AM,7.4,5.46,12.0,,,,,
233,07/15/19 11:33:13 AM,7.4,5.45,12.0,,,,,
234,07/15/19 11:33:14 AM,7.4,5.46,12.0,,,,,
235,07/15/19 11:33:15 AM,6.7,5.46,10.9,,,,,
236,07/15/19 11:33:16 AM,7.4,5.47,12.0,,,,,
237,07/15/19 11:33:17 AM,7.4,5.47,12.0,,,,,
238,07/15/19 11:33:18 AM,7.4,5.47,12.0,,,,,
239,07/15/19 11:33:19 AM,7.8,5.46,12.7,,,,,
240,07/15/19 11:33:20 AM,7.8,5.46,12.7,,,,,
241,07/15/19 11:33:21 AM,7.4,5.46,12.0,,,,,
242,07/15/19 11:33:22 AM,7.0,5.46,11.4,,,,,
243,07/15/19 11:33:23 AM,7.4,5.46,12.0,,,,,
244,07/15/19 11:33:24 AM,6.7,5.46,10.9,,,,,
245,07/15/19 11:33:25 AM,6.7,5.46,10.9,,,,,
246,07/15/19 11:33:26 AM,7.4,5.45,12.0,,,,,
247,07/15/19 11:33:27 AM,7.4,5.47,12.0,,,,,
248,07/15/19 11:33:28 AM,7.4,5.46,12.0,,,,,
249,07/15/19 11:33:29 AM,6.7,5.46,10.9,,,,,
250,07/15/19 11:33:30 AM,7.4,5.46,12.0,,,,,
251,07/15/19 11:33:31 AM,6.7,5.47,10.9,,,,,
252,07/15/19 11:33:32 AM,7.4,5.46,12.0,,,,,
253,07/15/19 11:33:33 AM,7.4,5.46,12.0,,,,,
254,07/15/19 11:33:34 AM,7.4,5.46,12.0,,,,,
255,07/15/19 11:33:35 AM,7.4,5.46,12.0,,,,,
256,07/15/19 11:33:36 AM,7.4,5.45,12.0,,,,,
257,07/15/19 11:33:37 AM,7.4,5.46,12.0,,,,,
258,07/15/19 11:33:38 AM,7.4,5.47,12.0,,,,,
259,07/15/19 11:33:39 AM,7.4,5.47,12.0,,,,,
260,07/15/19 11:33:40 AM,7.4,5.47,12.0,,,,,
261,07/15/19 11:33:41 AM,7.4,5.46,12.0,,,,,
262,07/15/19 11:33:42 AM,7.4,5.47,12.0,,,,,
263,07/15/19 11:33:43 AM,7.4,5.46,12.0,,,,,
264,07/15/19 11:33:44 AM,7.4,5.47,12.0,,,,,
265,07/15/19 11:33:45 AM,7.4,5.47,12.0,,,,,
266,07/15/19 11:33:46 AM,7.8,5.46,12.7,,,,,
267,07/15/19 11:33:47 AM,7.4,5.46,12.0,,,,,
268,07/15/19 11:33:48 AM,6.7,5.46,10.9,,,,,
269,07/15/19 11:33:49 AM,7.4,5.47,12.0,,,,,
270,07/15/19 11:33:50 AM,7.4,5.46,12.0,,,,,
271,07/15/19 11:33:51 AM,7.4,5.47,12.0,,,,,
272,07/15/19 11:33:52 AM,7.4,5.47,12.0,,,,,
273,07/15/19 11:33:53 AM,7.4,5.47,12.0,,,,,
274,07/15/19 11:33:54 AM,6.7,5.47,10.9,,,,,
275,07/15/19 11:33:55 AM,7.4,5.47,12.0,,,,,
276,07/15/19 11:33:56 AM,7.4,5.49,12.0,,,,,
277,07/15/19 11:33:57 AM,7.4,5.47,12.0,,,,,
278,07/15/19 11:33:58 AM,7.4,5.46,12.0,,,,,
279,07/15/19 11:33:59 AM,7.4,5.47,12.0,,,,,
280,07/15/19 11:34:00 AM,7.4,5.47,12.0,,,,,
281,07/15/19 11:34:01 AM,7.4,5.47,12.0,,,,,
282,07/15/19 11:34:02 AM,7.4,5.46,12.0,,,,,
283,07/15/19 11:34:03 AM,7.4,5.46,12.0,,,,,
284,07/15/19 11:34:04 AM,7.4,5.46,12.0,,,,,
285,07/15/19 11:34:05 AM,7.4,5.47,12.0,,,,,
286,07/15/19 11:34:06 AM,7.4,5.46,12.0,,,,,
287,07/15/19 11:34:07 AM,7.4,5.47,12.0,,,,,
288,07/15/19 11:34:08 AM,7.4,5.46,12.0,,,,,
289,07/15/19 11:34:09 AM,6.7,5.47,10.9,,,,,
290,07/15/19 11:34:10 AM,7.4,5.46,12.0,,,,,
291,07/15/19 11:34:11 AM,7.4,5.46,12.0,,,,,
292,07/15/19 11:34:12 AM,7.4,5.46,12.0,,,,,
293,07/15/19 11:34:13 AM,7.4,5.46,12.0,,,,,
294,07/15/19 11:34:14 AM,7.4,5.47,12.0,,,,,
295,07/15/19 11:34:15 AM,7.4,5.47,12.0,,,,,
296,07/15/19 11:34:16 AM,7.4,5.46,12.0,,,,,
297,07/15/19 11:34:17 AM,7.4,5.47,12.0,,,,,
298,07/15/19 11:34:18 AM,7.4,5.46,12.0,,,,,
299,07/15/19 11:34:19 AM,7.4,5.46,12.0,,,,,
300,07/15/19 11:34:20 AM,7.4,5.47,12.0,,,,,
301,07/15/19 11:34:21 AM,7.4,5.47,12.0,,,,,
302,07/15/19 11:34:22 AM,7.4,5.47,12.0,,,,,
303,07/15/19 11:34:23 AM,7.4,5.46,12.0,,,,,
304,07/15/19 11:34:24 AM,6.7,5.47,10.9,,,,,
305,07/15/19 11:34:25 AM,6.7,5.49,10.9,,,,,
306,07/15/19 11:34:26 AM,7.4,5.46,12.0,,,,,
307,07/15/19 11:34:27 AM,7.4,5.46,12.0,,,,,
308,07/15/19 11:34:28 AM,7.4,5.46,12.0,,,,,
309,07/15/19 11:34:29 AM,7.4,5.47,12.0,,,,,
310,07/15/19 11:34:30 AM,7.4,5.49,12.0,,,,,
311,07/15/19 11:34:31 AM,7.4,5.46,12.0,,,,,
312,07/15/19 11:34:32 AM,7.4,5.46,12.0,,,,,
313,07/15/19 11:34:33 AM,7.8,5.47,12.6,,,,,
314,07/15/19 11:34:34 AM,7.4,5.47,12.0,,,,,
315,07/15/19 11:34:35 AM,7.4,5.46,12.0,,,,,
316,07/15/19 11:34:36 AM,7.4,5.47,12.0,,,,,
317,07/15/19 11:34:37 AM,7.0,5.47,11.3,,,,,
318,07/15/19 11:34:38 AM,7.4,5.47,12.0,,,,,
319,07/15/19 11:34:39 AM,7.8,5.47,12.6,,,,,
320,07/15/19 11:34:40 AM,7.4,5.47,12.0,,,,,
321,07/15/19 11:34:41 AM,7.8,5.47,12.6,,,,,
322,07/15/19 11:34:42 AM,7.4,5.47,12.0,,,,,
323,07/15/19 11:34:43 AM,7.4,5.46,12.0,,,,,
324,07/15/19 11:34:44 AM,6.7,5.47,10.9,,,,,
325,07/15/19 11:34:45 AM,7.4,5.47,12.0,,,,,
326,07/15/19 11:34:46 AM,7.4,5.47,12.0,,,,,
327,07/15/19 11:34:47 AM,7.8,5.47,12.6,,,,,
328,07/15/19 11:34:48 AM,7.4,5.47,12.0,,,,,
329,07/15/19 11:34:49 AM,7.4,5.47,12.0,,,,,
330,07/15/19 11:34:50 AM,7.4,5.49,12.0,,,,,
331,07/15/19 11:34:51 AM,7.4,5.46,12.0,,,,,
332,07/15/19 11:34:52 AM,7.4,5.47,12.0,,,,,
333,07/15/19 11:34:53 AM,6.7,5.47,10.9,,,,,
334,07/15/19 11:34:54 AM,7.4,5.47,12.0,,,,,
335,07/15/19 11:34:55 AM,7.4,5.47,12.0,,,,,
336,07/15/19 11:34:56 AM,7.4,5.47,12.0,,,,,
337,07/15/19 11:34:57 AM,7.0,5.49,11.3,,,,,
338,07/15/19 11:34:58 AM,7.4,5.47,12.0,,,,,
339,07/15/19 11:34:59 AM,6.7,5.47,10.9,,,,,
340,07/15/19 11:35:00 AM,7.4,5.45,12.0,,,,,
341,07/15/19 11:35:01 AM,7.8,5.47,12.6,,,,,
342,07/15/19 11:35:02 AM,7.4,5.46,12.0,,,,,
343,07/15/19 11:35:03 AM,7.4,5.47,12.0,,,,,
344,07/15/19 11:35:04 AM,7.4,5.47,12.0,,,,,
345,07/15/19 11:35:05 AM,7.4,5.49,12.0,,,,,
346,07/15/19 11:35:06 AM,7.4,5.47,12.0,,,,,
347,07/15/19 11:35:07 AM,7.4,5.47,12.0,,,,,
348,07/15/19 11:35:08 AM,7.4,5.46,12.0,,,,,
349,07/15/19 11:35:09 AM,7.4,5.47,12.0,,,,,
350,07/15/19 11:35:10 AM,7.4,5.47,12.0,,,,,
351,07/15/19 11:35:11 AM,7.4,5.47,12.0,,,,,
352,07/15/19 11:35:12 AM,7.8,5.47,12.6,,,,,
353,07/15/19 11:35:13 AM,7.8,5.49,12.6,,,,,
354,07/15/19 11:35:14 AM,7.4,5.47,12.0,,,,,
355,07/15/19 11:35:15 AM,7.4,5.47,12.0,,,,,
356,07/15/19 11:35:16 AM,7.4,5.46,12.0,,,,,
357,07/15/19 11:35:17 AM,7.4,5.47,12.0,,,,,
358,07/15/19 11:35:18 AM,6.7,5.47,10.9,,,,,
359,07/15/19 11:35:19 AM,7.4,5.46,12.0,,,,,
360,07/15/19 11:35:20 AM,7.4,5.47,12.0,,,,,
361,07/15/19 11:35:21 AM,7.8,5.46,12.7,,,,,
362,07/15/19 11:35:22 AM,7.4,5.46,12.0,,,,,
363,07/15/19 11:35:23 AM,7.8,5.47,12.6,,,,,
364,07/15/19 11:35:24 AM,7.4,5.47,12.0,,,,,
365,07/15/19 11:35:25 AM,7.4,5.46,12.0,,,,,
366,07/15/19 11:35:26 AM,7.4,5.47,12.0,,,,,
367,07/15/19 11:35:27 AM,7.4,5.47,12.0,,,,,
368,07/15/19 11:35:28 AM,7.4,5.47,12.0,,,,,
369,07/15/19 11:35:29 AM,7.4,5.46,12.0,,,,,
370,07/15/19 11:35:30 AM,7.4,5.47,12.0,,,,,
371,07/15/19 11:35:31 AM,7.4,5.47,12.0,,,,,
372,07/15/19 11:35:32 AM,7.4,5.47,12.0,,,,,
373,07/15/19 11:35:33 AM,7.4,5.46,12.0,,,,,
374,07/15/19 11:35:34 AM,7.0,5.47,11.3,,,,,
375,07/15/19 11:35:35 AM,7.4,5.47,12.0,,,,,
376,07/15/19 11:35:36 AM,6.7,5.47,10.9,,,,,
377,07/15/19 11:35:37 AM,7.4,5.47,12.0,,,,,
378,07/15/19 11:35:38 AM,7.4,5.46,12.0,,,,,
379,07/15/19 11:35:39 AM,7.4,5.46,12.0,,,,,
380,07/15/19 11:35:40 AM,7.4,5.47,12.0,,,,,
381,07/15/19 11:35:41 AM,6.7,5.47,10.9,,,,,
382,07/15/19 11:35:42 AM,7.0,5.46,11.4,,,,,
383,07/15/19 11:35:43 AM,7.8,5.46,12.7,,,,,
384,07/15/19 11:35:44 AM,7.4,5.50,12.0,,,,,
385,07/15/19 11:35:45 AM,7.4,5.47,12.0,,,,,
386,07/15/19 11:35:46 AM,6.7,5.46,10.9,,,,,
387,07/15/19 11:35:47 AM,7.4,5.47,12.0,,,,,
388,07/15/19 11:35:48 AM,7.4,5.47,12.0,,,,,
389,07/15/19 11:35:49 AM,6.7,5.47,10.9,,,,,
390,07/15/19 11:35:50 AM,7.4,5.47,12.0,,,,,
391,07/15/19 11:35:51 AM,7.4,5.46,12.0,,,,,
392,07/15/19 11:35:52 AM,6.7,5.49,10.9,,,,,
393,07/15/19 11:35:53 AM,7.8,5.47,12.6,,,,,
394,07/15/19 11:35:54 AM,7.4,5.47,12.0,,,,,
395,07/15/19 11:35:55 AM,7.4,5.46,12.0,,,,,
396,07/15/19 11:35:56 AM,7.4,5.47,12.0,,,,,
397,07/15/19 11:35:57 AM,7.0,5.47,11.3,,,,,
398,07/15/19 11:35:58 AM,7.8,5.46,12.7,,,,,
399,07/15/19 11:35:59 AM,7.4,5.46,12.0,,,,,
400,07/15/19 11:36:00 AM,7.4,5.47,12.0,,,,,
401,07/15/19 11:36:01 AM,6.7,5.46,10.9,,,,,
402,07/15/19 11:36:02 AM,7.4,5.46,12.0,,,,,
403,07/15/19 11:36:03 AM,7.4,5.47,12.0,,,,,
404,07/15/19 11:36:04 AM,7.8,5.47,12.6,,,,,
405,07/15/19 11:36:05 AM,7.4,5.46,12.0,,,,,
