DateTime,V4,V3
7/12/19 17:15,472.5,2197.5
7/12/19 17:30,487.5,2227.5
7/12/19 17:45,477.5,2242.5
7/12/19 18:00,487.5,2302.5
7/12/19 18:15,487.5,2322.5
7/12/19 18:30,477.5,2402.5
7/12/19 18:45,497.5,2417.5
7/12/19 19:00,507.5,2447.5
7/12/19 19:15,497.5,2497.5
7/12/19 19:30,507.5,2537.5
7/12/19 19:45,497.5,2592.5
7/12/19 20:00,502.5,2632.5
7/12/19 20:15,517.5,2687.5
7/12/19 20:30,522.5,2727.5
7/12/19 20:45,537.5,2742.5
7/12/19 21:00,522.5,2792.5
7/12/19 21:15,507.5,2802.5
7/12/19 21:30,522.5,2852.5
7/12/19 21:45,527.5,2852.5
7/12/19 22:00,527.5,2857.5
7/12/19 22:15,542.5,2882.5
7/12/19 22:30,527.5,2922.5
7/12/19 22:45,557.5,2947.5
7/12/19 23:00,537.5,2972.5
7/12/19 23:15,542.5,2977.5
7/12/19 23:30,547.5,3007.5
7/12/19 23:45,537.5,2982.5
7/13/19 0:00,542.5,3002.5
7/13/19 0:15,542.5,3027.5
7/13/19 0:30,552.5,3002.5
7/13/19 0:45,552.5,3007.5
7/13/19 1:00,562.5,3002.5
7/13/19 1:15,547.5,3012.5
7/13/19 1:30,547.5,3017.5
7/13/19 1:45,547.5,3017.5
7/13/19 2:00,532.5,3027.5
7/13/19 2:15,547.5,3072.5
7/13/19 2:30,547.5,3067.5
7/13/19 2:45,552.5,3082.5
7/13/19 3:00,567.5,3072.5
7/13/19 3:15,562.5,3097.5
7/13/19 3:30,557.5,3077.5
7/13/19 3:45,547.5,3057.5
7/13/19 4:00,572.5,3077.5
7/13/19 4:15,562.5,3072.5
7/13/19 4:30,552.5,3057.5
7/13/19 4:45,562.5,3072.5
7/13/19 5:00,562.5,3067.5
7/13/19 5:15,557.5,3082.5
7/13/19 5:30,562.5,3072.5
7/13/19 5:45,552.5,3062.5
7/13/19 6:00,557.5,3022.5
7/13/19 6:15,557.5,2997.5
7/13/19 6:30,567.5,3017.5
7/13/19 6:45,547.5,3022.5
7/13/19 7:00,562.5,2997.5
7/13/19 7:15,567.5,2982.5
7/13/19 7:30,572.5,2962.5
7/13/19 7:45,557.5,2912.5
7/13/19 8:00,562.5,2862.5
7/13/19 8:15,552.5,2787.5
7/13/19 8:30,557.5,2737.5
7/13/19 8:45,547.5,2717.5
7/13/19 9:00,547.5,2652.5
7/13/19 9:15,532.5,2617.5
7/13/19 9:30,537.5,2552.5
7/13/19 9:45,512.5,2542.5
7/13/19 10:00,542.5,2502.5
7/13/19 10:15,522.5,2462.5
7/13/19 10:30,522.5,2412.5
7/13/19 10:45,517.5,2387.5
7/13/19 11:00,522.5,2342.5
7/13/19 11:15,507.5,2292.5
7/13/19 11:30,512.5,2277.5
7/13/19 11:45,507.5,2247.5
7/13/19 12:00,492.5,2232.5
7/13/19 12:15,507.5,2227.5
7/13/19 12:30,487.5,2182.5
7/13/19 12:45,492.5,2137.5
7/13/19 13:00,492.5,2122.5
7/13/19 13:15,492.5,2102.5
7/13/19 13:30,472.5,2067.5
7/13/19 13:45,467.5,2037.5
7/13/19 14:00,472.5,1997.5
7/13/19 14:15,467.5,1982.5
7/13/19 14:30,472.5,1942.5
7/13/19 14:45,482.5,1917.5
7/13/19 15:00,467.5,1897.5
7/13/19 15:15,477.5,1872.5
7/13/19 15:30,462.5,1862.5
7/13/19 15:45,467.5,1857.5
7/13/19 16:00,457.5,1852.5
7/13/19 16:15,472.5,1847.5
7/13/19 16:30,462.5,1842.5
7/13/19 16:45,457.5,1847.5
7/13/19 17:00,457.5,1882.5
7/13/19 17:15,477.5,1902.5
7/13/19 17:30,467.5,1907.5
7/13/19 17:45,472.5,1942.5
7/13/19 18:00,467.5,1972.5
7/13/19 18:15,482.5,2037.5
7/13/19 18:30,477.5,2047.5
7/13/19 18:45,482.5,2077.5
7/13/19 19:00,492.5,2117.5
7/13/19 19:15,487.5,2192.5
7/13/19 19:30,502.5,2227.5
7/13/19 19:45,497.5,2267.5
7/13/19 20:00,517.5,2307.5
7/13/19 20:15,507.5,2332.5
7/13/19 20:30,512.5,2387.5
7/13/19 20:45,512.5,2412.5
7/13/19 21:00,502.5,2412.5
7/13/19 21:15,522.5,2447.5
7/13/19 21:30,527.5,2452.5
7/13/19 21:45,532.5,2507.5
7/13/19 22:00,527.5,2517.5
7/13/19 22:15,522.5,2542.5
7/13/19 22:30,532.5,2552.5
7/13/19 22:45,537.5,2577.5
7/13/19 23:00,522.5,2607.5
7/13/19 23:15,537.5,2602.5
7/13/19 23:30,537.5,2667.5
7/13/19 23:45,527.5,2647.5
7/14/19 0:00,527.5,2627.5
7/14/19 0:15,542.5,2672.5
7/14/19 0:30,537.5,2657.5
7/14/19 0:45,552.5,2672.5
7/14/19 1:00,542.5,2652.5
7/14/19 1:15,557.5,2642.5
7/14/19 1:30,547.5,2632.5
7/14/19 1:45,552.5,2632.5
7/14/19 2:00,547.5,2652.5
7/14/19 2:15,547.5,2632.5
7/14/19 2:30,567.5,2677.5
7/14/19 2:45,552.5,2682.5
7/14/19 3:00,547.5,2692.5
7/14/19 3:15,547.5,2682.5
7/14/19 3:30,577.5,2732.5
7/14/19 3:45,562.5,2707.5
7/14/19 4:00,577.5,2707.5
7/14/19 4:15,557.5,2692.5
7/14/19 4:30,572.5,2672.5
7/14/19 4:45,552.5,2662.5
7/14/19 5:00,567.5,2667.5
7/14/19 5:15,577.5,2622.5
7/14/19 5:30,587.5,2667.5
7/14/19 5:45,572.5,2657.5
7/14/19 6:00,587.5,2657.5
7/14/19 6:15,592.5,2652.5
7/14/19 6:30,582.5,2667.5
7/14/19 6:45,612.5,2632.5
7/14/19 7:00,597.5,2657.5
7/14/19 7:15,607.5,2642.5
7/14/19 7:30,607.5,2627.5
