DateTime,V1,V4
7/17/19 14:25,1495,472.5
7/17/19 14:40,1480,457.5
7/17/19 14:55,1460,447.5
7/17/19 15:10,1450,457.5
7/17/19 15:25,1445,442.5
7/17/19 15:40,1435,452.5
7/17/19 15:55,1450,452.5
7/17/19 16:10,1445,457.5
7/17/19 16:25,1430,457.5
7/17/19 16:40,1450,447.5
7/17/19 16:55,1465,452.5
7/17/19 17:10,1485,472.5
7/17/19 17:25,1485,457.5
7/17/19 17:40,1510,462.5
7/17/19 17:55,1530,462.5
7/17/19 18:10,1550,462.5
7/17/19 18:25,1595,477.5
7/17/19 18:40,1655,482.5
7/17/19 18:55,1705,492.5
7/17/19 19:10,1770,487.5
7/17/19 19:25,1815,492.5
7/17/19 19:40,1850,497.5
7/17/19 19:55,1895,502.5
7/17/19 20:10,1945,487.5
7/17/19 20:25,1975,512.5
7/17/19 20:40,1995,502.5
7/17/19 20:55,2030,517.5
7/17/19 21:10,2030,517.5
7/17/19 21:25,2060,517.5
7/17/19 21:40,2065,522.5
7/17/19 21:55,2090,532.5
7/17/19 22:10,2120,517.5
7/17/19 22:25,2150,527.5
7/17/19 22:40,2150,537.5
7/17/19 22:55,2155,547.5
7/17/19 23:10,2135,542.5
7/17/19 23:25,2150,537.5
7/17/19 23:40,2170,552.5
7/17/19 23:55,2150,547.5
7/18/19 0:10,2170,547.5
7/18/19 0:25,2195,532.5
7/18/19 0:40,2205,547.5
7/18/19 0:55,2210,542.5
7/18/19 1:10,2240,567.5
7/18/19 1:25,2250,557.5
7/18/19 1:40,2255,562.5
7/18/19 1:55,2265,557.5
7/18/19 2:10,2295,547.5
7/18/19 2:25,2300,557.5
7/18/19 2:40,2305,572.5
7/18/19 2:55,2340,567.5
7/18/19 3:10,2340,567.5
7/18/19 3:25,2370,552.5
7/18/19 3:40,2365,572.5
7/18/19 3:55,2385,577.5
7/18/19 4:10,2405,572.5
7/18/19 4:25,2410,572.5
7/18/19 4:40,2430,567.5
7/18/19 4:55,2415,567.5
7/18/19 5:10,2435,577.5
7/18/19 5:25,2455,577.5
7/18/19 5:40,2460,562.5
7/18/19 5:55,2485,577.5
7/18/19 6:10,2470,587.5
7/18/19 6:25,2485,582.5
7/18/19 6:40,2520,582.5
7/18/19 6:55,2490,592.5
7/18/19 7:10,2470,582.5
7/18/19 7:25,2455,582.5
7/18/19 7:40,2430,587.5
7/18/19 7:55,2425,577.5
7/18/19 8:10,2380,572.5
7/18/19 8:25,2345,577.5
7/18/19 8:40,2320,562.5
7/18/19 8:55,2260,552.5
7/18/19 9:10,2230,562.5
7/18/19 9:25,2195,557.5
7/18/19 9:40,2160,537.5
7/18/19 9:55,2135,527.5
7/18/19 10:10,2090,532.5
7/18/19 10:25,2065,522.5
7/18/19 10:40,2015,522.5
7/18/19 10:55,1995,517.5
7/18/19 11:10,1945,502.5
7/18/19 11:25,1905,497.5
7/18/19 11:40,1870,487.5
7/18/19 11:55,1830,487.5
7/18/19 12:10,1790,492.5
7/18/19 12:25,1775,492.5
7/18/19 12:40,1760,487.5
7/18/19 12:55,1735,477.5
7/18/19 13:10,1710,477.5
7/18/19 13:25,1685,467.5
7/18/19 13:40,1675,467.5
7/18/19 13:55,1655,487.5
7/18/19 14:10,1635,472.5
7/18/19 14:25,1655,462.5
7/18/19 14:40,1650,462.5
7/18/19 14:55,1630,462.5
7/18/19 15:10,1605,457.5
7/18/19 15:25,1585,477.5
7/18/19 15:40,1585,477.5
7/18/19 15:55,1600,467.5
7/18/19 16:10,1560,477.5
7/18/19 16:25,1580,477.5
7/18/19 16:40,1580,467.5
7/18/19 16:55,1610,482.5
7/18/19 17:10,1615,482.5
7/18/19 17:25,1650,472.5
7/18/19 17:40,1670,472.5
7/18/19 17:55,1720,467.5
7/18/19 18:10,1775,482.5
7/18/19 18:25,1855,482.5
7/18/19 18:40,1885,477.5
7/18/19 18:55,1935,492.5
7/18/19 19:10,2005,492.5
7/18/19 19:25,2045,497.5
7/18/19 19:40,2085,512.5
7/18/19 19:55,2125,517.5
7/18/19 20:10,2150,507.5
7/18/19 20:25,2205,527.5
7/18/19 20:40,2220,527.5
7/18/19 20:55,2250,522.5
7/18/19 21:10,2300,532.5
7/18/19 21:25,2305,522.5
7/18/19 21:40,2315,532.5
7/18/19 21:55,2360,532.5
7/18/19 22:10,2375,537.5
7/18/19 22:25,2395,527.5
7/18/19 22:40,2390,532.5
7/18/19 22:55,2405,537.5
7/18/19 23:10,2430,552.5
7/18/19 23:25,2420,547.5
7/18/19 23:40,2440,537.5
7/18/19 23:55,2455,552.5
7/19/19 0:10,2475,537.5
7/19/19 0:25,2510,557.5
7/19/19 0:40,2530,552.5
7/19/19 0:55,2545,567.5
7/19/19 1:10,2520,562.5
7/19/19 1:25,2540,552.5
7/19/19 1:40,2540,572.5
7/19/19 1:55,2570,572.5
7/19/19 2:10,2560,557.5
7/19/19 2:25,2580,567.5
7/19/19 2:40,2580,567.5
7/19/19 2:55,2590,577.5
7/19/19 3:10,2645,567.5
7/19/19 3:25,2645,572.5
7/19/19 3:40,2650,577.5
7/19/19 3:55,2680,567.5
7/19/19 4:10,2685,577.5
7/19/19 4:25,2670,582.5
7/19/19 4:40,2670,582.5
7/19/19 4:55,2675,577.5
7/19/19 5:10,2685,567.5
7/19/19 5:25,2695,592.5
7/19/19 5:40,2710,577.5
7/19/19 5:55,2710,597.5
7/19/19 6:10,2700,582.5
7/19/19 6:25,2720,592.5
7/19/19 6:40,2720,607.5
7/19/19 6:55,2715,582.5
7/19/19 7:10,2745,612.5
