DateTime,V3,V2
7/22/19 16:01,1242.5,1330
7/22/19 16:02,1262.5,1345
7/22/19 16:03,1257.5,1330
7/22/19 16:04,1267.5,1310
7/22/19 16:05,1267.5,1325
7/22/19 16:06,1262.5,1320
7/22/19 16:07,1262.5,1325
7/22/19 16:08,1257.5,1325
7/22/19 16:09,1267.5,1300
7/22/19 16:10,1247.5,1320
7/22/19 16:11,1272.5,1315
7/22/19 16:12,1257.5,1320
7/22/19 16:13,1252.5,1325
7/22/19 16:14,1242.5,1305
7/22/19 16:15,1262.5,1330
7/22/19 16:16,1267.5,1335
7/22/19 16:17,1247.5,1345
7/22/19 16:18,1257.5,1350
7/22/19 16:19,1272.5,1345
7/22/19 16:20,1267.5,1330
7/22/19 16:21,1272.5,1330
7/22/19 16:22,1262.5,1345
7/22/19 16:23,1287.5,1325
7/22/19 16:24,1277.5,1345
7/22/19 16:25,1252.5,1355
7/22/19 16:26,1292.5,1360
7/22/19 16:27,1272.5,1355
7/22/19 16:28,1272.5,1360
7/22/19 16:29,1282.5,1390
7/22/19 16:30,1267.5,1540
7/22/19 16:31,1287.5,1770
7/22/19 16:32,1307.5,1945
7/22/19 16:33,1362.5,2110
7/22/19 16:34,1497.5,2205
7/22/19 16:35,1632.5,2285
7/22/19 16:36,1767.5,2345
7/22/19 16:37,1857.5,2370
7/22/19 16:38,1947.5,2400
7/22/19 16:39,2032.5,2400
7/22/19 16:40,2037.5,2415
7/22/19 16:41,2097.5,2400
7/22/19 16:42,2137.5,2455
7/22/19 16:43,2142.5,2450
7/22/19 16:44,2147.5,2450
7/22/19 16:45,2167.5,2465
7/22/19 16:46,2182.5,2475
7/22/19 16:47,2197.5,2480
7/22/19 16:48,2197.5,2500
7/22/19 16:49,2227.5,2495
7/22/19 16:50,2202.5,2505
7/22/19 16:51,2217.5,2510
7/22/19 16:52,2247.5,2500
7/22/19 16:53,2222.5,2510
7/22/19 16:54,2247.5,2525
7/22/19 16:55,2267.5,2495
7/22/19 16:56,2252.5,2515
7/22/19 16:57,2257.5,2525
7/22/19 16:58,2262.5,2525
7/22/19 16:59,2257.5,2535
7/22/19 17:00,2277.5,2555
7/22/19 17:01,2277.5,2535
7/22/19 17:02,2267.5,2540
7/22/19 17:03,2297.5,2550
7/22/19 17:04,2277.5,2565
7/22/19 17:05,2272.5,2535
7/22/19 17:06,2277.5,2540
7/22/19 17:07,2282.5,2540
7/22/19 17:08,2297.5,2555
7/22/19 17:09,2297.5,2555
7/22/19 17:10,2307.5,2555
7/22/19 17:11,2277.5,2550
7/22/19 17:12,2272.5,2560
7/22/19 17:13,2327.5,2565
7/22/19 17:14,2332.5,2560
7/22/19 17:15,2312.5,2535
7/22/19 17:16,2317.5,2560
7/22/19 17:17,2322.5,2565
7/22/19 17:18,2332.5,2575
7/22/19 17:19,2307.5,2585
7/22/19 17:20,2287.5,2575
7/22/19 17:21,2302.5,2585
7/22/19 17:22,2302.5,2585
7/22/19 17:23,2302.5,2585
7/22/19 17:24,2317.5,2580
7/22/19 17:25,2317.5,2610
7/22/19 17:26,2347.5,2605
7/22/19 17:27,2337.5,2585
7/22/19 17:28,2322.5,2585
7/22/19 17:29,2347.5,2610
7/22/19 17:30,2342.5,2585
7/22/19 17:31,2367.5,2590
7/22/19 17:32,2362.5,2600
7/22/19 17:33,2347.5,2605
7/22/19 17:34,2342.5,2595
7/22/19 17:35,2332.5,2590
7/22/19 17:36,2342.5,2600
7/22/19 17:37,2337.5,2620
7/22/19 17:38,2337.5,2620
7/22/19 17:39,2347.5,2605
7/22/19 17:40,2367.5,2610
7/22/19 17:41,2352.5,2625
7/22/19 17:42,2347.5,2615
7/22/19 17:43,2352.5,2620
7/22/19 17:44,2362.5,2610
7/22/19 17:45,2372.5,2625
7/22/19 17:46,2392.5,2625
7/22/19 17:47,2352.5,2620
7/22/19 17:48,2372.5,2620
7/22/19 17:49,2392.5,2650
7/22/19 17:50,2387.5,2625
7/22/19 17:51,2382.5,2635
7/22/19 17:52,2382.5,2665
7/22/19 17:53,2392.5,2660
7/22/19 17:54,2382.5,2640
7/22/19 17:55,2387.5,2645
7/22/19 17:56,2377.5,2635
7/22/19 17:57,2392.5,2650
7/22/19 17:58,2397.5,2675
7/22/19 17:59,2362.5,2665
7/22/19 18:00,2382.5,2655
7/22/19 18:01,2382.5,2660
7/22/19 18:02,2397.5,2660
7/22/19 18:03,2387.5,2665
7/22/19 18:04,2407.5,2655
7/22/19 18:05,2407.5,2660
7/22/19 18:06,2402.5,2680
7/22/19 18:07,2422.5,2690
7/22/19 18:08,2412.5,2685
7/22/19 18:09,2382.5,2690
7/22/19 18:10,2412.5,2715
7/22/19 18:11,2412.5,2705
7/22/19 18:12,2422.5,2690
7/22/19 18:13,2427.5,2705
7/22/19 18:14,2432.5,2685
7/22/19 18:15,2422.5,2700
7/22/19 18:16,2407.5,2710
7/22/19 18:17,2452.5,2710
7/22/19 18:18,2437.5,2700
7/22/19 18:19,2432.5,2730
7/22/19 18:20,2447.5,2695
7/22/19 18:21,2432.5,2710
7/22/19 18:22,2457.5,2700
7/22/19 18:23,2457.5,2715
7/22/19 18:24,2427.5,2720
7/22/19 18:25,2452.5,2735
7/22/19 18:26,2432.5,2725
7/22/19 18:27,2437.5,2735
7/22/19 18:28,2462.5,2740
7/22/19 18:29,2467.5,2720
7/22/19 18:30,2472.5,2745
7/22/19 18:31,2447.5,2750
7/22/19 18:32,2472.5,2735
7/22/19 18:33,2492.5,2745
7/22/19 18:34,2467.5,2740
7/22/19 18:35,2452.5,2740
7/22/19 18:36,2482.5,2750
7/22/19 18:37,2482.5,2755
7/22/19 18:38,2472.5,2765
7/22/19 18:39,2472.5,2750
7/22/19 18:40,2497.5,2770
7/22/19 18:41,2482.5,2790
7/22/19 18:42,2477.5,2760
7/22/19 18:43,2492.5,2800
7/22/19 18:44,2482.5,2780
7/22/19 18:45,2487.5,2780
7/22/19 18:46,2507.5,2805
7/22/19 18:47,2497.5,2790
7/22/19 18:48,2472.5,2785
7/22/19 18:49,2512.5,2780
7/22/19 18:50,2492.5,2800
7/22/19 18:51,2497.5,2790
7/22/19 18:52,2507.5,2795
7/22/19 18:53,2522.5,2795
7/22/19 18:54,2502.5,2790
7/22/19 18:55,2517.5,2810
7/22/19 18:56,2537.5,2820
7/22/19 18:57,2517.5,2825
7/22/19 18:58,2532.5,2820
7/22/19 18:59,2532.5,2840
7/22/19 19:00,2527.5,2830
7/22/19 19:01,2537.5,2825
7/22/19 19:02,2542.5,2835
7/22/19 19:03,2557.5,2840
7/22/19 19:04,2542.5,2850
7/22/19 19:05,2557.5,2840
7/22/19 19:06,2532.5,2870
7/22/19 19:07,2542.5,2835
7/22/19 19:08,2542.5,2855
7/22/19 19:09,2567.5,2845
7/22/19 19:10,2542.5,2855
7/22/19 19:11,2552.5,2845
7/22/19 19:12,2562.5,2860
7/22/19 19:13,2552.5,2850
7/22/19 19:14,2557.5,2840
7/22/19 19:15,2577.5,2875
7/22/19 19:16,2572.5,2875
7/22/19 19:17,2587.5,2845
7/22/19 19:18,2587.5,2865
7/22/19 19:19,2577.5,2875
7/22/19 19:20,2592.5,2880
7/22/19 19:21,2587.5,2870
7/22/19 19:22,2592.5,2855
7/22/19 19:23,2592.5,2870
7/22/19 19:24,2572.5,2870
7/22/19 19:25,2592.5,2845
7/22/19 19:26,2582.5,2875
7/22/19 19:27,2582.5,2885
7/22/19 19:28,2572.5,2870
7/22/19 19:29,2592.5,2865
7/22/19 19:30,2582.5,2865
7/22/19 19:31,2557.5,2860
7/22/19 19:32,2577.5,2860
7/22/19 19:33,2577.5,2890
7/22/19 19:34,2582.5,2875
7/22/19 19:35,2567.5,2885
7/22/19 19:36,2612.5,2875
7/22/19 19:37,2577.5,2890
7/22/19 19:38,2607.5,2910
7/22/19 19:39,2607.5,2885
7/22/19 19:40,2607.5,2895
7/22/19 19:41,2602.5,2940
7/22/19 19:42,2602.5,2955
7/22/19 19:43,2597.5,2945
7/22/19 19:44,2602.5,3020
7/22/19 19:45,2597.5,3015
7/22/19 19:46,2602.5,2915
7/22/19 19:47,2637.5,2935
7/22/19 19:48,2607.5,2935
7/22/19 19:49,2607.5,2930
7/22/19 19:50,2632.5,2870
7/22/19 19:51,2612.5,2680
7/22/19 19:52,2627.5,2490
7/22/19 19:53,2612.5,2345
7/22/19 19:54,2522.5,2210
7/22/19 19:55,2402.5,2135
7/22/19 19:56,2292.5,2085
7/22/19 19:57,2172.5,2015
7/22/19 19:58,2102.5,1990
7/22/19 19:59,2032.5,1975
