DateTime,V1,V2
7/16/19 8:00,1775,1795
7/16/19 8:15,1775,1795
7/16/19 8:30,1745,1755
7/16/19 8:45,1710,1725
7/16/19 9:00,1675,1700
7/16/19 9:15,1630,1670
7/16/19 9:30,1630,1630
7/16/19 9:45,1610,1610
7/16/19 10:00,1590,1590
7/16/19 10:15,1590,1570
7/16/19 10:30,1530,1555
7/16/19 10:45,1520,1530
7/16/19 11:00,1490,1530
7/16/19 11:15,1460,1490
7/16/19 11:30,1460,1470
7/16/19 11:45,1445,1455
7/16/19 12:00,1420,1430
7/16/19 12:15,1415,1425
7/16/19 12:30,1410,1415
7/16/19 12:45,1395,1410
