DateTime,V1,V3
7/17/19 14:25,1495,1392.5
7/17/19 14:40,1480,1362.5
7/17/19 14:55,1460,1362.5
7/17/19 15:10,1450,1367.5
7/17/19 15:25,1445,1342.5
7/17/19 15:40,1435,1352.5
7/17/19 15:55,1450,1337.5
7/17/19 16:10,1445,1332.5
7/17/19 16:25,1430,1332.5
7/17/19 16:40,1450,1342.5
7/17/19 16:55,1465,1337.5
7/17/19 17:10,1485,1357.5
7/17/19 17:25,1485,1387.5
7/17/19 17:40,1510,1382.5
7/17/19 17:55,1530,1402.5
7/17/19 18:10,1550,1402.5
7/17/19 18:25,1595,1432.5
7/17/19 18:40,1655,1487.5
7/17/19 18:55,1705,1527.5
7/17/19 19:10,1770,1562.5
7/17/19 19:25,1815,1622.5
7/17/19 19:40,1850,1657.5
7/17/19 19:55,1895,1677.5
7/17/19 20:10,1945,1712.5
7/17/19 20:25,1975,1752.5
7/17/19 20:40,1995,1767.5
7/17/19 20:55,2030,1792.5
7/17/19 21:10,2030,1817.5
7/17/19 21:25,2060,1807.5
7/17/19 21:40,2065,1832.5
7/17/19 21:55,2090,1852.5
7/17/19 22:10,2120,1857.5
7/17/19 22:25,2150,1877.5
7/17/19 22:40,2150,1882.5
7/17/19 22:55,2155,1907.5
7/17/19 23:10,2135,1912.5
7/17/19 23:25,2150,1907.5
7/17/19 23:40,2170,1897.5
7/17/19 23:55,2150,1897.5
7/18/19 0:10,2170,1917.5
7/18/19 0:25,2195,1947.5
7/18/19 0:40,2205,1937.5
7/18/19 0:55,2210,1942.5
7/18/19 1:10,2240,1957.5
7/18/19 1:25,2250,1967.5
7/18/19 1:40,2255,1972.5
7/18/19 1:55,2265,1972.5
7/18/19 2:10,2295,1997.5
7/18/19 2:25,2300,2032.5
7/18/19 2:40,2305,2027.5
7/18/19 2:55,2340,2057.5
7/18/19 3:10,2340,2052.5
7/18/19 3:25,2370,2067.5
7/18/19 3:40,2365,2087.5
7/18/19 3:55,2385,2077.5
7/18/19 4:10,2405,2092.5
7/18/19 4:25,2410,2102.5
7/18/19 4:40,2430,2132.5
7/18/19 4:55,2415,2137.5
7/18/19 5:10,2435,2142.5
7/18/19 5:25,2455,2152.5
7/18/19 5:40,2460,2152.5
7/18/19 5:55,2485,2187.5
7/18/19 6:10,2470,2172.5
7/18/19 6:25,2485,2162.5
7/18/19 6:40,2520,2167.5
7/18/19 6:55,2490,2172.5
7/18/19 7:10,2470,2177.5
7/18/19 7:25,2455,2147.5
7/18/19 7:40,2430,2127.5
7/18/19 7:55,2425,2117.5
7/18/19 8:10,2380,2092.5
7/18/19 8:25,2345,2067.5
7/18/19 8:40,2320,2042.5
7/18/19 8:55,2260,1982.5
7/18/19 9:10,2230,1972.5
7/18/19 9:25,2195,1962.5
7/18/19 9:40,2160,1922.5
7/18/19 9:55,2135,1887.5
7/18/19 10:10,2090,1847.5
7/18/19 10:25,2065,1817.5
7/18/19 10:40,2015,1807.5
7/18/19 10:55,1995,1777.5
7/18/19 11:10,1945,1742.5
7/18/19 11:25,1905,1702.5
7/18/19 11:40,1870,1677.5
7/18/19 11:55,1830,1632.5
7/18/19 12:10,1790,1622.5
7/18/19 12:25,1775,1607.5
7/18/19 12:40,1760,1597.5
7/18/19 12:55,1735,1562.5
7/18/19 13:10,1710,1532.5
7/18/19 13:25,1685,1532.5
7/18/19 13:40,1675,1502.5
7/18/19 13:55,1655,1487.5
7/18/19 14:10,1635,1487.5
7/18/19 14:25,1655,1472.5
7/18/19 14:40,1650,1482.5
7/18/19 14:55,1630,1467.5
7/18/19 15:10,1605,1447.5
7/18/19 15:25,1585,1447.5
7/18/19 15:40,1585,1442.5
7/18/19 15:55,1600,1442.5
7/18/19 16:10,1560,1407.5
7/18/19 16:25,1580,1427.5
7/18/19 16:40,1580,1402.5
7/18/19 16:55,1610,1447.5
7/18/19 17:10,1615,1452.5
7/18/19 17:25,1650,1472.5
7/18/19 17:40,1670,1492.5
7/18/19 17:55,1720,1532.5
7/18/19 18:10,1775,1557.5
7/18/19 18:25,1855,1612.5
7/18/19 18:40,1885,1657.5
7/18/19 18:55,1935,1712.5
7/18/19 19:10,2005,1747.5
7/18/19 19:25,2045,1752.5
7/18/19 19:40,2085,1807.5
7/18/19 19:55,2125,1857.5
7/18/19 20:10,2150,1862.5
7/18/19 20:25,2205,1887.5
7/18/19 20:40,2220,1907.5
7/18/19 20:55,2250,1957.5
7/18/19 21:10,2300,1962.5
7/18/19 21:25,2305,2002.5
7/18/19 21:40,2315,1992.5
7/18/19 21:55,2360,1997.5
7/18/19 22:10,2375,2052.5
7/18/19 22:25,2395,2037.5
7/18/19 22:40,2390,2057.5
7/18/19 22:55,2405,2057.5
7/18/19 23:10,2430,2067.5
7/18/19 23:25,2420,2077.5
7/18/19 23:40,2440,2077.5
7/18/19 23:55,2455,2122.5
7/19/19 0:10,2475,2117.5
7/19/19 0:25,2510,2152.5
7/19/19 0:40,2530,2162.5
7/19/19 0:55,2545,2192.5
7/19/19 1:10,2520,2167.5
7/19/19 1:25,2540,2172.5
7/19/19 1:40,2540,2197.5
7/19/19 1:55,2570,2172.5
7/19/19 2:10,2560,2207.5
7/19/19 2:25,2580,2197.5
7/19/19 2:40,2580,2222.5
7/19/19 2:55,2590,2232.5
7/19/19 3:10,2645,2252.5
7/19/19 3:25,2645,2257.5
7/19/19 3:40,2650,2277.5
7/19/19 3:55,2680,2277.5
7/19/19 4:10,2685,2297.5
7/19/19 4:25,2670,2302.5
7/19/19 4:40,2670,2287.5
7/19/19 4:55,2675,2272.5
7/19/19 5:10,2685,2307.5
7/19/19 5:25,2695,2312.5
7/19/19 5:40,2710,2337.5
7/19/19 5:55,2710,2317.5
7/19/19 6:10,2700,2322.5
7/19/19 6:25,2720,2352.5
7/19/19 6:40,2720,2352.5
