DateTime,V3,V2
7/17/19 14:25,1392.5,1365
7/17/19 14:40,1362.5,1340
7/17/19 14:55,1362.5,1365
7/17/19 15:10,1367.5,1365
7/17/19 15:25,1342.5,1355
7/17/19 15:40,1352.5,1355
7/17/19 15:55,1337.5,1340
7/17/19 16:10,1332.5,1355
7/17/19 16:25,1332.5,1355
7/17/19 16:40,1342.5,1355
7/17/19 16:55,1337.5,1380
7/17/19 17:10,1357.5,1400
7/17/19 17:25,1387.5,1410
7/17/19 17:40,1382.5,1420
7/17/19 17:55,1402.5,1460
7/17/19 18:10,1402.5,1505
7/17/19 18:25,1432.5,1520
7/17/19 18:40,1487.5,1585
7/17/19 18:55,1527.5,1655
7/17/19 19:10,1562.5,1695
7/17/19 19:25,1622.5,1725
7/17/19 19:40,1657.5,1775
7/17/19 19:55,1677.5,1825
7/17/19 20:10,1712.5,1870
7/17/19 20:25,1752.5,1895
7/17/19 20:40,1767.5,1910
7/17/19 20:55,1792.5,1955
7/17/19 21:10,1817.5,1985
7/17/19 21:25,1807.5,1975
7/17/19 21:40,1832.5,1995
7/17/19 21:55,1852.5,2030
7/17/19 22:10,1857.5,2025
7/17/19 22:25,1877.5,2075
7/17/19 22:40,1882.5,2060
7/17/19 22:55,1907.5,2070
7/17/19 23:10,1912.5,2085
7/17/19 23:25,1907.5,2070
7/17/19 23:40,1897.5,2055
7/17/19 23:55,1897.5,2085
7/18/19 0:10,1917.5,2120
7/18/19 0:25,1947.5,2155
7/18/19 0:40,1937.5,2165
7/18/19 0:55,1942.5,2190
7/18/19 1:10,1957.5,2175
7/18/19 1:25,1967.5,2220
7/18/19 1:40,1972.5,2205
7/18/19 1:55,1972.5,2220
7/18/19 2:10,1997.5,2220
7/18/19 2:25,2032.5,2250
7/18/19 2:40,2027.5,2255
7/18/19 2:55,2057.5,2295
7/18/19 3:10,2052.5,2305
7/18/19 3:25,2067.5,2320
7/18/19 3:40,2087.5,2325
7/18/19 3:55,2077.5,2340
7/18/19 4:10,2092.5,2345
7/18/19 4:25,2102.5,2365
7/18/19 4:40,2132.5,2365
7/18/19 4:55,2137.5,2360
7/18/19 5:10,2142.5,2375
7/18/19 5:25,2152.5,2395
7/18/19 5:40,2152.5,2435
7/18/19 5:55,2187.5,2415
7/18/19 6:10,2172.5,2405
7/18/19 6:25,2162.5,2415
7/18/19 6:40,2167.5,2405
7/18/19 6:55,2172.5,2415
7/18/19 7:10,2177.5,2420
7/18/19 7:25,2147.5,2395
7/18/19 7:40,2127.5,2360
7/18/19 7:55,2117.5,2365
7/18/19 8:10,2092.5,2315
7/18/19 8:25,2067.5,2290
7/18/19 8:40,2042.5,2275
7/18/19 8:55,1982.5,2225
7/18/19 9:10,1972.5,2195
7/18/19 9:25,1962.5,2145
7/18/19 9:40,1922.5,2110
7/18/19 9:55,1887.5,2070
7/18/19 10:10,1847.5,2040
7/18/19 10:25,1817.5,2020
7/18/19 10:40,1807.5,1965
7/18/19 10:55,1777.5,1945
7/18/19 11:10,1742.5,1885
7/18/19 11:25,1702.5,1875
7/18/19 11:40,1677.5,1825
7/18/19 11:55,1632.5,1800
7/18/19 12:10,1622.5,1785
7/18/19 12:25,1607.5,1750
7/18/19 12:40,1597.5,1720
7/18/19 12:55,1562.5,1710
7/18/19 13:10,1532.5,1685
7/18/19 13:25,1532.5,1670
7/18/19 13:40,1502.5,1635
7/18/19 13:55,1487.5,1640
7/18/19 14:10,1487.5,1605
7/18/19 14:25,1472.5,1620
7/18/19 14:40,1482.5,1595
7/18/19 14:55,1467.5,1615
7/18/19 15:10,1447.5,1595
7/18/19 15:25,1447.5,1560
7/18/19 15:40,1442.5,1555
7/18/19 15:55,1442.5,1550
7/18/19 16:10,1407.5,1560
7/18/19 16:25,1427.5,1560
7/18/19 16:40,1402.5,1555
7/18/19 16:55,1447.5,1575
7/18/19 17:10,1452.5,1605
7/18/19 17:25,1472.5,1630
7/18/19 17:40,1492.5,1670
7/18/19 17:55,1532.5,1695
7/18/19 18:10,1557.5,1755
7/18/19 18:25,1612.5,1810
7/18/19 18:40,1657.5,1855
7/18/19 18:55,1712.5,1915
7/18/19 19:10,1747.5,1970
7/18/19 19:25,1752.5,1990
7/18/19 19:40,1807.5,2025
