DateTime,V1,V3
7/12/19 17:15,2605,2197.5
7/12/19 17:30,2620,2227.5
7/12/19 17:45,2720,2242.5
7/12/19 18:00,2765,2302.5
7/12/19 18:15,2830,2322.5
7/12/19 18:30,2910,2402.5
7/12/19 18:45,2935,2417.5
7/12/19 19:00,2980,2447.5
7/12/19 19:15,3045,2497.5
7/12/19 19:30,3110,2537.5
7/12/19 19:45,3175,2592.5
7/12/19 20:00,3210,2632.5
7/12/19 20:15,3275,2687.5
7/12/19 20:30,3310,2727.5
7/12/19 20:45,3355,2742.5
7/12/19 21:00,3400,2792.5
7/12/19 21:15,3385,2802.5
7/12/19 21:30,3420,2852.5
7/12/19 21:45,3465,2852.5
7/12/19 22:00,3475,2857.5
7/12/19 22:15,3500,2882.5
7/12/19 22:30,3535,2922.5
7/12/19 22:45,3585,2947.5
7/12/19 23:00,3590,2972.5
7/12/19 23:15,3630,2977.5
7/12/19 23:30,3645,3007.5
7/12/19 23:45,3645,2982.5
7/13/19 0:00,3650,3002.5
7/13/19 0:15,3675,3027.5
7/13/19 0:30,3645,3002.5
7/13/19 0:45,3645,3007.5
7/13/19 1:00,3640,3002.5
7/13/19 1:15,3660,3012.5
7/13/19 1:30,3665,3017.5
7/13/19 1:45,3675,3017.5
7/13/19 2:00,3675,3027.5
7/13/19 2:15,3710,3072.5
7/13/19 2:30,3710,3067.5
7/13/19 2:45,3745,3082.5
7/13/19 3:00,3745,3072.5
7/13/19 3:15,3695,3097.5
7/13/19 3:30,3705,3077.5
7/13/19 3:45,3710,3057.5
7/13/19 4:00,3720,3077.5
7/13/19 4:15,3695,3072.5
7/13/19 4:30,3715,3057.5
7/13/19 4:45,3715,3072.5
7/13/19 5:00,3725,3067.5
7/13/19 5:15,3705,3082.5
7/13/19 5:30,3660,3072.5
7/13/19 5:45,3650,3062.5
7/13/19 6:00,3605,3022.5
7/13/19 6:15,3600,2997.5
7/13/19 6:30,3605,3017.5
7/13/19 6:45,3625,3022.5
7/13/19 7:00,3580,2997.5
7/13/19 7:15,3550,2982.5
7/13/19 7:30,3450,2962.5
7/13/19 7:45,3415,2912.5
7/13/19 8:00,3360,2862.5
7/13/19 8:15,3245,2787.5
7/13/19 8:30,3200,2737.5
7/13/19 8:45,3165,2717.5
7/13/19 9:00,3105,2652.5
7/13/19 9:15,3055,2617.5
7/13/19 9:30,2995,2552.5
7/13/19 9:45,2945,2542.5
7/13/19 10:00,2875,2502.5
7/13/19 10:15,2835,2462.5
7/13/19 10:30,2790,2412.5
7/13/19 10:45,2765,2387.5
7/13/19 11:00,2715,2342.5
7/13/19 11:15,2670,2292.5
7/13/19 11:30,2620,2277.5
7/13/19 11:45,2590,2247.5
7/13/19 12:00,2565,2232.5
7/13/19 12:15,2525,2227.5
7/13/19 12:30,2495,2182.5
7/13/19 12:45,2445,2137.5
7/13/19 13:00,2400,2122.5
7/13/19 13:15,2385,2102.5
7/13/19 13:30,2315,2067.5
7/13/19 13:45,2320,2037.5
7/13/19 14:00,2275,1997.5
7/13/19 14:15,2260,1982.5
7/13/19 14:30,2195,1942.5
7/13/19 14:45,2170,1917.5
7/13/19 15:00,2145,1897.5
7/13/19 15:15,2140,1872.5
7/13/19 15:30,2135,1862.5
7/13/19 15:45,2110,1857.5
7/13/19 16:00,2105,1852.5
7/13/19 16:15,2130,1847.5
7/13/19 16:30,2120,1842.5
7/13/19 16:45,2135,1847.5
7/13/19 17:00,2150,1882.5
7/13/19 17:15,2205,1902.5
7/13/19 17:30,2225,1907.5
7/13/19 17:45,2245,1942.5
7/13/19 18:00,2340,1972.5
7/13/19 18:15,2370,2037.5
7/13/19 18:30,2420,2047.5
7/13/19 18:45,2480,2077.5
7/13/19 19:00,2550,2117.5
7/13/19 19:15,2595,2192.5
7/13/19 19:30,2645,2227.5
7/13/19 19:45,2700,2267.5
7/13/19 20:00,2745,2307.5
7/13/19 20:15,2790,2332.5
7/13/19 20:30,2835,2387.5
7/13/19 20:45,2850,2412.5
7/13/19 21:00,2870,2412.5
7/13/19 21:15,2910,2447.5
7/13/19 21:30,2935,2452.5
7/13/19 21:45,2935,2507.5
7/13/19 22:00,2985,2517.5
7/13/19 22:15,3030,2542.5
7/13/19 22:30,3035,2552.5
7/13/19 22:45,3075,2577.5
7/13/19 23:00,3095,2607.5
7/13/19 23:15,3125,2602.5
7/13/19 23:30,3145,2667.5
7/13/19 23:45,3145,2647.5
7/14/19 0:00,3155,2627.5
7/14/19 0:15,3145,2672.5
