DateTime,V1,V2
7/22/19 16:01,1320,1330
7/22/19 16:02,1320,1345
7/22/19 16:03,1325,1330
7/22/19 16:04,1305,1310
7/22/19 16:05,1300,1325
7/22/19 16:06,1320,1320
7/22/19 16:07,1325,1325
7/22/19 16:08,1320,1325
7/22/19 16:09,1325,1300
7/22/19 16:10,1330,1320
7/22/19 16:11,1335,1315
7/22/19 16:12,1330,1320
7/22/19 16:13,1330,1325
7/22/19 16:14,1320,1305
7/22/19 16:15,1325,1330
7/22/19 16:16,1335,1335
7/22/19 16:17,1355,1345
7/22/19 16:18,1335,1350
7/22/19 16:19,1340,1345
7/22/19 16:20,1335,1330
7/22/19 16:21,1350,1330
7/22/19 16:22,1345,1345
7/22/19 16:23,1360,1325
7/22/19 16:24,1345,1345
7/22/19 16:25,1365,1355
7/22/19 16:26,1350,1360
7/22/19 16:27,1345,1355
7/22/19 16:28,1465,1360
7/22/19 16:29,1690,1390
7/22/19 16:30,1895,1540
7/22/19 16:31,2045,1770
7/22/19 16:32,2160,1945
7/22/19 16:33,2250,2110
7/22/19 16:34,2315,2205
7/22/19 16:35,2365,2285
7/22/19 16:36,2380,2345
7/22/19 16:37,2425,2370
7/22/19 16:38,2435,2400
7/22/19 16:39,2445,2400
7/22/19 16:40,2465,2415
7/22/19 16:41,2480,2400
7/22/19 16:42,2500,2455
7/22/19 16:43,2495,2450
7/22/19 16:44,2510,2450
7/22/19 16:45,2525,2465
7/22/19 16:46,2530,2475
7/22/19 16:47,2520,2480
7/22/19 16:48,2545,2500
7/22/19 16:49,2535,2495
7/22/19 16:50,2550,2505
7/22/19 16:51,2570,2510
7/22/19 16:52,2530,2500
7/22/19 16:53,2570,2510
7/22/19 16:54,2580,2525
7/22/19 16:55,2560,2495
7/22/19 16:56,2575,2515
7/22/19 16:57,2570,2525
7/22/19 16:58,2585,2525
7/22/19 16:59,2585,2535
7/22/19 17:00,2580,2555
7/22/19 17:01,2570,2535
7/22/19 17:02,2590,2540
7/22/19 17:03,2565,2550
7/22/19 17:04,2585,2565
7/22/19 17:05,2595,2535
7/22/19 17:06,2580,2540
7/22/19 17:07,2580,2540
7/22/19 17:08,2585,2555
7/22/19 17:09,2610,2555
7/22/19 17:10,2600,2555
7/22/19 17:11,2595,2550
7/22/19 17:12,2615,2560
7/22/19 17:13,2605,2565
7/22/19 17:14,2610,2560
7/22/19 17:15,2595,2535
7/22/19 17:16,2605,2560
7/22/19 17:17,2610,2565
7/22/19 17:18,2620,2575
7/22/19 17:19,2595,2585
7/22/19 17:20,2610,2575
7/22/19 17:21,2630,2585
7/22/19 17:22,2645,2585
7/22/19 17:23,2635,2585
7/22/19 17:24,2650,2580
7/22/19 17:25,2625,2610
7/22/19 17:26,2650,2605
7/22/19 17:27,2640,2585
7/22/19 17:28,2635,2585
7/22/19 17:29,2655,2610
7/22/19 17:30,2660,2585
7/22/19 17:31,2630,2590
7/22/19 17:32,2640,2600
7/22/19 17:33,2640,2605
7/22/19 17:34,2645,2595
7/22/19 17:35,2635,2590
7/22/19 17:36,2665,2600
7/22/19 17:37,2660,2620
7/22/19 17:38,2660,2620
7/22/19 17:39,2660,2605
7/22/19 17:40,2670,2610
7/22/19 17:41,2650,2625
7/22/19 17:42,2665,2615
7/22/19 17:43,2670,2620
7/22/19 17:44,2665,2610
7/22/19 17:45,2665,2625
7/22/19 17:46,2645,2625
7/22/19 17:47,2680,2620
7/22/19 17:48,2680,2620
7/22/19 17:49,2655,2650
7/22/19 17:50,2680,2625
7/22/19 17:51,2695,2635
7/22/19 17:52,2695,2665
7/22/19 17:53,2710,2660
7/22/19 17:54,2705,2640
7/22/19 17:55,2705,2645
7/22/19 17:56,2690,2635
7/22/19 17:57,2695,2650
7/22/19 17:58,2710,2675
7/22/19 17:59,2715,2665
7/22/19 18:00,2705,2655
7/22/19 18:01,2715,2660
7/22/19 18:02,2725,2660
7/22/19 18:03,2715,2665
7/22/19 18:04,2745,2655
7/22/19 18:05,2745,2660
7/22/19 18:06,2715,2680
7/22/19 18:07,2730,2690
7/22/19 18:08,2720,2685
7/22/19 18:09,2735,2690
7/22/19 18:10,2740,2715
7/22/19 18:11,2745,2705
7/22/19 18:12,2735,2690
7/22/19 18:13,2760,2705
7/22/19 18:14,2735,2685
7/22/19 18:15,2750,2700
7/22/19 18:16,2735,2710
7/22/19 18:17,2750,2710
7/22/19 18:18,2765,2700
7/22/19 18:19,2760,2730
7/22/19 18:20,2750,2695
7/22/19 18:21,2770,2710
7/22/19 18:22,2755,2700
7/22/19 18:23,2755,2715
7/22/19 18:24,2760,2720
7/22/19 18:25,2770,2735
7/22/19 18:26,2745,2725
7/22/19 18:27,2775,2735
7/22/19 18:28,2790,2740
7/22/19 18:29,2785,2720
7/22/19 18:30,2770,2745
7/22/19 18:31,2800,2750
7/22/19 18:32,2795,2735
7/22/19 18:33,2795,2745
7/22/19 18:34,2790,2740
7/22/19 18:35,2795,2740
7/22/19 18:36,2795,2750
7/22/19 18:37,2825,2755
7/22/19 18:38,2820,2765
7/22/19 18:39,2820,2750
7/22/19 18:40,2815,2770
7/22/19 18:41,2830,2790
7/22/19 18:42,2830,2760
7/22/19 18:43,2825,2800
7/22/19 18:44,2840,2780
7/22/19 18:45,2845,2780
7/22/19 18:46,2835,2805
7/22/19 18:47,2840,2790
7/22/19 18:48,2835,2785
7/22/19 18:49,2850,2780
7/22/19 18:50,2880,2800
7/22/19 18:51,2860,2790
7/22/19 18:52,2865,2795
7/22/19 18:53,2865,2795
7/22/19 18:54,2850,2790
7/22/19 18:55,2870,2810
7/22/19 18:56,2870,2820
7/22/19 18:57,2875,2825
7/22/19 18:58,2860,2820
7/22/19 18:59,2875,2840
7/22/19 19:00,2875,2830
7/22/19 19:01,2885,2825
7/22/19 19:02,2885,2835
7/22/19 19:03,2905,2840
7/22/19 19:04,2890,2850
7/22/19 19:05,2905,2840
7/22/19 19:06,2900,2870
7/22/19 19:07,2920,2835
7/22/19 19:08,2910,2855
7/22/19 19:09,2915,2845
7/22/19 19:10,2905,2855
7/22/19 19:11,2910,2845
7/22/19 19:12,2920,2860
7/22/19 19:13,2925,2850
7/22/19 19:14,2905,2840
7/22/19 19:15,2910,2875
7/22/19 19:16,2925,2875
7/22/19 19:17,2920,2845
7/22/19 19:18,2925,2865
7/22/19 19:19,2905,2875
7/22/19 19:20,2925,2880
7/22/19 19:21,2940,2870
7/22/19 19:22,2910,2855
7/22/19 19:23,2940,2870
7/22/19 19:24,2935,2870
7/22/19 19:25,2920,2845
7/22/19 19:26,2915,2875
7/22/19 19:27,2915,2885
7/22/19 19:28,2945,2870
7/22/19 19:29,2925,2865
7/22/19 19:30,2925,2865
7/22/19 19:31,2940,2860
7/22/19 19:32,2940,2860
7/22/19 19:33,2950,2890
7/22/19 19:34,2935,2875
7/22/19 19:35,2950,2885
7/22/19 19:36,2970,2875
7/22/19 19:37,2940,2890
7/22/19 19:38,2945,2910
7/22/19 19:39,2960,2885
7/22/19 19:40,2960,2895
7/22/19 19:41,2935,2940
7/22/19 19:42,2945,2955
7/22/19 19:43,2980,2945
7/22/19 19:44,2985,3020
7/22/19 19:45,2975,3015
7/22/19 19:46,2980,2915
7/22/19 19:47,2980,2935
7/22/19 19:48,2950,2935
7/22/19 19:49,2805,2930
7/22/19 19:50,2620,2870
7/22/19 19:51,2440,2680
7/22/19 19:52,2350,2490
7/22/19 19:53,2225,2345
7/22/19 19:54,2145,2210
7/22/19 19:55,2110,2135
7/22/19 19:56,2070,2085
7/22/19 19:57,2015,2015
7/22/19 19:58,1995,1990
7/22/19 19:59,1975,1975
