DateTime,V4,V3
7/12/19 12:55,522.5,2392.5
7/12/19 12:56,532.5,2402.5
7/12/19 12:57,517.5,2342.5
7/12/19 12:58,522.5,2332.5
7/12/19 12:59,527.5,2332.5
7/12/19 13:00,522.5,2282.5
7/12/19 13:01,517.5,2287.5
7/12/19 13:02,522.5,2272.5
7/12/19 13:03,517.5,2262.5
7/12/19 13:04,507.5,2302.5
7/12/19 13:05,502.5,2262.5
7/12/19 13:06,497.5,2242.5
7/12/19 13:07,502.5,2237.5
7/12/19 13:08,487.5,2257.5
7/12/19 13:09,502.5,2252.5
7/12/19 13:10,487.5,2252.5
7/12/19 13:11,487.5,2277.5
7/12/19 13:12,497.5,2322.5
7/12/19 13:13,482.5,2482.5
7/12/19 13:14,477.5,2597.5
7/12/19 13:15,482.5,2777.5
7/12/19 13:16,472.5,2902.5
7/12/19 13:17,482.5,3052.5
7/12/19 13:18,497.5,3182.5
7/12/19 13:19,497.5,3312.5
7/12/19 13:20,492.5,3382.5
7/12/19 13:21,487.5,3457.5
7/12/19 13:22,492.5,3492.5
7/12/19 13:23,482.5,3507.5
7/12/19 13:24,477.5,3532.5
7/12/19 13:25,492.5,3582.5
7/12/19 13:26,477.5,3587.5
7/12/19 13:27,497.5,3587.5
7/12/19 13:28,497.5,3567.5
7/12/19 13:29,482.5,3597.5
7/12/19 13:30,492.5,3592.5
7/12/19 13:31,492.5,3592.5
7/12/19 13:32,502.5,3562.5
7/12/19 13:33,512.5,3562.5
7/12/19 13:34,487.5,3577.5
7/12/19 13:35,497.5,3572.5
7/12/19 13:36,512.5,3572.5
7/12/19 13:37,512.5,3557.5
7/12/19 13:38,522.5,3502.5
7/12/19 13:39,517.5,3532.5
7/12/19 13:40,527.5,3552.5
7/12/19 13:41,522.5,3497.5
7/12/19 13:42,507.5,3517.5
7/12/19 13:43,527.5,3507.5
7/12/19 13:44,517.5,3527.5
7/12/19 13:45,522.5,3502.5
7/12/19 13:46,517.5,3482.5
7/12/19 13:47,517.5,3502.5
7/12/19 13:48,532.5,3487.5
7/12/19 13:49,532.5,3437.5
7/12/19 13:50,532.5,3472.5
7/12/19 13:51,532.5,3457.5
7/12/19 13:52,527.5,3427.5
7/12/19 13:53,537.5,3427.5
7/12/19 13:54,517.5,3397.5
7/12/19 13:55,517.5,3387.5
7/12/19 13:56,512.5,3417.5
7/12/19 13:57,522.5,3402.5
7/12/19 13:58,522.5,3382.5
7/12/19 13:59,522.5,3392.5
7/12/19 14:00,522.5,3362.5
7/12/19 14:01,517.5,3352.5
7/12/19 14:02,532.5,3342.5
7/12/19 14:03,517.5,3337.5
7/12/19 14:04,522.5,3322.5
7/12/19 14:05,532.5,3337.5
7/12/19 14:06,532.5,3302.5
7/12/19 14:07,527.5,3302.5
7/12/19 14:08,527.5,3317.5
7/12/19 14:09,532.5,3272.5
7/12/19 14:10,522.5,3292.5
7/12/19 14:11,522.5,3287.5
7/12/19 14:12,527.5,3257.5
7/12/19 14:13,517.5,3252.5
7/12/19 14:14,517.5,3242.5
7/12/19 14:15,522.5,3242.5
7/12/19 14:16,517.5,3202.5
7/12/19 14:17,507.5,3232.5
7/12/19 14:18,527.5,3187.5
7/12/19 14:19,512.5,3197.5
7/12/19 14:20,507.5,3207.5
7/12/19 14:21,537.5,3177.5
7/12/19 14:22,517.5,3172.5
7/12/19 14:23,532.5,3187.5
7/12/19 14:24,532.5,3182.5
7/12/19 14:25,522.5,3142.5
7/12/19 14:26,522.5,3157.5
7/12/19 14:27,522.5,3142.5
7/12/19 14:28,517.5,3172.5
7/12/19 14:29,517.5,3127.5
7/12/19 14:30,512.5,3152.5
7/12/19 14:31,512.5,3157.5
7/12/19 14:32,507.5,3167.5
7/12/19 14:33,512.5,3212.5
7/12/19 14:34,527.5,3192.5
7/12/19 14:35,507.5,3182.5
7/12/19 14:36,507.5,3197.5
7/12/19 14:37,527.5,3197.5
7/12/19 14:38,507.5,3202.5
7/12/19 14:39,512.5,3182.5
7/12/19 14:40,517.5,3212.5
7/12/19 14:41,512.5,3172.5
7/12/19 14:42,517.5,3192.5
7/12/19 14:43,507.5,3162.5
7/12/19 14:44,507.5,3147.5
7/12/19 14:45,507.5,3147.5
7/12/19 14:46,512.5,3132.5
7/12/19 14:47,522.5,3127.5
7/12/19 14:48,517.5,3122.5
7/12/19 14:49,507.5,3122.5
7/12/19 14:50,512.5,3112.5
7/12/19 14:51,507.5,3077.5
7/12/19 14:52,522.5,3057.5
7/12/19 14:53,512.5,3077.5
7/12/19 14:54,517.5,3072.5
7/12/19 14:55,512.5,3077.5
7/12/19 14:56,507.5,3067.5
7/12/19 14:57,517.5,3057.5
7/12/19 14:58,502.5,3057.5
7/12/19 14:59,512.5,3047.5
7/12/19 15:00,517.5,3047.5
7/12/19 15:01,512.5,3027.5
7/12/19 15:02,517.5,3037.5
7/12/19 15:03,507.5,3012.5
7/12/19 15:04,502.5,3012.5
7/12/19 15:05,517.5,3022.5
7/12/19 15:06,507.5,3002.5
7/12/19 15:07,507.5,3017.5
7/12/19 15:08,517.5,2982.5
7/12/19 15:09,507.5,3012.5
7/12/19 15:10,492.5,2982.5
7/12/19 15:11,497.5,2982.5
7/12/19 15:12,527.5,2982.5
7/12/19 15:13,502.5,2967.5
7/12/19 15:14,512.5,2972.5
7/12/19 15:15,517.5,2942.5
7/12/19 15:16,492.5,2932.5
7/12/19 15:17,507.5,2947.5
7/12/19 15:18,502.5,2947.5
7/12/19 15:19,507.5,2962.5
7/12/19 15:20,502.5,2942.5
7/12/19 15:21,507.5,2922.5
7/12/19 15:22,512.5,2932.5
7/12/19 15:23,517.5,2957.5
7/12/19 15:24,507.5,3017.5
7/12/19 15:25,517.5,3022.5
7/12/19 15:26,507.5,3097.5
7/12/19 15:27,507.5,3087.5
7/12/19 15:28,507.5,3117.5
7/12/19 15:29,497.5,3147.5
7/12/19 15:30,492.5,3137.5
7/12/19 15:31,507.5,3167.5
7/12/19 15:32,487.5,3147.5
7/12/19 15:33,487.5,3162.5
7/12/19 15:34,512.5,3132.5
7/12/19 15:35,507.5,3152.5
7/12/19 15:36,502.5,3117.5
7/12/19 15:37,487.5,3112.5
7/12/19 15:38,502.5,3117.5
7/12/19 15:39,507.5,3122.5
7/12/19 15:40,507.5,3117.5
7/12/19 15:41,492.5,3107.5
7/12/19 15:42,502.5,3112.5
7/12/19 15:43,507.5,3122.5
7/12/19 15:44,507.5,3162.5
7/12/19 15:45,502.5,3192.5
7/12/19 15:46,502.5,3192.5
7/12/19 15:47,497.5,3187.5
7/12/19 15:48,492.5,3222.5
7/12/19 15:49,507.5,3227.5
7/12/19 15:50,512.5,3207.5
7/12/19 15:51,507.5,3222.5
7/12/19 15:52,507.5,3247.5
7/12/19 15:53,502.5,3177.5
7/12/19 15:54,512.5,3182.5
7/12/19 15:55,512.5,3212.5
7/12/19 15:56,497.5,3172.5
7/12/19 15:57,507.5,3162.5
7/12/19 15:58,507.5,3167.5
7/12/19 15:59,497.5,3117.5
7/12/19 16:00,502.5,3147.5
7/12/19 16:01,522.5,3152.5
7/12/19 16:02,512.5,3117.5
7/12/19 16:03,512.5,3132.5
7/12/19 16:04,507.5,3122.5
7/12/19 16:05,502.5,3112.5
7/12/19 16:06,502.5,3147.5
7/12/19 16:07,492.5,3172.5
7/12/19 16:08,497.5,3197.5
7/12/19 16:09,507.5,3207.5
7/12/19 16:10,512.5,3227.5
7/12/19 16:11,517.5,3232.5
7/12/19 16:12,502.5,3272.5
7/12/19 16:13,497.5,3222.5
7/12/19 16:14,517.5,3202.5
7/12/19 16:15,517.5,3112.5
