DateTime,V4,V2
7/12/19 12:55,522.5,2580
7/12/19 12:56,532.5,2585
7/12/19 12:57,517.5,2570
7/12/19 12:58,522.5,2555
7/12/19 12:59,527.5,2555
7/12/19 13:00,522.5,2560
7/12/19 13:01,517.5,2565
7/12/19 13:02,522.5,2550
7/12/19 13:03,517.5,2565
7/12/19 13:04,507.5,2605
7/12/19 13:05,502.5,2800
7/12/19 13:06,497.5,3105
7/12/19 13:07,502.5,3455
7/12/19 13:08,487.5,3720
7/12/19 13:09,502.5,4000
7/12/19 13:10,487.5,4145
7/12/19 13:11,487.5,4300
7/12/19 13:12,497.5,4360
7/12/19 13:13,482.5,4445
7/12/19 13:14,477.5,4450
7/12/19 13:15,482.5,4450
7/12/19 13:16,472.5,4435
7/12/19 13:17,482.5,4420
7/12/19 13:18,497.5,4430
7/12/19 13:19,497.5,4420
7/12/19 13:20,492.5,4410
7/12/19 13:21,487.5,4380
7/12/19 13:22,492.5,4340
7/12/19 13:23,482.5,4345
7/12/19 13:24,477.5,4350
7/12/19 13:25,492.5,4355
7/12/19 13:26,477.5,4310
7/12/19 13:27,497.5,4315
7/12/19 13:28,497.5,4275
7/12/19 13:29,482.5,4295
7/12/19 13:30,492.5,4295
7/12/19 13:31,492.5,4280
7/12/19 13:32,502.5,4290
7/12/19 13:33,512.5,4300
7/12/19 13:34,487.5,4265
7/12/19 13:35,497.5,4245
7/12/19 13:36,512.5,4235
7/12/19 13:37,512.5,4205
7/12/19 13:38,522.5,4195
7/12/19 13:39,517.5,4170
7/12/19 13:40,527.5,4180
7/12/19 13:41,522.5,4165
7/12/19 13:42,507.5,4140
7/12/19 13:43,527.5,4120
7/12/19 13:44,517.5,4105
7/12/19 13:45,522.5,4125
7/12/19 13:46,517.5,4095
7/12/19 13:47,517.5,4110
7/12/19 13:48,532.5,4040
7/12/19 13:49,532.5,4040
7/12/19 13:50,532.5,4045
7/12/19 13:51,532.5,4040
7/12/19 13:52,527.5,4005
7/12/19 13:53,537.5,4035
7/12/19 13:54,517.5,4020
7/12/19 13:55,517.5,4030
7/12/19 13:56,512.5,4015
7/12/19 13:57,522.5,3980
7/12/19 13:58,522.5,3950
7/12/19 13:59,522.5,3975
7/12/19 14:00,522.5,3925
7/12/19 14:01,517.5,3925
7/12/19 14:02,532.5,3940
7/12/19 14:03,517.5,3940
7/12/19 14:04,522.5,3905
7/12/19 14:05,532.5,3900
7/12/19 14:06,532.5,3870
7/12/19 14:07,527.5,3860
7/12/19 14:08,527.5,3850
7/12/19 14:09,532.5,3830
7/12/19 14:10,522.5,3840
7/12/19 14:11,522.5,3845
7/12/19 14:12,527.5,3840
7/12/19 14:13,517.5,3835
7/12/19 14:14,517.5,3780
7/12/19 14:15,522.5,3775
7/12/19 14:16,517.5,3795
7/12/19 14:17,507.5,3775
