"","DATE","TIME","X12CO2","Delta_Raw_iCO2"
"1401","2019-07-23","11:20:00.151",408.58195214,-7.0519999951
"1402","2019-07-23","11:20:01.357",408.58195214,-7.0519999951
"1403","2019-07-23","11:20:01.901",408.57966515,-7.0519999951
"1404","2019-07-23","11:20:02.430",408.57966515,-6.2980679763
"1405","2019-07-23","11:20:03.650",408.57966515,-6.2980679763
"1406","2019-07-23","11:20:04.859",408.57966515,-6.2980679763
"1407","2019-07-23","11:20:05.405",408.63021555,-6.2980679763
"1408","2019-07-23","11:20:05.940",408.63021555,-6.7721459472
"1409","2019-07-23","11:20:07.164",408.63021555,-6.7721459472
"1410","2019-07-23","11:20:08.371",408.63021555,-6.7721459472
"1411","2019-07-23","11:20:08.907",408.78693625,-6.7721459472
"1412","2019-07-23","11:20:09.430",408.78693625,-6.5559669959
"1413","2019-07-23","11:20:10.641",408.78693625,-6.5559669959
"1414","2019-07-23","11:20:11.855",408.78693625,-6.5559669959
"1415","2019-07-23","11:20:12.405",408.69782128,-6.5559669959
"1416","2019-07-23","11:20:12.934",408.69782128,-8.3316932593
"1417","2019-07-23","11:20:14.161",408.69782128,-8.3316932593
"1418","2019-07-23","11:20:15.358",408.69782128,-8.3316932593
"1419","2019-07-23","11:20:15.900",408.6042349,-8.3316932593
"1420","2019-07-23","11:20:16.431",408.6042349,-7.8700709405
"1421","2019-07-23","11:20:17.651",408.6042349,-7.8700709405
"1422","2019-07-23","11:20:18.865",408.6042349,-7.8700709405
"1423","2019-07-23","11:20:19.414",408.61135557,-7.8700709405
"1424","2019-07-23","11:20:19.951",408.61135557,-6.1712714406
"1425","2019-07-23","11:20:21.177",408.61135557,-6.1712714406
"1426","2019-07-23","11:20:22.397",408.61135557,-6.1712714406
"1427","2019-07-23","11:20:22.923",408.77953678,-6.1712714406
"1428","2019-07-23","11:20:23.437",408.77953678,-6.0598195925
"1429","2019-07-23","11:20:24.668",408.77953678,-6.0598195925
"1430","2019-07-23","11:20:25.890",408.77953678,-6.0598195925
"1431","2019-07-23","11:20:26.436",408.44709768,-6.0598195925
"1432","2019-07-23","11:20:26.964",408.44709768,-3.3675881032
"1433","2019-07-23","11:20:28.183",408.44709768,-3.3675881032
"1434","2019-07-23","11:20:29.378",408.44709768,-3.3675881032
"1435","2019-07-23","11:20:29.907",408.5572178,-3.3675881032
"1436","2019-07-23","11:20:30.424",408.5572178,-8.7860686531
"1437","2019-07-23","11:20:31.647",408.5572178,-8.7860686531
"1438","2019-07-23","11:20:32.869",408.5572178,-8.7860686531
"1439","2019-07-23","11:20:33.418",408.55165976,-8.7860686531
"1440","2019-07-23","11:20:33.960",408.55165976,-8.2142323016
"1441","2019-07-23","11:20:35.174",408.55165976,-8.2142323016
"1442","2019-07-23","11:20:36.375",408.55165976,-8.2142323016
"1443","2019-07-23","11:20:36.904",408.60888697,-8.2142323016
"1444","2019-07-23","11:20:37.421",408.60888697,-7.3473650458
"1445","2019-07-23","11:20:38.638",408.60888697,-7.3473650458
"1446","2019-07-23","11:20:39.848",408.60888697,-7.3473650458
"1447","2019-07-23","11:20:40.398",408.93972396,-7.3473650458
"1448","2019-07-23","11:20:40.931",408.93972396,-4.498285587
"1449","2019-07-23","11:20:42.151",408.93972396,-4.498285587
"1450","2019-07-23","11:20:43.374",408.93972396,-4.498285587
"1451","2019-07-23","11:20:43.907",408.69815085,-4.498285587
"1452","2019-07-23","11:20:44.423",408.69815085,-7.2805007356
"1453","2019-07-23","11:20:45.648",408.69815085,-7.2805007356
"1454","2019-07-23","11:20:46.851",408.69815085,-7.2805007356
"1455","2019-07-23","11:20:47.401",408.40140988,-7.2805007356
"1456","2019-07-23","11:20:47.930",408.40140988,-6.5024343644
"1457","2019-07-23","11:20:49.150",408.40140988,-6.5024343644
"1458","2019-07-23","11:20:50.365",408.40140988,-6.5024343644
"1459","2019-07-23","11:20:50.904",408.48951144,-6.5024343644
"1460","2019-07-23","11:20:51.423",408.48951144,-8.7737803352
"1461","2019-07-23","11:20:52.640",408.48951144,-8.7737803352
"1462","2019-07-23","11:20:53.842",408.48951144,-8.7737803352
"1463","2019-07-23","11:20:54.398",408.95149036,-8.7737803352
"1464","2019-07-23","11:20:54.944",408.95149036,-8.303217005
"1465","2019-07-23","11:20:56.168",408.95149036,-8.303217005
"1466","2019-07-23","11:20:57.364",408.95149036,-8.303217005
"1467","2019-07-23","11:20:57.900",408.51390377,-8.303217005
"1468","2019-07-23","11:20:58.424",408.51390377,-8.0786725412
"1469","2019-07-23","11:20:59.644",408.51390377,-8.0786725412
"1470","2019-07-23","11:21:00.848",408.51390377,-8.0786725412
"1471","2019-07-23","11:21:01.400",408.61585675,-8.0786725412
"1472","2019-07-23","11:21:01.937",408.61585675,-8.5835700855
"1473","2019-07-23","11:21:03.164",408.61585675,-8.5835700855
"1474","2019-07-23","11:21:04.384",408.61585675,-8.5835700855
"1475","2019-07-23","11:21:04.911",408.66506625,-8.5835700855
"1476","2019-07-23","11:21:05.426",408.66506625,-7.9099738567
"1477","2019-07-23","11:21:06.650",408.66506625,-7.9099738567
"1478","2019-07-23","11:21:07.845",408.66506625,-7.9099738567
"1479","2019-07-23","11:21:08.394",408.86672099,-7.9099738567
"1480","2019-07-23","11:21:08.930",408.86672099,-6.5361089285
"1481","2019-07-23","11:21:10.141",408.86672099,-6.5361089285
"1482","2019-07-23","11:21:11.357",408.86672099,-6.5361089285
"1483","2019-07-23","11:21:11.907",408.40268671,-6.5361089285
"1484","2019-07-23","11:21:12.444",408.40268671,-6.002613889
"1485","2019-07-23","11:21:13.667",408.40268671,-6.002613889
"1486","2019-07-23","11:21:14.865",408.40268671,-6.002613889
"1487","2019-07-23","11:21:15.417",408.78101627,-6.002613889
"1488","2019-07-23","11:21:15.954",408.78101627,-8.0344915385
"1489","2019-07-23","11:21:17.174",408.78101627,-8.0344915385
"1490","2019-07-23","11:21:18.384",408.78101627,-8.0344915385
"1491","2019-07-23","11:21:18.907",408.50011551,-8.0344915385
"1492","2019-07-23","11:21:19.427",408.50011551,-6.7663089826
"1493","2019-07-23","11:21:20.648",408.50011551,-6.7663089826
"1494","2019-07-23","11:21:21.845",408.50011551,-6.7663089826
"1495","2019-07-23","11:21:22.391",408.71290556,-6.7663089826
"1496","2019-07-23","11:21:22.931",408.71290556,-5.8747421132
"1497","2019-07-23","11:21:24.154",408.71290556,-5.8747421132
"1498","2019-07-23","11:21:25.358",408.71290556,-5.8747421132
"1499","2019-07-23","11:21:25.900",408.46172688,-5.8747421132
"1500","2019-07-23","11:21:26.428",408.46172688,-7.0319946809
"1501","2019-07-23","11:21:27.641",408.46172688,-7.0319946809
"1502","2019-07-23","11:21:28.857",408.46172688,-7.0319946809
"1503","2019-07-23","11:21:29.414",408.69886895,-7.0319946809
