"","DateTime","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1","Flux_2","Temp_C_2","CO2_Soil_2","CO2_Soil_STD_2","CO2_ATM_2","CO2_ATM_STD_2","Mode_2","V1","V2","V3","V4","Turbidity_NTU","Chlorophylla_ug.L","Phycocyanin_ppb","CDOM_ppb"
"1",2019-07-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,245,297.5,362.5,NA,NA,NA,NA
"2",2019-07-09 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430,1430,302.5,1427.5,NA,NA,NA,NA
"3",2019-07-09 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1435,1420,302.5,1437.5,NA,NA,NA,NA
"4",2019-07-09 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,1415,1407.5,1417.5,NA,NA,NA,NA
"5",2019-07-09 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,1400,1407.5,1397.5,NA,NA,NA,NA
"6",2019-07-09 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385,1375,317.5,322.5,NA,NA,NA,NA
"7",2019-07-09 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,265,322.5,287.5,NA,NA,NA,NA
"8",2019-07-09 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,1360,467.5,292.5,NA,NA,NA,NA
"9",2019-07-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,1340,1207.5,317.5,NA,NA,NA,NA
"10",2019-07-09 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,1325,1202.5,302.5,NA,NA,NA,NA
"11",2019-07-09 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,1310,1197.5,462.5,NA,NA,NA,NA
"12",2019-07-09 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,1300,1187.5,452.5,NA,NA,NA,NA
"13",2019-07-09 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285,1295,1167.5,457.5,NA,NA,NA,NA
"14",2019-07-09 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,1295,1152.5,462.5,NA,NA,NA,NA
"15",2019-07-09 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270,1270,1152.5,452.5,NA,NA,NA,NA
"16",2019-07-09 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235,1260,1147.5,457.5,NA,NA,NA,NA
"17",2019-07-09 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,1245,1157.5,457.5,NA,NA,NA,NA
"18",2019-07-09 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235,1235,1142.5,457.5,NA,NA,NA,NA
"19",2019-07-09 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1225,1250,1122.5,442.5,NA,NA,NA,NA
"20",2019-07-09 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215,1235,1127.5,457.5,NA,NA,NA,NA
"21",2019-07-09 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245,1245,1152.5,452.5,NA,NA,NA,NA
"22",2019-07-09 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240,1245,1142.5,447.5,NA,NA,NA,NA
"23",2019-07-09 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,1265,1152.5,457.5,NA,NA,NA,NA
"24",2019-07-09 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295,1295,1172.5,462.5,NA,NA,NA,NA
"25",2019-07-09 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320,1320,1197.5,462.5,NA,NA,NA,NA
"26",2019-07-09 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,1350,1232.5,472.5,NA,NA,NA,NA
"27",2019-07-09 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375,1390,1257.5,472.5,NA,NA,NA,NA
"28",2019-07-09 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,1430,1267.5,492.5,NA,NA,NA,NA
"29",2019-07-09 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1455,1450,1297.5,477.5,NA,NA,NA,NA
"30",2019-07-09 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1485,1505,1332.5,487.5,NA,NA,NA,NA
"31",2019-07-09 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,1515,1347.5,497.5,NA,NA,NA,NA
"32",2019-07-09 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555,1540,1382.5,497.5,NA,NA,NA,NA
"33",2019-07-09 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560,1575,1397.5,497.5,NA,NA,NA,NA
"34",2019-07-09 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,1600,1422.5,502.5,NA,NA,NA,NA
"35",2019-07-09 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,1630,1437.5,502.5,NA,NA,NA,NA
"36",2019-07-09 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,1640,1447.5,497.5,NA,NA,NA,NA
"37",2019-07-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1645,1660,1487.5,522.5,NA,NA,NA,NA
"38",2019-07-09 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,1690,1487.5,527.5,NA,NA,NA,NA
"39",2019-07-09 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,1710,1512.5,527.5,NA,NA,NA,NA
"40",2019-07-09 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,1715,1537.5,527.5,NA,NA,NA,NA
"41",2019-07-09 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1770,1750,1557.5,532.5,NA,NA,NA,NA
"42",2019-07-09 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1750,1542.5,522.5,NA,NA,NA,NA
"43",2019-07-09 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1760,1770,1562.5,537.5,NA,NA,NA,NA
"44",2019-07-09 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790,1780,1567.5,527.5,NA,NA,NA,NA
"45",2019-07-09 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,1800,1562.5,527.5,NA,NA,NA,NA
"46",2019-07-09 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1805,1562.5,542.5,NA,NA,NA,NA
"47",2019-07-09 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845,1835,1592.5,527.5,NA,NA,NA,NA
"48",2019-07-09 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845,1840,1572.5,542.5,NA,NA,NA,NA
"49",2019-07-10 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,1845,1577.5,547.5,NA,NA,NA,NA
"50",2019-07-10 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880,1880,1567.5,537.5,NA,NA,NA,NA
"51",2019-07-10 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,1880,1602.5,562.5,NA,NA,NA,NA
"52",2019-07-10 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,1875,1597.5,552.5,NA,NA,NA,NA
"53",2019-07-10 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,1885,1602.5,552.5,NA,NA,NA,NA
"54",2019-07-10 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,1910,1612.5,552.5,NA,NA,NA,NA
"55",2019-07-10 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,1905,1622.5,547.5,NA,NA,NA,NA
"56",2019-07-10 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,1910,1622.5,547.5,NA,NA,NA,NA
"57",2019-07-10 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,1945,1617.5,547.5,NA,NA,NA,NA
"58",2019-07-10 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,1930,1607.5,547.5,NA,NA,NA,NA
"59",2019-07-10 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,1965,1612.5,552.5,NA,NA,NA,NA
"60",2019-07-10 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1975,1637.5,557.5,NA,NA,NA,NA
"61",2019-07-10 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1970,1647.5,557.5,NA,NA,NA,NA
"62",2019-07-10 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1975,1642.5,567.5,NA,NA,NA,NA
"63",2019-07-10 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1975,1657.5,552.5,NA,NA,NA,NA
"64",2019-07-10 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1990,1627.5,567.5,NA,NA,NA,NA
"65",2019-07-10 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2000,1637.5,572.5,NA,NA,NA,NA
"66",2019-07-10 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2000,1607.5,572.5,NA,NA,NA,NA
"67",2019-07-10 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1985,1587.5,562.5,NA,NA,NA,NA
"68",2019-07-10 04:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1985,1542.5,562.5,NA,NA,NA,NA
"69",2019-07-10 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2000,1552.5,547.5,NA,NA,NA,NA
"70",2019-07-10 05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,2000,1537.5,547.5,NA,NA,NA,NA
"71",2019-07-10 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,1990,1552.5,547.5,NA,NA,NA,NA
"72",2019-07-10 05:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1980,1507.5,562.5,NA,NA,NA,NA
"73",2019-07-10 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,1995,1512.5,547.5,NA,NA,NA,NA
"74",2019-07-10 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1990,1457.5,567.5,NA,NA,NA,NA
"75",2019-07-10 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1995,1432.5,552.5,NA,NA,NA,NA
"76",2019-07-10 06:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,1960,1467.5,567.5,NA,NA,NA,NA
"77",2019-07-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,1935,1442.5,557.5,NA,NA,NA,NA
"78",2019-07-10 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1885,1875,1402.5,557.5,NA,NA,NA,NA
"79",2019-07-10 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,1845,1377.5,537.5,NA,NA,NA,NA
"80",2019-07-10 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,1800,1317.5,537.5,NA,NA,NA,NA
"81",2019-07-10 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790,1785,1287.5,542.5,NA,NA,NA,NA
"82",2019-07-10 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1765,1750,1262.5,532.5,NA,NA,NA,NA
"83",2019-07-10 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750,1710,1267.5,527.5,NA,NA,NA,NA
"84",2019-07-10 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715,1710,1247.5,512.5,NA,NA,NA,NA
"85",2019-07-10 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1695,1695,1227.5,517.5,NA,NA,NA,NA
"86",2019-07-10 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,1665,1212.5,507.5,NA,NA,NA,NA
"87",2019-07-10 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1665,1650,1202.5,502.5,NA,NA,NA,NA
"88",2019-07-10 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,1640,1182.5,497.5,NA,NA,NA,NA
"89",2019-07-10 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610,1615,1152.5,482.5,NA,NA,NA,NA
"90",2019-07-10 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,1590,1152.5,487.5,NA,NA,NA,NA
"91",2019-07-10 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575,1575,1132.5,482.5,NA,NA,NA,NA
"92",2019-07-10 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560,1565,1097.5,472.5,NA,NA,NA,NA
"93",2019-07-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1545,1535,1087.5,477.5,NA,NA,NA,NA
"94",2019-07-10 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1535,1545,1097.5,462.5,NA,NA,NA,NA
"95",2019-07-10 11:30:00,1,23.9,326,5.28,269.07,8.175,1.75326,NA,NA,NA,NA,NA,NA,NA,1510,1550,1072.5,462.5,NA,NA,NA,NA
"96",2019-07-10 11:45:00,1.06,24.6,323.78,3.923,263.5,5.991,1.75468,NA,NA,NA,NA,NA,NA,NA,1515,1510,1072.5,467.5,NA,NA,NA,NA
"97",2019-07-10 12:00:00,0.85,23.4,318.7,5.256,270.22,4.221,1.75335,NA,NA,NA,NA,NA,NA,NA,1490,1480,1067.5,447.5,NA,NA,NA,NA
"98",2019-07-10 12:15:00,0.78,22.3,312.73,1.938,268.19,3.906,1.75297,NA,NA,NA,NA,NA,NA,NA,1480,1495,1047.5,442.5,NA,NA,NA,NA
"99",2019-07-10 12:30:00,0.85,22,317.81,3.869,269.31,2.495,1.75314,NA,NA,NA,NA,NA,NA,NA,1455,1465,1022.5,457.5,NA,NA,NA,NA
"100",2019-07-10 12:45:00,0.69,22.3,305.91,3.346,266.9,2.352,1.7536,NA,NA,NA,NA,NA,NA,NA,1445,1455,1057.5,437.5,NA,NA,NA,NA
"101",2019-07-10 13:00:00,-0.02,22.6,280.34,1.463,281.56,7.379,1.75364,NA,NA,NA,NA,NA,NA,NA,1415,1410,1027.5,432.5,NA,NA,NA,NA
"102",2019-07-10 13:15:00,1.21,22.7,339.41,6.375,270.74,0.919,1.75385,NA,NA,NA,NA,NA,NA,NA,1415,1415,1007.5,432.5,NA,NA,NA,NA
"103",2019-07-10 13:30:00,0.88,22.8,323.38,1.758,273.36,3.318,1.75385,NA,NA,NA,NA,NA,NA,NA,1405,1395,987.5,422.5,NA,NA,NA,NA
"104",2019-07-10 13:45:00,0.86,22.8,319.48,5.429,270.63,2.453,1.75435,NA,NA,NA,NA,NA,NA,NA,1395,1390,922.5,432.5,NA,NA,NA,NA
"105",2019-07-10 14:00:00,0.81,23.1,313.58,2.303,267.34,3.279,1.75401,NA,NA,NA,NA,NA,NA,NA,1380,1375,957.5,417.5,NA,NA,NA,NA
"106",2019-07-10 14:15:00,0.73,22.9,316.49,3.307,274.83,4.788,1.75389,NA,NA,NA,NA,NA,NA,NA,1365,1360,947.5,407.5,NA,NA,NA,NA
"107",2019-07-10 14:30:00,0.74,22.1,317.37,2.265,275.48,3.609,1.75372,NA,NA,NA,NA,NA,NA,NA,1370,1355,932.5,412.5,NA,NA,NA,NA
"108",2019-07-10 14:45:00,0.75,21.8,314.05,3.146,271.38,4.243,1.75343,NA,NA,NA,NA,NA,NA,NA,1330,1345,932.5,422.5,NA,NA,NA,NA
"109",2019-07-10 15:00:00,0.76,21.3,314.97,4.028,271.89,2.298,1.75276,NA,NA,NA,NA,NA,NA,NA,1330,1330,922.5,412.5,NA,NA,NA,NA
"110",2019-07-10 15:15:00,0.73,20.6,313.62,3.289,272.12,3.214,1.75222,NA,NA,NA,NA,NA,NA,NA,1345,1345,937.5,417.5,NA,NA,NA,NA
"111",2019-07-10 15:30:00,0.79,20,316.62,3.181,271.57,2.764,1.75126,NA,NA,NA,NA,NA,NA,NA,1345,1345,917.5,407.5,NA,NA,NA,NA
"112",2019-07-10 15:45:00,0.8,19.5,318.38,4.381,273.03,3.043,1.7513,NA,NA,NA,NA,NA,NA,NA,1330,1350,952.5,417.5,NA,NA,NA,NA
"113",2019-07-10 16:00:00,0.75,19.3,319.05,1.503,276.27,3.03,1.75114,NA,NA,NA,NA,NA,NA,NA,1350,1335,972.5,417.5,NA,NA,NA,NA
"114",2019-07-10 16:15:00,0.8,19.1,320.1,1.688,274.46,3.924,1.75089,NA,NA,NA,NA,NA,NA,NA,1340,1345,962.5,422.5,NA,NA,NA,NA
"115",2019-07-10 16:30:00,0.8,18.6,322.98,4.652,277.8,4.618,1.75005,NA,NA,NA,NA,NA,NA,NA,1360,1345,947.5,412.5,NA,NA,NA,NA
"116",2019-07-10 16:45:00,0.86,17.9,322.54,2.672,273.74,2.103,1.74943,NA,NA,NA,NA,NA,NA,NA,1360,1375,972.5,422.5,NA,NA,NA,NA
"117",2019-07-10 17:00:00,0.91,17.3,325.66,4.16,274.13,5.561,1.74922,NA,NA,NA,NA,NA,NA,NA,1405,1380,982.5,422.5,NA,NA,NA,NA
"118",2019-07-10 17:15:00,0.9,16.8,328.4,5.06,277.51,3.051,1.74876,NA,NA,NA,NA,NA,NA,NA,1400,1400,997.5,427.5,NA,NA,NA,NA
"119",2019-07-10 17:30:00,0.92,16.3,329.5,2.743,277.35,4.395,1.74814,NA,NA,NA,NA,NA,NA,NA,1435,1415,1027.5,412.5,NA,NA,NA,NA
"120",2019-07-10 17:45:00,0.91,15.7,330.24,5.273,278.79,3.674,1.7473,NA,NA,NA,NA,NA,NA,NA,1435,1435,1047.5,432.5,NA,NA,NA,NA
"121",2019-07-10 18:00:00,0.97,15,332.09,2.832,277.13,2.426,1.74672,NA,NA,NA,NA,NA,NA,NA,1485,1475,1042.5,442.5,NA,NA,NA,NA
"122",2019-07-10 18:15:00,1.01,14.4,336.23,3.162,278.86,3.666,1.74614,NA,NA,NA,NA,NA,NA,NA,1535,1520,1042.5,437.5,NA,NA,NA,NA
"123",2019-07-10 18:30:00,1.08,13.9,344.89,3.409,283.5,3.069,1.74614,NA,NA,NA,NA,NA,NA,NA,1600,1585,1137.5,447.5,NA,NA,NA,NA
"124",2019-07-10 18:45:00,1.14,13.6,348.3,3.696,283.45,4.267,1.74584,NA,NA,NA,NA,NA,NA,NA,1670,1660,1147.5,447.5,NA,NA,NA,NA
"125",2019-07-10 19:00:00,1.11,13.2,349.21,2.53,286.02,4.312,1.74555,NA,NA,NA,NA,NA,NA,NA,1720,1710,1212.5,442.5,NA,NA,NA,NA
"126",2019-07-10 19:15:00,1.28,12.9,356.77,4.685,284.33,5.439,1.74539,NA,NA,NA,NA,NA,NA,NA,1780,1775,1272.5,457.5,NA,NA,NA,NA
"127",2019-07-10 19:30:00,1.33,12.6,360.91,5.516,285.51,3.482,1.74535,NA,NA,NA,NA,NA,NA,NA,1835,1810,1317.5,462.5,NA,NA,NA,NA
"128",2019-07-10 19:45:00,1.3,12.3,360.68,6.616,287.12,5.117,1.74526,NA,NA,NA,NA,NA,NA,NA,1875,1870,1297.5,472.5,NA,NA,NA,NA
"129",2019-07-10 20:00:00,1.41,12.1,365.31,4.832,285.06,3.91,1.74484,NA,NA,NA,NA,NA,NA,NA,1925,1900,1367.5,462.5,NA,NA,NA,NA
"130",2019-07-10 20:15:00,1.47,11.8,369.24,6.877,285.68,4.821,1.74493,NA,NA,NA,NA,NA,NA,NA,1935,1925,1377.5,482.5,NA,NA,NA,NA
"131",2019-07-10 20:30:00,1.43,11.6,368.79,5.838,287.87,2.006,1.74447,NA,NA,NA,NA,NA,NA,NA,1985,1955,1417.5,497.5,NA,NA,NA,NA
"132",2019-07-10 20:45:00,1.52,11.5,373.18,6.983,287.14,2.957,1.74476,NA,NA,NA,NA,NA,NA,NA,2015,1990,1422.5,492.5,NA,NA,NA,NA
"133",2019-07-10 21:00:00,1.5,11.2,374.53,6.425,289.51,4.436,1.74443,NA,NA,NA,NA,NA,NA,NA,2040,2015,1397.5,492.5,NA,NA,NA,NA
"134",2019-07-10 21:15:00,1.52,11,378.13,5.242,291.69,7.334,1.74426,NA,NA,NA,NA,NA,NA,NA,2070,2045,1477.5,502.5,NA,NA,NA,NA
"135",2019-07-10 21:30:00,1.6,10.8,381.68,5.984,290.74,5.912,1.74397,NA,NA,NA,NA,NA,NA,NA,2100,2075,1497.5,497.5,NA,NA,NA,NA
"136",2019-07-10 21:45:00,1.67,10.6,387.28,4.414,292.55,7.585,1.74393,NA,NA,NA,NA,NA,NA,NA,2125,2090,1527.5,497.5,NA,NA,NA,NA
"137",2019-07-10 22:00:00,1.64,10.5,384.44,5.298,291.17,4.744,1.74397,NA,NA,NA,NA,NA,NA,NA,2145,2115,1522.5,502.5,NA,NA,NA,NA
"138",2019-07-10 22:15:00,1.79,10.4,391.71,5.753,290.34,5.171,1.74384,NA,NA,NA,NA,NA,NA,NA,2180,2125,1517.5,502.5,NA,NA,NA,NA
"139",2019-07-10 22:30:00,1.72,10.3,390.64,6.111,292.81,6.914,1.74418,NA,NA,NA,NA,NA,NA,NA,2190,2165,1517.5,507.5,NA,NA,NA,NA
"140",2019-07-10 22:45:00,1.76,10.3,395,5.869,295.22,5.127,1.74397,NA,NA,NA,NA,NA,NA,NA,2185,2190,1532.5,507.5,NA,NA,NA,NA
"141",2019-07-10 23:00:00,1.78,10.2,393.1,4.515,292.29,5.567,1.74393,NA,NA,NA,NA,NA,NA,NA,2230,2200,1582.5,512.5,NA,NA,NA,NA
"142",2019-07-10 23:15:00,1.89,10.2,401.88,6.928,294.58,5.383,1.74401,NA,NA,NA,NA,NA,NA,NA,2245,2220,1567.5,502.5,NA,NA,NA,NA
"143",2019-07-10 23:30:00,1.97,10.3,407.79,7.012,295.84,6.42,1.74422,NA,NA,NA,NA,NA,NA,NA,2255,2215,1602.5,512.5,NA,NA,NA,NA
"144",2019-07-10 23:45:00,1.91,10.3,405.77,6.851,297.45,4.321,1.74447,NA,NA,NA,NA,NA,NA,NA,2270,2250,1662.5,517.5,NA,NA,NA,NA
"145",2019-07-11 00:00:00,1.87,10.3,401.84,4.905,295.86,7.259,1.74414,NA,NA,NA,NA,NA,NA,NA,2290,2245,1637.5,517.5,NA,NA,NA,NA
"146",2019-07-11 00:15:00,1.96,10.2,408.4,6.206,297.24,7.437,1.74439,NA,NA,NA,NA,NA,NA,NA,2320,2265,1707.5,527.5,NA,NA,NA,NA
"147",2019-07-11 00:30:00,2.09,10.1,414.25,6.668,295.75,5.447,1.74439,NA,NA,NA,NA,NA,NA,NA,2330,2290,1652.5,522.5,NA,NA,NA,NA
"148",2019-07-11 00:45:00,2.03,10.2,414.72,5.571,299.48,4.526,1.74422,NA,NA,NA,NA,NA,NA,NA,2355,2300,1687.5,522.5,NA,NA,NA,NA
"149",2019-07-11 01:00:00,2.11,10.4,418.71,6.871,298.98,9.137,1.74484,NA,NA,NA,NA,NA,NA,NA,2380,2315,1732.5,547.5,NA,NA,NA,NA
"150",2019-07-11 01:15:00,2.02,10.6,416.4,6.246,301.67,6.183,1.74484,NA,NA,NA,NA,NA,NA,NA,2390,2355,1747.5,537.5,NA,NA,NA,NA
"151",2019-07-11 01:30:00,2.08,10.8,420.88,7.428,302.67,4.564,1.74535,NA,NA,NA,NA,NA,NA,NA,2410,2355,1782.5,527.5,NA,NA,NA,NA
"152",2019-07-11 01:45:00,2.21,10.8,424.59,7.06,298.9,6.575,1.74501,NA,NA,NA,NA,NA,NA,NA,2415,2360,1737.5,537.5,NA,NA,NA,NA
"153",2019-07-11 02:00:00,2.18,11,425.11,6.619,301.4,7.619,1.74539,NA,NA,NA,NA,NA,NA,NA,2410,2415,1787.5,542.5,NA,NA,NA,NA
"154",2019-07-11 02:15:00,2.18,11,426.37,7.083,302.46,4.031,1.74526,NA,NA,NA,NA,NA,NA,NA,2455,2395,1767.5,532.5,NA,NA,NA,NA
"155",2019-07-11 02:30:00,2.28,11.1,430.2,7.76,300.97,6.983,1.74551,NA,NA,NA,NA,NA,NA,NA,2445,2395,1762.5,532.5,NA,NA,NA,NA
"156",2019-07-11 02:45:00,2.2,11.2,429.21,6.455,304.41,7.444,1.74572,NA,NA,NA,NA,NA,NA,NA,2470,2450,1762.5,542.5,NA,NA,NA,NA
